541,172,14,,,,,,,,,,,562.0,,,,,,
542,172,14,,,,,,,,,,,563.0,,,,,,
543,173,14,,,,,,,,,,,563.0,,,,,,
544,174,14,,,,,,,,,,,566.0,,,,,,
545,174,14,,,,,,,,,,,566.0,,,,,,
546,173,14,,,,,,,,,,,570.0,,,,,,
547,173,14,,,,,,,,,,,570.0,,,,,,
548,173,14,,,,,,,,,,,571.0,,,,,,
549,173,14,,,,,,,,,,,571.0,,,,,,
550,173,14,,,,,,,,,,,572.0,,,,,,
551,173,14,,,,,,,,,,,572.0,,,,,,
552,172,14,,,,,,,,,,,581.0,,,,,,
553,172,14,,,,,,,,,,,581.0,,,,,,
554,172,14,,,,,,,,,,,581.0,,,,,,
555,172,14,,,,,,,,,,,581.0,,,,,,
556,174,14,,,,,,,,,,,582.0,,,,,,
557,174,14,,,,,,,,,,,582.0,,,,,,
558,176,16,,,,,,,,,,,578.0,,,,,,
559,176,16,,,,,,,,,,,578.0,,,,,,
560,176,14,,,,,,,,,,,591.0,,,,,,
561,176,14,,,,,,,,,,,591.0,,,,,,
562,176,14,,,,,,,,,,,591.0,,,,,,
563,176,14,,,,,,,,,,,591.0,,,,,,
564,177,14,,,,,,,,,,,591.0,,,,,,
565,177,14,,,,,,,,,,,592.0,,,,,,
566,177,14,,,,,,,,,,,592.0,,,,,,
567,178,14,,,,,,,,,,,592.0,,,,,,
568,179,14,,,,,,,,,,,592.0,,,,,,
569,179,14,,,,,,,,,,,592.0,,,,,,
570,178,12,,,,,,,,,,,605.0,,,,,,
571,178,12,,,,,,,,,,,605.0,,,,,,
572,178,12,,,,,,,,,,,605.0,,,,,,
573,178,12,,,,,,,,,,,605.0,,,,,,
574,178,12,,,,,,,,,,,605.0,,,,,,
575,178,12,,,,,,,,,,,605.0,,,,,,
576,180,12,,,,,,,,,,,609.0,,,,,,
577,180,12,,,,,,,,,,,609.0,,,,,,
578,180,12,,,,,,,,,,,609.0,,,,,,
579,180,12,,,,,,,,,,,609.0,,,,,,
580,180,12,,,,,,,,,,,613.0,,,,,,
581,180,12,,,,,,,,,,,613.0,,,,,,
582,182,12,,,,,,,,,,,613.0,,,,,,
583,182,12,,,,,,,,,,,613.0,,,,,,
584,182,12,,,,,,,,,,,613.0,,,,,,
585,182,12,,,,,,,,,,,613.0,,,,,,
586,182,12,,,,,,,,,,,613.0,,,,,,
587,182,12,,,,,,,,,,,613.0,,,,,,
588,182,12,,,,,,,,,,,617.0,,,,,,
589,182,12,,,,,,,,,,,617.0,,,,,,
590,183,12,,,,,,,,,,,617.0,,,,,,
591,183,12,,,,,,,,,,,617.0,,,,,,
592,182,12,,,,,,,,,,,622.0,,,,,,
593,182,12,,,,,,,,,,,622.0,,,,,,
594,183,12,,,,,,,,,,,627.0,,,,,,
595,183,12,,,,,,,,,,,626.0,,,,,,
596,183,12,,,,,,,,,,,626.0,,,,,,
597,183,12,,,,,,,,,,,626.0,,,,,,
598,183,12,,,,,,,,,,,626.0,,,,,,
599,183,12,,,,,,,,,,,626.0,,,,,,
600,185,12,,,,,,,,,,,627.0,,,,,,
601,185,12,,,,,,,,,,,627.0,,,,,,
602,186,12,,,,,,,,,,,627.0,,,,,,
603,186,12,,,,,,,,,,,628.0,,,,,,
604,186,12,,,,,,,,,,,628.0,,,,,,
605,186,12,,,,,,,,,,,628.0,,,,,,
606,186,12,,,,,,,,,,,628.0,,,,,,
607,186,12,,,,,,,,,,,628.0,,,,,,
608,186,12,,,,,,,,,,,628.0,,,,,,
609,186,12,,,,,,,,,,,628.0,,,,,,
610,186,14,,,,,,,,,,,628.0,,,,,,
611,186,14,,,,,,,,,,,628.0,,,,,,
612,187,14,,,,,,,,,,,628.0,,,,,,
613,187,14,,,,,,,,,,,628.0,,,,,,
614,188,14,,,,,,,,,,,629.0,,,,,,
615,188,14,,,,,,,,,,,629.0,,,,,,
616,187,14,,,,,,,,,,,633.0,,,,,,
617,187,14,,,,,,,,,,,633.0,,,,,,
618,187,14,,,,,,,,,,,633.0,,,,,,
619,187,14,,,,,,,,,,,633.0,,,,,,
620,187,14,,,,,,,,,,,633.0,,,,,,
621,187,14,,,,,,,,,,,633.0,,,,,,
622,188,14,,,,,,,,,,,633.0,,,,,,
623,188,14,,,,,,,,,,,633.0,,,,,,
624,188,14,,,,,,,,,,,634.0,,,,,,
625,188,14,,,,,,,,,,,634.0,,,,,,
626,188,14,,,,,,,,,,,635.0,,,,,,
627,188,14,,,,,,,,,,,635.0,,,,,,
628,189,14,,,,,,,,,,,634.0,,,,,,
629,189,14,,,,,,,,,,,634.0,,,,,,
630,188,14,,,,,,,,,,,639.0,,,,,,
631,188,14,,,,,,,,,,,639.0,,,,,,
632,189,14,,,,,,,,,,,639.0,,,,,,
633,189,14,,,,,,,,,,,639.0,,,,,,
634,189,14,,,,,,,,,,,639.0,,,,,,
635,189,14,,,,,,,,,,,639.0,,,,,,
636,191,14,,,,,,,,,,,641.0,,,,,,
637,188,12,,,,,,,,,,,647.0,,,,,,
638,188,12,,,,,,,,,,,647.0,,,,,,
639,188,12,,,,,,,,,,,648.0,,,,,,
640,190,12,,,,,,,,,,,649.0,,,,,,
641,190,12,,,,,,,,,,,649.0,,,,,,
642,191,12,,,,,,,,,,,649.0,,,,,,
643,191,12,,,,,,,,,,,649.0,,,,,,
644,191,12,,,,,,,,,,,649.0,,,,,,
645,191,12,,,,,,,,,,,649.0,,,,,,
646,191,12,,,,,,,,,,,649.0,,,,,,
647,191,12,,,,,,,,,,,649.0,,,,,,
648,191,12,,,,,,,,,,,655.0,,,,,,
649,191,12,,,,,,,,,,,655.0,,,,,,
650,191,12,,,,,,,,,,,655.0,,,,,,
651,191,12,,,,,,,,,,,655.0,,,,,,
652,191,12,,,,,,,,,,,658.0,,,,,,
653,191,12,,,,,,,,,,,658.0,,,,,,
654,191,12,,,,,,,,,,,658.0,,,,,,
655,191,12,,,,,,,,,,,658.0,,,,,,
656,192,12,,,,,,,,,,,659.0,,,,,,
657,192,12,,,,,,,,,,,659.0,,,,,,
658,192,12,,,,,,,,,,,659.0,,,,,,
659,192,12,,,,,,,,,,,659.0,,,,,,
660,192,12,,,,,,,,,,,665.0,,,,,,
661,192,12,,,,,,,,,,,665.0,,,,,,
662,193,12,,,,,,,,,,,665.0,,,,,,
663,193,12,,,,,,,,,,,665.0,,,,,,
664,193,12,,,,,,,,,,,666.0,,,,,,
665,192,12,,,,,,,,,,,668.0,,,,,,
666,192,12,,,,,,,,,,,668.0,,,,,,
667,192,12,,,,,,,,,,,667.0,,,,,,
668,193,12,,,,,,,,,,,667.0,,,,,,
669,193,12,,,,,,,,,,,666.0,,,,,,
670,193,12,,,,,,,,,,,666.0,,,,,,
671,193,12,,,,,,,,,,,666.0,,,,,,
672,193,12,,,,,,,,,,,669.0,,,,,,
673,193,12,,,,,,,,,,,669.0,,,,,,
674,193,12,,,,,,,,,,,669.0,,,,,,
675,195,12,,,,,,,,,,,670.0,,,,,,
676,195,12,,,,,,,,,,,671.0,,,,,,
677,195,12,,,,,,,,,,,671.0,,,,,,
678,196,12,,,,,,,,,,,672.0,,,,,,
679,196,12,,,,,,,,,,,672.0,,,,,,
680,197,12,,,,,,,,,,,673.0,,,,,,
681,191,12,,,,,,,,,,,680.0,,,,,,
682,193,12,,,,,,,,,,,680.0,,,,,,
683,193,12,,,,,,,,,,,680.0,,,,,,
684,194,12,,,,,,,,,,,682.0,,,,,,
685,195,12,,,,,,,,,,,682.0,,,,,,
686,198,12,,,,,,,,,,,682.0,,,,,,
687,198,12,,,,,,,,,,,682.0,,,,,,
688,199,12,,,,,,,,,,,683.0,,,,,,
689,199,12,,,,,,,,,,,683.0,,,,,,
690,200,12,,,,,,,,,,,683.0,,,,,,
691,200,12,,,,,,,,,,,683.0,,,,,,
692,201,12,,,,,,,,,,,685.0,,,,,,
693,202,12,,,,,,,,,,,683.0,,,,,,
694,202,12,,,,,,,,,,,683.0,,,,,,
695,202,12,,,,,,,,,,,683.0,,,,,,
696,202,12,,,,,,,,,,,685.0,,,,,,
697,202,12,,,,,,,,,,,685.0,,,,,,
698,202,12,,,,,,,,,,,685.0,,,,,,
699,202,12,,,,,,,,,,,685.0,,,,,,
700,203,12,,,,,,,,,,,686.0,,,,,,
701,203,12,,,,,,,,,,,686.0,,,,,,
702,204,12,,,,,,,,,,,686.0,,,,,,
703,204,12,,,,,,,,,,,686.0,,,,,,
704,200,12,,,,,,,,,,,693.0,,,,,,
705,200,12,,,,,,,,,,,693.0,,,,,,
706,200,12,,,,,,,,,,,693.0,,,,,,
707,200,12,,,,,,,,,,,693.0,,,,,,
708,203,12,,,,,,,,,,,693.0,,,,,,
709,203,12,,,,,,,,,,,693.0,,,,,,
710,201,10,,,,,,,,,,,701.0,,,,,,
711,201,10,,,,,,,,,,,702.0,,,,,,
712,203,10,,,,,,,,,,,702.0,,,,,,
713,203,10,,,,,,,,,,,702.0,,,,,,
714,203,10,,,,,,,,,,,704.0,,,,,,
715,204,10,,,,,,,,,,,704.0,,,,,,
716,204,10,,,,,,,,,,,705.0,,,,,,
717,204,10,,,,,,,,,,,705.0,,,,,,
718,205,10,,,,,,,,,,,705.0,,,,,,
719,205,10,,,,,,,,,,,705.0,,,,,,
720,207,10,,,,,,,,,,,708.0,,,,,,
721,207,10,,,,,,,,,,,708.0,,,,,,
722,207,10,,,,,,,,,,,708.0,,,,,,
723,207,10,,,,,,,,,,,708.0,,,,,,
724,207,10,,,,,,,,,,,708.0,,,,,,
725,207,10,,,,,,,,,,,708.0,,,,,,
726,207,10,,,,,,,,,,,709.0,,,,,,
727,207,10,,,,,,,,,,,708.0,,,,,,
728,207,10,,,,,,,,,,,708.0,,,,,,
729,207,10,,,,,,,,,,,708.0,,,,,,
730,206,10,,,,,,,,,,,712.0,,,,,,
731,206,10,,,,,,,,,,,712.0,,,,,,
732,206,12,,,,,,,,,,,712.0,,,,,,
733,206,12,,,,,,,,,,,712.0,,,,,,
734,206,12,,,,,,,,,,,712.0,,,,,,
735,209,12,,,,,,,,,,,712.0,,,,,,
736,209,12,,,,,,,,,,,712.0,,,,,,
737,209,12,,,,,,,,,,,712.0,,,,,,
738,209,12,,,,,,,,,,,713.0,,,,,,
739,209,12,,,,,,,,,,,713.0,,,,,,
740,209,12,,,,,,,,,,,714.0,,,,,,
741,209,12,,,,,,,,,,,714.0,,,,,,
742,209,12,,,,,,,,,,,714.0,,,,,,
743,209,12,,,,,,,,,,,714.0,,,,,,
744,209,12,,,,,,,,,,,714.0,,,,,,
745,210,12,,,,,,,,,,,714.0,,,,,,
746,210,12,,,,,,,,,,,714.0,,,,,,
747,210,12,,,,,,,,,,,714.0,,,,,,
748,210,12,,,,,,,,,,,714.0,,,,,,
749,210,12,,,,,,,,,,,714.0,,,,,,
750,208,17,,,,,,,,,,,715.0,,,,,,
751,208,17,,,,,,,,,,,715.0,,,,,,
752,209,17,,,,,,,,,,,713.0,,,,,,
753,209,17,,,,,,,,,,,713.0,,,,,,
754,209,17,,,,,,,,,,,713.0,,,,,,
755,209,17,,,,,,,,,,,713.0,,,,,,
756,209,17,,,,,,,,,,,714.0,,,,,,
757,209,17,,,,,,,,,,,714.0,,,,,,
758,209,17,,,,,,,,,,,714.0,,,,,,
759,209,19,,,,,,,,,,,711.0,,,,,,
760,207,19,,,,,,,,,,,715.0,,,,,,
761,207,19,,,,,,,,,,,715.0,,,,,,
762,202,17,,,,,,,,,,,723.0,,,,,,
763,202,17,,,,,,,,,,,723.0,,,,,,
764,202,17,,,,,,,,,,,723.0,,,,,,
765,202,17,,,,,,,,,,,723.0,,,,,,
766,202,17,,,,,,,,,,,723.0,,,,,,
767,202,17,,,,,,,,,,,723.0,,,,,,
768,203,17,,,,,,,,,,,724.0,,,,,,
769,203,17,,,,,,,,,,,724.0,,,,,,
770,203,17,,,,,,,,,,,725.0,,,,,,
771,203,17,,,,,,,,,,,725.0,,,,,,
772,204,17,,,,,,,,,,,725.0,,,,,,
773,204,17,,,,,,,,,,,725.0,,,,,,
774,204,17,,,,,,,,,,,725.0,,,,,,
775,205,17,,,,,,,,,,,725.0,,,,,,
776,206,17,,,,,,,,,,,729.0,,,,,,
777,206,17,,,,,,,,,,,730.0,,,,,,
778,206,17,,,,,,,,,,,730.0,,,,,,
779,206,17,,,,,,,,,,,729.0,,,,,,
780,209,17,,,,,,,,,,,730.0,,,,,,
781,209,17,,,,,,,,,,,729.0,,,,,,
782,209,17,,,,,,,,,,,729.0,,,,,,
783,209,17,,,,,,,,,,,729.0,,,,,,
784,210,17,,,,,,,,,,,729.0,,,,,,
785,210,17,,,,,,,,,,,729.0,,,,,,
786,210,17,,,,,,,,,,,729.0,,,,,,
787,210,17,,,,,,,,,,,729.0,,,,,,
788,209,17,,,,,,,,,,,731.0,,,,,,
789,209,17,,,,,,,,,,,731.0,,,,,,
790,209,17,,,,,,,,,,,731.0,,,,,,
791,209,17,,,,,,,,,,,731.0,,,,,,
792,211,17,,,,,,,,,,,731.0,,,,,,
793,211,17,,,,,,,,,,,731.0,,,,,,
794,211,17,,,,,,,,,,,731.0,,,,,,
795,211,17,,,,,,,,,,,732.0,,,,,,
796,211,17,,,,,,,,,,,732.0,,,,,,
797,211,17,,,,,,,,,,,732.0,,,,,,
798,213,17,,,,,,,,,,,732.0,,,,,,
799,213,17,,,,,,,,,,,731.0,,,,,,
800,213,17,,,,,,,,,,,731.0,,,,,,
801,214,17,,,,,,,,,,,731.0,,,,,,
802,214,17,,,,,,,,,,,731.0,,,,,,
803,214,17,,,,,,,,,,,731.0,,,,,,
804,210,17,,,,,,,,,,,,736.0,,,,,
805,209,17,,,,,,,,,,,,736.0,,,,,
806,209,17,,,,,,,,,,,,736.0,,,,,
807,209,17,,,,,,,,,,,,736.0,,,,,
808,209,17,,,,,,,,,,,,736.0,,,,,
809,209,17,,,,,,,,,,,,736.0,,,,,
810,207,19,,,,,,,,,,,,741.0,,,,,
811,207,19,,,,,,,,,,,,741.0,,,,,
812,207,19,,,,,,,,,,,,744.0,,,,,
813,208,19,,,,,,,,,,,,745.0,,,,,
814,208,19,,,,,,,,,,,,745.0,,,,,
815,208,19,,,,,,,,,,,,746.0,,,,,
816,209,19,,,,,,,,,,,,747.0,,,,,
817,209,19,,,,,,,,,,,,747.0,,,,,
818,209,19,,,,,,,,,,,,747.0,,,,,
819,209,19,,,,,,,,,,,,747.0,,,,,
820,212,19,,,,,,,,,,,,747.0,,,,,
821,212,19,,,,,,,,,,,,747.0,,,,,
822,212,19,,,,,,,,,,,,747.0,,,,,
823,212,19,,,,,,,,,,,,747.0,,,,,
824,212,19,,,,,,,,,,,,749.0,,,,,
825,212,19,,,,,,,,,,,,749.0,,,,,
826,212,19,,,,,,,,,,,,750.0,,,,,
827,212,19,,,,,,,,,,,,750.0,,,,,
828,212,19,,,,,,,,,,,,755.0,,,,,
829,212,19,,,,,,,,,,,,755.0,,,,,
830,212,19,,,,,,,,,,,,755.0,,,,,
831,212,19,,,,,,,,,,,,755.0,,,,,
832,212,19,,,,,,,,,,,,755.0,,,,,
833,212,19,,,,,,,,,,,,755.0,,,,,
834,212,19,,,,,,,,,,,,755.0,,,,,
835,212,19,,,,,,,,,,,,755.0,,,,,
836,212,19,,,,,,,,,,,,755.0,,,,,
837,215,19,,,,,,,,,,,,756.0,,,,,
838,215,19,,,,,,,,,,,,756.0,,,,,
839,215,19,,,,,,,,,,,,756.0,,,,,
840,214,19,,,,,,,,,,,,759.0,,,,,
841,214,19,,,,,,,,,,,,759.0,,,,,
842,214,19,,,,,,,,,,,,759.0,,,,,
843,214,19,,,,,,,,,,,,759.0,,,,,
844,214,19,,,,,,,,,,,,759.0,,,,,
845,214,19,,,,,,,,,,,,759.0,,,,,
846,215,19,,,,,,,,,,,,760.0,,,,,
847,215,19,,,,,,,,,,,,760.0,,,,,
848,216,19,,,,,,,,,,,,760.0,,,,,
849,216,19,,,,,,,,,,,,760.0,,,,,
850,216,19,,,,,,,,,,,,761.0,,,,,
851,216,19,,,,,,,,,,,,761.0,,,,,
852,215,19,,,,,,,,,,,,767.0,,,,,
853,215,19,,,,,,,,,,,,767.0,,,,,
854,216,19,,,,,,,,,,,,767.0,,,,,
855,216,19,,,,,,,,,,,,768.0,,,,,
856,217,19,,,,,,,,,,,,770.0,,,,,
857,217,19,,,,,,,,,,,,770.0,,,,,
858,217,19,,,,,,,,,,,,770.0,,,,,
859,217,19,,,,,,,,,,,,770.0,,,,,
860,217,19,,,,,,,,,,,,770.0,,,,,
861,217,19,,,,,,,,,,,,770.0,,,,,
862,217,19,,,,,,,,,,,,770.0,,,,,
863,217,19,,,,,,,,,,,,769.0,,,,,
864,218,19,,,,,,,,,,,,770.0,,,,,
865,218,19,,,,,,,,,,,,770.0,,,,,
866,218,19,,,,,,,,,,,,770.0,,,,,
867,219,19,,,,,,,,,,,,770.0,,,,,
868,213,23,,,,,,,,,,,,778.0,,,,,
869,213,23,,,,,,,,,,,,778.0,,,,,
870,214,23,,,,,,,,,,,,778.0,,,,,
871,214,23,,,,,,,,,,,,778.0,,,,,
872,214,23,,,,,,,,,,,,780.0,,,,,
873,214,23,,,,,,,,,,,,782.0,,,,,
874,214,23,,,,,,,,,,,,782.0,,,,,
875,214,23,,,,,,,,,,,,784.0,,,,,
876,211,23,,,,,,,,,,,,793.0,,,,,
877,211,23,,,,,,,,,,,,793.0,,,,,
878,211,23,,,,,,,,,,,,793.0,,,,,
879,211,23,,,,,,,,,,,,795.0,,,,,
880,213,23,,,,,,,,,,,,797.0,,,,,
881,213,23,,,,,,,,,,,,797.0,,,,,
882,213,23,,,,,,,,,,,,797.0,,,,,
883,213,23,,,,,,,,,,,,797.0,,,,,
884,214,23,,,,,,,,,,,,799.0,,,,,
885,215,23,,,,,,,,,,,,799.0,,,,,
886,215,23,,,,,,,,,,,,799.0,,,,,
887,215,23,,,,,,,,,,,,799.0,,,,,
888,216,23,,,,,,,,,,,,799.0,,,,,
889,216,23,,,,,,,,,,,,799.0,,,,,
890,217,23,,,,,,,,,,,,799.0,,,,,
891,217,23,,,,,,,,,,,,799.0,,,,,
892,217,23,,,,,,,,,,,,800.0,,,,,
893,217,23,,,,,,,,,,,,800.0,,,,,
894,217,23,,,,,,,,,,,,803.0,,,,,
895,217,23,,,,,,,,,,,,803.0,,,,,
896,219,23,,,,,,,,,,,,804.0,,,,,
897,219,23,,,,,,,,,,,,804.0,,,,,
898,220,23,,,,,,,,,,,,802.0,,,,,
899,220,23,,,,,,,,,,,,802.0,,,,,
900,222,23,,,,,,,,,,,,803.0,,,,,
901,222,23,,,,,,,,,,,,803.0,,,,,
902,222,23,,,,,,,,,,,,803.0,,,,,
903,222,23,,,,,,,,,,,,803.0,,,,,
904,223,23,,,,,,,,,,,,804.0,,,,,
905,223,23,,,,,,,,,,,,804.0,,,,,
906,224,23,,,,,,,,,,,,804.0,,,,,
907,224,23,,,,,,,,,,,,804.0,,,,,
908,224,23,,,,,,,,,,,,804.0,,,,,
909,224,23,,,,,,,,,,,,804.0,,,,,
910,224,23,,,,,,,,,,,,806.0,,,,,
911,224,23,,,,,,,,,,,,806.0,,,,,
912,224,21,,,,,,,,,,,,813.0,,,,,
913,224,21,,,,,,,,,,,,813.0,,,,,
914,224,21,,,,,,,,,,,,813.0,,,,,
915,224,21,,,,,,,,,,,,813.0,,,,,
916,224,21,,,,,,,,,,,,814.0,,,,,
917,223,21,,,,,,,,,,,,816.0,,,,,
918,223,21,,,,,,,,,,,,817.0,,,,,
919,223,21,,,,,,,,,,,,817.0,,,,,
920,223,21,,,,,,,,,,,,820.0,,,,,
921,224,21,,,,,,,,,,,,820.0,,,,,
922,224,21,,,,,,,,,,,,820.0,,,,,
923,224,21,,,,,,,,,,,,820.0,,,,,
924,224,21,,,,,,,,,,,,823.0,,,,,
925,224,21,,,,,,,,,,,,824.0,,,,,
926,224,21,,,,,,,,,,,,824.0,,,,,
927,224,21,,,,,,,,,,,,824.0,,,,,
928,224,21,,,,,,,,,,,,824.0,,,,,
929,224,21,,,,,,,,,,,,824.0,,,,,
930,224,21,,,,,,,,,,,,825.0,,,,,
931,222,21,,,,,,,,,,,,828.0,,,,,
932,223,21,,,,,,,,,,,,829.0,,,,,
933,225,21,,,,,,,,,,,,826.0,,,,,
934,225,21,,,,,,,,,,,,826.0,,,,,
935,225,21,,,,,,,,,,,,826.0,,,,,
936,227,21,,,,,,,,,,,,832.0,,,,,
937,227,21,,,,,,,,,,,,832.0,,,,,
938,227,21,,,,,,,,,,,,832.0,,,,,
939,227,21,,,,,,,,,,,,835.0,,,,,
940,227,21,,,,,,,,,,,,836.0,,,,,
941,227,21,,,,,,,,,,,,836.0,,,,,
942,227,21,,,,,,,,,,,,836.0,,,,,
943,227,21,,,,,,,,,,,,836.0,,,,,
944,228,21,,,,,,,,,,,,836.0,,,,,
945,230,21,,,,,,,,,,,,836.0,,,,,
946,230,21,,,,,,,,,,,,836.0,,,,,
947,229,21,,,,,,,,,,,,836.0,,,,,
948,229,21,,,,,,,,,,,,837.0,,,,,
949,229,21,,,,,,,,,,,,837.0,,,,,
950,229,21,,,,,,,,,,,,838.0,,,,,
951,229,21,,,,,,,,,,,,838.0,,,,,
952,228,21,,,,,,,,,,,,841.0,,,,,
953,228,21,,,,,,,,,,,,841.0,,,,,
954,228,21,,,,,,,,,,,,844.0,,,,,
955,228,21,,,,,,,,,,,,845.0,,,,,
956,229,21,,,,,,,,,,,,845.0,,,,,
957,229,21,,,,,,,,,,,,845.0,,,,,
958,230,21,,,,,,,,,,,,843.0,,,,,
959,230,21,,,,,,,,,,,,843.0,,,,,
960,231,21,,,,,,,,,,,,847.0,,,,,
961,231,21,,,,,,,,,,,,847.0,,,,,
962,231,21,,,,,,,,,,,,847.0,,,,,
963,231,21,,,,,,,,,,,,847.0,,,,,
964,231,21,,,,,,,,,,,,847.0,,,,,
965,231,21,,,,,,,,,,,,847.0,,,,,
966,228,21,,,,,,,,,,,,853.0,,,,,
967,228,21,,,,,,,,,,,,853.0,,,,,
968,229,21,,,,,,,,,,,,854.0,,,,,
969,229,21,,,,,,,,,,,,854.0,,,,,
970,229,21,,,,,,,,,,,,853.0,,,,,
971,229,21,,,,,,,,,,,,853.0,,,,,
972,230,21,,,,,,,,,,,,853.0,,,,,
973,231,21,,,,,,,,,,,,853.0,,,,,
974,231,21,,,,,,,,,,,,853.0,,,,,
975,231,21,,,,,,,,,,,,853.0,,,,,
976,231,19,,,,,,,,,,,,856.0,,,,,
977,231,19,,,,,,,,,,,,856.0,,,,,
978,232,17,,,,,,,,,,,,859.0,,,,,
979,232,17,,,,,,,,,,,,859.0,,,,,
980,233,17,,,,,,,,,,,,859.0,,,,,
981,233,17,,,,,,,,,,,,859.0,,,,,
982,233,17,,,,,,,,,,,,859.0,,,,,
983,233,17,,,,,,,,,,,,859.0,,,,,
984,233,17,,,,,,,,,,,,861.0,,,,,
985,233,17,,,,,,,,,,,,861.0,,,,,
986,233,17,,,,,,,,,,,,861.0,,,,,
987,232,17,,,,,,,,,,,,864.0,,,,,
988,232,17,,,,,,,,,,,,864.0,,,,,
989,232,17,,,,,,,,,,,,864.0,,,,,
990,233,17,,,,,,,,,,,,865.0,,,,,
991,233,17,,,,,,,,,,,,865.0,,,,,
992,233,17,,,,,,,,,,,,867.0,,,,,
993,233,17,,,,,,,,,,,,870.0,,,,,
994,233,17,,,,,,,,,,,,870.0,,,,,
995,233,17,,,,,,,,,,,,869.0,,,,,
996,233,17,,,,,,,,,,,,871.0,,,,,
997,233,17,,,,,,,,,,,,871.0,,,,,
998,233,17,,,,,,,,,,,,871.0,,,,,
999,233,17,,,,,,,,,,,,872.0,,,,,
1000,235,17,,,,,,,,,,,,873.0,,,,,
1001,234,17,,,,,,,,,,,,873.0,,,,,
1002,233,17,,,,,,,,,,,,876.0,,,,,
1003,233,17,,,,,,,,,,,,876.0,,,,,
1004,233,17,,,,,,,,,,,,876.0,,,,,
1005,234,17,,,,,,,,,,,,876.0,,,,,
1006,234,17,,,,,,,,,,,,876.0,,,,,
1007,234,17,,,,,,,,,,,,876.0,,,,,
1008,229,17,,,,,,,,,,,,883.0,,,,,
1009,229,17,,,,,,,,,,,,883.0,,,,,
1010,229,17,,,,,,,,,,,,883.0,,,,,
1011,229,17,,,,,,,,,,,,883.0,,,,,
1012,229,17,,,,,,,,,,,,882.0,,,,,
1013,229,17,,,,,,,,,,,,882.0,,,,,
1014,228,17,,,,,,,,,,,,882.0,,,,,
1015,228,17,,,,,,,,,,,,882.0,,,,,
1016,228,17,,,,,,,,,,,,882.0,,,,,
1017,228,17,,,,,,,,,,,,882.0,,,,,
1018,228,17,,,,,,,,,,,,882.0,,,,,
1019,228,17,,,,,,,,,,,,882.0,,,,,
1020,228,17,,,,,,,,,,,,886.0,,,,,
1021,228,17,,,,,,,,,,,,886.0,,,,,
1022,228,17,,,,,,,,,,,,886.0,,,,,
1023,228,17,,,,,,,,,,,,886.0,,,,,
1024,229,17,,,,,,,,,,,,887.0,,,,,
1025,229,17,,,,,,,,,,,,887.0,,,,,
1026,229,17,,,,,,,,,,,,887.0,,,,,
1027,229,17,,,,,,,,,,,,887.0,,,,,
1028,229,17,,,,,,,,,,,,887.0,,,,,
1029,229,17,,,,,,,,,,,,888.0,,,,,
1030,229,17,,,,,,,,,,,,889.0,,,,,
1031,229,17,,,,,,,,,,,,889.0,,,,,
1032,230,17,,,,,,,,,,,,889.0,,,,,
1033,230,17,,,,,,,,,,,,889.0,,,,,
1034,230,17,,,,,,,,,,,,889.0,,,,,
1035,230,17,,,,,,,,,,,,888.0,,,,,
1036,230,17,,,,,,,,,,,,889.0,,,,,
1037,230,17,,,,,,,,,,,,889.0,,,,,
1038,230,17,,,,,,,,,,,,890.0,,,,,
1039,230,17,,,,,,,,,,,,890.0,,,,,
1040,230,17,,,,,,,,,,,,891.0,,,,,
1041,230,17,,,,,,,,,,,,892.0,,,,,
1042,230,17,,,,,,,,,,,,892.0,,,,,
1043,230,17,,,,,,,,,,,,892.0,,,,,
1044,230,17,,,,,,,,,,,,891.0,,,,,
1045,230,17,,,,,,,,,,,,891.0,,,,,
1046,230,17,,,,,,,,,,,,891.0,,,,,
1047,230,17,,,,,,,,,,,,891.0,,,,,
1048,230,17,,,,,,,,,,,,894.0,,,,,
1049,230,17,,,,,,,,,,,,894.0,,,,,
1050,230,17,,,,,,,,,,,,897.0,,,,,
1051,230,17,,,,,,,,,,,,897.0,,,,,
1052,230,17,,,,,,,,,,,,897.0,,,,,
1053,230,17,,,,,,,,,,,,897.0,,,,,
1054,230,17,,,,,,,,,,,,897.0,,,,,
1055,230,17,,,,,,,,,,,,897.0,,,,,
1056,228,17,,,,,,,,,,,,905.0,,,,,
1057,229,17,,,,,,,,,,,,905.0,,,,,
1058,229,17,,,,,,,,,,,,905.0,,,,,
1059,229,17,,,,,,,,,,,,905.0,,,,,
1060,231,17,,,,,,,,,,,,905.0,,,,,
1061,231,17,,,,,,,,,,,,905.0,,,,,
1062,231,17,,,,,,,,,,,,907.0,,,,,
1063,231,17,,,,,,,,,,,,907.0,,,,,
1064,231,17,,,,,,,,,,,,907.0,,,,,
1065,225,17,,,,,,,,,,,,920.0,,,,,
1066,225,17,,,,,,,,,,,,920.0,,,,,
1067,225,17,,,,,,,,,,,,919.0,,,,,
1068,225,17,,,,,,,,,,,,919.0,,,,,
1069,225,17,,,,,,,,,,,,919.0,,,,,
1070,225,17,,,,,,,,,,,,918.0,,,,,
1071,225,17,,,,,,,,,,,,918.0,,,,,
1072,226,17,,,,,,,,,,,,918.0,,,,,
1073,226,17,,,,,,,,,,,,918.0,,,,,
1074,226,17,,,,,,,,,,,,918.0,,,,,
1075,226,17,,,,,,,,,,,,918.0,,,,,
