day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
670,205,14,,,,,,,,650.0,,,,
671,205,14,,,,,,,,650.0,,,,
672,205,14,,,,,,,,653.0,,,,
673,207,14,,,,,,,,650.0,,,,
674,207,14,,,,,,,,650.0,,,,
675,209,14,,,,,,,,651.0,,,,
676,209,14,,,,,,,,652.0,,,,
677,209,14,,,,,,,,652.0,,,,
678,209,14,,,,,,,,654.0,,,,
679,209,14,,,,,,,,654.0,,,,
680,210,14,,,,,,,,655.0,,,,
681,207,14,,,,,,,,658.0,,,,
682,209,14,,,,,,,,658.0,,,,
683,209,14,,,,,,,,658.0,,,,
684,209,14,,,,,,,,660.0,,,,
685,210,14,,,,,,,,660.0,,,,
686,213,14,,,,,,,,660.0,,,,
687,213,14,,,,,,,,660.0,,,,
688,214,14,,,,,,,,661.0,,,,
689,214,14,,,,,,,,661.0,,,,
690,215,14,,,,,,,,661.0,,,,
691,215,14,,,,,,,,661.0,,,,
692,215,14,,,,,,,,663.0,,,,
693,215,14,,,,,,,,663.0,,,,
694,215,14,,,,,,,,663.0,,,,
695,215,14,,,,,,,,663.0,,,,
696,215,14,,,,,,,,665.0,,,,
697,215,14,,,,,,,,665.0,,,,
698,215,14,,,,,,,,665.0,,,,
699,215,14,,,,,,,,665.0,,,,
700,216,14,,,,,,,,666.0,,,,
701,216,14,,,,,,,,666.0,,,,
702,217,14,,,,,,,,666.0,,,,
703,221,14,,,,,,,,661.0,,,,
704,221,12,,,,,,,,666.0,,,,
705,221,12,,,,,,,,666.0,,,,
706,221,12,,,,,,,,666.0,,,,
707,221,12,,,,,,,,666.0,,,,
708,224,12,,,,,,,,666.0,,,,
709,224,12,,,,,,,,665.0,,,,
710,223,12,,,,,,,,671.0,,,,
711,221,12,,,,,,,,674.0,,,,
712,223,12,,,,,,,,674.0,,,,
713,223,12,,,,,,,,673.0,,,,
714,223,12,,,,,,,,675.0,,,,
715,224,12,,,,,,,,675.0,,,,
716,225,12,,,,,,,,676.0,,,,
717,225,12,,,,,,,,676.0,,,,
718,226,12,,,,,,,,676.0,,,,
719,226,12,,,,,,,,675.0,,,,
720,224,12,,,,,,,,682.0,,,,
721,224,12,,,,,,,,682.0,,,,
722,224,12,,,,,,,,682.0,,,,
723,224,12,,,,,,,,682.0,,,,
724,224,12,,,,,,,,682.0,,,,
725,224,12,,,,,,,,682.0,,,,
726,224,12,,,,,,,,683.0,,,,
727,224,12,,,,,,,,683.0,,,,
728,224,12,,,,,,,,683.0,,,,
729,224,12,,,,,,,,683.0,,,,
730,224,12,,,,,,,,686.0,,,,
731,224,12,,,,,,,,686.0,,,,
732,225,12,,,,,,,,687.0,,,,
733,225,12,,,,,,,,687.0,,,,
734,225,12,,,,,,,,686.0,,,,
735,228,12,,,,,,,,686.0,,,,
736,228,12,,,,,,,,686.0,,,,
737,228,12,,,,,,,,686.0,,,,
738,228,12,,,,,,,,687.0,,,,
739,228,12,,,,,,,,687.0,,,,
740,228,16,,,,,,,,683.0,,,,
741,228,16,,,,,,,,683.0,,,,
742,228,16,,,,,,,,683.0,,,,
743,228,16,,,,,,,,683.0,,,,
744,228,16,,,,,,,,683.0,,,,
745,229,16,,,,,,,,683.0,,,,
746,230,16,,,,,,,,681.0,,,,
747,230,16,,,,,,,,681.0,,,,
748,230,16,,,,,,,,681.0,,,,
749,230,16,,,,,,,,681.0,,,,
750,231,16,,,,,,,,684.0,,,,
751,231,16,,,,,,,,684.0,,,,
752,231,16,,,,,,,,684.0,,,,
753,231,16,,,,,,,,684.0,,,,
754,231,16,,,,,,,,684.0,,,,
755,231,16,,,,,,,,684.0,,,,
756,231,16,,,,,,,,685.0,,,,
757,231,16,,,,,,,,685.0,,,,
758,231,16,,,,,,,,684.0,,,,
759,231,16,,,,,,,,684.0,,,,
760,228,16,,,,,,,,689.0,,,,
761,228,16,,,,,,,,689.0,,,,
762,222,14,,,,,,,,698.0,,,,
763,222,14,,,,,,,,698.0,,,,
764,223,14,,,,,,,,696.0,,,,
765,223,14,,,,,,,,696.0,,,,
766,223,14,,,,,,,,696.0,,,,
767,223,14,,,,,,,,696.0,,,,
768,224,14,,,,,,,,697.0,,,,
769,224,14,,,,,,,,697.0,,,,
770,224,14,,,,,,,,698.0,,,,
771,224,14,,,,,,,,698.0,,,,
772,225,14,,,,,,,,698.0,,,,
773,225,14,,,,,,,,698.0,,,,
774,225,14,,,,,,,,698.0,,,,
775,226,14,,,,,,,,698.0,,,,
776,224,14,,,,,,,,705.0,,,,
777,223,14,,,,,,,,707.0,,,,
778,223,14,,,,,,,,706.0,,,,
779,223,14,,,,,,,,706.0,,,,
780,226,14,,,,,,,,707.0,,,,
781,226,14,,,,,,,,707.0,,,,
782,226,14,,,,,,,,707.0,,,,
783,226,14,,,,,,,,707.0,,,,
784,227,14,,,,,,,,707.0,,,,
785,227,14,,,,,,,,707.0,,,,
786,227,14,,,,,,,,707.0,,,,
787,227,14,,,,,,,,707.0,,,,
788,226,14,,,,,,,,709.0,,,,
789,226,14,,,,,,,,709.0,,,,
790,232,16,,,,,,,,700.0,,,,
791,232,16,,,,,,,,700.0,,,,
792,234,16,,,,,,,,700.0,,,,
793,234,16,,,,,,,,700.0,,,,
794,234,16,,,,,,,,700.0,,,,
795,234,16,,,,,,,,701.0,,,,
796,234,16,,,,,,,,701.0,,,,
797,234,16,,,,,,,,701.0,,,,
798,236,16,,,,,,,,701.0,,,,
799,236,16,,,,,,,,701.0,,,,
800,236,16,,,,,,,,700.0,,,,
801,237,16,,,,,,,,700.0,,,,
802,237,16,,,,,,,,700.0,,,,
803,237,16,,,,,,,,700.0,,,,
804,234,14,,,,,,,,706.0,,,,
805,234,14,,,,,,,,706.0,,,,
806,234,14,,,,,,,,706.0,,,,
807,234,14,,,,,,,,706.0,,,,
808,234,14,,,,,,,,706.0,,,,
809,234,14,,,,,,,,706.0,,,,
810,229,14,,,,,,,,,716.0,,,
811,229,14,,,,,,,,,715.0,,,
812,229,14,,,,,,,,,718.0,,,
813,230,14,,,,,,,,,719.0,,,
814,230,14,,,,,,,,,719.0,,,
815,230,14,,,,,,,,,720.0,,,
816,231,14,,,,,,,,,722.0,,,
817,231,14,,,,,,,,,722.0,,,
818,231,14,,,,,,,,,722.0,,,
819,232,14,,,,,,,,,720.0,,,
820,235,14,,,,,,,,,720.0,,,
821,235,14,,,,,,,,,720.0,,,
822,235,14,,,,,,,,,720.0,,,
823,235,14,,,,,,,,,720.0,,,
824,235,12,,,,,,,,,724.0,,,
825,235,12,,,,,,,,,724.0,,,
826,235,12,,,,,,,,,725.0,,,
827,237,12,,,,,,,,,722.0,,,
828,234,12,,,,,,,,,730.0,,,
829,234,12,,,,,,,,,730.0,,,
830,234,12,,,,,,,,,730.0,,,
831,234,12,,,,,,,,,730.0,,,
832,234,12,,,,,,,,,730.0,,,
833,234,12,,,,,,,,,730.0,,,
834,234,12,,,,,,,,,730.0,,,
835,234,12,,,,,,,,,730.0,,,
836,234,12,,,,,,,,,730.0,,,
837,237,13,,,,,,,,,730.0,,,
838,237,13,,,,,,,,,730.0,,,
839,237,13,,,,,,,,,730.0,,,
840,236,13,,,,,,,,,733.0,,,
841,236,13,,,,,,,,,733.0,,,
842,236,13,,,,,,,,,732.0,,,
843,236,13,,,,,,,,,732.0,,,
844,236,13,,,,,,,,,732.0,,,
845,236,13,,,,,,,,,732.0,,,
846,237,13,,,,,,,,,733.0,,,
847,237,13,,,,,,,,,733.0,,,
848,238,13,,,,,,,,,733.0,,,
849,238,13,,,,,,,,,733.0,,,
850,238,13,,,,,,,,,734.0,,,
851,238,13,,,,,,,,,734.0,,,
852,236,13,,,,,,,,,741.0,,,
853,239,13,,,,,,,,,737.0,,,
854,240,13,,,,,,,,,737.0,,,
855,240,13,,,,,,,,,738.0,,,
856,240,13,,,,,,,,,741.0,,,
857,240,13,,,,,,,,,741.0,,,
858,240,13,,,,,,,,,741.0,,,
859,240,13,,,,,,,,,741.0,,,
860,240,13,,,,,,,,,741.0,,,
861,240,13,,,,,,,,,741.0,,,
862,240,13,,,,,,,,,740.0,,,
863,240,13,,,,,,,,,740.0,,,
864,240,8,,,,,,,,,747.0,,,
865,240,8,,,,,,,,,747.0,,,
866,240,8,,,,,,,,,747.0,,,
867,241,8,,,,,,,,,747.0,,,
868,239,8,,,,,,,,,755.0,,,
869,239,8,,,,,,,,,755.0,,,
870,240,8,,,,,,,,,755.0,,,
871,240,8,,,,,,,,,755.0,,,
872,240,8,,,,,,,,,757.0,,,
873,240,8,,,,,,,,,759.0,,,
874,240,8,,,,,,,,,759.0,,,
875,239,8,,,,,,,,,762.0,,,
876,236,8,,,,,,,,,772.0,,,
877,236,8,,,,,,,,,772.0,,,
878,236,8,,,,,,,,,772.0,,,
879,236,8,,,,,,,,,774.0,,,
880,238,8,,,,,,,,,776.0,,,
881,238,8,,,,,,,,,776.0,,,
882,238,8,,,,,,,,,776.0,,,
883,238,8,,,,,,,,,776.0,,,
884,239,8,,,,,,,,,777.0,,,
885,240,8,,,,,,,,,777.0,,,
886,240,8,,,,,,,,,777.0,,,
887,240,8,,,,,,,,,777.0,,,
888,241,8,,,,,,,,,777.0,,,
889,241,8,,,,,,,,,777.0,,,
890,242,8,,,,,,,,,777.0,,,
891,242,8,,,,,,,,,777.0,,,
892,242,8,,,,,,,,,778.0,,,
893,242,8,,,,,,,,,778.0,,,
894,239,8,,,,,,,,,784.0,,,
895,239,8,,,,,,,,,784.0,,,
896,241,8,,,,,,,,,785.0,,,
897,241,8,,,,,,,,,785.0,,,
898,241,8,,,,,,,,,785.0,,,
899,241,8,,,,,,,,,784.0,,,
900,243,8,,,,,,,,,785.0,,,
901,243,8,,,,,,,,,784.0,,,
902,243,8,,,,,,,,,784.0,,,
903,243,8,,,,,,,,,784.0,,,
904,244,8,,,,,,,,,785.0,,,
905,244,8,,,,,,,,,785.0,,,
906,245,8,,,,,,,,,785.0,,,
907,245,8,,,,,,,,,785.0,,,
908,245,8,,,,,,,,,785.0,,,
909,245,8,,,,,,,,,785.0,,,
910,245,8,,,,,,,,,787.0,,,
911,245,8,,,,,,,,,787.0,,,
912,247,8,,,,,,,,,790.0,,,
913,247,8,,,,,,,,,789.0,,,
914,247,8,,,,,,,,,789.0,,,
915,247,8,,,,,,,,,789.0,,,
916,247,8,,,,,,,,,790.0,,,
917,245,8,,,,,,,,,793.0,,,
918,245,8,,,,,,,,,794.0,,,
919,245,8,,,,,,,,,793.0,,,
920,245,6,,,,,,,,,798.0,,,
921,246,6,,,,,,,,,798.0,,,
922,246,6,,,,,,,,,798.0,,,
923,246,6,,,,,,,,,798.0,,,
924,246,6,,,,,,,,,800.0,,,
925,246,6,,,,,,,,,801.0,,,
926,246,6,,,,,,,,,801.0,,,
927,246,6,,,,,,,,,801.0,,,
928,246,6,,,,,,,,,801.0,,,
929,246,6,,,,,,,,,801.0,,,
930,246,6,,,,,,,,,802.0,,,
931,243,6,,,,,,,,,805.0,,,
932,244,6,,,,,,,,,806.0,,,
933,244,6,,,,,,,,,805.0,,,
934,244,6,,,,,,,,,805.0,,,
935,244,6,,,,,,,,,805.0,,,
936,243,6,,,,,,,,,814.0,,,
937,243,6,,,,,,,,,814.0,,,
938,243,6,,,,,,,,,814.0,,,
939,243,6,,,,,,,,,817.0,,,
940,241,6,,,,,,,,,820.0,,,
941,241,6,,,,,,,,,820.0,,,
942,241,6,,,,,,,,,820.0,,,
943,241,6,,,,,,,,,820.0,,,
944,242,6,,,,,,,,,820.0,,,
945,244,6,,,,,,,,,820.0,,,
946,244,6,,,,,,,,,820.0,,,
947,244,6,,,,,,,,,820.0,,,
948,245,6,,,,,,,,,819.0,,,
949,245,6,,,,,,,,,819.0,,,
950,245,6,,,,,,,,,820.0,,,
951,245,6,,,,,,,,,820.0,,,
952,243,6,,,,,,,,,824.0,,,
953,243,6,,,,,,,,,824.0,,,
954,242,6,,,,,,,,,828.0,,,
955,242,6,,,,,,,,,829.0,,,
956,243,6,,,,,,,,,829.0,,,
957,243,6,,,,,,,,,829.0,,,
958,243,6,,,,,,,,,829.0,,,
959,243,6,,,,,,,,,829.0,,,
960,244,6,,,,,,,,,833.0,,,
961,244,6,,,,,,,,,833.0,,,
962,244,6,,,,,,,,,833.0,,,
963,244,6,,,,,,,,,833.0,,,
964,244,6,,,,,,,,,833.0,,,
965,244,6,,,,,,,,,833.0,,,
966,242,6,,,,,,,,,837.0,,,
967,242,6,,,,,,,,,837.0,,,
968,243,6,,,,,,,,,838.0,,,
969,243,6,,,,,,,,,837.0,,,
970,243,6,,,,,,,,,837.0,,,
971,243,6,,,,,,,,,837.0,,,
972,244,6,,,,,,,,,837.0,,,
973,245,6,,,,,,,,,837.0,,,
974,245,6,,,,,,,,,837.0,,,
975,245,6,,,,,,,,,837.0,,,
976,245,6,,,,,,,,,838.0,,,
977,245,6,,,,,,,,,838.0,,,
978,246,6,,,,,,,,,839.0,,,
979,246,6,,,,,,,,,839.0,,,
980,247,6,,,,,,,,,839.0,,,
981,247,6,,,,,,,,,839.0,,,
982,247,6,,,,,,,,,839.0,,,
983,247,6,,,,,,,,,839.0,,,
984,247,6,,,,,,,,,841.0,,,
985,247,6,,,,,,,,,841.0,,,
986,247,6,,,,,,,,,841.0,,,
987,246,6,,,,,,,,,844.0,,,
988,246,6,,,,,,,,,844.0,,,
989,246,6,,,,,,,,,844.0,,,
990,247,6,,,,,,,,,845.0,,,
991,247,6,,,,,,,,,845.0,,,
992,247,6,,,,,,,,,847.0,,,
993,240,6,,,,,,,,,857.0,,,
994,240,6,,,,,,,,,856.0,,,
995,240,6,,,,,,,,,856.0,,,
996,240,6,,,,,,,,,858.0,,,
997,240,6,,,,,,,,,858.0,,,
998,240,6,,,,,,,,,858.0,,,
999,240,6,,,,,,,,,859.0,,,
1000,242,6,,,,,,,,,860.0,,,
1001,242,6,,,,,,,,,860.0,,,
1002,242,6,,,,,,,,,862.0,,,
1003,242,6,,,,,,,,,862.0,,,
1004,242,6,,,,,,,,,862.0,,,
1005,245,6,,,,,,,,,859.0,,,
1006,245,6,,,,,,,,,859.0,,,
1007,245,6,,,,,,,,,859.0,,,
1008,244,6,,,,,,,,,862.0,,,
1009,244,6,,,,,,,,,862.0,,,
1010,244,6,,,,,,,,,862.0,,,
1011,244,6,,,,,,,,,861.0,,,
1012,244,6,,,,,,,,,861.0,,,
1013,244,6,,,,,,,,,861.0,,,
1014,244,6,,,,,,,,,861.0,,,
1015,244,6,,,,,,,,,861.0,,,
1016,244,6,,,,,,,,,860.0,,,
1017,244,6,,,,,,,,,860.0,,,
1018,244,6,,,,,,,,,860.0,,,
1019,244,6,,,,,,,,,860.0,,,
1020,244,6,,,,,,,,,864.0,,,
1021,244,6,,,,,,,,,863.0,,,
1022,244,6,,,,,,,,,863.0,,,
1023,244,6,,,,,,,,,863.0,,,
1024,245,6,,,,,,,,,864.0,,,
1025,245,6,,,,,,,,,864.0,,,
1026,245,6,,,,,,,,,864.0,,,
1027,245,6,,,,,,,,,864.0,,,
1028,245,6,,,,,,,,,864.0,,,
1029,245,6,,,,,,,,,865.0,,,
1030,245,6,,,,,,,,,866.0,,,
1031,245,6,,,,,,,,,866.0,,,
1032,246,6,,,,,,,,,866.0,,,
1033,246,6,,,,,,,,,866.0,,,
1034,246,6,,,,,,,,,866.0,,,
1035,246,6,,,,,,,,,866.0,,,
1036,246,6,,,,,,,,,867.0,,,
1037,246,6,,,,,,,,,867.0,,,
1038,246,6,,,,,,,,,868.0,,,
1039,246,6,,,,,,,,,868.0,,,
1040,246,6,,,,,,,,,869.0,,,
1041,246,6,,,,,,,,,870.0,,,
1042,246,6,,,,,,,,,870.0,,,
1043,246,6,,,,,,,,,869.0,,,
1044,246,6,,,,,,,,,869.0,,,
1045,246,6,,,,,,,,,869.0,,,
1046,246,6,,,,,,,,,869.0,,,
1047,246,6,,,,,,,,,869.0,,,
1048,246,6,,,,,,,,,872.0,,,
1049,248,6,,,,,,,,,869.0,,,
1050,247,6,,,,,,,,,873.0,,,
1051,247,6,,,,,,,,,873.0,,,
1052,247,6,,,,,,,,,873.0,,,
1053,247,6,,,,,,,,,873.0,,,
1054,247,6,,,,,,,,,873.0,,,
1055,247,6,,,,,,,,,873.0,,,
1056,247,6,,,,,,,,,879.0,,,
1057,248,6,,,,,,,,,879.0,,,
1058,248,6,,,,,,,,,879.0,,,
1059,248,6,,,,,,,,,879.0,,,
1060,250,6,,,,,,,,,879.0,,,
1061,250,6,,,,,,,,,879.0,,,
1062,250,6,,,,,,,,,881.0,,,
1063,250,6,,,,,,,,,881.0,,,
1064,250,6,,,,,,,,,880.0,,,
1065,249,6,,,,,,,,,888.0,,,
1066,249,6,,,,,,,,,888.0,,,
1067,249,6,,,,,,,,,888.0,,,
1068,249,6,,,,,,,,,888.0,,,
1069,249,6,,,,,,,,,888.0,,,
1070,249,6,,,,,,,,,888.0,,,
1071,249,6,,,,,,,,,888.0,,,
1072,250,6,,,,,,,,,888.0,,,
1073,250,6,,,,,,,,,888.0,,,
1074,250,6,,,,,,,,,888.0,,,
1075,250,6,,,,,,,,,888.0,,,
1076,251,6,,,,,,,,,888.0,,,
1077,251,6,,,,,,,,,887.0,,,
1078,251,6,,,,,,,,,887.0,,,
1079,251,6,,,,,,,,,887.0,,,
1080,251,6,,,,,,,,,890.0,,,
1081,251,6,,,,,,,,,890.0,,,
1082,251,6,,,,,,,,,890.0,,,
1083,251,6,,,,,,,,,890.0,,,
1084,251,6,,,,,,,,,890.0,,,
1085,251,6,,,,,,,,,892.0,,,
1086,250,6,,,,,,,,,894.0,,,
1087,250,6,,,,,,,,,893.0,,,
1088,250,6,,,,,,,,,893.0,,,
1089,250,6,,,,,,,,,893.0,,,
1090,252,6,,,,,,,,,894.0,,,
1091,252,6,,,,,,,,,894.0,,,
1092,252,6,,,,,,,,,894.0,,,
1093,252,6,,,,,,,,,894.0,,,
1094,252,6,,,,,,,,,894.0,,,
1095,252,6,,,,,,,,,895.0,,,
1096,252,6,,,,,,,,,895.0,,,
1097,252,6,,,,,,,,,895.0,,,
1098,251,6,,,,,,,,,898.0,,,
1099,251,6,,,,,,,,,898.0,,,
1100,252,6,,,,,,,,,898.0,,,
1101,252,6,,,,,,,,,898.0,,,
1102,252,6,,,,,,,,,898.0,,,
1103,252,6,,,,,,,,,898.0,,,
1104,253,6,,,,,,,,,898.0,,,
1105,253,6,,,,,,,,,898.0,,,
1106,253,6,,,,,,,,,898.0,,,
1107,253,6,,,,,,,,,898.0,,,
1108,253,6,,,,,,,,,897.0,,,
1109,253,6,,,,,,,,,897.0,,,
1110,253,6,,,,,,,,,897.0,,,
1111,253,6,,,,,,,,,897.0,,,
1112,253,6,,,,,,,,,897.0,,,
1113,254,6,,,,,,,,,897.0,,,
1114,254,6,,,,,,,,,897.0,,,
1115,254,6,,,,,,,,,897.0,,,
1116,255,6,,,,,,,,,898.0,,,
1117,255,6,,,,,,,,,898.0,,,
1118,255,6,,,,,,,,,897.0,,,
1119,255,6,,,,,,,,,897.0,,,
1120,255,6,,,,,,,,,898.0,,,
1121,255,6,,,,,,,,,898.0,,,
1122,255,6,,,,,,,,,898.0,,,
1123,255,6,,,,,,,,,898.0,,,
1124,255,6,,,,,,,,,898.0,,,
1125,254,6,,,,,,,,,900.0,,,
1126,254,6,,,,,,,,,900.0,,,
1127,254,6,,,,,,,,,900.0,,,
1128,254,6,,,,,,,,,901.0,,,
1129,254,6,,,,,,,,,901.0,,,
1130,255,6,,,,,,,,,903.0,,,
1131,255,6,,,,,,,,,903.0,,,
1132,255,6,,,,,,,,,903.0,,,
1133,255,6,,,,,,,,,903.0,,,
1134,254,6,,,,,,,,,905.0,,,
1135,254,6,,,,,,,,,905.0,,,
1136,254,6,,,,,,,,,906.0,,,
1137,254,6,,,,,,,,,906.0,,,
1138,255,6,,,,,,,,,904.0,,,
1139,255,6,,,,,,,,,904.0,,,
1140,255,6,,,,,,,,,908.0,,,
1141,255,6,,,,,,,,,908.0,,,
1142,255,6,,,,,,,,,907.0,,,
1143,255,6,,,,,,,,,907.0,,,
1144,255,6,,,,,,,,,907.0,,,
1145,255,6,,,,,,,,,907.0,,,
1146,254,6,,,,,,,,,909.0,,,
1147,254,6,,,,,,,,,909.0,,,
1148,254,6,,,,,,,,,909.0,,,
1149,254,6,,,,,,,,,909.0,,,
1150,254,6,,,,,,,,,910.0,,,
1151,254,6,,,,,,,,,910.0,,,
1152,255,6,,,,,,,,,913.0,,,
1153,255,6,,,,,,,,,912.0,,,
1154,255,6,,,,,,,,,912.0,,,
1155,255,6,,,,,,,,,912.0,,,
1156,255,6,,,,,,,,,912.0,,,
1157,255,6,,,,,,,,,912.0,,,
1158,255,6,,,,,,,,,911.0,,,
1159,255,6,,,,,,,,,911.0,,,
1160,255,6,,,,,,,,,910.0,,,
1161,255,6,,,,,,,,,910.0,,,
1162,255,6,,,,,,,,,910.0,,,
1163,255,6,,,,,,,,,910.0,,,
1164,255,6,,,,,,,,,910.0,,,
1165,255,6,,,,,,,,,910.0,,,
1166,255,6,,,,,,,,,910.0,,,
1167,255,6,,,,,,,,,909.0,,,
1168,255,6,,,,,,,,,909.0,,,
1169,255,6,,,,,,,,,909.0,,,
1170,255,6,,,,,,,,,911.0,,,
1171,255,6,,,,,,,,,911.0,,,
1172,255,6,,,,,,,,,911.0,,,
1173,255,6,,,,,,,,,911.0,,,
1174,255,6,,,,,,,,,911.0,,,
1175,255,6,,,,,,,,,911.0,,,
1176,256,6,,,,,,,,,914.0,,,
1177,256,6,,,,,,,,,914.0,,,
1178,256,6,,,,,,,,,913.0,,,
1179,256,6,,,,,,,,,913.0,,,
1180,256,6,,,,,,,,,913.0,,,
1181,256,6,,,,,,,,,913.0,,,
1182,256,6,,,,,,,,,913.0,,,
1183,256,6,,,,,,,,,914.0,,,
1184,256,6,,,,,,,,,914.0,,,
1185,256,6,,,,,,,,,914.0,,,
1186,256,6,,,,,,,,,914.0,,,
1187,256,6,,,,,,,,,914.0,,,
1188,256,6,,,,,,,,,917.0,,,
1189,256,6,,,,,,,,,917.0,,,
1190,258,6,,,,,,,,,918.0,,,
1191,258,6,,,,,,,,,918.0,,,
1192,259,6,,,,,,,,,918.0,,,
1193,259,6,,,,,,,,,917.0,,,
1194,259,6,,,,,,,,,917.0,,,
1195,257,6,,,,,,,,,920.0,,,
1196,257,6,,,,,,,,,920.0,,,
1197,257,6,,,,,,,,,920.0,,,
1198,257,6,,,,,,,,,920.0,,,
1199,257,6,,,,,,,,,920.0,,,
1200,257,6,,,,,,,,,921.0,,,
1201,257,6,,,,,,,,,921.0,,,
1202,257,6,,,,,,,,,921.0,,,
1203,257,6,,,,,,,,,921.0,,,
1204,257,6,,,,,,,,,921.0,,,
1205,257,6,,,,,,,,,920.0,,,
1206,257,6,,,,,,,,,920.0,,,
1207,257,6,,,,,,,,,920.0,,,
1208,257,6,,,,,,,,,921.0,,,
1209,257,6,,,,,,,,,921.0,,,
1210,257,6,,,,,,,,,921.0,,,
1211,257,6,,,,,,,,,921.0,,,
1212,257,6,,,,,,,,,923.0,,,
1213,257,6,,,,,,,,,923.0,,,
1214,257,6,,,,,,,,,922.0,,,
1215,257,6,,,,,,,,,922.0,,,
1216,255,6,,,,,,,,,925.0,,,
1217,255,6,,,,,,,,,925.0,,,
1218,256,6,,,,,,,,,927.0,,,
1219,256,6,,,,,,,,,927.0,,,
1220,256,6,,,,,,,,,927.0,,,
1221,256,6,,,,,,,,,927.0,,,
1222,256,6,,,,,,,,,927.0,,,
1223,256,6,,,,,,,,,927.0,,,
1224,256,6,,,,,,,,,928.0,,,
1225,256,6,,,,,,,,,928.0,,,
1226,256,6,,,,,,,,,928.0,,,
1227,256,6,,,,,,,,,928.0,,,
1228,256,6,,,,,,,,,928.0,,,
1229,256,6,,,,,,,,,927.0,,,
1230,257,6,,,,,,,,,929.0,,,
1231,257,6,,,,,,,,,929.0,,,
1232,257,6,,,,,,,,,929.0,,,
1233,257,6,,,,,,,,,929.0,,,
1234,257,6,,,,,,,,,929.0,,,
1235,257,6,,,,,,,,,929.0,,,
1236,252,6,,,,,,,,,935.0,,,
1237,252,6,,,,,,,,,935.0,,,
1238,252,6,,,,,,,,,935.0,,,
1239,252,6,,,,,,,,,935.0,,,
1240,252,6,,,,,,,,,936.0,,,
1241,252,6,,,,,,,,,936.0,,,
1242,253,6,,,,,,,,,937.0,,,
1243,253,6,,,,,,,,,937.0,,,
1244,253,6,,,,,,,,,937.0,,,
1245,253,6,,,,,,,,,937.0,,,
1246,253,6,,,,,,,,,937.0,,,
1247,253,6,,,,,,,,,937.0,,,
1248,255,6,,,,,,,,,938.0,,,
1249,255,6,,,,,,,,,937.0,,,
1250,249,6,,,,,,,,,944.0,,,
1251,250,6,,,,,,,,,944.0,,,
1252,250,6,,,,,,,,,944.0,,,
1253,250,6,,,,,,,,,945.0,,,
1254,250,6,,,,,,,,,947.0,,,
1255,251,6,,,,,,,,,948.0,,,
1256,251,6,,,,,,,,,948.0,,,
1257,251,6,,,,,,,,,948.0,,,
1258,251,6,,,,,,,,,948.0,,,
1259,251,6,,,,,,,,,948.0,,,
1260,253,6,,,,,,,,,950.0,,,
1261,253,6,,,,,,,,,950.0,,,
1262,253,6,,,,,,,,,950.0,,,
1263,253,6,,,,,,,,,950.0,,,
1264,253,6,,,,,,,,,951.0,,,
1265,253,6,,,,,,,,,951.0,,,
1266,253,6,,,,,,,,,951.0,,,
1267,253,6,,,,,,,,,951.0,,,
1268,253,6,,,,,,,,,950.0,,,
1269,253,6,,,,,,,,,950.0,,,
1270,253,6,,,,,,,,,952.0,,,
1271,253,6,,,,,,,,,952.0,,,
1272,252,6,,,,,,,,,954.0,,,
1273,252,6,,,,,,,,,954.0,,,
1274,252,6,,,,,,,,,954.0,,,
1275,252,6,,,,,,,,,954.0,,,
1276,252,6,,,,,,,,,953.0,,,
1277,252,6,,,,,,,,,953.0,,,
1278,252,6,,,,,,,,,954.0,,,
1279,252,6,,,,,,,,,954.0,,,
1280,253,6,,,,,,,,,955.0,,,
1281,253,6,,,,,,,,,957.0,,,
1282,253,6,,,,,,,,,957.0,,,
1283,253,6,,,,,,,,,957.0,,,
1284,253,6,,,,,,,,,957.0,,,
1285,253,6,,,,,,,,,956.0,,,
1286,253,6,,,,,,,,,956.0,,,
1287,251,6,,,,,,,,,963.0,,,
1288,251,6,,,,,,,,,963.0,,,
1289,251,6,,,,,,,,,963.0,,,
1290,251,6,,,,,,,,,965.0,,,
1291,251,6,,,,,,,,,965.0,,,
1292,251,6,,,,,,,,,965.0,,,
1293,251,6,,,,,,,,,965.0,,,
1294,251,6,,,,,,,,,965.0,,,
1295,251,6,,,,,,,,,965.0,,,
1296,248,6,,,,,,,,,971.0,,,
1297,248,6,,,,,,,,,971.0,,,
1298,248,6,,,,,,,,,971.0,,,
1299,248,6,,,,,,,,,971.0,,,
1300,249,6,,,,,,,,,973.0,,,
1301,249,6,,,,,,,,,973.0,,,
1302,245,6,,,,,,,,,984.0,,,
1303,245,6,,,,,,,,,984.0,,,
1304,245,6,,,,,,,,,985.0,,,
1305,245,6,,,,,,,,,985.0,,,
1306,245,6,,,,,,,,,985.0,,,
1307,245,6,,,,,,,,,985.0,,,
1308,245,6,,,,,,,,,988.0,,,
1309,245,6,,,,,,,,,988.0,,,
1310,245,6,,,,,,,,,991.0,,,
1311,245,6,,,,,,,,,991.0,,,
1312,246,6,,,,,,,,,992.0,,,
1313,246,6,,,,,,,,,991.0,,,
1314,246,6,,,,,,,,,992.0,,,
1315,246,6,,,,,,,,,993.0,,,
1316,247,6,,,,,,,,,994.0,,,
1317,247,6,,,,,,,,,994.0,,,
1318,247,6,,,,,,,,,994.0,,,
