1061,335,103,20,187,,,
1062,335,103,20,189,,,
1063,335,103,20,189,,,
1064,335,103,20,189,,,
1065,327,95,20,211,,,
1066,329,95,20,208,,,
1067,329,95,20,207,,,
1068,329,95,20,207,,,
1069,329,95,20,206,,,
1070,329,95,20,206,,,
1071,329,95,20,205,,,
1072,330,95,20,205,,,
1073,330,95,20,205,,,
1074,330,95,20,205,,,
1075,331,102,20,196,,,
1076,332,102,20,196,,,
1077,333,104,20,192,,,
1078,333,104,20,192,,,
1079,333,104,20,192,,,
1080,332,104,20,196,,,
1081,332,104,20,196,,,
1082,333,104,20,194,,,
1083,334,102,20,194,,,
1084,334,102,20,194,,,
1085,335,101,20,195,,,
1086,334,99,20,198,,,
1087,334,99,20,198,,,
1088,336,96,20,198,,,
1089,336,96,20,198,,,
1090,336,99,20,195,,,
1091,336,99,20,195,,,
1092,336,99,20,195,,,
1093,336,99,20,195,,,
1094,336,99,20,194,,,
1095,336,100,20,194,,,
1096,336,100,20,194,,,
1097,336,100,20,193,,,
1098,328,94,20,210,,,
1099,328,94,20,210,,,
1100,330,92,20,210,,,
1101,330,92,20,210,,,
1102,331,94,20,205,,,
1103,331,94,20,205,,,
1104,336,94,20,200,,,
1105,336,94,20,200,,,
1106,336,94,20,200,,,
1107,337,98,20,194,,,
1108,337,98,20,194,,,
1109,337,98,20,194,,,
1110,337,98,20,194,,,
1111,340,101,20,186,,,
1112,340,101,20,186,,,
1113,342,101,20,184,,,
1114,343,101,20,182,,,
1115,343,101,156,45,,,
1116,342,110,176,18,,,
1117,344,106,176,18,,,
1118,345,104,176,18,,,
1119,345,104,176,18,,,
1120,344,106,176,18,,,
1121,344,106,176,18,,,
1122,344,106,175,18,,,
1123,344,106,175,18,,,
1124,344,105,175,18,,,
1125,339,96,190,18,,,
1126,341,98,185,17,,,
1127,342,96,50,153,,,
1128,340,96,50,155,,,
1129,340,96,50,155,,,
1130,341,96,50,156,,,
1131,341,96,50,156,,,
1132,341,96,50,155,,,
1133,341,96,50,155,,,
1134,339,94,50,160,,,
1135,339,94,50,160,,,
1136,339,94,50,161,,,
1137,339,94,50,161,,,
1138,344,97,62,140,,,
1139,344,99,59,140,,,
1140,341,96,59,150,,,
1141,341,96,59,150,,,
1142,341,96,58,150,,,
1143,343,98,75,128,,,
1144,343,98,75,128,,,
1145,345,98,72,128,,,
1146,342,98,72,132,,,
1147,342,98,72,132,,,
1148,342,98,72,132,,,
1149,342,98,72,132,,,
1150,342,98,72,133,,,
1151,342,104,65,133,,,
1152,342,104,65,136,,,
1153,342,104,65,134,,,
1154,342,110,58,134,,,
1155,342,110,58,133,,,
1156,342,110,58,133,,,
1157,345,106,58,133,,,
1158,345,106,57,133,,,
1159,345,108,54,133,,,
1160,345,108,54,132,,,
1161,345,108,54,132,,,
1162,345,108,54,132,,,
1163,346,116,54,122,,,
1164,346,116,54,122,,,
1165,346,116,54,122,,,
1166,348,112,54,122,,,
1167,348,112,54,122,,,
1168,348,112,54,121,,,
1169,348,112,54,121,,,
1170,349,110,54,124,,,
1171,350,110,54,122,,,
1172,351,109,54,120,,,
1173,351,109,54,120,,,
1174,353,107,52,120,,,
1175,354,105,52,120,,,
1176,353,105,58,120,,,
1177,353,105,58,120,,,
1178,354,105,58,118,,,
1179,354,105,58,118,,,
1180,354,105,58,118,,,
1181,356,102,58,118,,,
1182,356,102,58,118,,,
1183,356,102,59,118,,,
1184,357,100,59,118,,,
1185,358,98,59,118,,,
1186,361,98,59,114,,,
1187,361,100,56,114,,,
1188,358,96,56,124,,,
1189,358,96,56,124,,,
1190,361,96,54,125,,,
1191,361,96,54,125,,,
1192,362,96,54,125,,,
1193,363,96,52,125,,,
1194,363,98,52,122,,,
1195,360,95,41,139,,,
1196,360,95,41,139,,,
1197,360,95,41,138,,,
1198,360,95,41,138,,,
1199,360,94,41,138,,,
1200,358,94,41,141,,,
1201,358,94,41,141,,,
1202,358,94,41,141,,,
1203,359,94,41,139,,,
1204,359,94,41,139,,,
1205,362,96,45,129,,,
1206,362,96,45,129,,,
1207,364,96,45,126,,,
1208,364,96,45,127,,,
1209,364,96,45,127,,,
1210,365,94,45,127,,,
1211,368,90,45,127,,,
1212,368,88,45,131,,,
1213,368,88,45,131,,,
1214,368,88,44,131,,,
1215,368,88,44,131,,,
1216,363,73,44,152,,,
1217,363,73,44,152,,,
1218,364,73,44,154,,,
1219,366,80,44,143,,,
1220,366,80,44,143,,,
1221,369,85,85,92,,,
1222,369,85,160,16,,,
1223,369,85,159,16,,,
1224,369,85,160,16,,,
1225,369,85,160,16,,,
1226,369,85,160,16,,,
1227,369,85,160,16,,,
1228,369,85,160,16,,,
1229,369,85,160,16,,,
1230,376,91,149,16,,,
1231,376,91,148,16,,,
1232,376,91,148,16,,,
1233,376,94,144,16,,,
1234,376,94,144,16,,,
1235,378,102,133,16,,,
1236,372,80,161,16,,,
1237,372,80,161,16,,,
1238,374,82,156,16,,,
1239,374,82,156,16,,,
1240,373,82,7,168,,,
1241,376,82,7,164,,,
1242,377,82,7,165,,,
1243,377,82,7,165,,,
1244,377,82,7,165,,,
1245,377,82,7,165,,,
1246,378,80,7,165,,,
1247,379,84,7,159,,,
1248,379,84,7,162,,,
1249,379,84,7,162,,,
1250,375,82,7,168,,,
1251,376,82,7,167,,,
1252,381,85,7,158,,,
1253,383,92,18,138,,,
1254,383,92,18,140,,,
1255,384,92,18,141,,,
1256,384,92,33,125,,,
1257,384,92,33,125,,,
1258,384,92,33,125,,,
1259,385,92,33,123,,,
1260,387,92,33,125,,,
1261,387,92,33,125,,,
1262,389,114,116,16,,,
1263,389,114,116,16,,,
1264,392,112,114,16,,,
1265,392,112,114,16,,,
1266,392,112,113,16,,,
1267,392,116,108,16,,,
1268,394,124,97,16,,,
1269,394,124,97,16,,,
1270,394,124,98,16,,,
1271,394,124,98,16,,,
1272,389,121,107,16,,,
1273,392,121,102,16,,,
1274,392,121,102,16,,,
1275,392,121,102,16,,,
1276,392,121,102,16,,,
1277,393,121,100,16,,,
1278,393,119,102,16,,,
1279,394,117,102,16,,,
1280,394,115,106,16,,,
1281,394,115,108,16,,,
1282,394,115,108,16,,,
1283,394,115,108,15,,,
1284,394,115,108,15,,,
1285,395,115,106,15,,,
1286,396,115,104,15,,,
1287,389,115,115,15,,,
1288,389,115,114,15,,,
1289,389,115,114,15,,,
1290,389,115,116,15,,,
1291,389,119,110,15,,,
1292,389,119,110,15,,,
1293,389,119,110,15,,,
1294,389,119,110,15,,,
1295,389,119,110,15,,,
1296,382,112,127,15,,,
1297,382,112,140,,,,
1298,383,110,140,,,,
1299,383,112,137,,,,
1300,384,112,139,,,,
1301,384,112,139,,,,
1302,381,101,160,,,,
1303,381,101,160,,,,
1304,381,101,161,,,,
1305,381,101,161,,,,
1306,381,101,161,,,,
1307,381,101,161,,,,
1308,382,101,161,,,,
1309,382,101,161,,,,
1310,382,101,163,,,,
1311,382,101,162,,,,
1312,383,101,162,,,,
1313,387,103,155,,,,
1314,387,103,156,,,,
1315,387,103,157,,,,
1316,388,103,158,,,,
1317,388,103,158,,,,
1318,388,103,158,,,,
1319,388,103,156,,,,
1320,390,103,156,,,,
1321,390,103,156,,,,
1322,390,103,156,,,,
1323,389,103,158,,,,
1324,389,105,157,,,,
1325,389,105,157,,,,
1326,389,105,156,,,,
1327,389,105,155,,,,
1328,389,105,154,,,,
1329,389,105,154,,,,
1330,392,102,152,,,,
1331,392,102,152,,,,
1332,393,102,153,,,,
1333,393,102,153,,,,
1334,393,102,153,,,,
1335,393,102,152,,,,
1336,393,102,152,,,,
1337,393,102,152,,,,
1338,386,102,165,,,,
1339,387,104,160,,,,
1340,387,104,160,,,,
1341,388,104,158,,,,
1342,388,104,157,,,,
1343,388,104,157,,,,
1344,388,103,159,,,,
1345,388,103,159,,,,
1346,388,103,159,,,,
1347,388,103,159,,,,
1348,389,101,159,,,,
1349,394,97,156,,,,
1350,398,96,158,,,,
1351,398,96,157,,,,
1352,398,96,157,,,,
1353,398,95,157,,,,
1354,398,95,157,,,,
1355,398,95,157,,,,
1356,397,93,161,,,,
1357,397,93,161,,,,
1358,397,93,160,,,,
1359,398,93,160,,,,
1360,395,85,173,,,,
1361,395,85,172,,,,
1362,392,85,176,,,,
1363,392,85,175,,,,
1364,398,86,165,,,,
1365,399,86,165,,,,
1366,400,84,163,,,,
1367,400,84,163,,,,
1368,397,82,169,,,,
1369,397,82,169,,,,
1370,400,82,165,,,,
1371,400,82,165,,,,
1372,400,82,166,,,,
1373,400,82,166,,,,
1374,400,82,168,,,,
1375,400,82,168,,,,
1376,400,85,164,,,,
1377,400,85,164,,,,
1378,400,85,163,,,,
1379,402,87,158,,,,
1380,402,87,160,,,,
1381,403,85,160,,,,
1382,403,85,160,,,,
1383,403,85,159,,,,
1384,403,85,160,,,,
1385,404,85,157,,,,
1386,399,83,165,,,,
1387,399,83,165,,,,
1388,399,83,164,,,,
1389,399,83,164,,,,
1390,401,85,160,,,,
1391,401,85,160,,,,
1392,398,85,167,,,,
1393,399,104,145,,,,
1394,399,104,144,,,,
1395,399,103,144,,,,
1396,400,103,144,,,,
1397,401,101,144,,,,
1398,402,103,141,,,,
1399,406,109,130,,,,
1400,393,98,155,,,,
1401,393,98,155,,,,
1402,393,98,155,,,,
1403,393,98,155,,,,
1404,398,98,150,,,,
1405,398,98,150,,,,
1406,399,96,150,,,,
1407,399,96,150,,,,
1408,401,94,150,,,,
1409,401,94,150,,,,
1410,401,92,152,,,,
1411,414,105,125,,,,
1412,416,116,111,,,,
1413,417,116,109,,,,
1414,418,116,108,,,,
1415,418,116,108,,,,
1416,409,108,125,,,,
1417,409,108,125,,,,
1418,409,108,125,,,,
1419,409,108,125,,,,
1420,410,106,127,,,,
1421,410,106,127,,,,
1422,410,106,128,,,,
1423,412,113,118,,,,
1424,412,113,118,,,,
1425,412,113,118,,,,
1426,413,111,118,,,,
1427,413,118,109,,,,
1428,414,118,107,,,,
1429,414,118,107,,,,
1430,418,114,107,,,,
1431,418,114,107,,,,
1432,419,112,107,,,,
1433,419,112,107,,,,
1434,412,88,138,,,,
1435,412,88,138,,,,
1436,412,88,138,,,,
1437,412,88,138,,,,
1438,412,88,138,,,,
1439,412,88,138,,,,
1440,414,88,138,,,,
1441,414,88,138,,,,
1442,415,98,126,,,,
1443,419,92,126,,,,
1444,424,102,109,,,,
1445,425,102,109,,,,
1446,425,102,109,,,,
1447,425,102,109,,,,
1448,427,99,109,,,,
1449,427,99,109,,,,
1450,427,99,109,,,,
1451,428,99,106,,,,
1452,429,99,106,,,,
1453,430,97,106,,,,
1454,430,97,106,,,,
1455,430,97,105,,,,
1456,431,97,106,,,,
1457,431,97,106,,,,
1458,434,93,106,,,,
1459,441,115,76,,,,
1460,443,114,75,,,,
1461,443,114,75,,,,
1462,444,162,24,,,,
1463,444,160,24,,,,
1464,444,160,24,,,,
1465,445,158,24,,,,
1466,445,158,24,,,,
1467,450,160,16,,,,
1468,450,160,16,,,,
1469,451,158,16,,,,
1470,450,159,16,,,,
1471,454,153,16,,,,
1472,455,153,16,,,,
1473,455,153,16,,,,
1474,455,152,16,,,,
1475,456,150,16,,,,
1476,456,150,16,,,,
1477,460,144,16,,,,
1478,460,144,16,,,,
1479,460,143,16,,,,
1480,461,146,16,,,,
1481,461,146,16,,,,
1482,463,143,16,,,,
1483,465,139,16,,,,
1484,466,137,16,,,,
1485,468,135,16,,,,
1486,468,134,16,,,,
1487,468,134,16,,,,
1488,468,134,16,,,,
1489,468,134,16,,,,
1490,465,133,22,,,,
1491,465,132,22,,,,
1492,467,137,13,,,,
1493,467,137,13,,,,
1494,469,135,13,,,,
1495,469,135,13,,,,
1496,469,135,13,,,,
1497,469,134,13,,,,
1498,476,126,13,,,,
1499,476,126,12,,,,
1500,466,116,37,,,,
1501,466,116,37,,,,
1502,466,116,37,,,,
1503,466,116,37,,,,
1504,466,116,37,,,,
1505,467,111,42,,,,
1506,468,109,42,,,,
1507,472,109,36,,,,
1508,474,106,36,,,,
1509,474,106,36,,,,
1510,481,93,43,,,,
1511,481,93,43,,,,
1512,481,93,43,,,,
1513,481,93,43,,,,
1514,486,87,43,,,,
1515,493,109,13,,,,
1516,496,104,13,,,,
1517,497,102,13,,,,
1518,499,99,13,,,,
1519,501,96,13,,,,
1520,504,94,14,,,,
1521,504,94,14,,,,
1522,505,92,14,,,,
1523,505,92,14,,,,
1524,506,90,14,,,,
1525,506,89,14,,,,
1526,510,89,9,,,,
1527,511,86,9,,,,
1528,513,78,15,,,,
1529,516,73,15,,,,
1530,507,84,15,,,,
1531,507,84,15,,,,
1532,507,84,15,,,,
1533,508,83,15,,,,
1534,508,83,15,,,,
1535,511,85,9,,,,
1536,511,85,9,,,,
1537,513,83,6,,,,
1538,513,83,6,,,,
1539,508,86,6,,,,
1540,506,74,22,,,,
1541,506,73,22,,,,
1542,506,73,23,,,,
1543,506,73,23,,,,
1544,510,75,17,,,,
1545,510,75,17,,,,
1546,519,64,17,,,,
1547,521,64,14,,,,
1548,520,64,14,,,,
1549,520,64,14,,,,
1550,521,63,14,,,,
1551,521,63,13,,,,
1552,521,63,13,,,,
1553,529,66,,,,,
1554,529,66,,,,,
1555,527,66,,,,,
1556,526,66,,,,,
1557,525,66,,,,,
1558,523,66,,,,,
1559,523,66,,,,,
1560,519,72,,,,,
1561,519,70,,,,,
1562,519,70,,,,,
1563,518,70,,,,,
1564,517,70,,,,,
1565,517,68,,,,,
1566,516,66,4,,,,
1567,516,66,4,,,,
1568,516,66,4,,,,
1569,516,66,4,,,,
1570,514,71,4,,,,
1571,512,71,4,,,,
1572,512,71,4,,,,
1573,513,69,4,,,,
1574,513,69,4,,,,
1575,514,69,4,,,,
1576,513,69,4,,,,
1577,512,69,4,,,,
1578,512,71,,,,,
1579,513,69,,,,,
1580,514,69,,,,,
1581,518,64,,,,,
1582,518,64,,,,,
1583,519,61,,,,,
1584,519,61,,,,,
1585,513,68,,,,,
1586,514,66,,,,,
1587,515,63,,,,,
1588,515,63,,,,,
1589,515,63,,,,,
1590,515,63,,,,,
1591,515,63,,,,,
1592,515,63,,,,,
1593,514,63,,,,,
1594,513,63,,,,,
1595,514,63,,,,,
1596,512,68,,,,,
1597,511,68,,,,,
1598,510,68,,,,,
1599,510,68,,,,,
1600,510,68,,,,,
1601,510,68,,,,,
1602,508,65,6,,,,
1603,508,65,6,,,,
1604,508,65,6,,,,
1605,508,65,6,,,,
1606,509,68,,,,,
1607,510,66,,,,,
1608,513,62,,,,,
1609,512,62,,,,,
1610,507,68,,,,,
1611,507,68,,,,,
1612,508,66,,,,,
1613,508,66,,,,,
1614,509,64,,,,,
1615,509,64,,,,,
1616,509,64,,,,,
1617,509,64,,,,,
1618,510,62,,,,,
1619,510,62,,,,,
1620,515,55,,,,,
1621,515,55,,,,,
1622,514,55,,,,,
1623,514,55,,,,,
1624,497,73,,,,,
1625,499,71,,,,,
1626,499,71,,,,,
1627,499,71,,,,,
1628,499,71,,,,,
1629,499,70,,,,,
1630,501,70,,,,,
1631,501,70,,,,,
1632,500,70,,,,,
1633,499,70,,,,,
1634,499,70,,,,,
1635,498,68,,,,,
1636,516,49,,,,,
1637,515,49,,,,,
1638,515,49,,,,,
1639,515,49,,,,,
1640,501,65,,,,,
1641,501,65,,,,,
1642,501,65,,,,,
1643,500,65,,,,,
1644,499,65,,,,,
1645,499,65,,,,,
1646,499,65,,,,,
1647,499,65,,,,,
1648,498,67,,,,,
1649,496,67,,,,,
1650,495,67,,,,,
1651,496,65,,,,,
1652,513,46,,,,,
1653,514,43,,,,,
1654,514,41,,,,,
1655,517,38,,,,,
1656,517,38,,,,,
1657,520,34,,,,,
1658,520,34,,,,,
1659,512,43,,,,,
1660,514,42,,,,,
1661,513,42,,,,,
1662,513,42,,,,,
1663,513,41,,,,,
1664,520,34,,,,,
1665,520,34,,,,,
1666,527,26,,,,,
1667,527,26,,,,,
1668,523,31,,,,,
1669,523,31,,,,,
1670,521,33,,,,,
1671,521,32,,,,,
1672,529,23,,,,,
1673,529,23,,,,,
1674,530,23,,,,,
1675,530,22,,,,,
1676,533,18,,,,,
1677,534,16,,,,,
1678,533,16,,,,,
1679,534,14,,,,,
1680,529,18,,,,,
1681,528,18,,,,,
1682,527,18,,,,,
1683,522,24,,,,,
1684,522,24,,,,,
1685,525,20,,,,,
1686,525,20,,,,,
1687,524,20,,,,,
1688,525,20,,,,,
1689,535,8,,,,,
1690,535,8,,,,,
1691,534,8,,,,,
1692,526,16,,,,,
1693,524,16,,,,,
1694,524,17,,,,,
1695,524,17,,,,,
1696,524,17,,,,,
1697,524,17,,,,,
1698,523,17,,,,,
1699,529,9,,,,,
1700,528,12,,,,,
1701,534,5,,,,,
1702,534,5,,,,,
1703,533,5,,,,,
1704,533,5,,,,,
1705,533,5,,,,,
1706,535,2,,,,,
1707,535,2,,,,,
1708,535,2,,,,,
1709,535,2,,,,,
1710,531,8,,,,,
1711,530,8,,,,,
1712,531,6,,,,,
1713,532,4,,,,,
1714,531,4,,,,,
1715,530,4,,,,,
1716,530,4,,,,,
1717,529,4,,,,,
1718,528,4,,,,,
1719,518,14,,,,,
1720,515,23,,,,,
1721,515,23,,,,,
1722,515,23,,,,,
1723,517,19,,,,,
1724,517,19,,,,,
1725,516,19,,,,,
1726,516,18,,,,,
1727,515,18,,,,,
1728,502,38,,,,,
1729,505,32,,,,,
1730,505,32,,,,,
1731,505,32,,,,,
1732,505,32,,,,,
1733,504,31,,,,,
1734,502,33,,,,,
1735,503,30,,,,,
1736,506,26,,,,,
1737,498,37,,,,,
1738,498,36,,,,,
1739,498,34,,,,,
1740,515,16,,,,,
1741,515,15,,,,,
1742,514,15,,,,,
1743,514,13,,,,,
1744,513,13,,,,,
1745,512,14,,,,,
1746,519,6,,,,,
1747,519,6,,,,,
1748,517,6,,,,,
1749,517,6,,,,,
1750,507,16,,,,,
1751,507,16,,,,,
1752,506,18,,,,,
1753,507,16,,,,,
1754,507,16,,,,,
1755,510,14,,,,,
1756,510,14,,,,,
1757,511,13,,,,,
1758,504,21,,,,,
1759,505,19,,,,,
1760,505,20,,,,,
1761,508,15,,,,,
1762,508,15,,,,,
1763,508,15,,,,,
1764,496,34,,,,,
1765,497,35,,,,,
1766,497,35,,,,,
1767,497,35,,,,,
1768,497,35,,,,,
1769,501,30,,,,,
1770,502,30,,,,,
1771,497,38,,,,,
1772,497,38,,,,,
1773,497,39,,,,,
1774,496,39,,,,,
1775,496,39,,,,,
1776,488,48,,,,,
1777,488,48,,,,,
1778,488,48,,,,,
1779,488,48,,,,,
1780,488,49,,,,,
1781,488,46,,,,,
1782,489,,45,,,,
1783,489,,45,,,,
1784,490,,44,,,,
1785,490,,44,,,,
1786,490,,43,,,,
1787,495,,36,,,,
1788,495,,36,,,,
1789,495,,36,,,,
1790,502,,28,,,,
1791,503,,30,,,,
1792,503,30,,,,,
1793,511,21,,,,,
1794,511,21,,,,,
1795,511,21,,,,,
1796,511,21,,,,,
1797,511,21,,,,,
1798,519,11,,,,,
1799,523,6,,,,,
1800,506,4,24,,,,
1801,505,4,24,,,,
1802,506,2,24,,,,
1803,506,2,24,,,,
1804,505,2,23,,,,
1805,505,2,22,,,,
1806,508,2,22,,,,
1807,508,2,22,,,,
1808,510,,22,,,,
1809,508,,27,,,,
1810,507,,27,,,,
1811,509,,24,,,,
1812,510,,24,,,,
1813,510,,24,,,,
1814,519,13,,,,,
1815,523,8,,,,,
1816,524,8,,,,,
1817,525,6,,,,,
1818,525,6,,,,,
1819,525,5,,,,,
1820,528,4,,,,,
1821,527,4,,,,,
1822,525,4,,,,,
1823,526,,,,,,
1824,525,,,,,,
1825,524,,,,,,
1826,524,,,,,,
1827,524,,,,,,
1828,524,,,,,,
1829,522,,,,,,
1830,517,6,,,,,
1831,516,6,,,,,
1832,517,6,,,,,
1833,517,6,,,,,
1834,520,2,,,,,
1835,519,2,,,,,
1836,519,2,,,,,
1837,517,2,,,,,
1838,517,2,,,,,
1839,514,2,,,,,
1840,507,10,,,,,
1841,506,8,,,,,
1842,501,15,,,,,
1843,500,15,,,,,
1844,500,15,,,,,
1845,498,18,,,,,
1846,497,18,,,,,
1847,500,14,,,,,
1848,481,36,,,,,
1849,481,36,,,,,
1850,481,36,,,,,
1851,481,36,,,,,
1852,481,36,,,,,
1853,485,31,,,,,
1854,487,27,,,,,
1855,487,27,,,,,
1856,486,27,,,,,
1857,485,27,,,,,
1858,485,27,,,,,
1859,492,18,,,,,
1860,486,27,,,,,
1861,486,27,,,,,
1862,486,27,,,,,
1863,485,27,,,,,
1864,485,27,,,,,
1865,489,21,,,,,
1866,489,22,,,,,
1867,489,22,,,,,
1868,493,17,,,,,
1869,490,20,,,,,
1870,492,18,,,,,
1871,492,18,,,,,
1872,500,9,,,,,
1873,500,9,,,,,
1874,499,9,,,,,
1875,499,9,,,,,
1876,499,9,,,,,
1877,499,9,,,,,
1878,499,9,,,,,
1879,499,9,,,,,
1880,501,5,,,,,
1881,501,5,,,,,
1882,499,5,,,,,
1883,499,5,,,,,
1884,498,5,,,,,
1885,500,2,,,,,
1886,497,2,,,,,
1887,496,2,,,,,
1888,494,5,,,,,
1889,494,3,,,,,
1890,488,10,,,,,
1891,488,10,,,,,
1892,486,10,,,,,
1893,486,10,,,,,
1894,485,10,,,,,
1895,485,10,,,,,
1896,484,11,,,,,
1897,485,9,,,,,
1898,485,9,,,,,
1899,480,16,,,,,
1900,480,16,,,,,
1901,480,16,,,,,
1902,477,19,,,,,
1903,476,18,,,,,
1904,478,15,,,,,
1905,478,15,,,,,
1906,477,15,,,,,
1907,477,15,,,,,
1908,478,15,,,,,
1909,478,15,,,,,
1910,474,20,,,,,
1911,474,20,,,,,
1912,474,18,,,,,
1913,478,13,,,,,
1914,478,13,,,,,
1915,478,13,,,,,
1916,481,8,,,,,
1917,479,12,,,,,
1918,482,5,,,,,
1919,482,5,,,,,
1920,475,15,,,,,
1921,476,13,,,,,
1922,477,11,,,,,
1923,479,7,,,,,
1924,479,7,,,,,
1925,479,6,,,,,
1926,470,17,,,,,
1927,469,17,,,,,
1928,468,17,,,,,
1929,468,17,,,,,
1930,464,22,,,,,
1931,464,22,,,,,
1932,468,18,,,,,
1933,466,18,,,,,
1934,465,18,,,,,
1935,457,27,,,,,
1936,457,28,,,,,
1937,459,25,,,,,
1938,468,17,,,,,
1939,469,17,,,,,
1940,468,17,,,,,
1941,468,17,,,,,
1942,467,17,,,,,
1943,467,17,,,,,
1944,465,19,,,,,
1945,465,19,,,,,
1946,459,25,,,,,
1947,465,17,,,,,
1948,465,17,,,,,
1949,468,12,,,,,
1950,468,12,,,,,
1951,477,,,,,,
1952,477,,,,,,
1953,475,,,,,,
1954,474,,,,,,
1955,473,,,,,,
1956,473,,,,,,
1957,473,,,,,,
1958,473,,,,,,
1959,473,,,,,,
1960,469,4,,,,,
1961,469,4,,,,,
1962,468,5,,,,,
1963,468,5,,,,,
1964,467,5,,,,,
1965,466,5,,,,,
1966,468,2,,,,,
1967,465,2,,,,,
1968,459,8,,,,,
1969,456,8,,,,,
1970,456,6,,,,,
1971,454,6,,,,,
1972,454,6,,,,,
1973,454,6,,,,,
1974,450,11,,,,,
1975,450,11,,,,,
1976,449,11,,,,,
1977,448,11,,,,,
1978,448,11,,,,,
1979,447,11,,,,,
1980,442,8,10,,,,
1981,441,8,10,,,,
1982,441,8,10,,,,
1983,441,8,10,,,,
1984,441,11,10,,,,
1985,441,11,10,,,,
1986,440,11,10,,,,
1987,439,11,10,,,,
1988,441,19,,,,,
1989,445,14,,,,,
1990,442,19,,,,,
1991,442,19,,,,,
1992,442,19,,,,,
1993,441,19,,,,,
1994,441,19,,,,,
1995,443,15,,,,,
1996,443,15,,,,,
1997,443,15,,,,,
1998,443,14,,,,,
1999,449,5,,,,,
2000,439,16,,,,,
2001,437,16,,,,,
2002,437,16,,,,,
2003,436,16,,,,,
2004,435,16,,,,,
2005,435,16,,,,,
2006,440,9,,,,,
2007,440,9,,,,,
2008,432,16,,,,,
2009,432,16,,,,,
2010,400,,49,,,,
2011,400,,49,,,,
2012,400,,49,,,,
2013,400,,49,,,,
2014,407,,41,,,,
2015,407,,41,,,,
2016,407,,41,,,,
2017,405,,41,,,,
2018,405,,39,,,,
2019,405,,39,,,,
2020,404,,39,,,,
2021,403,,39,,,,
2022,403,,39,,,,
2023,402,,39,,,,
2024,402,,39,,,,
2025,433,7,,,,,
2026,431,7,,,,,
2027,431,7,,,,,
2028,429,7,,,,,
2029,429,7,,,,,
2030,429,7,,,,,
2031,429,7,,,,,
2032,428,7,,,,,
2033,428,7,,,,,
2034,425,12,,,,,
2035,424,12,,,,,
2036,424,12,,,,,
2037,422,15,,,,,
2038,422,15,,,,,
2039,425,10,,,,,
2040,421,15,,,,,
2041,421,15,,,,,
2042,421,15,,,,,
2043,416,22,,,,,
2044,420,16,,,,,
2045,420,16,,,,,
2046,419,16,,,,,
2047,419,16,,,,,
2048,420,14,,,,,
2049,422,11,,,,,
2050,423,11,,,,,
2051,418,19,,,,,
2052,417,19,,,,,
2053,416,19,,,,,
2054,417,17,,,,,
2055,416,17,,,,,
2056,416,17,,,,,
2057,422,10,,,,,
2058,423,10,,,,,
2059,423,10,,,,,
2060,417,19,,,,,
2061,411,28,,,,,
2062,411,28,,,,,
2063,412,26,,,,,
2064,412,26,,,,,
2065,412,27,,,,,
2066,413,25,,,,,
2067,412,24,,,,,
2068,412,23,,,,,
2069,411,23,,,,,
2070,405,31,,,,,
2071,407,27,,,,,
2072,407,26,,,,,
2073,407,26,,,,,
2074,406,26,,,,,
2075,406,25,,,,,
2076,409,20,,,,,
2077,414,13,,,,,
2078,413,13,,,,,
2079,413,13,,,,,
2080,414,13,,,,,
2081,414,13,,,,,
2082,414,13,,,,,
2083,414,13,,,,,
2084,420,6,,,,,
2085,420,6,,,,,
2086,421,4,,,,,
2087,421,4,,,,,
2088,415,15,,,,,
2089,414,15,,,,,
2090,413,15,,,,,
2091,413,15,,,,,
2092,412,15,,,,,
2093,413,13,,,,,
2094,414,11,,,,,
2095,414,11,,,,,
2096,413,11,,,,,
2097,406,19,,,,,
2098,407,17,,,,,
2099,407,15,,,,,
2100,400,24,,,,,
2101,399,24,,,,,
2102,398,24,,,,,
2103,398,24,,,,,
2104,398,24,,,,,
2105,398,24,,,,,
2106,404,18,,,,,
2107,404,18,,,,,
2108,409,10,,,,,
2109,409,10,,,,,
2110,413,4,,,,,
2111,413,4,,,,,
2112,412,4,,,,,
2113,415,,,,,,
2114,412,,,,,,
2115,406,6,,,,,
2116,405,6,,,,,
2117,404,6,,,,,
2118,404,6,,,,,
2119,403,6,,,,,
2120,399,12,,,,,
2121,399,13,,,,,
2122,399,13,,,,,
2123,397,13,,,,,
2124,400,9,,,,,
2125,399,9,,,,,
2126,399,9,,,,,
2127,399,9,,,,,
2128,395,14,,,,,
2129,395,14,,,,,
2130,387,29,,,,,
2131,386,29,,,,,
2132,385,29,,,,,
2133,386,29,,,,,
2134,386,29,,,,,
2135,386,28,,,,,
2136,386,27,,,,,
2137,386,27,,,,,
2138,386,26,,,,,
2139,384,26,,,,,
2140,376,36,,,,,
2141,376,36,,,,,
2142,376,36,,,,,
2143,376,36,,,,,
2144,375,38,,,,,
2145,375,38,,,,,
2146,375,38,,,,,
2147,375,38,,,,,
2148,376,36,,,,,
2149,373,40,,,,,
2150,375,37,,,,,
2151,374,40,,,,,
2152,383,30,,,,,
2153,388,24,,,,,
2154,388,24,,,,,
2155,388,23,,,,,
2156,388,22,,,,,
2157,388,22,,,,,
2158,391,18,,,,,
2159,391,18,,,,,
2160,390,17,,,,,
2161,390,17,,,,,
2162,390,17,,,,,
2163,386,22,,,,,
2164,387,20,,,,,
