day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
537,187,10,,,,,,,,,,,549.0,,,,,,
538,187,10,,,,,,,,,,,549.0,,,,,,
539,187,10,,,,,,,,,,,549.0,,,,,,
540,186,10,,,,,,,,,,,563.0,,,,,,
541,186,10,,,,,,,,,,,563.0,,,,,,
542,186,10,,,,,,,,,,,564.0,,,,,,
543,187,10,,,,,,,,,,,564.0,,,,,,
544,188,10,,,,,,,,,,,,567.0,,,,,
545,188,10,,,,,,,,,,,,567.0,,,,,
546,188,10,,,,,,,,,,,,570.0,,,,,
547,188,10,,,,,,,,,,,,570.0,,,,,
548,188,10,,,,,,,,,,,,571.0,,,,,
549,188,10,,,,,,,,,,,,571.0,,,,,
550,186,10,,,,,,,,,,,,573.0,,,,,
551,186,10,,,,,,,,,,,,573.0,,,,,
552,186,10,,,,,,,,,,,,581.0,,,,,
553,186,10,,,,,,,,,,,,581.0,,,,,
554,186,10,,,,,,,,,,,,581.0,,,,,
555,186,10,,,,,,,,,,,,581.0,,,,,
556,188,10,,,,,,,,,,,,582.0,,,,,
557,188,10,,,,,,,,,,,,582.0,,,,,
558,189,10,,,,,,,,,,,,581.0,,,,,
559,189,10,,,,,,,,,,,,581.0,,,,,
560,187,10,,,,,,,,,,,,594.0,,,,,
561,187,10,,,,,,,,,,,,594.0,,,,,
562,187,10,,,,,,,,,,,,594.0,,,,,
563,187,10,,,,,,,,,,,,594.0,,,,,
564,188,10,,,,,,,,,,,,594.0,,,,,
565,188,10,,,,,,,,,,,,594.0,,,,,
566,188,10,,,,,,,,,,,,594.0,,,,,
567,189,10,,,,,,,,,,,,594.0,,,,,
568,190,10,,,,,,,,,,,,594.0,,,,,
569,190,10,,,,,,,,,,,,594.0,,,,,
570,188,10,,,,,,,,,,,,606.0,,,,,
571,188,10,,,,,,,,,,,,606.0,,,,,
572,188,10,,,,,,,,,,,,606.0,,,,,
573,188,10,,,,,,,,,,,,606.0,,,,,
574,188,10,,,,,,,,,,,,606.0,,,,,
575,188,10,,,,,,,,,,,,606.0,,,,,
576,190,12,,,,,,,,,,,,607.0,,,,,
577,190,12,,,,,,,,,,,,607.0,,,,,
578,190,12,,,,,,,,,,,,607.0,,,,,
579,190,12,,,,,,,,,,,,607.0,,,,,
580,189,12,,,,,,,,,,,,612.0,,,,,
581,189,12,,,,,,,,,,,,612.0,,,,,
582,191,12,,,,,,,,,,,,612.0,,,,,
583,191,12,,,,,,,,,,,,612.0,,,,,
584,191,12,,,,,,,,,,,,612.0,,,,,
585,191,12,,,,,,,,,,,,612.0,,,,,
586,191,12,,,,,,,,,,,,612.0,,,,,
587,191,12,,,,,,,,,,,,611.0,,,,,
588,192,12,,,,,,,,,,,,614.0,,,,,
589,192,12,,,,,,,,,,,,614.0,,,,,
590,193,12,,,,,,,,,,,,614.0,,,,,
591,193,12,,,,,,,,,,,,614.0,,,,,
592,192,12,,,,,,,,,,,,619.0,,,,,
593,192,12,,,,,,,,,,,,619.0,,,,,
594,192,12,,,,,,,,,,,,625.0,,,,,
595,192,12,,,,,,,,,,,,625.0,,,,,
596,192,12,,,,,,,,,,,,625.0,,,,,
597,192,12,,,,,,,,,,,,625.0,,,,,
598,192,12,,,,,,,,,,,,625.0,,,,,
599,192,12,,,,,,,,,,,,625.0,,,,,
600,194,12,,,,,,,,,,,,626.0,,,,,
601,194,12,,,,,,,,,,,,625.0,,,,,
602,195,12,,,,,,,,,,,,625.0,,,,,
603,195,12,,,,,,,,,,,,626.0,,,,,
604,195,12,,,,,,,,,,,,626.0,,,,,
605,195,12,,,,,,,,,,,,626.0,,,,,
606,195,12,,,,,,,,,,,,626.0,,,,,
607,195,12,,,,,,,,,,,,626.0,,,,,
608,195,12,,,,,,,,,,,,626.0,,,,,
609,195,12,,,,,,,,,,,,626.0,,,,,
610,195,14,,,,,,,,,,,,626.0,,,,,
611,195,14,,,,,,,,,,,,626.0,,,,,
612,196,14,,,,,,,,,,,,626.0,,,,,
613,196,14,,,,,,,,,,,,626.0,,,,,
614,196,14,,,,,,,,,,,,628.0,,,,,
615,196,14,,,,,,,,,,,,628.0,,,,,
616,196,14,,,,,,,,,,,,631.0,,,,,
617,196,14,,,,,,,,,,,,631.0,,,,,
618,196,14,,,,,,,,,,,,631.0,,,,,
619,196,14,,,,,,,,,,,,631.0,,,,,
620,196,14,,,,,,,,,,,,631.0,,,,,
621,196,14,,,,,,,,,,,,631.0,,,,,
622,197,14,,,,,,,,,,,,630.0,,,,,
623,197,14,,,,,,,,,,,,630.0,,,,,
624,196,14,,,,,,,,,,,,632.0,,,,,
625,196,14,,,,,,,,,,,,632.0,,,,,
626,196,14,,,,,,,,,,,,633.0,,,,,
627,196,14,,,,,,,,,,,,633.0,,,,,
628,197,14,,,,,,,,,,,,633.0,,,,,
629,197,14,,,,,,,,,,,,633.0,,,,,
630,197,14,,,,,,,,,,,,637.0,,,,,
631,197,14,,,,,,,,,,,,637.0,,,,,
632,198,14,,,,,,,,,,,,637.0,,,,,
633,198,14,,,,,,,,,,,,637.0,,,,,
634,198,14,,,,,,,,,,,,637.0,,,,,
635,198,14,,,,,,,,,,,,637.0,,,,,
636,200,14,,,,,,,,,,,,639.0,,,,,
637,197,14,,,,,,,,,,,,643.0,,,,,
638,197,14,,,,,,,,,,,,643.0,,,,,
639,197,14,,,,,,,,,,,,644.0,,,,,
640,199,14,,,,,,,,,,,,645.0,,,,,
641,199,14,,,,,,,,,,,,645.0,,,,,
642,200,14,,,,,,,,,,,,645.0,,,,,
643,200,14,,,,,,,,,,,,645.0,,,,,
644,200,14,,,,,,,,,,,,645.0,,,,,
645,200,14,,,,,,,,,,,,645.0,,,,,
646,200,14,,,,,,,,,,,,645.0,,,,,
647,200,14,,,,,,,,,,,,645.0,,,,,
648,200,14,,,,,,,,,,,,651.0,,,,,
649,200,14,,,,,,,,,,,,651.0,,,,,
650,202,14,,,,,,,,,,,,648.0,,,,,
651,202,14,,,,,,,,,,,,648.0,,,,,
652,201,14,,,,,,,,,,,,652.0,,,,,
653,201,14,,,,,,,,,,,,652.0,,,,,
654,201,14,,,,,,,,,,,,652.0,,,,,
655,201,14,,,,,,,,,,,,652.0,,,,,
656,202,14,,,,,,,,,,,,653.0,,,,,
657,202,14,,,,,,,,,,,,653.0,,,,,
658,202,14,,,,,,,,,,,,653.0,,,,,
659,202,14,,,,,,,,,,,,653.0,,,,,
660,202,12,,,,,,,,,,,,661.0,,,,,
661,202,12,,,,,,,,,,,,661.0,,,,,
662,203,12,,,,,,,,,,,,661.0,,,,,
663,203,12,,,,,,,,,,,,661.0,,,,,
664,203,12,,,,,,,,,,,,662.0,,,,,
665,201,12,,,,,,,,,,,,665.0,,,,,
666,201,14,,,,,,,,,,,,662.0,,,,,
667,201,14,,,,,,,,,,,,662.0,,,,,
668,202,14,,,,,,,,,,,,662.0,,,,,
669,202,14,,,,,,,,,,,,662.0,,,,,
670,202,14,,,,,,,,,,,,662.0,,,,,
671,202,14,,,,,,,,,,,,662.0,,,,,
672,202,14,,,,,,,,,,,,665.0,,,,,
673,202,14,,,,,,,,,,,,665.0,,,,,
674,202,14,,,,,,,,,,,,665.0,,,,,
675,204,14,,,,,,,,,,,,666.0,,,,,
676,204,14,,,,,,,,,,,,667.0,,,,,
677,204,14,,,,,,,,,,,,667.0,,,,,
678,205,14,,,,,,,,,,,,668.0,,,,,
679,205,14,,,,,,,,,,,,668.0,,,,,
680,206,14,,,,,,,,,,,,669.0,,,,,
681,205,14,,,,,,,,,,,,671.0,,,,,
682,207,14,,,,,,,,,,,,671.0,,,,,
683,207,14,,,,,,,,,,,,671.0,,,,,
684,208,14,,,,,,,,,,,,672.0,,,,,
685,209,14,,,,,,,,,,,,672.0,,,,,
686,212,14,,,,,,,,,,,,672.0,,,,,
687,212,14,,,,,,,,,,,,672.0,,,,,
688,212,14,,,,,,,,,,,,674.0,,,,,
689,212,14,,,,,,,,,,,,674.0,,,,,
690,213,14,,,,,,,,,,,,674.0,,,,,
691,213,14,,,,,,,,,,,,674.0,,,,,
692,214,12,,,,,,,,,,,,678.0,,,,,
693,214,12,,,,,,,,,,,,678.0,,,,,
694,214,12,,,,,,,,,,,,678.0,,,,,
695,214,12,,,,,,,,,,,,678.0,,,,,
696,214,12,,,,,,,,,,,,680.0,,,,,
697,214,12,,,,,,,,,,,,680.0,,,,,
698,214,12,,,,,,,,,,,,680.0,,,,,
699,214,12,,,,,,,,,,,,680.0,,,,,
700,215,12,,,,,,,,,,,,681.0,,,,,
701,215,12,,,,,,,,,,,,680.0,,,,,
702,216,12,,,,,,,,,,,,680.0,,,,,
703,216,12,,,,,,,,,,,,680.0,,,,,
704,215,12,,,,,,,,,,,,684.0,,,,,
705,215,12,,,,,,,,,,,,684.0,,,,,
706,215,12,,,,,,,,,,,,684.0,,,,,
707,215,12,,,,,,,,,,,,684.0,,,,,
708,218,12,,,,,,,,,,,,684.0,,,,,
709,218,12,,,,,,,,,,,,684.0,,,,,
710,217,12,,,,,,,,,,,,690.0,,,,,
711,217,10,,,,,,,,,,,,693.0,,,,,
712,219,10,,,,,,,,,,,,693.0,,,,,
713,219,10,,,,,,,,,,,,693.0,,,,,
714,219,10,,,,,,,,,,,,695.0,,,,,
715,220,10,,,,,,,,,,,,695.0,,,,,
716,221,10,,,,,,,,,,,,695.0,,,,,
717,221,10,,,,,,,,,,,,695.0,,,,,
718,222,10,,,,,,,,,,,,695.0,,,,,
719,222,10,,,,,,,,,,,,695.0,,,,,
720,221,10,,,,,,,,,,,,701.0,,,,,
721,221,10,,,,,,,,,,,,701.0,,,,,
722,221,10,,,,,,,,,,,,701.0,,,,,
723,221,10,,,,,,,,,,,,701.0,,,,,
724,221,10,,,,,,,,,,,,701.0,,,,,
725,221,10,,,,,,,,,,,,701.0,,,,,
726,221,10,,,,,,,,,,,,701.0,,,,,
727,221,10,,,,,,,,,,,,701.0,,,,,
728,221,10,,,,,,,,,,,,701.0,,,,,
729,221,10,,,,,,,,,,,,701.0,,,,,
730,221,10,,,,,,,,,,,,704.0,,,,,
731,221,10,,,,,,,,,,,,704.0,,,,,
732,222,10,,,,,,,,,,,,705.0,,,,,
733,222,10,,,,,,,,,,,,705.0,,,,,
734,222,10,,,,,,,,,,,,705.0,,,,,
735,225,10,,,,,,,,,,,,705.0,,,,,
736,225,10,,,,,,,,,,,,705.0,,,,,
737,225,10,,,,,,,,,,,,705.0,,,,,
738,224,12,,,,,,,,,,,,705.0,,,,,
739,224,12,,,,,,,,,,,,705.0,,,,,
740,224,12,,,,,,,,,,,,706.0,,,,,
741,224,12,,,,,,,,,,,,705.0,,,,,
742,224,12,,,,,,,,,,,,705.0,,,,,
743,224,12,,,,,,,,,,,,705.0,,,,,
744,224,12,,,,,,,,,,,,705.0,,,,,
745,225,12,,,,,,,,,,,,705.0,,,,,
746,225,12,,,,,,,,,,,,705.0,,,,,
747,225,12,,,,,,,,,,,,705.0,,,,,
748,225,12,,,,,,,,,,,,705.0,,,,,
749,225,12,,,,,,,,,,,,705.0,,,,,
750,224,14,,,,,,,,,,,,708.0,,,,,
751,224,14,,,,,,,,,,,,708.0,,,,,
752,224,14,,,,,,,,,,,,708.0,,,,,
753,224,14,,,,,,,,,,,,708.0,,,,,
754,224,14,,,,,,,,,,,,708.0,,,,,
755,224,14,,,,,,,,,,,,708.0,,,,,
756,224,14,,,,,,,,,,,,709.0,,,,,
757,224,14,,,,,,,,,,,,708.0,,,,,
758,224,14,,,,,,,,,,,,708.0,,,,,
759,224,14,,,,,,,,,,,,708.0,,,,,
760,221,14,,,,,,,,,,,,713.0,,,,,
761,221,14,,,,,,,,,,,,713.0,,,,,
762,218,10,,,,,,,,,,,,721.0,,,,,
763,218,10,,,,,,,,,,,,721.0,,,,,
764,218,10,,,,,,,,,,,,721.0,,,,,
765,218,10,,,,,,,,,,,,721.0,,,,,
766,218,10,,,,,,,,,,,,721.0,,,,,
767,218,10,,,,,,,,,,,,721.0,,,,,
768,219,10,,,,,,,,,,,,722.0,,,,,
769,219,10,,,,,,,,,,,,722.0,,,,,
770,219,10,,,,,,,,,,,,723.0,,,,,
771,219,10,,,,,,,,,,,,723.0,,,,,
772,220,10,,,,,,,,,,,,723.0,,,,,
773,220,10,,,,,,,,,,,,723.0,,,,,
774,220,10,,,,,,,,,,,,722.0,,,,,
775,221,10,,,,,,,,,,,,722.0,,,,,
776,219,10,,,,,,,,,,,,729.0,,,,,
777,219,10,,,,,,,,,,,,730.0,,,,,
778,219,10,,,,,,,,,,,,730.0,,,,,
779,219,10,,,,,,,,,,,,730.0,,,,,
780,222,10,,,,,,,,,,,,731.0,,,,,
781,222,10,,,,,,,,,,,,731.0,,,,,
782,222,10,,,,,,,,,,,,731.0,,,,,
783,222,10,,,,,,,,,,,,731.0,,,,,
784,223,10,,,,,,,,,,,,731.0,,,,,
785,223,10,,,,,,,,,,,,731.0,,,,,
786,223,10,,,,,,,,,,,,731.0,,,,,
787,223,10,,,,,,,,,,,,731.0,,,,,
788,222,10,,,,,,,,,,,,732.0,,,,,
789,222,10,,,,,,,,,,,,732.0,,,,,
790,222,10,,,,,,,,,,,,732.0,,,,,
791,222,10,,,,,,,,,,,,732.0,,,,,
792,224,10,,,,,,,,,,,,732.0,,,,,
793,224,10,,,,,,,,,,,,732.0,,,,,
794,224,10,,,,,,,,,,,,732.0,,,,,
795,224,10,,,,,,,,,,,,733.0,,,,,
796,224,10,,,,,,,,,,,,733.0,,,,,
797,224,10,,,,,,,,,,,,733.0,,,,,
798,226,10,,,,,,,,,,,,733.0,,,,,
799,226,10,,,,,,,,,,,,733.0,,,,,
800,228,14,,,,,,,,,,,,726.0,,,,,
801,229,14,,,,,,,,,,,,726.0,,,,,
802,229,14,,,,,,,,,,,,726.0,,,,,
803,229,14,,,,,,,,,,,,726.0,,,,,
804,228,12,,,,,,,,,,,,730.0,,,,,
805,228,12,,,,,,,,,,,,730.0,,,,,
806,228,12,,,,,,,,,,,,730.0,,,,,
807,228,12,,,,,,,,,,,,730.0,,,,,
808,228,12,,,,,,,,,,,,730.0,,,,,
809,228,12,,,,,,,,,,,,730.0,,,,,
810,220,12,,,,,,,,,,,,,743.0,,,,
811,220,12,,,,,,,,,,,,,743.0,,,,
812,220,12,,,,,,,,,,,,,746.0,,,,
813,221,12,,,,,,,,,,,,,747.0,,,,
814,221,12,,,,,,,,,,,,,747.0,,,,
815,221,12,,,,,,,,,,,,,748.0,,,,
816,222,12,,,,,,,,,,,,,750.0,,,,
817,222,12,,,,,,,,,,,,,750.0,,,,
818,222,12,,,,,,,,,,,,,750.0,,,,
819,222,12,,,,,,,,,,,,,749.0,,,,
820,225,12,,,,,,,,,,,,,749.0,,,,
821,225,12,,,,,,,,,,,,,749.0,,,,
822,225,12,,,,,,,,,,,,,749.0,,,,
823,225,12,,,,,,,,,,,,,749.0,,,,
824,224,12,,,,,,,,,,,,,752.0,,,,
825,224,12,,,,,,,,,,,,,752.0,,,,
826,224,12,,,,,,,,,,,,,753.0,,,,
827,224,12,,,,,,,,,,,,,753.0,,,,
828,224,12,,,,,,,,,,,,,758.0,,,,
829,224,12,,,,,,,,,,,,,758.0,,,,
830,224,12,,,,,,,,,,,,,757.0,,,,
831,224,12,,,,,,,,,,,,,757.0,,,,
832,224,12,,,,,,,,,,,,,757.0,,,,
833,224,12,,,,,,,,,,,,,757.0,,,,
834,224,12,,,,,,,,,,,,,757.0,,,,
835,224,12,,,,,,,,,,,,,757.0,,,,
836,224,12,,,,,,,,,,,,,757.0,,,,
837,227,12,,,,,,,,,,,,,758.0,,,,
838,227,12,,,,,,,,,,,,,758.0,,,,
839,227,12,,,,,,,,,,,,,758.0,,,,
840,224,10,,,,,,,,,,,,,766.0,,,,
841,228,10,,,,,,,,,,,,,761.0,,,,
842,228,10,,,,,,,,,,,,,761.0,,,,
843,228,10,,,,,,,,,,,,,761.0,,,,
844,228,10,,,,,,,,,,,,,761.0,,,,
845,228,10,,,,,,,,,,,,,761.0,,,,
846,229,10,,,,,,,,,,,,,762.0,,,,
847,229,10,,,,,,,,,,,,,762.0,,,,
848,230,10,,,,,,,,,,,,,762.0,,,,
849,230,10,,,,,,,,,,,,,762.0,,,,
850,230,10,,,,,,,,,,,,,763.0,,,,
851,230,10,,,,,,,,,,,,,763.0,,,,
852,229,10,,,,,,,,,,,,,769.0,,,,
853,229,10,,,,,,,,,,,,,769.0,,,,
854,230,10,,,,,,,,,,,,,769.0,,,,
855,230,12,,,,,,,,,,,,,767.0,,,,
856,230,12,,,,,,,,,,,,,770.0,,,,
857,230,12,,,,,,,,,,,,,770.0,,,,
858,230,12,,,,,,,,,,,,,770.0,,,,
859,230,12,,,,,,,,,,,,,770.0,,,,
860,230,12,,,,,,,,,,,,,770.0,,,,
861,230,12,,,,,,,,,,,,,769.0,,,,
862,230,12,,,,,,,,,,,,,769.0,,,,
863,230,12,,,,,,,,,,,,,769.0,,,,
864,231,12,,,,,,,,,,,,,770.0,,,,
865,231,12,,,,,,,,,,,,,770.0,,,,
866,231,12,,,,,,,,,,,,,770.0,,,,
867,232,12,,,,,,,,,,,,,770.0,,,,
868,227,14,,,,,,,,,,,,,779.0,,,,
869,227,14,,,,,,,,,,,,,779.0,,,,
870,228,14,,,,,,,,,,,,,779.0,,,,
871,228,14,,,,,,,,,,,,,779.0,,,,
872,228,14,,,,,,,,,,,,,781.0,,,,
873,228,14,,,,,,,,,,,,,783.0,,,,
874,228,14,,,,,,,,,,,,,783.0,,,,
875,228,12,,,,,,,,,,,,,787.0,,,,
876,225,12,,,,,,,,,,,,,797.0,,,,
877,225,12,,,,,,,,,,,,,796.0,,,,
878,225,12,,,,,,,,,,,,,796.0,,,,
879,224,12,,,,,,,,,,,,,799.0,,,,
880,226,12,,,,,,,,,,,,,801.0,,,,
881,226,12,,,,,,,,,,,,,801.0,,,,
882,226,12,,,,,,,,,,,,,801.0,,,,
883,226,12,,,,,,,,,,,,,801.0,,,,
884,227,12,,,,,,,,,,,,,803.0,,,,
885,228,12,,,,,,,,,,,,,803.0,,,,
886,228,12,,,,,,,,,,,,,802.0,,,,
887,228,12,,,,,,,,,,,,,802.0,,,,
888,229,12,,,,,,,,,,,,,802.0,,,,
889,229,12,,,,,,,,,,,,,802.0,,,,
890,230,12,,,,,,,,,,,,,802.0,,,,
891,230,12,,,,,,,,,,,,,802.0,,,,
892,230,12,,,,,,,,,,,,,803.0,,,,
893,230,12,,,,,,,,,,,,,803.0,,,,
894,228,12,,,,,,,,,,,,,808.0,,,,
895,228,12,,,,,,,,,,,,,808.0,,,,
896,230,12,,,,,,,,,,,,,809.0,,,,
897,230,12,,,,,,,,,,,,,808.0,,,,
898,230,12,,,,,,,,,,,,,808.0,,,,
899,230,12,,,,,,,,,,,,,808.0,,,,
900,232,12,,,,,,,,,,,,,809.0,,,,
901,232,12,,,,,,,,,,,,,809.0,,,,
902,232,12,,,,,,,,,,,,,809.0,,,,
903,232,12,,,,,,,,,,,,,809.0,,,,
904,233,12,,,,,,,,,,,,,810.0,,,,
905,233,12,,,,,,,,,,,,,810.0,,,,
906,236,12,,,,,,,,,,,,,807.0,,,,
907,236,12,,,,,,,,,,,,,807.0,,,,
908,236,12,,,,,,,,,,,,,807.0,,,,
909,236,12,,,,,,,,,,,,,807.0,,,,
910,236,12,,,,,,,,,,,,,809.0,,,,
911,236,12,,,,,,,,,,,,,809.0,,,,
912,236,10,,,,,,,,,,,,,816.0,,,,
913,236,10,,,,,,,,,,,,,816.0,,,,
914,236,10,,,,,,,,,,,,,815.0,,,,
915,236,10,,,,,,,,,,,,,815.0,,,,
916,236,10,,,,,,,,,,,,,816.0,,,,
917,232,10,,,,,,,,,,,,,821.0,,,,
918,232,10,,,,,,,,,,,,,822.0,,,,
919,232,10,,,,,,,,,,,,,822.0,,,,
920,232,10,,,,,,,,,,,,,825.0,,,,
921,233,10,,,,,,,,,,,,,825.0,,,,
922,233,10,,,,,,,,,,,,,825.0,,,,
923,233,10,,,,,,,,,,,,,825.0,,,,
924,233,10,,,,,,,,,,,,,828.0,,,,
925,233,10,,,,,,,,,,,,,829.0,,,,
926,233,10,,,,,,,,,,,,,829.0,,,,
927,233,10,,,,,,,,,,,,,829.0,,,,
928,233,10,,,,,,,,,,,,,829.0,,,,
929,233,10,,,,,,,,,,,,,828.0,,,,
930,233,10,,,,,,,,,,,,,829.0,,,,
931,231,10,,,,,,,,,,,,,,832.0,,,
932,232,10,,,,,,,,,,,,,,833.0,,,
933,232,10,,,,,,,,,,,,,,833.0,,,
934,232,10,,,,,,,,,,,,,,833.0,,,
935,232,10,,,,,,,,,,,,,,833.0,,,
936,234,10,,,,,,,,,,,,,,839.0,,,
937,234,10,,,,,,,,,,,,,,839.0,,,
938,234,10,,,,,,,,,,,,,,839.0,,,
939,234,10,,,,,,,,,,,,,,842.0,,,
940,233,10,,,,,,,,,,,,,,844.0,,,
941,233,10,,,,,,,,,,,,,,844.0,,,
942,233,10,,,,,,,,,,,,,,844.0,,,
943,233,10,,,,,,,,,,,,,,844.0,,,
944,234,10,,,,,,,,,,,,,,844.0,,,
945,236,10,,,,,,,,,,,,,,844.0,,,
946,236,10,,,,,,,,,,,,,,844.0,,,
947,237,10,,,,,,,,,,,,,,842.0,,,
948,237,10,,,,,,,,,,,,,,843.0,,,
949,237,10,,,,,,,,,,,,,,843.0,,,
950,237,10,,,,,,,,,,,,,,844.0,,,
951,237,10,,,,,,,,,,,,,,844.0,,,
952,236,10,,,,,,,,,,,,,,847.0,,,
953,236,10,,,,,,,,,,,,,,847.0,,,
954,236,10,,,,,,,,,,,,,,850.0,,,
955,236,10,,,,,,,,,,,,,,851.0,,,
956,237,10,,,,,,,,,,,,,,851.0,,,
957,237,10,,,,,,,,,,,,,,851.0,,,
958,238,10,,,,,,,,,,,,,,849.0,,,
959,238,10,,,,,,,,,,,,,,849.0,,,
960,240,10,,,,,,,,,,,,,,852.0,,,
961,240,10,,,,,,,,,,,,,,852.0,,,
962,240,10,,,,,,,,,,,,,,852.0,,,
963,240,10,,,,,,,,,,,,,,852.0,,,
964,240,10,,,,,,,,,,,,,,852.0,,,
965,240,10,,,,,,,,,,,,,,852.0,,,
966,240,10,,,,,,,,,,,,,,855.0,,,
967,240,10,,,,,,,,,,,,,,855.0,,,
968,241,10,,,,,,,,,,,,,,855.0,,,
969,241,10,,,,,,,,,,,,,,855.0,,,
970,241,10,,,,,,,,,,,,,,855.0,,,
971,241,10,,,,,,,,,,,,,,855.0,,,
972,242,10,,,,,,,,,,,,,,855.0,,,
973,243,10,,,,,,,,,,,,,,855.0,,,
974,243,10,,,,,,,,,,,,,,855.0,,,
975,243,10,,,,,,,,,,,,,,855.0,,,
976,243,10,,,,,,,,,,,,,,856.0,,,
977,243,10,,,,,,,,,,,,,,856.0,,,
978,244,10,,,,,,,,,,,,,,857.0,,,
979,244,10,,,,,,,,,,,,,,857.0,,,
980,245,10,,,,,,,,,,,,,,857.0,,,
981,245,10,,,,,,,,,,,,,,857.0,,,
982,245,10,,,,,,,,,,,,,,857.0,,,
983,246,10,,,,,,,,,,,,,,855.0,,,
984,246,10,,,,,,,,,,,,,,857.0,,,
985,246,10,,,,,,,,,,,,,,857.0,,,
986,246,10,,,,,,,,,,,,,,857.0,,,
987,246,10,,,,,,,,,,,,,,859.0,,,
988,246,10,,,,,,,,,,,,,,859.0,,,
989,246,10,,,,,,,,,,,,,,859.0,,,
990,247,10,,,,,,,,,,,,,,860.0,,,
991,247,10,,,,,,,,,,,,,,860.0,,,
992,246,10,,,,,,,,,,,,,,863.0,,,
993,245,10,,,,,,,,,,,,,,,867.0,,
994,245,10,,,,,,,,,,,,,,,867.0,,
995,245,10,,,,,,,,,,,,,,,867.0,,
996,245,10,,,,,,,,,,,,,,,869.0,,
997,245,10,,,,,,,,,,,,,,,869.0,,
998,245,10,,,,,,,,,,,,,,,869.0,,
999,245,10,,,,,,,,,,,,,,,870.0,,
1000,247,10,,,,,,,,,,,,,,,870.0,,
1001,247,10,,,,,,,,,,,,,,,870.0,,
1002,247,10,,,,,,,,,,,,,,,872.0,,
1003,247,10,,,,,,,,,,,,,,,872.0,,
1004,247,10,,,,,,,,,,,,,,,872.0,,
1005,248,10,,,,,,,,,,,,,,,872.0,,
1006,248,10,,,,,,,,,,,,,,,872.0,,
1007,248,10,,,,,,,,,,,,,,,872.0,,
1008,247,10,,,,,,,,,,,,,,,875.0,,
1009,247,10,,,,,,,,,,,,,,,875.0,,
1010,247,10,,,,,,,,,,,,,,,875.0,,
1011,247,10,,,,,,,,,,,,,,,875.0,,
1012,247,10,,,,,,,,,,,,,,,875.0,,
1013,247,10,,,,,,,,,,,,,,,875.0,,
1014,247,10,,,,,,,,,,,,,,,875.0,,
1015,247,10,,,,,,,,,,,,,,,875.0,,
1016,247,10,,,,,,,,,,,,,,,875.0,,
1017,247,10,,,,,,,,,,,,,,,875.0,,
1018,247,10,,,,,,,,,,,,,,,875.0,,
1019,247,10,,,,,,,,,,,,,,,875.0,,
1020,247,10,,,,,,,,,,,,,,,879.0,,
1021,247,10,,,,,,,,,,,,,,,879.0,,
1022,247,10,,,,,,,,,,,,,,,879.0,,
1023,247,10,,,,,,,,,,,,,,,879.0,,
1024,248,10,,,,,,,,,,,,,,,880.0,,
1025,248,10,,,,,,,,,,,,,,,880.0,,
1026,248,10,,,,,,,,,,,,,,,880.0,,
1027,248,10,,,,,,,,,,,,,,,880.0,,
1028,249,10,,,,,,,,,,,,,,878.0,,,
1029,249,10,,,,,,,,,,,,,,879.0,,,
1030,249,10,,,,,,,,,,,,,,880.0,,,
1031,249,10,,,,,,,,,,,,,,880.0,,,
1032,250,10,,,,,,,,,,,,,,880.0,,,
1033,250,10,,,,,,,,,,,,,,880.0,,,
1034,250,10,,,,,,,,,,,,,,880.0,,,
1035,250,10,,,,,,,,,,,,,,880.0,,,
1036,250,10,,,,,,,,,,,,,,881.0,,,
1037,250,10,,,,,,,,,,,,,,881.0,,,
1038,250,10,,,,,,,,,,,,,,882.0,,,
1039,250,10,,,,,,,,,,,,,,882.0,,,
1040,250,10,,,,,,,,,,,,,,883.0,,,
1041,250,10,,,,,,,,,,,,,,884.0,,,
1042,250,10,,,,,,,,,,,,,,884.0,,,
1043,250,10,,,,,,,,,,,,,,884.0,,,
1044,250,10,,,,,,,,,,,,,,884.0,,,
1045,250,10,,,,,,,,,,,,,,884.0,,,
1046,250,10,,,,,,,,,,,,,,884.0,,,
1047,250,10,,,,,,,,,,,,,,884.0,,,
1048,250,10,,,,,,,,,,,,,,887.0,,,
1049,250,10,,,,,,,,,,,,,,887.0,,,
1050,250,10,,,,,,,,,,,,,,889.0,,,
1051,250,10,,,,,,,,,,,,,,889.0,,,
1052,250,10,,,,,,,,,,,,,,889.0,,,
1053,250,10,,,,,,,,,,,,,,889.0,,,
1054,250,10,,,,,,,,,,,,,,889.0,,,
1055,250,10,,,,,,,,,,,,,,889.0,,,
1056,250,10,,,,,,,,,,,,,,895.0,,,
1057,251,10,,,,,,,,,,,,,,895.0,,,
1058,251,10,,,,,,,,,,,,,,895.0,,,
1059,251,10,,,,,,,,,,,,,,895.0,,,
1060,253,10,,,,,,,,,,,,,,895.0,,,
1061,253,10,,,,,,,,,,,,,,894.0,,,
1062,253,10,,,,,,,,,,,,,,896.0,,,
1063,253,10,,,,,,,,,,,,,,896.0,,,
1064,253,10,,,,,,,,,,,,,,896.0,,,
1065,250,10,,,,,,,,,,,,,,906.0,,,
1066,250,10,,,,,,,,,,,,,,906.0,,,
1067,250,10,,,,,,,,,,,,,,906.0,,,
1068,250,10,,,,,,,,,,,,,,906.0,,,
1069,250,10,,,,,,,,,,,,,,906.0,,,
1070,250,10,,,,,,,,,,,,,,906.0,,,
