,day_counter,0,1,2,3,4,5,6
2012-03-11,70,6,5,,,,,
2012-03-12,71,6,5,,,,,
2012-03-13,72,6,5,,,,,
2012-03-14,73,6,5,,,,,
2012-03-15,74,6,5,,,,,
2012-03-16,75,6,5,,,,,
2012-03-17,76,5,7,,,,,
2012-03-18,77,6,7,,,,,
2012-03-19,78,6,7,,,,,
2012-03-20,79,6,7,,,,,
2012-03-21,80,6,7,,,,,
2012-03-22,81,6,7,,,,,
2012-03-23,82,6,7,,,,,
2012-03-24,83,6,7,,,,,
2012-03-25,84,7,6,,,,,
2012-03-26,85,7,6,,,,,
2012-03-27,86,7,6,,,,,
2012-03-28,87,7,6,,,,,
2012-03-29,88,7,6,,,,,
2012-03-30,89,7,6,,,,,
2012-03-31,90,7,6,,,,,
2012-04-01,,,,,,,,
2012-04-02,,,,,,,,
2012-04-03,,,,,,,,
2012-04-04,3,,2,,,,,
2012-04-05,4,,4,,,,,
2012-04-06,5,,4,,,,,
2012-04-07,6,,4,,,,,
2012-04-08,7,,4,,,,,
2012-04-09,8,1,2,,,,,
2012-04-10,9,1,2,,,,,
2012-04-11,10,2,,,,,,
2012-04-12,11,3,,,,,,
2012-04-13,12,2,2,,,,,
2012-04-14,13,2,2,,,,,
2012-04-15,14,2,2,,,,,
2012-04-16,15,2,2,,,,,
2012-04-17,16,2,2,,,,,
2012-04-18,17,2,2,,,,,
2012-04-19,18,2,2,,,,,
2012-04-20,19,2,2,,,,,
2012-04-21,20,2,2,,,,,
2012-04-22,21,1,2,,,,,
2012-04-23,22,1,2,,,,,
2012-04-24,23,2,2,,,,,
2012-04-25,24,3,2,,,,,
2012-04-26,25,3,2,,,,,
2012-04-27,26,3,2,,,,,
2012-04-28,27,5,,,,,,
2012-04-29,28,5,,,,,,
2012-04-30,29,5,,,,,,
2012-05-01,30,3,2,,,,,
2012-05-02,31,3,2,,,,,
2012-05-03,32,3,2,,,,,
2012-05-04,33,4,2,,,,,
2012-05-05,34,4,2,,,,,
2012-05-06,35,4,2,,,,,
2012-05-07,36,4,2,,,,,
2012-05-08,37,4,2,,,,,
2012-05-09,38,4,2,,,,,
2012-05-10,39,4,2,,,,,
2012-05-11,40,4,2,,,,,
2012-05-12,41,4,2,,,,,
2012-05-13,42,4,2,,,,,
2012-05-14,43,4,2,,,,,
2012-05-15,44,4,2,,,,,
2012-05-16,45,4,2,,,,,
2012-05-17,46,4,2,,,,,
2012-05-18,47,4,2,,,,,
2012-05-19,48,4,2,,,,,
2012-05-20,49,5,2,,,,,
2012-05-21,50,6,2,,,,,
2012-05-22,51,6,2,,,,,
2012-05-23,52,6,2,,,,,
2012-05-24,53,6,2,,,,,
2012-05-25,54,6,2,,,,,
2012-05-26,55,6,2,,,,,
2012-05-27,56,7,2,,,,,
2012-05-28,57,7,2,,,,,
2012-05-29,58,7,2,,,,,
2012-05-30,59,7,2,,,,,
2012-05-31,60,7,2,,,,,
2012-06-01,61,7,2,,,,,
2012-06-02,62,7,2,,,,,
2012-06-03,63,7,2,,,,,
2012-06-04,64,7,2,,,,,
2012-06-05,65,7,2,,,,,
2012-06-06,66,10,,,,,,
2012-06-07,67,9,2,,,,,
2012-06-08,68,9,2,,,,,
2012-06-09,69,9,2,,,,,
2012-06-10,70,9,2,,,,,
2012-06-11,71,9,2,,,,,
2012-06-12,72,9,2,,,,,
2012-06-13,73,9,2,,,,,
2012-06-14,74,10,2,,,,,
2012-06-15,75,10,2,,,,,
2012-06-16,76,10,2,,,,,
2012-06-17,77,10,2,,,,,
2012-06-18,78,10,2,,,,,
2012-06-19,79,10,2,,,,,
2012-06-20,80,9,2,,,,,
2012-06-21,81,9,2,,,,,
2012-06-22,82,12,2,,,,,
2012-06-23,83,13,2,,,,,
2012-06-24,84,13,2,,,,,
2012-06-25,85,13,2,,,,,
2012-06-26,86,14,2,,,,,
2012-06-27,87,15,2,,,,,
2012-06-28,88,15,2,,,,,
2012-06-29,89,16,2,,,,,
2012-06-30,90,16,2,,,,,
2012-07-01,,,,,,,,
2012-07-02,,,,,,,,
2012-07-03,,,,,,,,
2012-07-04,,,,,,,,
2012-07-05,,,,,,,,
2012-07-06,5,1,,,,,,
2012-07-07,6,1,,,,,,
2012-07-08,7,1,,,,,,
2012-07-09,8,1,,,,,,
2012-07-10,9,2,,,,,,
2012-07-11,10,2,,,,,,
2012-07-12,11,3,,,,,,
2012-07-13,12,3,,,,,,
2012-07-14,13,3,,,,,,
2012-07-15,14,3,,,,,,
2012-07-16,15,4,,,,,,
2012-07-17,16,4,,,,,,
2012-07-18,17,4,,,,,,
2012-07-19,18,4,,,,,,
2012-07-20,19,4,,,,,,
2012-07-21,20,4,,,,,,
2012-07-22,21,4,,,,,,
2012-07-23,22,4,,,,,,
2012-07-24,23,4,,,,,,
2012-07-25,24,4,,,,,,
2012-07-26,25,4,,,,,,
2012-07-27,26,4,,,,,,
2012-07-28,27,4,,,,,,
2012-07-29,28,4,,,,,,
2012-07-30,29,4,,,,,,
2012-07-31,30,4,,,,,,
2012-08-01,31,4,,,,,,
2012-08-02,32,4,,,,,,
2012-08-03,33,5,,,,,,
2012-08-04,34,5,,,,,,
2012-08-05,35,5,,,,,,
2012-08-06,36,5,,,,,,
2012-08-07,37,6,,,,,,
2012-08-08,38,5,2,,,,,
2012-08-09,39,5,2,,,,,
2012-08-10,40,5,2,,,,,
2012-08-11,41,5,4,,,,,
2012-08-12,42,7,4,,,,,
2012-08-13,43,7,4,,,,,
2012-08-14,44,8,4,,,,,
2012-08-15,45,8,4,,,,,
2012-08-16,46,8,4,,,,,
2012-08-17,47,8,4,,,,,
2012-08-18,48,8,4,,,,,
2012-08-19,49,8,4,,,,,
2012-08-20,50,8,4,,,,,
2012-08-21,51,8,4,,,,,
2012-08-22,52,8,4,,,,,
2012-08-23,53,8,4,,,,,
2012-08-24,54,8,6,,,,,
2012-08-25,55,8,6,,,,,
2012-08-26,56,8,6,,,,,
2012-08-27,57,8,6,,,,,
2012-08-28,58,8,6,,,,,
2012-08-29,59,8,6,,,,,
2012-08-30,60,8,6,,,,,
2012-08-31,61,8,6,,,,,
2012-09-01,62,9,6,,,,,
2012-09-02,63,9,6,,,,,
2012-09-03,64,9,6,,,,,
2012-09-04,65,9,6,,,,,
2012-09-05,66,9,6,,,,,
2012-09-06,67,9,6,,,,,
2012-09-07,68,9,6,,,,,
2012-09-08,69,9,6,,,,,
2012-09-09,70,9,6,,,,,
2012-09-10,71,9,6,,,,,
2012-09-11,72,10,4,,,,,
2012-09-12,73,10,4,,,,,
2012-09-13,74,10,4,,,,,
2012-09-14,75,10,4,,,,,
2012-09-15,76,10,4,,,,,
2012-09-16,77,12,2,,,,,
2012-09-17,78,12,2,,,,,
2012-09-18,79,12,2,,,,,
2012-09-19,80,12,2,,,,,
2012-09-20,81,12,2,,,,,
2012-09-21,82,12,2,,,,,
2012-09-22,83,13,2,,,,,
2012-09-23,84,13,2,,,,,
2012-09-24,85,13,2,,,,,
2012-09-25,86,13,2,,,,,
2012-09-26,87,14,2,,,,,
2012-09-27,88,15,2,,,,,
2012-09-28,89,15,2,,,,,
2012-09-29,90,15,2,,,,,
2012-09-30,91,15,2,,,,,
2012-10-01,,,,,,,,
2012-10-02,1,1,,,,,,
2012-10-03,2,1,,,,,,
2012-10-04,3,1,,,,,,
2012-10-05,4,1,,,,,,
2012-10-06,5,1,,,,,,
2012-10-07,6,1,,,,,,
2012-10-08,7,1,,,,,,
2012-10-09,8,1,,,,,,
2012-10-10,9,3,,,,,,
2012-10-11,10,4,,,,,,
2012-10-12,11,4,,,,,,
2012-10-13,12,4,,,,,,
2012-10-14,13,4,,,,,,
2012-10-15,14,5,,,,,,
2012-10-16,15,5,,,,,,
2012-10-17,16,6,,,,,,
2012-10-18,17,8,2,,,,,
2012-10-19,18,10,2,,,,,
2012-10-20,19,10,2,,,,,
2012-10-21,20,11,2,,,,,
2012-10-22,21,11,2,,,,,
2012-10-23,22,11,2,,,,,
2012-10-24,23,11,2,,,,,
2012-10-25,24,11,2,,,,,
2012-10-26,25,11,2,,,,,
2012-10-27,26,11,2,,,,,
2012-10-28,27,11,2,,,,,
2012-10-29,28,11,2,,,,,
2012-10-30,29,11,2,,,,,
2012-10-31,30,11,2,,,,,
2012-11-01,31,12,2,,,,,
2012-11-02,32,13,2,,,,,
2012-11-03,33,13,2,,,,,
2012-11-04,34,13,2,,,,,
2012-11-05,35,13,2,,,,,
2012-11-06,36,13,2,,,,,
2012-11-07,37,13,2,,,,,
2012-11-08,38,14,4,,,,,
2012-11-09,39,14,4,,,,,
2012-11-10,40,14,4,,,,,
2012-11-11,41,14,4,,,,,
2012-11-12,42,14,4,,,,,
2012-11-13,43,14,4,,,,,
2012-11-14,44,14,4,,,,,
2012-11-15,45,13,4,,,,,
2012-11-16,46,13,4,,,,,
2012-11-17,47,13,4,,,,,
2012-11-18,48,13,4,,,,,
2012-11-19,49,14,4,,,,,
2012-11-20,50,14,4,,,,,
2012-11-21,51,14,4,,,,,
2012-11-22,52,14,4,,,,,
2012-11-23,53,15,4,,,,,
2012-11-24,54,15,4,,,,,
2012-11-25,55,15,4,,,,,
2012-11-26,56,15,2,6,,,,
2012-11-27,57,15,2,6,,,,
2012-11-28,58,16,2,6,,,,
2012-11-29,59,17,2,6,,,,
2012-11-30,60,17,2,6,,,,
2012-12-01,61,17,2,6,,,,
2012-12-02,62,17,2,6,,,,
2012-12-03,63,17,2,6,,,,
2012-12-04,64,17,2,6,,,,
2012-12-05,65,17,2,6,,,,
2012-12-06,66,17,2,6,,,,
2012-12-07,67,15,2,7,,,,
2012-12-08,68,15,2,7,,,,
2012-12-09,69,15,2,7,,,,
2012-12-10,70,15,2,7,,,,
2012-12-11,71,15,2,7,,,,
2012-12-12,72,16,2,6,,,,
2012-12-13,73,16,2,6,,,,
2012-12-14,74,16,2,6,,,,
2012-12-15,75,16,2,6,,,,
2012-12-16,76,16,2,6,,,,
2012-12-17,77,21,2,6,,,,
2012-12-18,78,21,2,6,,,,
2012-12-19,79,21,2,6,,,,
2012-12-20,80,23,,6,,,,
2012-12-21,81,23,,6,,,,
2012-12-22,82,23,,6,,,,
2012-12-23,83,23,,6,,,,
2012-12-24,84,23,,6,,,,
2012-12-25,85,23,,6,,,,
2012-12-26,86,23,,6,,,,
2012-12-27,87,23,,7,,,,
2012-12-28,88,23,,7,,,,
2012-12-29,89,23,,7,,,,
2012-12-30,90,23,,7,,,,
2012-12-31,91,23,,7,,,,
2013-01-01,,,,,,,,
2013-01-02,,,,,,,,
2013-01-03,,,,,,,,
2013-01-04,3,1,,,,,,
2013-01-05,4,1,,,,,,
2013-01-06,5,1,,,,,,
2013-01-07,6,1,,,,,,
2013-01-08,7,1,,,,,,
2013-01-09,8,1,,,,,,
2013-01-10,9,1,,,,,,
2013-01-11,10,1,,,,,,
2013-01-12,11,1,,,,,,
2013-01-13,,,,,,,,
2013-01-14,,,,,,,,
2013-01-15,,,,,,,,
2013-01-16,,,,,,,,
2013-01-17,,,,,,,,
2013-01-18,,,,,,,,
2013-01-19,18,1,,,,,,
2013-01-20,,,,,,,,
2013-01-21,20,2,,,,,,
2013-01-22,21,2,,,,,,
2013-01-23,22,2,,,,,,
2013-01-24,23,2,,,,,,
2013-01-25,24,5,4,,,,,
2013-01-26,25,5,4,,,,,
2013-01-27,26,5,4,,,,,
2013-01-28,27,5,4,,,,,
2013-01-29,28,4,4,,,,,
2013-01-30,29,4,6,,,,,
2013-01-31,30,6,6,,,,,
2013-02-01,31,7,6,,,,,
2013-02-02,32,7,6,,,,,
2013-02-03,33,7,6,,,,,
2013-02-04,34,7,6,,,,,
2013-02-05,35,7,6,,,,,
2013-02-06,36,4,4,,9,,,
2013-02-07,37,5,4,,9,,,
2013-02-08,38,5,4,,9,,,
2013-02-09,39,5,4,,9,,,
2013-02-10,40,5,4,,9,,,
2013-02-11,41,5,4,,9,,,
2013-02-12,42,5,6,,9,,,
2013-02-13,43,5,6,,9,,,
2013-02-14,44,7,6,,9,,,
2013-02-15,45,8,6,,9,,,
2013-02-16,46,8,6,,10,,,
2013-02-17,47,8,6,,10,,,
2013-02-18,48,8,8,,10,,,
2013-02-19,49,8,8,,10,,,
2013-02-20,50,7,9,,10,,,
2013-02-21,51,7,7,,13,,,
2013-02-22,52,7,7,,14,,,
2013-02-23,53,7,7,,14,,,
2013-02-24,54,7,9,,14,,,
2013-02-25,55,7,9,,14,,,
2013-02-26,56,8,9,,13,,,
2013-02-27,57,8,9,,13,,,
2013-02-28,58,8,9,,13,,,
2013-03-01,59,9,9,,13,,,
2013-03-02,60,9,9,,13,,,
2013-03-03,61,9,9,,13,,,
2013-03-04,62,9,9,,13,,,
2013-03-05,63,9,9,,13,,,
2013-03-06,64,9,9,,13,,,
2013-03-07,65,9,9,,13,,,
2013-03-08,66,9,9,,13,,,
2013-03-09,67,9,9,,13,,,
2013-03-10,68,9,9,,13,,,
2013-03-11,69,9,9,,13,,,
2013-03-12,70,10,8,,13,,,
2013-03-13,71,10,8,,13,,,
2013-03-14,72,11,8,,13,,,
2013-03-15,73,11,8,,13,,,
2013-03-16,74,11,8,,13,,,
2013-03-17,75,11,8,,13,,,
2013-03-18,76,11,8,,13,,,
2013-03-19,77,11,8,,13,,,
2013-03-20,78,11,8,,13,,,
2013-03-21,79,11,8,,13,,,
2013-03-22,80,11,8,,13,,,
2013-03-23,81,11,8,,13,,,
2013-03-24,82,11,8,,13,,,
2013-03-25,83,11,8,,13,,,
2013-03-26,84,11,8,,13,,,
2013-03-27,85,13,6,,13,,,
2013-03-28,86,14,6,,13,,,
2013-03-29,87,14,6,,13,,,
2013-03-30,88,14,6,,13,,,
2013-03-31,89,14,6,,13,,,
2013-04-01,,,,,,,,
2013-04-02,,,,,,,,
2013-04-03,,,,,,,,
2013-04-04,,,,,,,,
2013-04-05,4,1,,,,,,
2013-04-06,5,1,,,,,,
2013-04-07,6,2,,,,,,
2013-04-08,7,2,,,,,,
2013-04-09,8,2,,,,,,
2013-04-10,9,2,,,,,,
2013-04-11,10,4,2,,,,,
2013-04-12,11,5,4,,,,,
2013-04-13,12,6,4,,,,,
2013-04-14,13,6,4,,,,,
2013-04-15,14,6,4,,,,,
2013-04-16,15,7,4,,,,,
2013-04-17,16,7,4,,,,,
2013-04-18,17,7,4,,,,,
2013-04-19,18,7,4,,,,,
2013-04-20,19,9,4,,,,,
2013-04-21,20,9,4,,,,,
2013-04-22,21,9,4,,,,,
2013-04-23,22,9,6,,,,,
2013-04-24,23,11,6,,,,,
2013-04-25,24,12,6,,,,,
2013-04-26,25,12,6,,,,,
2013-04-27,26,11,7,,,,,
2013-04-28,27,12,7,,,,,
2013-04-29,28,12,7,,,,,
2013-04-30,29,12,7,,,,,
2013-05-01,30,12,7,,,,,
2013-05-02,31,12,7,,,,,
2013-05-03,32,12,7,,,,,
2013-05-04,33,12,7,,,,,
2013-05-05,34,12,7,,,,,
2013-05-06,35,12,7,,,,,
2013-05-07,36,12,7,,,,,
2013-05-08,37,12,7,,,,,
2013-05-09,38,12,7,,,,,
2013-05-10,39,12,7,,,,,
2013-05-11,40,12,7,,,,,
2013-05-12,41,12,7,,,,,
2013-05-13,42,12,7,,,,,
2013-05-14,43,11,7,,,,,
2013-05-15,44,11,7,,,,,
2013-05-16,45,11,9,,,,,
2013-05-17,46,11,9,,,,,
2013-05-18,47,11,10,,,,,
2013-05-19,48,12,10,,,,,
2013-05-20,49,12,10,,,,,
2013-05-21,50,11,10,,,,,
2013-05-22,51,11,10,,,,,
2013-05-23,52,11,10,,,,,
2013-05-24,53,11,10,,,,,
2013-05-25,54,11,10,,,,,
2013-05-26,55,11,10,,,,,
2013-05-27,56,12,10,,,,,
2013-05-28,57,12,10,,,,,
2013-05-29,58,11,11,,,,,
2013-05-30,59,12,11,,,,,
2013-05-31,60,12,11,,,,,
2013-06-01,61,12,11,,,,,
2013-06-02,62,13,11,,,,,
2013-06-03,63,13,11,,,,,
2013-06-04,64,13,11,,,,,
2013-06-05,65,14,11,,,,,
2013-06-06,66,15,11,,,,,
2013-06-07,67,16,11,,,,,
2013-06-08,68,17,11,,,,,
2013-06-09,69,17,11,,,,,
2013-06-10,70,17,11,,,,,
2013-06-11,71,17,11,,,,,
2013-06-12,72,18,10,,,,,
2013-06-13,73,19,10,,,,,
2013-06-14,74,20,10,,,,,
2013-06-15,75,20,10,,,,,
2013-06-16,76,20,10,,,,,
2013-06-17,77,20,10,,,,,
2013-06-18,78,20,10,,,,,
2013-06-19,79,21,10,,,,,
2013-06-20,80,21,10,,,,,
2013-06-21,81,21,12,,,,,
2013-06-22,82,22,12,,,,,
2013-06-23,83,23,12,,,,,
2013-06-24,84,24,12,,,,,
2013-06-25,85,22,15,,,,,
2013-06-26,86,22,15,,,,,
2013-06-27,87,22,15,,,,,
2013-06-28,88,24,15,,,,,
2013-06-29,89,24,15,,,,,
2013-06-30,90,24,15,,,,,
2013-07-01,,,,,,,,
2013-07-02,1,1,,,,,,
2013-07-03,2,1,,,,,,
2013-07-04,3,1,,,,,,
2013-07-05,4,1,,,,,,
2013-07-06,5,1,,,,,,
2013-07-07,6,1,,,,,,
2013-07-08,7,1,,,,,,
2013-07-09,8,1,,,,,,
2013-07-10,9,1,,,,,,
2013-07-11,10,1,,,,,,
2013-07-12,11,2,,,,,,
2013-07-13,12,3,4,,,,,
2013-07-14,13,5,4,,,,,
2013-07-15,14,5,4,,,,,
2013-07-16,15,4,6,,,,,
2013-07-17,16,4,6,,,,,
2013-07-18,17,4,6,,,,,
2013-07-19,18,4,6,,,,,
2013-07-20,19,4,7,,,,,
2013-07-21,20,4,7,,,,,
2013-07-22,21,5,7,,,,,
2013-07-23,22,7,7,,,,,
2013-07-24,23,9,7,,,,,
2013-07-25,24,11,7,,,,,
2013-07-26,25,13,8,,,,,
2013-07-27,26,13,8,,,,,
2013-07-28,27,13,7,,,,,
2013-07-29,28,14,7,,,,,
2013-07-30,29,14,7,,,,,
2013-07-31,30,13,7,,,,,
2013-08-01,31,14,7,,,,,
2013-08-02,32,16,7,,,,,
2013-08-03,33,16,7,,,,,
2013-08-04,34,16,7,,,,,
2013-08-05,35,15,9,,,,,
2013-08-06,36,16,9,,,,,
2013-08-07,37,17,13,,,,,
2013-08-08,38,19,13,,,,,
2013-08-09,39,20,13,,,,,
2013-08-10,40,20,13,,,,,
2013-08-11,41,20,14,,,,,
2013-08-12,42,22,14,,,,,
2013-08-13,43,24,14,,,,,
2013-08-14,44,23,16,,,,,
2013-08-15,45,23,16,,,,,
2013-08-16,46,24,16,,,,,
2013-08-17,47,25,15,,,,,
2013-08-18,48,25,15,,,,,
2013-08-19,49,25,15,,,,,
2013-08-20,50,25,15,,,,,
2013-08-21,51,26,17,,,,,
2013-08-22,52,26,17,,,,,
2013-08-23,53,28,15,,,,,
2013-08-24,54,28,15,,,,,
2013-08-25,55,28,15,,,,,
2013-08-26,56,29,15,,,,,
2013-08-27,57,30,15,,,,,
2013-08-28,58,28,17,,,,,
2013-08-29,59,28,17,,,,,
2013-08-30,60,28,18,,,,,
2013-08-31,61,28,18,,,,,
2013-09-01,62,27,19,,,,,
2013-09-02,63,28,19,,,,,
2013-09-03,64,29,19,,,,,
2013-09-04,65,29,19,,,,,
2013-09-05,66,29,19,,,,,
2013-09-06,67,30,19,,,,,
2013-09-07,68,31,19,,,,,
2013-09-08,69,31,19,,,,,
2013-09-09,70,29,23,,,,,
2013-09-10,71,29,23,,,,,
2013-09-11,72,27,25,,,,,
2013-09-12,73,27,25,,,,,
2013-09-13,74,28,25,,,,,
2013-09-14,75,28,25,,,,,
2013-09-15,76,29,25,,,,,
2013-09-16,77,29,25,,,,,
2013-09-17,78,29,25,,,,,
2013-09-18,79,29,25,,,,,
2013-09-19,80,30,24,,,,,
2013-09-20,81,30,24,,,,,
2013-09-21,82,31,24,,,,,
2013-09-22,83,31,24,,,,,
2013-09-23,84,31,24,,,,,
2013-09-24,85,31,24,,,,,
2013-09-25,86,32,24,,,,,
2013-09-26,87,33,24,,,,,
2013-09-27,88,33,24,,,,,
2013-09-28,89,33,24,,,,,
2013-09-29,90,33,24,,,,,
2013-09-30,91,33,24,,,,,
2013-10-01,,,,,,,,
2013-10-02,1,1,,,,,,
2013-10-03,2,1,,,,,,
2013-10-04,3,1,,,,,,
2013-10-05,4,1,,,,,,
2013-10-06,5,1,,,,,,
2013-10-07,6,1,,,,,,
2013-10-08,7,1,,,,,,
2013-10-09,8,1,,,,,,
2013-10-10,9,1,,,,,,
2013-10-11,10,1,2,,,,,
2013-10-12,11,1,2,,,,,
2013-10-13,12,1,2,,,,,
2013-10-14,13,1,2,,,,,
2013-10-15,14,1,2,,,,,
2013-10-16,15,,3,,,,,
2013-10-17,16,,3,,,,,
2013-10-18,17,,3,,,,,
2013-10-19,18,,3,,,,,
2013-10-20,19,,3,,,,,
2013-10-21,20,,3,,,,,
2013-10-22,21,,3,,,,,
2013-10-23,22,,3,,,,,
2013-10-24,23,1,3,,,,,
2013-10-25,24,1,3,,,,,
2013-10-26,25,1,3,,,,,
2013-10-27,26,1,3,,,,,
2013-10-28,27,1,2,,,,,
2013-10-29,28,2,2,,,,,
2013-10-30,29,2,2,,,,,
2013-10-31,30,3,2,,,,,
2013-11-01,31,3,2,,,,,
2013-11-02,32,3,2,,,,,
2013-11-03,33,3,2,,,,,
2013-11-04,34,3,2,,,,,
2013-11-05,35,4,2,,,,,
2013-11-06,36,4,3,,,,,
2013-11-07,37,4,3,,,,,
2013-11-08,38,4,3,,,,,
2013-11-09,39,4,3,,,,,
2013-11-10,40,4,3,,,,,
2013-11-11,41,4,3,,,,,
2013-11-12,42,5,3,,,,,
2013-11-13,43,5,3,,,,,
2013-11-14,44,5,3,,,,,
2013-11-15,45,4,3,,,,,
2013-11-16,46,4,3,,,,,
2013-11-17,47,4,3,,,,,
2013-11-18,48,4,3,,,,,
2013-11-19,49,4,3,,,,,
2013-11-20,50,4,3,,,,,
2013-11-21,51,5,3,,,,,
2013-11-22,52,6,3,,,,,
2013-11-23,53,6,3,,,,,
2013-11-24,54,6,3,,,,,
2013-11-25,55,7,3,,,,,
2013-11-26,56,7,3,,,,,
2013-11-27,57,9,2,,,,,
2013-11-28,58,9,2,,,,,
2013-11-29,59,9,2,,,,,
2013-11-30,60,9,2,,,,,
2013-12-01,61,9,2,,,,,
2013-12-02,62,9,2,,,,,
2013-12-03,63,9,2,,,,,
2013-12-04,64,9,2,,,,,
2013-12-05,65,9,2,,,,,
2013-12-06,66,8,3,,,,,
2013-12-07,67,8,3,,,,,
2013-12-08,68,8,5,,,,,
2013-12-09,69,9,5,,,,,
2013-12-10,70,9,5,,,,,
2013-12-11,71,9,5,,,,,
2013-12-12,72,10,5,,,,,
2013-12-13,73,10,5,,,,,
2013-12-14,74,10,5,,,,,
2013-12-15,75,11,5,,,,,
2013-12-16,76,12,5,,,,,
2013-12-17,77,12,5,,,,,
2013-12-18,78,13,4,,,,,
2013-12-19,79,13,4,,,,,
2013-12-20,80,14,4,,,,,
2013-12-21,81,14,4,,,,,
2013-12-22,82,14,4,,,,,
2013-12-23,83,14,4,,,,,
2013-12-24,84,14,4,,,,,
2013-12-25,85,14,4,,,,,
2013-12-26,86,14,4,,,,,
2013-12-27,87,14,4,,,,,
2013-12-28,88,14,4,,,,,
2013-12-29,89,15,4,,,,,
2013-12-30,90,17,4,,,,,
2013-12-31,91,18,2,,,,,
2014-01-01,,,,,,,,
2014-01-02,,,,,,,,
2014-01-03,,,,,,,,
2014-01-04,,,,,,,,
2014-01-05,,,,,,,,
2014-01-06,5,1,,,,,,
2014-01-07,6,1,,,,,,
2014-01-08,7,2,,,,,,
2014-01-09,8,2,,,,,,
2014-01-10,9,2,,,,,,
2014-01-11,10,2,,,,,,
2014-01-12,11,2,,,,,,
2014-01-13,12,4,,,,,,
2014-01-14,13,4,,,,,,
2014-01-15,14,5,,,,,,
2014-01-16,15,5,,,,,,
2014-01-17,16,6,,,,,,
2014-01-18,17,6,,,,,,
2014-01-19,18,6,,,,,,
2014-01-20,19,6,,,,,,
2014-01-21,20,6,,,,,,
2014-01-22,21,6,,,,,,
2014-01-23,22,6,,,,,,
2014-01-24,23,6,,,,,,
2014-01-25,24,6,,,,,,
2014-01-26,25,6,,,,,,
2014-01-27,26,6,,,,,,
2014-01-28,27,6,,,,,,
2014-01-29,28,6,,,,,,
2014-01-30,29,6,,,,,,
2014-01-31,30,6,,,,,,
2014-02-01,31,6,,,,,,
2014-02-02,32,7,,,,,,
2014-02-03,33,7,,,,,,
2014-02-04,34,7,,,,,,
2014-02-05,35,7,,,,,,
2014-02-06,36,7,,,,,,
2014-02-07,37,7,,,,,,
2014-02-08,38,7,,,,,,
2014-02-09,39,7,,,,,,
2014-02-10,40,7,,,,,,
2014-02-11,41,8,,,,,,
2014-02-12,42,8,,,,,,
2014-02-13,43,8,,,,,,
2014-02-14,44,8,,,,,,
2014-02-15,45,8,,,,,,
2014-02-16,46,8,,,,,,
2014-02-17,47,8,,,,,,
2014-02-18,48,8,,,,,,
2014-02-19,49,8,,,,,,
2014-02-20,50,9,,,,,,
2014-02-21,51,9,,,,,,
2014-02-22,52,9,,,,,,
2014-02-23,53,9,,,,,,
2014-02-24,54,9,,,,,,
2014-02-25,55,9,,,,,,
2014-02-26,56,9,,,,,,
2014-02-27,57,9,,,,,,
2014-02-28,58,9,,,,,,
2014-03-01,59,9,,,,,,
2014-03-02,60,9,,,,,,
2014-03-03,61,8,2,,,,,
2014-03-04,62,8,2,,,,,
2014-03-05,63,8,2,,,,,
2014-03-06,64,8,2,,,,,
2014-03-07,65,8,2,,,,,
2014-03-08,66,8,2,,,,,
2014-03-09,67,8,2,,,,,
2014-03-10,68,8,2,,,,,
2014-03-11,69,8,2,,,,,
2014-03-12,70,8,2,,,,,
2014-03-13,71,8,2,,,,,
2014-03-14,72,8,2,,,,,
2014-03-15,73,8,2,,,,,
2014-03-16,74,8,2,,,,,
2014-03-17,75,8,4,,,,,
2014-03-18,76,9,4,,,,,
2014-03-19,77,9,4,,,,,
2014-03-20,78,10,4,,,,,
2014-03-21,79,10,4,,,,,
2014-03-22,80,10,4,,,,,
2014-03-23,81,10,4,,,,,
2014-03-24,82,10,4,,,,,
2014-03-25,83,12,4,,,,,
2014-03-26,84,12,4,,,,,
2014-03-27,85,12,4,,,,,
2014-03-28,86,12,4,,,,,
2014-03-29,87,12,4,,,,,
2014-03-30,88,12,4,,,,,
2014-03-31,89,14,4,,,,,
2014-04-01,,,,,,,,
2014-04-02,1,1,,,,,,
2014-04-03,2,1,,,,,,
2014-04-04,3,1,,,,,,
2014-04-05,4,1,,,,,,
2014-04-06,5,1,,,,,,
2014-04-07,6,1,,,,,,
2014-04-08,7,2,,,,,,
2014-04-09,8,2,,,,,,
2014-04-10,9,3,,,,,,
2014-04-11,10,4,,,,,,
2014-04-12,11,5,,,,,,
2014-04-13,12,6,,,,,,
2014-04-14,13,6,,,,,,
2014-04-15,14,5,2,,,,,
2014-04-16,15,6,2,,,,,
2014-04-17,16,6,2,,,,,
2014-04-18,17,6,4,,,,,
2014-04-19,18,6,4,,,,,
2014-04-20,19,6,4,,,,,
2014-04-21,20,6,4,,,,,
2014-04-22,21,6,4,,,,,
2014-04-23,22,6,4,,,,,
2014-04-24,23,7,4,,,,,
2014-04-25,24,7,4,,,,,
2014-04-26,25,7,4,,,,,
2014-04-27,26,7,4,,,,,
2014-04-28,27,7,4,,,,,
2014-04-29,28,7,4,,,,,
2014-04-30,29,7,4,,,,,
2014-05-01,30,7,4,,,,,
2014-05-02,31,7,4,,,,,
2014-05-03,32,7,4,,,,,
2014-05-04,33,7,4,,,,,
2014-05-05,34,7,4,,,,,
2014-05-06,35,7,4,,,,,
