day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
539,127,8,,,,,,,,,,,,,,385.0,,,
540,127,8,,,,,,,,,,,,,,398.0,,,
541,128,8,,,,,,,,,,,,,,396.0,,,
542,128,8,,,,,,,,,,,,,,397.0,,,
543,129,8,,,,,,,,,,,,,,397.0,,,
544,129,8,,,,,,,,,,,,,,400.0,,,
545,129,8,,,,,,,,,,,,,,400.0,,,
546,130,10,,,,,,,,,,,,,,399.0,,,
547,130,10,,,,,,,,,,,,,,399.0,,,
548,130,10,,,,,,,,,,,,,,400.0,,,
549,130,10,,,,,,,,,,,,,,400.0,,,
550,130,10,,,,,,,,,,,,,,401.0,,,
551,130,10,,,,,,,,,,,,,,400.0,,,
552,126,8,,,,,,,,,,,,,,414.0,,,
553,126,8,,,,,,,,,,,,,,414.0,,,
554,126,8,,,,,,,,,,,,,,414.0,,,
555,126,8,,,,,,,,,,,,,,414.0,,,
556,127,8,,,,,,,,,,,,,,416.0,,,
557,127,8,,,,,,,,,,,,,,416.0,,,
558,128,8,,,,,,,,,,,,,,416.0,,,
559,128,8,,,,,,,,,,,,,,415.0,,,
560,124,8,,,,,,,,,,,,,,430.0,,,
561,124,8,,,,,,,,,,,,,,429.0,,,
562,124,8,,,,,,,,,,,,,,429.0,,,
563,124,8,,,,,,,,,,,,,,428.0,,,
564,125,8,,,,,,,,,,,,,,428.0,,,
565,125,8,,,,,,,,,,,,,,429.0,,,
566,125,8,,,,,,,,,,,,,,428.0,,,
567,126,8,,,,,,,,,,,,,,427.0,,,
568,127,8,,,,,,,,,,,,,,427.0,,,
569,127,10,,,,,,,,,,,,,,424.0,,,
570,125,10,,,,,,,,,,,,,,436.0,,,
571,126,10,,,,,,,,,,,,,,434.0,,,
572,127,10,,,,,,,,,,,,,,432.0,,,
573,127,10,,,,,,,,,,,,,,431.0,,,
574,127,10,,,,,,,,,,,,,,431.0,,,
575,127,10,,,,,,,,,,,,,,431.0,,,
576,125,16,,,,,,,,,,,,,,433.0,,,
577,125,16,,,,,,,,,,,,,,433.0,,,
578,125,16,,,,,,,,,,,,,,433.0,,,
579,125,16,,,,,,,,,,,,,,433.0,,,
580,125,12,,,,,,,,,,,,,,441.0,,,
581,125,12,,,,,,,,,,,,,,441.0,,,
582,127,12,,,,,,,,,,,,,,440.0,,,
583,127,12,,,,,,,,,,,,,,440.0,,,
584,127,12,,,,,,,,,,,,,,440.0,,,
585,127,12,,,,,,,,,,,,,,440.0,,,
586,127,12,,,,,,,,,,,,,,440.0,,,
587,126,12,,,,,,,,,,,,,,439.0,,,
588,126,10,,,,,,,,,,,,,,444.0,,,
589,126,10,,,,,,,,,,,,,,444.0,,,
590,127,10,,,,,,,,,,,,,,444.0,,,
591,127,10,,,,,,,,,,,,,,444.0,,,
592,127,10,,,,,,,,,,,,,,448.0,,,
593,127,10,,,,,,,,,,,,,,448.0,,,
594,128,10,,,,,,,,,,,,,,453.0,,,
595,128,10,,,,,,,,,,,,,,453.0,,,
596,128,10,,,,,,,,,,,,,,453.0,,,
597,128,10,,,,,,,,,,,,,,453.0,,,
598,128,10,,,,,,,,,,,,,,452.0,,,
599,128,10,,,,,,,,,,,,,,451.0,,,
600,130,10,,,,,,,,,,,,,,452.0,,,
601,130,10,,,,,,,,,,,,,,452.0,,,
602,131,10,,,,,,,,,,,,,,452.0,,,
603,131,10,,,,,,,,,,,,,,452.0,,,
604,131,10,,,,,,,,,,,,,,452.0,,,
605,131,10,,,,,,,,,,,,,,452.0,,,
606,131,10,,,,,,,,,,,,,,452.0,,,
607,131,10,,,,,,,,,,,,,,452.0,,,
608,131,10,,,,,,,,,,,,,,451.0,,,
609,131,10,,,,,,,,,,,,,,451.0,,,
610,131,12,,,,,,,,,,,,,,451.0,,,
611,132,12,,,,,,,,,,,,,,449.0,,,
612,134,12,,,,,,,,,,,,,,446.0,,,
613,134,12,,,,,,,,,,,,,,446.0,,,
614,134,12,,,,,,,,,,,,,,448.0,,,
615,134,12,,,,,,,,,,,,,,448.0,,,
616,132,12,,,,,,,,,,,,,,452.0,,,
617,132,12,,,,,,,,,,,,,,452.0,,,
618,131,12,,,,,,,,,,,,,,452.0,,,
619,131,12,,,,,,,,,,,,,,452.0,,,
620,131,12,,,,,,,,,,,,,,452.0,,,
621,131,12,,,,,,,,,,,,,,452.0,,,
622,132,12,,,,,,,,,,,,,,452.0,,,
623,132,12,,,,,,,,,,,,,,452.0,,,
624,132,12,,,,,,,,,,,,,,453.0,,,
625,131,12,,,,,,,,,,,,,,453.0,,,
626,131,12,,,,,,,,,,,,,,454.0,,,
627,131,12,,,,,,,,,,,,,,454.0,,,
628,132,12,,,,,,,,,,,,,,453.0,,,
629,132,12,,,,,,,,,,,,,,453.0,,,
630,132,12,,,,,,,,,,,,,,456.0,,,
631,132,12,,,,,,,,,,,,,,456.0,,,
632,133,12,,,,,,,,,,,,,,456.0,,,
633,133,12,,,,,,,,,,,,,,456.0,,,
634,133,12,,,,,,,,,,,,,,456.0,,,
635,133,12,,,,,,,,,,,,,,455.0,,,
636,135,12,,,,,,,,,,,,,,457.0,,,
637,130,12,,,,,,,,,,,,,,462.0,,,
638,130,12,,,,,,,,,,,,,,462.0,,,
639,130,12,,,,,,,,,,,,,,463.0,,,
640,132,12,,,,,,,,,,,,,,465.0,,,
641,131,12,,,,,,,,,,,,,,465.0,,,
642,132,12,,,,,,,,,,,,,,465.0,,,
643,132,12,,,,,,,,,,,,,,464.0,,,
644,132,12,,,,,,,,,,,,,,464.0,,,
645,132,12,,,,,,,,,,,,,,463.0,,,
646,133,12,,,,,,,,,,,,,,461.0,,,
647,133,12,,,,,,,,,,,,,,461.0,,,
648,133,12,,,,,,,,,,,,,,467.0,,,
649,133,12,,,,,,,,,,,,,,466.0,,,
650,133,12,,,,,,,,,,,,,,466.0,,,
651,133,12,,,,,,,,,,,,,,466.0,,,
652,132,12,,,,,,,,,,,,,,469.0,,,
653,132,12,,,,,,,,,,,,,,469.0,,,
654,132,12,,,,,,,,,,,,,,469.0,,,
655,132,12,,,,,,,,,,,,,,469.0,,,
656,133,12,,,,,,,,,,,,,,470.0,,,
657,133,12,,,,,,,,,,,,,,470.0,,,
658,133,12,,,,,,,,,,,,,,470.0,,,
659,133,12,,,,,,,,,,,,,,470.0,,,
660,132,12,,,,,,,,,,,,,,476.0,,,
661,132,12,,,,,,,,,,,,,,476.0,,,
662,133,12,,,,,,,,,,,,,,476.0,,,
663,136,12,,,,,,,,,,,,,,471.0,,,
664,136,12,,,,,,,,,,,,,,472.0,,,
665,135,12,,,,,,,,,,,,,,474.0,,,
666,135,14,,,,,,,,,,,,,,471.0,,,
667,135,14,,,,,,,,,,,,,,471.0,,,
668,134,14,,,,,,,,,,,,,,470.0,,,
669,134,14,,,,,,,,,,,,,,470.0,,,
670,134,14,,,,,,,,,,,,,,470.0,,,
671,134,14,,,,,,,,,,,,,,470.0,,,
672,134,14,,,,,,,,,,,,,,473.0,,,
673,134,14,,,,,,,,,,,,,,473.0,,,
674,134,14,,,,,,,,,,,,,,473.0,,,
675,136,14,,,,,,,,,,,,,,474.0,,,
676,136,14,,,,,,,,,,,,,,475.0,,,
677,136,14,,,,,,,,,,,,,,474.0,,,
678,137,14,,,,,,,,,,,,,,475.0,,,
679,137,14,,,,,,,,,,,,,,475.0,,,
680,138,14,,,,,,,,,,,,,,475.0,,,
681,137,14,,,,,,,,,,,,,,477.0,,,
682,139,14,,,,,,,,,,,,,,476.0,,,
683,139,14,,,,,,,,,,,,,,476.0,,,
684,140,14,,,,,,,,,,,,,,478.0,,,
685,141,14,,,,,,,,,,,,,,478.0,,,
686,145,14,,,,,,,,,,,,,,476.0,,,
687,145,14,,,,,,,,,,,,,,475.0,,,
688,145,14,,,,,,,,,,,,,,477.0,,,
689,145,14,,,,,,,,,,,,,,477.0,,,
690,146,14,,,,,,,,,,,,,,477.0,,,
691,146,14,,,,,,,,,,,,,,477.0,,,
692,146,14,,,,,,,,,,,,,,479.0,,,
693,146,14,,,,,,,,,,,,,,479.0,,,
694,146,14,,,,,,,,,,,,,,478.0,,,
695,146,14,,,,,,,,,,,,,,478.0,,,
696,146,14,,,,,,,,,,,,,,480.0,,,
697,146,14,,,,,,,,,,,,,,480.0,,,
698,146,14,,,,,,,,,,,,,,478.0,,,
699,146,14,,,,,,,,,,,,,,477.0,,,
700,147,14,,,,,,,,,,,,,,477.0,,,
701,147,14,,,,,,,,,,,,,,477.0,,,
702,148,14,,,,,,,,,,,,,,477.0,,,
703,148,14,,,,,,,,,,,,,,477.0,,,
704,144,14,,,,,,,,,,,,,,484.0,,,
705,144,14,,,,,,,,,,,,,,483.0,,,
706,144,14,,,,,,,,,,,,,,483.0,,,
707,145,14,,,,,,,,,,,,,,481.0,,,
708,148,14,,,,,,,,,,,,,,481.0,,,
709,148,14,,,,,,,,,,,,,,481.0,,,
710,148,12,,,,,,,,,,,,,,488.0,,,
711,148,12,,,,,,,,,,,,,,489.0,,,
712,150,12,,,,,,,,,,,,,,489.0,,,
713,150,12,,,,,,,,,,,,,,489.0,,,
714,150,12,,,,,,,,,,,,,,491.0,,,
715,151,12,,,,,,,,,,,,,,491.0,,,
716,152,12,,,,,,,,,,,,,,492.0,,,
717,152,12,,,,,,,,,,,,,,492.0,,,
718,153,12,,,,,,,,,,,,,,492.0,,,
719,153,12,,,,,,,,,,,,,,491.0,,,
720,154,10,,,,,,,,,,,,,,497.0,,,
721,154,10,,,,,,,,,,,,,,496.0,,,
722,154,10,,,,,,,,,,,,,,496.0,,,
723,154,10,,,,,,,,,,,,,,495.0,,,
724,154,10,,,,,,,,,,,,,,495.0,,,
725,154,10,,,,,,,,,,,,,,495.0,,,
726,153,12,,,,,,,,,,,,,,495.0,,,
727,153,12,,,,,,,,,,,,,,495.0,,,
728,153,12,,,,,,,,,,,,,,494.0,,,
729,153,12,,,,,,,,,,,,,,494.0,,,
730,152,12,,,,,,,,,,,,,,498.0,,,
731,152,12,,,,,,,,,,,,,,498.0,,,
732,153,12,,,,,,,,,,,,,,499.0,,,
733,153,12,,,,,,,,,,,,,,499.0,,,
734,153,12,,,,,,,,,,,,,,498.0,,,
735,156,12,,,,,,,,,,,,,,498.0,,,
736,156,12,,,,,,,,,,,,,,498.0,,,
737,158,12,,,,,,,,,,,,,,495.0,,,
738,157,14,,,,,,,,,,,,,,495.0,,,
739,157,14,,,,,,,,,,,,,,495.0,,,
740,157,14,,,,,,,,,,,,,,496.0,,,
741,157,14,,,,,,,,,,,,,,495.0,,,
742,157,14,,,,,,,,,,,,,,494.0,,,
743,157,14,,,,,,,,,,,,,,494.0,,,
744,157,14,,,,,,,,,,,,,,494.0,,,
745,158,14,,,,,,,,,,,,,,494.0,,,
746,158,14,,,,,,,,,,,,,,494.0,,,
747,158,14,,,,,,,,,,,,,,494.0,,,
748,159,14,,,,,,,,,,,,,,492.0,,,
749,159,14,,,,,,,,,,,,,,492.0,,,
750,158,16,,,,,,,,,,,,,,495.0,,,
751,158,16,,,,,,,,,,,,,,494.0,,,
752,158,16,,,,,,,,,,,,,,494.0,,,
753,158,16,,,,,,,,,,,,,,493.0,,,
754,158,16,,,,,,,,,,,,,,493.0,,,
755,158,16,,,,,,,,,,,,,,493.0,,,
756,159,16,,,,,,,,,,,,,,492.0,,,
757,158,16,,,,,,,,,,,,,,492.0,,,
758,158,16,,,,,,,,,,,,,,492.0,,,
759,158,16,,,,,,,,,,,,,,492.0,,,
760,156,14,,,,,,,,,,,,,,498.0,,,
761,156,14,,,,,,,,,,,,,,498.0,,,
762,150,14,,,,,,,,,,,,,,,504.0,,
763,150,14,,,,,,,,,,,,,,,504.0,,
764,150,14,,,,,,,,,,,,,,,502.0,,
765,150,14,,,,,,,,,,,,,,,502.0,,
766,150,14,,,,,,,,,,,,,,,502.0,,
767,150,14,,,,,,,,,,,,,,,502.0,,
768,149,14,,,,,,,,,,,,,,,505.0,,
769,149,14,,,,,,,,,,,,,,,505.0,,
770,149,14,,,,,,,,,,,,,,,506.0,,
771,149,14,,,,,,,,,,,,,,,506.0,,
772,150,14,,,,,,,,,,,,,,,506.0,,
773,150,14,,,,,,,,,,,,,,,506.0,,
774,150,14,,,,,,,,,,,,,,,506.0,,
775,151,14,,,,,,,,,,,,,,,505.0,,
776,151,14,,,,,,,,,,,,,,,510.0,,
777,151,14,,,,,,,,,,,,,,,511.0,,
778,151,14,,,,,,,,,,,,,,,510.0,,
779,152,14,,,,,,,,,,,,,,,508.0,,
780,155,14,,,,,,,,,,,,,,,509.0,,
781,155,14,,,,,,,,,,,,,,,509.0,,
782,155,14,,,,,,,,,,,,,,,508.0,,
783,155,14,,,,,,,,,,,,,,,508.0,,
784,156,14,,,,,,,,,,,,,,,508.0,,
785,156,14,,,,,,,,,,,,,,,508.0,,
786,156,14,,,,,,,,,,,,,,,508.0,,
787,156,14,,,,,,,,,,,,,,,508.0,,
788,155,14,,,,,,,,,,,,,,,510.0,,
789,157,16,,,,,,,,,,,,,,,505.0,,
790,157,16,,,,,,,,,,,,,,,505.0,,
791,157,16,,,,,,,,,,,,,,,504.0,,
792,159,16,,,,,,,,,,,,,,,504.0,,
793,159,16,,,,,,,,,,,,,,,504.0,,
794,159,16,,,,,,,,,,,,,,,504.0,,
795,157,16,,,,,,,,,,,,,,,507.0,,
796,157,16,,,,,,,,,,,,,,,507.0,,
797,157,16,,,,,,,,,,,,,,,507.0,,
798,159,16,,,,,,,,,,,,,,,507.0,,
799,159,16,,,,,,,,,,,,,,,506.0,,
800,159,16,,,,,,,,,,,,,,,506.0,,
801,160,16,,,,,,,,,,,,,,,506.0,,
802,160,16,,,,,,,,,,,,,,,505.0,,
803,166,16,,,,,,,,,,,,,,498.0,,,
804,163,16,,,,,,,,,,,,,,502.0,,,
805,163,16,,,,,,,,,,,,,,502.0,,,
806,163,16,,,,,,,,,,,,,,502.0,,,
807,163,16,,,,,,,,,,,,,,502.0,,,
808,163,16,,,,,,,,,,,,,,502.0,,,
809,163,16,,,,,,,,,,,,,,502.0,,,
810,159,16,,,,,,,,,,,,,,511.0,,,
811,159,16,,,,,,,,,,,,,,511.0,,,
812,159,16,,,,,,,,,,,,,,513.0,,,
813,160,16,,,,,,,,,,,,,,514.0,,,
814,160,16,,,,,,,,,,,,,,514.0,,,
815,160,16,,,,,,,,,,,,,,515.0,,,
816,161,16,,,,,,,,,,,,,,517.0,,,
817,161,16,,,,,,,,,,,,,,517.0,,,
818,161,16,,,,,,,,,,,,,,517.0,,,
819,161,16,,,,,,,,,,,,,,517.0,,,
820,164,16,,,,,,,,,,,,,,517.0,,,
821,164,16,,,,,,,,,,,,,,516.0,,,
822,163,16,,,,,,,,,,,,,,516.0,,,
823,163,16,,,,,,,,,,,,,,516.0,,,
824,163,14,,,,,,,,,,,,,,520.0,,,
825,166,14,,,,,,,,,,,,,,515.0,,,
826,165,14,,,,,,,,,,,,,,517.0,,,
827,165,14,,,,,,,,,,,,,,517.0,,,
828,164,14,,,,,,,,,,,,,,523.0,,,
829,165,14,,,,,,,,,,,,,,521.0,,,
830,165,14,,,,,,,,,,,,,,521.0,,,
831,165,14,,,,,,,,,,,,,,521.0,,,
832,165,14,,,,,,,,,,,,,,521.0,,,
833,165,14,,,,,,,,,,,,,,521.0,,,
834,165,14,,,,,,,,,,,,,,521.0,,,
835,165,14,,,,,,,,,,,,,,521.0,,,
836,165,14,,,,,,,,,,,,,,521.0,,,
837,167,16,,,,,,,,,,,,,,521.0,,,
838,167,16,,,,,,,,,,,,,,520.0,,,
839,167,16,,,,,,,,,,,,,,520.0,,,
840,166,16,,,,,,,,,,,,,,524.0,,,
841,166,16,,,,,,,,,,,,,,524.0,,,
842,166,16,,,,,,,,,,,,,,524.0,,,
843,166,16,,,,,,,,,,,,,,524.0,,,
844,166,16,,,,,,,,,,,,,,524.0,,,
845,166,16,,,,,,,,,,,,,,524.0,,,
846,167,16,,,,,,,,,,,,,,525.0,,,
847,167,16,,,,,,,,,,,,,524.0,,,,
848,168,16,,,,,,,,,,,,,524.0,,,,
849,168,16,,,,,,,,,,,,,524.0,,,,
850,167,16,,,,,,,,,,,,,526.0,,,,
851,167,16,,,,,,,,,,,,,526.0,,,,
852,167,16,,,,,,,,,,,,,531.0,,,,
853,167,16,,,,,,,,,,,,,530.0,,,,
854,168,16,,,,,,,,,,,,,530.0,,,,
855,168,16,,,,,,,,,,,,,531.0,,,,
856,170,20,,,,,,,,,,,,,527.0,,,,
857,170,20,,,,,,,,,,,,,527.0,,,,
858,169,20,,,,,,,,,,,,,527.0,,,,
859,169,20,,,,,,,,,,,,,527.0,,,,
860,169,20,,,,,,,,,,,,,527.0,,,,
861,169,20,,,,,,,,,,,,,526.0,,,,
862,169,20,,,,,,,,,,,,,526.0,,,,
863,169,20,,,,,,,,,,,,,526.0,,,,
864,168,20,,,,,,,,,,,,,529.0,,,,
865,168,20,,,,,,,,,,,,,529.0,,,,
866,168,20,,,,,,,,,,,,,529.0,,,,
867,169,20,,,,,,,,,,,,,529.0,,,,
868,168,20,,,,,,,,,,,,,,536.0,,,
869,170,20,,,,,,,,,,,,,,533.0,,,
870,172,22,,,,,,,,,,,,,,529.0,,,
871,172,22,,,,,,,,,,,,,,529.0,,,
872,171,22,,,,,,,,,,,,,,532.0,,,
873,171,22,,,,,,,,,,,,,,534.0,,,
874,171,22,,,,,,,,,,,,,,534.0,,,
875,170,20,,,,,,,,,,,,,,538.0,,,
876,168,20,,,,,,,,,,,,,,547.0,,,
877,168,22,,,,,,,,,,,,,,543.0,,,
878,168,22,,,,,,,,,,,,,,543.0,,,
879,166,22,,,,,,,,,,,,,,547.0,,,
880,168,22,,,,,,,,,,,,,,549.0,,,
881,168,22,,,,,,,,,,,,,,549.0,,,
882,168,22,,,,,,,,,,,,,,549.0,,,
883,168,22,,,,,,,,,,,,,,549.0,,,
884,169,22,,,,,,,,,,,,,,551.0,,,
885,170,22,,,,,,,,,,,,,,551.0,,,
886,172,22,,,,,,,,,,,,,,548.0,,,
887,172,22,,,,,,,,,,,,,,548.0,,,
888,173,22,,,,,,,,,,,,,,548.0,,,
889,173,22,,,,,,,,,,,,,,548.0,,,
890,174,22,,,,,,,,,,,,,,548.0,,,
891,174,22,,,,,,,,,,,,,,548.0,,,
892,174,22,,,,,,,,,,,,,,549.0,,,
893,174,22,,,,,,,,,,,,,,549.0,,,
894,171,22,,,,,,,,,,,,,,555.0,,,
895,171,22,,,,,,,,,,,,,,555.0,,,
896,174,22,,,,,,,,,,,,,,554.0,,,
897,175,22,,,,,,,,,,,,,,551.0,,,
898,175,22,,,,,,,,,,,,,,551.0,,,
899,174,22,,,,,,,,,,,,,,551.0,,,
900,174,22,,,,,,,,,,,,,,554.0,,,
901,174,22,,,,,,,,,,,,,,554.0,,,
902,173,22,,,,,,,,,,,,,,553.0,,,
903,173,22,,,,,,,,,,,,,,553.0,,,
904,174,22,,,,,,,,,,,,,,554.0,,,
905,173,22,,,,,,,,,,,,,,554.0,,,
906,174,22,,,,,,,,,,,,,,554.0,,,
907,174,22,,,,,,,,,,,,,,554.0,,,
908,174,22,,,,,,,,,,,,,,554.0,,,
909,174,22,,,,,,,,,,,,,,554.0,,,
910,173,22,,,,,,,,,,,,,,556.0,,,
911,173,22,,,,,,,,,,,,,,556.0,,,
912,173,22,,,,,,,,,,,,,,561.0,,,
913,173,22,,,,,,,,,,,,,,561.0,,,
914,174,22,,,,,,,,,,,,,,559.0,,,
915,174,22,,,,,,,,,,,,,,559.0,,,
916,174,22,,,,,,,,,,,,,,560.0,,,
917,172,22,,,,,,,,,,,,,,563.0,,,
918,172,22,,,,,,,,,,,,,,564.0,,,
919,172,22,,,,,,,,,,,,,,564.0,,,
920,172,22,,,,,,,,,,,,,,567.0,,,
921,173,22,,,,,,,,,,,,,,567.0,,,
922,173,22,,,,,,,,,,,,,,567.0,,,
923,173,22,,,,,,,,,,,,,,566.0,,,
924,173,20,,,,,,,,,,,,,,571.0,,,
925,173,20,,,,,,,,,,,,,,572.0,,,
926,173,20,,,,,,,,,,,,,,572.0,,,
927,173,20,,,,,,,,,,,,,,572.0,,,
928,173,20,,,,,,,,,,,,,,571.0,,,
929,173,20,,,,,,,,,,,,,,571.0,,,
930,173,20,,,,,,,,,,,,,,572.0,,,
931,166,20,,,,,,,,,,,,,,580.0,,,
932,167,20,,,,,,,,,,,,,,581.0,,,
933,167,20,,,,,,,,,,,,,,581.0,,,
934,167,20,,,,,,,,,,,,,,581.0,,,
935,167,20,,,,,,,,,,,,,,581.0,,,
936,169,20,,,,,,,,,,,,,,587.0,,,
937,170,20,,,,,,,,,,,,,,585.0,,,
938,170,20,,,,,,,,,,,,,,585.0,,,
939,169,20,,,,,,,,,,,,,,589.0,,,
940,169,20,,,,,,,,,,,,,,590.0,,,
941,169,20,,,,,,,,,,,,,,590.0,,,
942,169,20,,,,,,,,,,,,,,590.0,,,
943,168,20,,,,,,,,,,,,,,589.0,,,
944,169,20,,,,,,,,,,,,,,589.0,,,
945,171,20,,,,,,,,,,,,,,587.0,,,
946,171,20,,,,,,,,,,,,,,587.0,,,
947,171,20,,,,,,,,,,,,,,587.0,,,
948,171,20,,,,,,,,,,,,,,588.0,,,
949,171,20,,,,,,,,,,,,,,588.0,,,
950,171,20,,,,,,,,,,,,,,589.0,,,
951,171,20,,,,,,,,,,,,,,588.0,,,
952,170,20,,,,,,,,,,,,,,591.0,,,
953,170,20,,,,,,,,,,,,,,591.0,,,
954,171,20,,,,,,,,,,,,,,593.0,,,
955,172,20,,,,,,,,,,,,,,592.0,,,
956,173,20,,,,,,,,,,,,,,592.0,,,
957,173,20,,,,,,,,,,,,,,591.0,,,
958,173,20,,,,,,,,,,,,,,590.0,,,
959,173,20,,,,,,,,,,,,,,590.0,,,
960,174,20,,,,,,,,,,,,,,594.0,,,
961,174,20,,,,,,,,,,,,,,594.0,,,
962,174,20,,,,,,,,,,,,,,594.0,,,
963,174,20,,,,,,,,,,,,,,594.0,,,
964,174,20,,,,,,,,,,,,,,594.0,,,
965,174,20,,,,,,,,,,,,,,594.0,,,
966,173,20,,,,,,,,,,,,,,,597.0,,
967,173,20,,,,,,,,,,,,,,,597.0,,
968,173,20,,,,,,,,,,,,,,,598.0,,
969,173,20,,,,,,,,,,,,,,,597.0,,
970,173,20,,,,,,,,,,,,,,,596.0,,
971,174,20,,,,,,,,,,,,,,,594.0,,
972,175,20,,,,,,,,,,,,,,,593.0,,
973,176,20,,,,,,,,,,,,,,,593.0,,
974,176,20,,,,,,,,,,,,,,,592.0,,
975,176,20,,,,,,,,,,,,,,,592.0,,
976,175,20,,,,,,,,,,,,,,,594.0,,
977,175,20,,,,,,,,,,,,,,,594.0,,
978,176,20,,,,,,,,,,,,,,,595.0,,
979,176,20,,,,,,,,,,,,,,,595.0,,
980,177,20,,,,,,,,,,,,,,,595.0,,
981,177,20,,,,,,,,,,,,,,,595.0,,
982,177,20,,,,,,,,,,,,,,,595.0,,
983,177,20,,,,,,,,,,,,,,,595.0,,
984,177,20,,,,,,,,,,,,,,,597.0,,
985,176,20,,,,,,,,,,,,,,,597.0,,
986,176,23,,,,,,,,,,,,,,,593.0,,
987,176,21,,,,,,,,,,,,,,,597.0,,
988,176,21,,,,,,,,,,,,,,,597.0,,
989,175,21,,,,,,,,,,,,,,,597.0,,
990,176,18,,,,,,,,,,,,,,,601.0,,
991,176,18,,,,,,,,,,,,,,,601.0,,
992,176,18,,,,,,,,,,,,,,,603.0,,
993,174,18,,,,,,,,,,,,,,,608.0,,
994,174,18,,,,,,,,,,,,,,,608.0,,
995,174,18,,,,,,,,,,,,,,,608.0,,
996,175,18,,,,,,,,,,,,,,608.0,,,
997,176,21,,,,,,,,,,,,,,603.0,,,
998,176,21,,,,,,,,,,,,,,603.0,,,
999,176,21,,,,,,,,,,,,,,604.0,,,
1000,177,21,,,,,,,,,,,,,,606.0,,,
1001,177,21,,,,,,,,,,,,,,605.0,,,
1002,177,21,,,,,,,,,,,,,,607.0,,,
1003,176,21,,,,,,,,,,,,,,606.0,,,
1004,176,21,,,,,,,,,,,,,,605.0,,,
1005,177,21,,,,,,,,,,,,,,604.0,,,
1006,177,21,,,,,,,,,,,,,,604.0,,,
1007,177,21,,,,,,,,,,,,,,604.0,,,
1008,171,21,,,,,,,,,,,,,,612.0,,,
1009,171,21,,,,,,,,,,,,,,612.0,,,
1010,171,21,,,,,,,,,,,,,,612.0,,,
1011,171,21,,,,,,,,,,,,,,612.0,,,
1012,171,21,,,,,,,,,,,,,,611.0,,,
1013,171,21,,,,,,,,,,,,,,611.0,,,
1014,171,21,,,,,,,,,,,,,,610.0,,,
1015,171,21,,,,,,,,,,,,,,610.0,,,
1016,171,21,,,,,,,,,,,,,,610.0,,,
1017,171,21,,,,,,,,,,,,,,610.0,,,
1018,171,21,,,,,,,,,,,,,,610.0,,,
1019,171,21,,,,,,,,,,,,,,610.0,,,
1020,171,25,,,,,,,,,,,,,,609.0,,,
1021,171,25,,,,,,,,,,,,,,609.0,,,
1022,171,25,,,,,,,,,,,,,,609.0,,,
1023,171,25,,,,,,,,,,,,,,609.0,,,
1024,171,22,,,,,,,,,,,,,,614.0,,,
1025,171,22,,,,,,,,,,,,,,614.0,,,
1026,171,22,,,,,,,,,,,,,,614.0,,,
1027,171,22,,,,,,,,,,,,,,614.0,,,
1028,173,22,,,,,,,,,,,,,,610.0,,,
1029,173,22,,,,,,,,,,,,,,611.0,,,
1030,173,22,,,,,,,,,,,,,,611.0,,,
1031,173,22,,,,,,,,,,,,,,611.0,,,
1032,174,22,,,,,,,,,,,,,,611.0,,,
1033,174,22,,,,,,,,,,,,,,611.0,,,
1034,174,22,,,,,,,,,,,,,,611.0,,,
1035,174,22,,,,,,,,,,,,,,611.0,,,
1036,174,22,,,,,,,,,,,,,,612.0,,,
1037,175,22,,,,,,,,,,,,,,610.0,,,
1038,173,22,,,,,,,,,,,,,,613.0,,,
1039,173,22,,,,,,,,,,,,,,613.0,,,
1040,173,22,,,,,,,,,,,,,,614.0,,,
1041,171,22,,,,,,,,,,,,,,616.0,,,
1042,171,22,,,,,,,,,,,,,,616.0,,,
1043,171,22,,,,,,,,,,,,,,616.0,,,
1044,171,22,,,,,,,,,,,,,,616.0,,,
1045,171,22,,,,,,,,,,,,,,616.0,,,
1046,171,22,,,,,,,,,,,,,,616.0,,,
1047,171,22,,,,,,,,,,,,,,616.0,,,
1048,171,22,,,,,,,,,,,,,,619.0,,,
1049,171,22,,,,,,,,,,,,,,619.0,,,
1050,171,24,,,,,,,,,,,,,,618.0,,,
1051,171,24,,,,,,,,,,,,,,618.0,,,
1052,171,24,,,,,,,,,,,,,,617.0,,,
1053,171,24,,,,,,,,,,,,,,617.0,,,
1054,171,24,,,,,,,,,,,,,,616.0,,,
1055,171,24,,,,,,,,,,,,,,616.0,,,
1056,171,22,,,,,,,,,,,,,,624.0,,,
1057,172,22,,,,,,,,,,,,,,624.0,,,
1058,172,22,,,,,,,,,,,,,,624.0,,,
1059,172,22,,,,,,,,,,,,,,624.0,,,
1060,174,22,,,,,,,,,,,,,,624.0,,,
1061,174,22,,,,,,,,,,,,,622.0,,,,
1062,173,22,,,,,,,,,,,,,625.0,,,,
1063,173,22,,,,,,,,,,,,,625.0,,,,
1064,173,22,,,,,,,,,,,,,625.0,,,,
1065,173,22,,,,,,,,,,,,,632.0,,,,
1066,173,22,,,,,,,,,,,,,632.0,,,,
1067,173,24,,,,,,,,,,,,,629.0,,,,
1068,173,24,,,,,,,,,,,,,628.0,,,,
1069,174,24,,,,,,,,,,,,,625.0,,,,
1070,174,24,,,,,,,,,,,,,625.0,,,,
1071,174,24,,,,,,,,,,,,,625.0,,,,
1072,175,24,,,,,,,,,,,,,625.0,,,,
