day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
637,138,11,,,,,,,,,,,499.0,,
638,138,11,,,,,,,,,,,499.0,,
639,138,11,,,,,,,,,,,500.0,,
640,140,11,,,,,,,,,,,501.0,,
641,140,11,,,,,,,,,,,501.0,,
642,141,11,,,,,,,,,,,500.0,,
643,141,11,,,,,,,,,,,500.0,,
644,141,11,,,,,,,,,,,498.0,,
645,141,11,,,,,,,,,,,498.0,,
646,141,11,,,,,,,,,,,498.0,,
647,141,11,,,,,,,,,,,498.0,,
648,143,11,,,,,,,,,,,502.0,,
649,143,11,,,,,,,,,,,501.0,,
650,143,11,,,,,,,,,,,500.0,,
651,143,11,,,,,,,,,,,500.0,,
652,141,11,,,,,,,,,,,505.0,,
653,141,11,,,,,,,,,,,505.0,,
654,142,11,,,,,,,,,,,503.0,,
655,142,11,,,,,,,,,,,502.0,,
656,143,11,,,,,,,,,,,503.0,,
657,143,11,,,,,,,,,,,503.0,,
658,143,11,,,,,,,,,,,503.0,,
659,143,11,,,,,,,,,,,503.0,,
660,141,11,,,,,,,,,,,511.0,,
661,141,11,,,,,,,,,,,511.0,,
662,142,11,,,,,,,,,,,511.0,,
663,142,11,,,,,,,,,,,511.0,,
664,142,11,,,,,,,,,,,512.0,,
665,140,9,,,,,,,,,,,517.0,,
666,140,9,,,,,,,,,,,517.0,,
667,140,9,,,,,,,,,,,516.0,,
668,141,9,,,,,,,,,,,516.0,,
669,141,9,,,,,,,,,,,516.0,,
670,141,9,,,,,,,,,,,515.0,,
671,141,9,,,,,,,,,,,514.0,,
672,141,9,,,,,,,,,,,517.0,,
673,143,12,,,,,,,,,,,511.0,,
674,143,12,,,,,,,,,,,511.0,,
675,146,10,,,,,,,,,,,512.0,,
676,146,10,,,,,,,,,,,513.0,,
677,145,10,,,,,,,,,,,513.0,,
678,145,10,,,,,,,,,,,514.0,,
679,147,12,,,,,,,,,,,509.0,,
680,148,12,,,,,,,,,,,510.0,,
681,146,12,,,,,,,,,,,513.0,,
682,148,12,,,,,,,,,,,513.0,,
683,148,12,,,,,,,,,,,513.0,,
684,147,12,,,,,,,,,,,516.0,,
685,148,12,,,,,,,,,,,516.0,,
686,151,12,,,,,,,,,,,516.0,,
687,151,12,,,,,,,,,,,516.0,,
688,151,12,,,,,,,,,,,518.0,,
689,151,12,,,,,,,,,,,518.0,,
690,152,12,,,,,,,,,,,518.0,,
691,152,12,,,,,,,,,,,517.0,,
692,152,12,,,,,,,,,,,520.0,,
693,151,12,,,,,,,,,,,520.0,,
694,151,12,,,,,,,,,,,520.0,,
695,151,12,,,,,,,,,,,520.0,,
696,151,12,,,,,,,,,,,522.0,,
697,151,12,,,,,,,,,,,522.0,,
698,151,12,,,,,,,,,,,521.0,,
699,150,12,,,,,,,,,,,521.0,,
700,151,12,,,,,,,,,,,522.0,,
701,151,12,,,,,,,,,,,522.0,,
702,152,12,,,,,,,,,,,522.0,,
703,153,12,,,,,,,,,,,519.0,,
704,152,12,,,,,,,,,,,523.0,,
705,152,12,,,,,,,,,,,523.0,,
706,152,12,,,,,,,,,,,523.0,,
707,152,12,,,,,,,,,,,523.0,,
708,155,12,,,,,,,,,,,523.0,,
709,155,12,,,,,,,,,,,523.0,,
710,153,12,,,,,,,,,,,529.0,,
711,150,12,,,,,,,,,,,532.0,,
712,152,12,,,,,,,,,,,532.0,,
713,152,12,,,,,,,,,,,532.0,,
714,152,12,,,,,,,,,,,534.0,,
715,153,12,,,,,,,,,,,533.0,,
716,154,12,,,,,,,,,,,534.0,,
717,154,12,,,,,,,,,,,533.0,,
718,155,12,,,,,,,,,,,533.0,,
719,155,12,,,,,,,,,,,533.0,,
720,159,14,,,,,,,,,,,531.0,,
721,159,14,,,,,,,,,,,530.0,,
722,159,14,,,,,,,,,,,530.0,,
723,159,14,,,,,,,,,,,530.0,,
724,159,14,,,,,,,,,,,530.0,,
725,159,14,,,,,,,,,,,530.0,,
726,159,14,,,,,,,,,,,531.0,,
727,159,14,,,,,,,,,,,530.0,,
728,159,14,,,,,,,,,,,530.0,,
729,159,14,,,,,,,,,,,530.0,,
730,159,14,,,,,,,,,,,,533.0,
731,159,14,,,,,,,,,,,,533.0,
732,160,14,,,,,,,,,,,,534.0,
733,160,14,,,,,,,,,,,,532.0,
734,160,14,,,,,,,,,,,,532.0,
735,163,14,,,,,,,,,,,,531.0,
736,163,14,,,,,,,,,,,,531.0,
737,163,14,,,,,,,,,,,,530.0,
738,163,14,,,,,,,,,,,,531.0,
739,165,14,,,,,,,,,,,,528.0,
740,164,14,,,,,,,,,,,,530.0,
741,164,14,,,,,,,,,,,,530.0,
742,165,14,,,,,,,,,,,,528.0,
743,165,14,,,,,,,,,,,,528.0,
744,165,14,,,,,,,,,,,,528.0,
745,166,14,,,,,,,,,,,,527.0,
746,166,14,,,,,,,,,,,,527.0,
747,166,14,,,,,,,,,,,,527.0,
748,166,14,,,,,,,,,,,,527.0,
749,166,14,,,,,,,,,,,,526.0,
750,166,16,,,,,,,,,,,,528.0,
751,166,16,,,,,,,,,,,,528.0,
752,166,16,,,,,,,,,,,,528.0,
753,166,16,,,,,,,,,,,,528.0,
754,166,16,,,,,,,,,,,,528.0,
755,166,16,,,,,,,,,,,,528.0,
756,166,16,,,,,,,,,,,,528.0,
757,166,16,,,,,,,,,,,,528.0,
758,166,16,,,,,,,,,,,,528.0,
759,166,16,,,,,,,,,,,,528.0,
760,164,16,,,,,,,,,,,,532.0,
761,164,16,,,,,,,,,,,,532.0,
762,159,16,,,,,,,,,,,,,538.0
763,158,16,,,,,,,,,,,,,537.0
764,158,16,,,,,,,,,,,,,537.0
765,158,16,,,,,,,,,,,,,537.0
766,158,16,,,,,,,,,,,,,536.0
767,158,16,,,,,,,,,,,,,536.0
768,159,16,,,,,,,,,,,,,537.0
769,159,16,,,,,,,,,,,,,537.0
770,159,16,,,,,,,,,,,,,538.0
771,160,16,,,,,,,,,,,,,535.0
772,161,16,,,,,,,,,,,,,535.0
773,161,16,,,,,,,,,,,,,535.0
774,161,16,,,,,,,,,,,,,535.0
775,162,16,,,,,,,,,,,,,535.0
776,161,16,,,,,,,,,,,,,541.0
777,160,16,,,,,,,,,,,,,542.0
778,160,16,,,,,,,,,,,,,542.0
779,160,16,,,,,,,,,,,,,542.0
780,162,16,,,,,,,,,,,,,543.0
781,162,16,,,,,,,,,,,,,543.0
782,162,16,,,,,,,,,,,,,543.0
783,162,16,,,,,,,,,,,,,543.0
784,163,16,,,,,,,,,,,,,543.0
785,162,16,,,,,,,,,,,,,543.0
786,162,16,,,,,,,,,,,,,543.0
787,162,16,,,,,,,,,,,,,543.0
788,161,16,,,,,,,,,,,,,544.0
789,161,16,,,,,,,,,,,,,544.0
790,161,16,,,,,,,,,,,,,542.0
791,161,16,,,,,,,,,,,,,542.0
792,166,16,,,,,,,,,,,,537.0,
793,166,16,,,,,,,,,,,,537.0,
794,166,16,,,,,,,,,,,,537.0,
795,166,16,,,,,,,,,,,,538.0,
796,166,16,,,,,,,,,,,,538.0,
797,166,16,,,,,,,,,,,,538.0,
798,168,16,,,,,,,,,,,,538.0,
799,168,16,,,,,,,,,,,,538.0,
800,168,16,,,,,,,,,,,,538.0,
801,169,16,,,,,,,,,,,,538.0,
802,169,16,,,,,,,,,,,,537.0,
803,169,16,,,,,,,,,,,,537.0,
804,167,16,,,,,,,,,,,,540.0,
805,167,16,,,,,,,,,,,,539.0,
806,167,16,,,,,,,,,,,,539.0,
807,170,16,,,,,,,,,,,,535.0,
808,170,16,,,,,,,,,,,,535.0,
809,170,16,,,,,,,,,,,,535.0,
810,163,16,,,,,,,,,,,,547.0,
811,163,16,,,,,,,,,,,,547.0,
812,163,16,,,,,,,,,,,,550.0,
813,164,16,,,,,,,,,,,,551.0,
814,164,16,,,,,,,,,,,,551.0,
815,164,16,,,,,,,,,,,,552.0,
816,165,16,,,,,,,,,,,,554.0,
817,165,16,,,,,,,,,,,,554.0,
818,165,16,,,,,,,,,,,,554.0,
819,165,16,,,,,,,,,,,,553.0,
820,168,16,,,,,,,,,,,,552.0,
821,168,16,,,,,,,,,,,,552.0,
822,167,16,,,,,,,,,,,,552.0,
823,167,16,,,,,,,,,,,,552.0,
824,167,16,,,,,,,,,,,,553.0,
825,167,16,,,,,,,,,,,,553.0,
826,167,16,,,,,,,,,,,,554.0,
827,167,16,,,,,,,,,,,,554.0,
828,167,16,,,,,,,,,,,,559.0,
829,167,16,,,,,,,,,,,,559.0,
830,167,16,,,,,,,,,,,,559.0,
831,167,16,,,,,,,,,,,,558.0,
832,167,16,,,,,,,,,,,,557.0,
833,167,16,,,,,,,,,,,,556.0,
834,167,16,,,,,,,,,,,,556.0,
835,167,16,,,,,,,,,,,,556.0,
836,167,16,,,,,,,,,,,,556.0,
837,169,18,,,,,,,,,,,,556.0,
838,169,18,,,,,,,,,,,,556.0,
839,169,18,,,,,,,,,,,,555.0,
840,170,18,,,,,,,,,,,,557.0,
841,170,18,,,,,,,,,,,,557.0,
842,169,18,,,,,,,,,,,,557.0,
843,169,18,,,,,,,,,,,,557.0,
844,169,18,,,,,,,,,,,,557.0,
845,169,18,,,,,,,,,,,,557.0,
846,170,18,,,,,,,,,,,,558.0,
847,170,18,,,,,,,,,,,,558.0,
848,171,18,,,,,,,,,,,,557.0,
849,172,20,,,,,,,,,,,,553.0,
850,173,20,,,,,,,,,,,,552.0,
851,173,20,,,,,,,,,,,,552.0,
852,173,20,,,,,,,,,,,,557.0,
853,173,20,,,,,,,,,,,,556.0,
854,174,20,,,,,,,,,,,,556.0,
855,174,18,,,,,,,,,,,,559.0,
856,175,18,,,,,,,,,,,,561.0,
857,175,18,,,,,,,,,,,,560.0,
858,175,18,,,,,,,,,,,,560.0,
859,174,18,,,,,,,,,,,,560.0,
860,174,18,,,,,,,,,,,,560.0,
861,174,18,,,,,,,,,,,,560.0,
862,174,18,,,,,,,,,,,,560.0,
863,174,18,,,,,,,,,,,,560.0,
864,174,18,,,,,,,,,,,,562.0,
865,174,18,,,,,,,,,,,,562.0,
866,174,18,,,,,,,,,,,,562.0,
867,175,18,,,,,,,,,,,,562.0,
868,174,18,,,,,,,,,,,,569.0,
869,174,18,,,,,,,,,,,,568.0,
870,175,18,,,,,,,,,,,,567.0,
871,175,18,,,,,,,,,,,,567.0,
872,171,18,,,,,,,,,,,,572.0,
873,171,18,,,,,,,,,,,,574.0,
874,171,18,,,,,,,,,,,,574.0,
875,172,16,,,,,,,,,,,,577.0,
876,170,16,,,,,,,,,,,,586.0,
877,170,16,,,,,,,,,,,,586.0,
878,170,16,,,,,,,,,,,,586.0,
879,170,16,,,,,,,,,,,,588.0,
880,172,16,,,,,,,,,,,,590.0,
881,172,16,,,,,,,,,,,,590.0,
882,172,16,,,,,,,,,,,,590.0,
883,172,16,,,,,,,,,,,,589.0,
884,171,16,,,,,,,,,,,,593.0,
885,172,18,,,,,,,,,,,,589.0,
886,174,18,,,,,,,,,,,,586.0,
887,174,18,,,,,,,,,,,,585.0,
888,175,18,,,,,,,,,,,,585.0,
889,175,18,,,,,,,,,,,,585.0,
890,176,18,,,,,,,,,,,,584.0,
891,176,18,,,,,,,,,,,,584.0,
892,175,18,,,,,,,,,,,,586.0,
893,175,18,,,,,,,,,,,,586.0,
894,173,16,,,,,,,,,,,,593.0,
895,173,16,,,,,,,,,,,,592.0,
896,175,16,,,,,,,,,,,,593.0,
897,175,16,,,,,,,,,,,,593.0,
898,175,16,,,,,,,,,,,,593.0,
899,175,16,,,,,,,,,,,,593.0,
900,177,16,,,,,,,,,,,,593.0,
901,177,16,,,,,,,,,,,,593.0,
902,177,16,,,,,,,,,,,,593.0,
903,177,16,,,,,,,,,,,,592.0,
904,177,16,,,,,,,,,,,,594.0,
905,177,16,,,,,,,,,,,,594.0,
906,178,16,,,,,,,,,,,,594.0,
907,178,16,,,,,,,,,,,,594.0,
908,178,16,,,,,,,,,,,,594.0,
909,178,16,,,,,,,,,,,,594.0,
910,178,16,,,,,,,,,,,,596.0,
911,178,16,,,,,,,,,,,,596.0,
912,177,16,,,,,,,,,,,,601.0,
913,177,16,,,,,,,,,,,,601.0,
914,177,16,,,,,,,,,,,,601.0,
915,177,16,,,,,,,,,,,,601.0,
916,177,16,,,,,,,,,,,,602.0,
917,175,16,,,,,,,,,,,,605.0,
918,175,16,,,,,,,,,,,,606.0,
919,175,16,,,,,,,,,,,,606.0,
920,176,16,,,,,,,,,,,,608.0,
921,179,16,,,,,,,,,,,,604.0,
922,179,16,,,,,,,,,,,,604.0,
923,179,16,,,,,,,,,,,,604.0,
924,178,16,,,,,,,,,,,,608.0,
925,178,16,,,,,,,,,,,,609.0,
926,178,16,,,,,,,,,,,,609.0,
927,178,16,,,,,,,,,,,,609.0,
928,178,16,,,,,,,,,,,,608.0,
929,178,16,,,,,,,,,,,,608.0,
930,178,16,,,,,,,,,,,,609.0,
931,173,16,,,,,,,,,,,,614.0,
932,174,16,,,,,,,,,,,,615.0,
933,174,16,,,,,,,,,,,,615.0,
934,173,16,,,,,,,,,,,,615.0,
935,173,16,,,,,,,,,,,,615.0,
936,174,16,,,,,,,,,,,,622.0,
937,174,16,,,,,,,,,,,,622.0,
938,174,16,,,,,,,,,,,,622.0,
939,174,16,,,,,,,,,,,,624.0,
940,174,13,,,,,,,,,,,,627.0,
941,174,13,,,,,,,,,,,,627.0,
942,174,15,,,,,,,,,,,,624.0,
943,174,15,,,,,,,,,,,,624.0,
944,175,15,,,,,,,,,,,,624.0,
945,176,15,,,,,,,,,,,,624.0,
946,176,15,,,,,,,,,,,,624.0,
947,176,15,,,,,,,,,,,,624.0,
948,176,15,,,,,,,,,,,,624.0,
949,176,15,,,,,,,,,,,,624.0,
950,176,15,,,,,,,,,,,,625.0,
951,176,15,,,,,,,,,,,,625.0,
952,175,15,,,,,,,,,,,,628.0,
953,175,15,,,,,,,,,,,,628.0,
954,175,15,,,,,,,,,,,,631.0,
955,175,15,,,,,,,,,,,,632.0,
956,176,15,,,,,,,,,,,,632.0,
957,176,15,,,,,,,,,,,,632.0,
958,176,15,,,,,,,,,,,,632.0,
959,176,15,,,,,,,,,,,,632.0,
960,178,15,,,,,,,,,,,,635.0,
961,178,15,,,,,,,,,,,,634.0,
962,178,15,,,,,,,,,,,,634.0,
963,177,15,,,,,,,,,,,,634.0,
964,177,15,,,,,,,,,,,,633.0,
965,177,15,,,,,,,,,,,,633.0,
966,175,13,,,,,,,,,,,,638.0,
967,175,13,,,,,,,,,,,,638.0,
968,176,13,,,,,,,,,,,,639.0,
969,176,13,,,,,,,,,,,,639.0,
970,177,13,,,,,,,,,,,,637.0,
971,177,13,,,,,,,,,,,,637.0,
972,178,13,,,,,,,,,,,,637.0,
973,179,13,,,,,,,,,,,,637.0,
974,179,13,,,,,,,,,,,,637.0,
975,179,13,,,,,,,,,,,,636.0,
976,178,13,,,,,,,,,,,,638.0,
977,178,13,,,,,,,,,,,,638.0,
978,180,13,,,,,,,,,,,,637.0,
979,180,13,,,,,,,,,,,,637.0,
980,182,13,,,,,,,,,,,,635.0,
981,182,13,,,,,,,,,,,,635.0,
982,182,13,,,,,,,,,,,,635.0,
983,182,13,,,,,,,,,,,,635.0,
984,182,13,,,,,,,,,,,,637.0,
985,181,13,,,,,,,,,,,,637.0,
986,182,13,,,,,,,,,,,,635.0,
987,182,13,,,,,,,,,,,,637.0,
988,182,13,,,,,,,,,,,,637.0,
989,182,13,,,,,,,,,,,,637.0,
990,183,13,,,,,,,,,,,,638.0,
991,183,13,,,,,,,,,,,,638.0,
992,183,13,,,,,,,,,,,,640.0,
993,181,13,,,,,,,,,,,,645.0,
994,181,13,,,,,,,,,,,,645.0,
995,181,13,,,,,,,,,,,,645.0,
996,181,13,,,,,,,,,,,,646.0,
997,181,13,,,,,,,,,,,,646.0,
998,180,13,,,,,,,,,,,,646.0,
999,180,13,,,,,,,,,,,,647.0,
1000,181,13,,,,,,,,,,,,649.0,
1001,181,13,,,,,,,,,,,,648.0,
1002,181,13,,,,,,,,,,,,650.0,
1003,181,13,,,,,,,,,,,,650.0,
1004,181,13,,,,,,,,,,,,650.0,
1005,182,13,,,,,,,,,,,,649.0,
1006,182,13,,,,,,,,,,,,649.0,
1007,182,13,,,,,,,,,,,,649.0,
1008,178,13,,,,,,,,,,,,654.0,
1009,178,13,,,,,,,,,,,,654.0,
1010,177,13,,,,,,,,,,,,654.0,
1011,177,13,,,,,,,,,,,,654.0,
1012,177,13,,,,,,,,,,,,653.0,
1013,177,13,,,,,,,,,,,,653.0,
1014,177,13,,,,,,,,,,,,653.0,
1015,177,13,,,,,,,,,,,,651.0,
1016,177,13,,,,,,,,,,,,650.0,
1017,177,13,,,,,,,,,,,,650.0,
1018,177,13,,,,,,,,,,,,650.0,
1019,177,13,,,,,,,,,,,,650.0,
1020,177,13,,,,,,,,,,,,654.0,
1021,177,13,,,,,,,,,,,,654.0,
1022,177,13,,,,,,,,,,,,654.0,
1023,177,13,,,,,,,,,,,,654.0,
1024,176,13,,,,,,,,,,,,656.0,
1025,176,13,,,,,,,,,,,,655.0,
1026,176,13,,,,,,,,,,,,655.0,
1027,177,15,,,,,,,,,,,,650.0,
1028,177,15,,,,,,,,,,,,650.0,
1029,175,15,,,,,,,,,,,,653.0,
1030,175,15,,,,,,,,,,,,654.0,
1031,175,15,,,,,,,,,,,,654.0,
1032,176,15,,,,,,,,,,,,654.0,
1033,176,15,,,,,,,,,,,,654.0,
1034,176,15,,,,,,,,,,,,654.0,
1035,176,15,,,,,,,,,,,,654.0,
1036,176,15,,,,,,,,,,,,655.0,
1037,175,15,,,,,,,,,,,,655.0,
1038,174,15,,,,,,,,,,,,657.0,
1039,174,15,,,,,,,,,,,,657.0,
1040,174,15,,,,,,,,,,,,658.0,
1041,175,15,,,,,,,,,,,,656.0,
1042,175,15,,,,,,,,,,,,656.0,
1043,175,15,,,,,,,,,,,,656.0,
1044,175,15,,,,,,,,,,,,656.0,
1045,175,15,,,,,,,,,,,,655.0,
1046,175,15,,,,,,,,,,,,655.0,
1047,175,15,,,,,,,,,,,,655.0,
1048,175,15,,,,,,,,,,,,658.0,
1049,175,15,,,,,,,,,,,,658.0,
1050,175,15,,,,,,,,,,,,660.0,
1051,175,15,,,,,,,,,,,,660.0,
1052,175,15,,,,,,,,,,,,660.0,
1053,175,15,,,,,,,,,,,,660.0,
1054,175,15,,,,,,,,,,,,660.0,
1055,175,15,,,,,,,,,,,,660.0,
1056,175,15,,,,,,,,,,,,666.0,
1057,176,15,,,,,,,,,,,,666.0,
1058,176,15,,,,,,,,,,,,666.0,
1059,176,15,,,,,,,,,,,,666.0,
1060,178,15,,,,,,,,,,,,666.0,
1061,178,15,,,,,,,,,,,,666.0,
1062,178,15,,,,,,,,,,,,668.0,
1063,178,15,,,,,,,,,,,,668.0,
1064,178,15,,,,,,,,,,,,667.0,
1065,175,15,,,,,,,,,,,,676.0,
1066,175,15,,,,,,,,,,,,675.0,
1067,175,15,,,,,,,,,,,,675.0,
1068,175,15,,,,,,,,,,,,675.0,
1069,175,15,,,,,,,,,,,,675.0,
1070,175,15,,,,,,,,,,,,675.0,
1071,175,15,,,,,,,,,,,,674.0,
1072,177,15,,,,,,,,,,,,672.0,
1073,177,15,,,,,,,,,,,,672.0,
1074,177,15,,,,,,,,,,,,672.0,
1075,177,15,,,,,,,,,,,,672.0,
1076,179,15,,,,,,,,,,,,670.0,
1077,179,15,,,,,,,,,,,,670.0,
1078,179,15,,,,,,,,,,,,670.0,
1079,179,15,,,,,,,,,,,,670.0,
1080,177,17,,,,,,,,,,,,673.0,
1081,177,17,,,,,,,,,,,,673.0,
1082,177,17,,,,,,,,,,,,673.0,
1083,177,17,,,,,,,,,,,,673.0,
1084,177,17,,,,,,,,,,,,673.0,
1085,178,17,,,,,,,,,,,,673.0,
1086,180,17,,,,,,,,,,,,670.0,
1087,180,17,,,,,,,,,,,,670.0,
1088,180,17,,,,,,,,,,,,668.0,
1089,180,17,,,,,,,,,,,,668.0,
1090,182,17,,,,,,,,,,,,669.0,
1091,182,17,,,,,,,,,,,,669.0,
1092,182,17,,,,,,,,,,,,669.0,
1093,183,15,,,,,,,,,,,,669.0,
1094,183,15,,,,,,,,,,,,669.0,
1095,183,15,,,,,,,,,,,,670.0,
1096,183,15,,,,,,,,,,,,670.0,
1097,183,15,,,,,,,,,,,,670.0,
1098,182,15,,,,,,,,,,,,674.0,
1099,182,15,,,,,,,,,,,,673.0,
1100,183,15,,,,,,,,,,,,673.0,
1101,182,15,,,,,,,,,,,,673.0,
1102,182,15,,,,,,,,,,,,673.0,
1103,182,15,,,,,,,,,,,,673.0,
1104,183,15,,,,,,,,,,,,673.0,
1105,183,15,,,,,,,,,,,,673.0,
1106,183,15,,,,,,,,,,,,673.0,
1107,183,15,,,,,,,,,,,,673.0,
1108,183,15,,,,,,,,,,,,672.0,
1109,183,15,,,,,,,,,,,,672.0,
1110,183,15,,,,,,,,,,,,672.0,
1111,183,15,,,,,,,,,,,,671.0,
1112,183,15,,,,,,,,,,,,671.0,
1113,185,15,,,,,,,,,,,,668.0,
1114,185,15,,,,,,,,,,,,668.0,
1115,185,15,,,,,,,,,,,,668.0,
1116,186,15,,,,,,,,,,,,669.0,
1117,186,15,,,,,,,,,,,,669.0,
1118,186,15,,,,,,,,,,,,669.0,
1119,186,15,,,,,,,,,,,,669.0,
1120,185,17,,,,,,,,,,,,669.0,
1121,185,17,,,,,,,,,,,,669.0,
1122,185,17,,,,,,,,,,,,668.0,
1123,185,17,,,,,,,,,,,,668.0,
1124,185,17,,,,,,,,,,,,668.0,
1125,184,15,,,,,,,,,,,,671.0,
1126,184,15,,,,,,,,,,,,671.0,
1127,184,15,,,,,,,,,,,,672.0,
1128,184,15,,,,,,,,,,,,673.0,
1129,184,15,,,,,,,,,,,,673.0,
1130,187,15,,,,,,,,,,,,672.0,
1131,187,15,,,,,,,,,,,,672.0,
1132,187,15,,,,,,,,,,,,672.0,
1133,187,15,,,,,,,,,,,,672.0,
1134,187,15,,,,,,,,,,,,673.0,
1135,187,15,,,,,,,,,,,,673.0,
1136,188,15,,,,,,,,,,,,672.0,
1137,188,15,,,,,,,,,,,,672.0,
1138,188,15,,,,,,,,,,,,672.0,
1139,188,15,,,,,,,,,,,,672.0,
1140,189,15,,,,,,,,,,,,673.0,
1141,189,15,,,,,,,,,,,,673.0,
1142,189,15,,,,,,,,,,,,672.0,
1143,189,15,,,,,,,,,,,,672.0,
1144,189,15,,,,,,,,,,,,672.0,
1145,189,15,,,,,,,,,,,,672.0,
1146,188,15,,,,,,,,,,,,674.0,
1147,188,15,,,,,,,,,,,,674.0,
1148,188,15,,,,,,,,,,,,674.0,
1149,188,15,,,,,,,,,,,,674.0,
1150,188,15,,,,,,,,,,,,675.0,
1151,188,15,,,,,,,,,,,,675.0,
1152,189,15,,,,,,,,,,,,678.0,
1153,189,15,,,,,,,,,,,,678.0,
1154,189,15,,,,,,,,,,,,678.0,
1155,190,15,,,,,,,,,,,,676.0,
1156,190,15,,,,,,,,,,,,675.0,
1157,190,15,,,,,,,,,,,,675.0,
1158,190,15,,,,,,,,,,,,675.0,
1159,190,15,,,,,,,,,,,,675.0,
1160,190,15,,,,,,,,,,,674.0,,
1161,190,15,,,,,,,,,,,674.0,,
1162,190,15,,,,,,,,,,,673.0,,
1163,190,15,,,,,,,,,,,672.0,,
1164,190,15,,,,,,,,,,,672.0,,
1165,189,15,,,,,,,,,,,672.0,,
1166,189,15,,,,,,,,,,,672.0,,
1167,189,15,,,,,,,,,,,672.0,,
1168,189,15,,,,,,,,,,,671.0,,
1169,189,15,,,,,,,,,,,671.0,,
1170,189,15,,,,,,,,,,,672.0,,
1171,188,15,,,,,,,,,,,672.0,,
1172,188,15,,,,,,,,,,,672.0,,
1173,188,15,,,,,,,,,,,672.0,,
1174,188,15,,,,,,,,,,,672.0,,
1175,188,15,,,,,,,,,,,672.0,,
1176,189,18,,,,,,,,,,,,672.0,
1177,189,18,,,,,,,,,,,,672.0,
1178,189,18,,,,,,,,,,,,672.0,
1179,189,18,,,,,,,,,,,,672.0,
1180,189,18,,,,,,,,,,,,672.0,
1181,189,18,,,,,,,,,,,,672.0,
1182,189,18,,,,,,,,,,,,671.0,
1183,189,18,,,,,,,,,,,,672.0,
1184,189,18,,,,,,,,,,,,672.0,
1185,189,18,,,,,,,,,,,,672.0,
1186,189,18,,,,,,,,,,,,672.0,
1187,189,18,,,,,,,,,,,,672.0,
1188,187,18,,,,,,,,,,,,677.0,
1189,187,18,,,,,,,,,,,,677.0,
1190,189,18,,,,,,,,,,,,678.0,
1191,189,18,,,,,,,,,,,,677.0,
1192,191,18,,,,,,,,,,,,675.0,
1193,191,18,,,,,,,,,,,,675.0,
1194,191,18,,,,,,,,,,,,674.0,
1195,190,18,,,,,,,,,,,,676.0,
1196,190,18,,,,,,,,,,,,676.0,
1197,190,18,,,,,,,,,,,,675.0,
1198,190,18,,,,,,,,,,,,675.0,
1199,190,18,,,,,,,,,,,,675.0,
1200,190,18,,,,,,,,,,,,675.0,
1201,190,18,,,,,,,,,,,,675.0,
1202,190,18,,,,,,,,,,,,675.0,
1203,190,18,,,,,,,,,,,,675.0,
1204,190,18,,,,,,,,,,,,675.0,
1205,190,18,,,,,,,,,,,,675.0,
1206,190,18,,,,,,,,,,,,675.0,
1207,190,18,,,,,,,,,,,,675.0,
1208,190,18,,,,,,,,,,,,676.0,
1209,190,18,,,,,,,,,,,,676.0,
1210,190,18,,,,,,,,,,,,676.0,
1211,190,18,,,,,,,,,,,,676.0,
1212,190,18,,,,,,,,,,,,677.0,
1213,190,18,,,,,,,,,,,,677.0,
1214,190,18,,,,,,,,,,,,675.0,
1215,190,18,,,,,,,,,,,,675.0,
1216,189,16,,,,,,,,,,,,679.0,
1217,189,16,,,,,,,,,,,,679.0,
1218,190,16,,,,,,,,,,,,681.0,
1219,190,16,,,,,,,,,,,,681.0,
1220,190,16,,,,,,,,,,,,681.0,
1221,190,16,,,,,,,,,,,,681.0,
1222,190,16,,,,,,,,,,,,681.0,
1223,190,16,,,,,,,,,,,,681.0,
1224,190,16,,,,,,,,,,,,682.0,
1225,190,16,,,,,,,,,,,,681.0,
1226,190,16,,,,,,,,,,,,681.0,
1227,190,16,,,,,,,,,,,,681.0,
1228,190,16,,,,,,,,,,,,681.0,
1229,190,16,,,,,,,,,,,,680.0,
1230,191,16,,,,,,,,,,,,682.0,
1231,191,16,,,,,,,,,,,,682.0,
1232,191,16,,,,,,,,,,,,682.0,
1233,191,16,,,,,,,,,,,,681.0,
1234,191,16,,,,,,,,,,,,681.0,
1235,190,16,,,,,,,,,,,,681.0,
1236,187,16,,,,,,,,,,,,685.0,
1237,187,16,,,,,,,,,,,,685.0,
1238,187,16,,,,,,,,,,,684.0,,
1239,187,16,,,,,,,,,,,684.0,,
1240,187,16,,,,,,,,,,,686.0,,
1241,187,16,,,,,,,,,,,686.0,,
1242,188,16,,,,,,,,,,,687.0,,
1243,188,16,,,,,,,,,,,687.0,,
1244,188,16,,,,,,,,,,,687.0,,
1245,188,16,,,,,,,,,,,687.0,,
1246,188,16,,,,,,,,,,,686.0,,
1247,188,16,,,,,,,,,,,686.0,,
1248,190,16,,,,,,,,,,,687.0,,
1249,190,16,,,,,,,,,,,687.0,,
1250,189,16,,,,,,,,,,,689.0,,
1251,190,16,,,,,,,,,,,689.0,,
1252,192,16,,,,,,,,,,,685.0,,
1253,191,16,,,,,,,,,,,687.0,,
1254,191,16,,,,,,,,,,,689.0,,
1255,192,16,,,,,,,,,,,689.0,,
1256,192,16,,,,,,,,,,,689.0,,
1257,191,16,,,,,,,,,,,689.0,,
1258,191,16,,,,,,,,,,,689.0,,
