day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
536,130,12,9,,,,,,,,,,461.0,,,,,,
537,130,12,9,,,,,,,,,,462.0,,,,,,
538,130,12,9,,,,,,,,,,462.0,,,,,,
539,130,12,9,,,,,,,,,,462.0,,,,,,
540,128,12,9,,,,,,,,,,476.0,,,,,,
541,128,12,9,,,,,,,,,,476.0,,,,,,
542,128,12,9,,,,,,,,,,477.0,,,,,,
543,129,12,9,,,,,,,,,,477.0,,,,,,
544,128,12,9,,,,,,,,,,482.0,,,,,,
545,128,12,9,,,,,,,,,,482.0,,,,,,
546,128,9,9,,,,,,,,,,488.0,,,,,,
547,129,9,9,,,,,,,,,,486.0,,,,,,
548,129,9,9,,,,,,,,,,487.0,,,,,,
549,129,9,9,,,,,,,,,,486.0,,,,,,
550,127,9,9,,,,,,,,,,489.0,,,,,,
551,128,9,9,,,,,,,,,,486.0,,,,,,
552,125,9,,,,,,,,,,,506.0,,,,,,
553,125,9,,,,,,,,,,,506.0,,,,,,
554,125,9,,,,,,,,,,,506.0,,,,,,
555,125,9,,,,,,,,,,,506.0,,,,,,
556,127,9,,,,,,,,,,,507.0,,,,,,
557,127,9,,,,,,,,,,,507.0,,,,,,
558,128,9,,,,,,,,,,,507.0,,,,,,
559,128,9,,,,,,,,,,,507.0,,,,,,
560,128,9,,,,,,,,,,,518.0,,,,,,
561,128,9,,,,,,,,,,,518.0,,,,,,
562,128,9,,,,,,,,,,,517.0,,,,,,
563,128,15,,,,,,,,,,,510.0,,,,,,
564,129,15,,,,,,,,,,,510.0,,,,,,
565,129,15,,,,,,,,,,,511.0,,,,,,
566,129,15,,,,,,,,,,,511.0,,,,,,
567,128,15,,,,,,,,,,,511.0,,,,,,
568,129,15,,,,,,,,,,,510.0,,,,,,
569,129,15,,,,,,,,,,,510.0,,,,,,
570,128,15,,,,,,,,,,,521.0,,,,,,
571,128,15,,,,,,,,,,,521.0,,,,,,
572,128,15,,,,,,,,,,,521.0,,,,,,
573,127,15,,,,,,,,,,,521.0,,,,,,
574,127,15,,,,,,,,,,,520.0,,,,,,
575,127,15,,,,,,,,,,,520.0,,,,,,
576,128,17,,,,,,,,,,,523.0,,,,,,
577,128,17,,,,,,,,,,,523.0,,,,,,
578,128,17,,,,,,,,,,,522.0,,,,,,
579,128,17,,,,,,,,,,,522.0,,,,,,
580,125,17,,,,,,,,,,,529.0,,,,,,
581,125,17,,,,,,,,,,,529.0,,,,,,
582,127,17,,,,,,,,,,,529.0,,,,,,
583,127,17,,,,,,,,,,,529.0,,,,,,
584,127,17,,,,,,,,,,,529.0,,,,,,
585,127,17,,,,,,,,,,,529.0,,,,,,
586,127,17,,,,,,,,,,,529.0,,,,,,
587,127,17,,,,,,,,,,,529.0,,,,,,
588,127,17,,,,,,,,,,,533.0,,,,,,
589,127,17,,,,,,,,,,,533.0,,,,,,
590,128,17,,,,,,,,,,,532.0,,,,,,
591,127,17,,,,,,,,,,,532.0,,,,,,
592,126,17,,,,,,,,,,,536.0,,,,,,
593,126,17,,,,,,,,,,,536.0,,,,,,
594,126,17,,,,,,,,,,,542.0,,,,,,
595,126,17,,,,,,,,,,,542.0,,,,,,
596,126,17,,,,,,,,,,,542.0,,,,,,
597,126,17,,,,,,,,,,,542.0,,,,,,
598,126,17,,,,,,,,,,,542.0,,,,,,
599,126,17,,,,,,,,,,,542.0,,,,,,
600,128,17,,,,,,,,,,,543.0,,,,,,
601,128,17,,,,,,,,,,,543.0,,,,,,
602,129,17,,,,,,,,,,,543.0,,,,,,
603,128,19,,,,,,,,,,,543.0,,,,,,
604,128,19,,,,,,,,,,,543.0,,,,,,
605,128,19,,,,,,,,,,,542.0,,,,,,
606,128,19,,,,,,,,,,,542.0,,,,,,
607,128,19,,,,,,,,,,,542.0,,,,,,
608,128,19,,,,,,,,,,,542.0,,,,,,
609,128,19,,,,,,,,,,,542.0,,,,,,
610,129,19,,,,,,,,,,,543.0,,,,,,
611,129,19,,,,,,,,,,,543.0,,,,,,
612,130,19,,,,,,,,,,,543.0,,,,,,
613,130,19,,,,,,,,,,,542.0,,,,,,
614,131,19,,,,,,,,,,,543.0,,,,,,
615,131,19,,,,,,,,,,,543.0,,,,,,
616,131,17,,,,,,,,,,,548.0,,,,,,
617,131,17,,,,,,,,,,,548.0,,,,,,
618,131,17,,,,,,,,,,,548.0,,,,,,
619,131,17,,,,,,,,,,,548.0,,,,,,
620,131,17,,,,,,,,,,,547.0,,,,,,
621,132,17,,,,,,,,,,,545.0,,,,,,
622,132,17,,,,,,,,,,,545.0,,,,,,
623,132,17,,,,,,,,,,,545.0,,,,,,
624,132,17,,,,,,,,,,,546.0,,,,,,
625,132,17,,,,,,,,,,,546.0,,,,,,
626,132,17,,,,,,,,,,,546.0,,,,,,
627,132,17,,,,,,,,,,,545.0,,,,,,
628,133,17,,,,,,,,,,,544.0,,,,,,
629,133,17,,,,,,,,,,,543.0,,,,,,
630,133,17,,,,,,,,,,,546.0,,,,,,
631,133,17,,,,,,,,,,,545.0,,,,,,
632,134,17,,,,,,,,,,,545.0,,,,,,
633,134,17,,,,,,,,,,,545.0,,,,,,
634,134,17,,,,,,,,,,,545.0,,,,,,
635,134,17,,,,,,,,,,,545.0,,,,,,
636,136,17,,,,,,,,,,,547.0,,,,,,
637,132,17,,,,,,,,,,,552.0,,,,,,
638,132,17,,,,,,,,,,,552.0,,,,,,
639,132,17,,,,,,,,,,,552.0,,,,,,
640,134,17,,,,,,,,,,,554.0,,,,,,
641,134,17,,,,,,,,,,,554.0,,,,,,
642,135,17,,,,,,,,,,,554.0,,,,,,
643,135,17,,,,,,,,,,,554.0,,,,,,
644,135,17,,,,,,,,,,,554.0,,,,,,
645,135,17,,,,,,,,,,,553.0,,,,,,
646,136,15,,,,,,,,,,,553.0,,,,,,
647,136,15,,,,,,,,,,,553.0,,,,,,
648,138,13,,,,,,,,,,,558.0,,,,,,
649,138,13,,,,,,,,,,,558.0,,,,,,
650,138,13,,,,,,,,,,,558.0,,,,,,
651,138,13,,,,,,,,,,,558.0,,,,,,
652,138,11,,,,,,,,,,,563.0,,,,,,
653,137,11,,,,,,,,,,,563.0,,,,,,
654,137,11,,,,,,,,,,,563.0,,,,,,
655,137,11,,,,,,,,,,,563.0,,,,,,
656,138,11,,,,,,,,,,,564.0,,,,,,
657,138,11,,,,,,,,,,,564.0,,,,,,
658,138,11,,,,,,,,,,,564.0,,,,,,
659,140,13,,,,,,,,,,,558.0,,,,,,
660,140,15,,,,,,,,,,,562.0,,,,,,
661,140,15,,,,,,,,,,,562.0,,,,,,
662,141,15,,,,,,,,,,,561.0,,,,,,
663,141,15,,,,,,,,,,,561.0,,,,,,
664,141,15,,,,,,,,,,,562.0,,,,,,
665,139,15,,,,,,,,,,,565.0,,,,,,
666,139,15,,,,,,,,,,,565.0,,,,,,
667,139,15,,,,,,,,,,,565.0,,,,,,
668,140,15,,,,,,,,,,,565.0,,,,,,
669,140,15,,,,,,,,,,,564.0,,,,,,
670,140,15,,,,,,,,,,,564.0,,,,,,
671,140,15,,,,,,,,,,,564.0,,,,,,
672,140,15,,,,,,,,,,,567.0,,,,,,
673,140,15,,,,,,,,,,,566.0,,,,,,
674,140,15,,,,,,,,,,,566.0,,,,,,
675,141,15,,,,,,,,,,,567.0,,,,,,
676,141,12,4,,,,,,,,,,567.0,,,,,,
677,141,12,4,,,,,,,,,,567.0,,,,,,
678,141,12,4,,,,,,,,,,569.0,,,,,,
679,141,12,4,,,,,,,,,,569.0,,,,,,
680,142,12,4,,,,,,,,,,570.0,,,,,,
681,140,12,4,,,,,,,,,,572.0,,,,,,
682,142,12,4,,,,,,,,,,572.0,,,,,,
683,142,12,4,,,,,,,,,,572.0,,,,,,
684,143,12,4,,,,,,,,,,574.0,,,,,,
685,144,12,4,,,,,,,,,,573.0,,,,,,
686,148,12,4,,,,,,,,,,571.0,,,,,,
687,148,12,4,,,,,,,,,,571.0,,,,,,
688,146,12,4,,,,,,,,,,574.0,,,,,,
689,146,12,4,,,,,,,,,,574.0,,,,,,
690,147,12,4,,,,,,,,,,574.0,,,,,,
691,147,12,4,,,,,,,,,,574.0,,,,,,
692,148,12,4,,,,,,,,,,576.0,,,,,,
693,148,12,4,,,,,,,,,,576.0,,,,,,
694,148,12,4,,,,,,,,,,576.0,,,,,,
695,149,12,4,,,,,,,,,,574.0,,,,,,
696,149,12,4,,,,,,,,,,576.0,,,,,,
697,149,12,4,,,,,,,,,,576.0,,,,,,
698,149,12,4,,,,,,,,,,576.0,,,,,,
699,149,12,4,,,,,,,,,,576.0,,,,,,
700,150,12,4,,,,,,,,,,577.0,,,,,,
701,149,12,4,,,,,,,,,,577.0,,,,,,
702,150,12,4,,,,,,,,,,577.0,,,,,,
703,150,12,4,,,,,,,,,,577.0,,,,,,
704,148,12,4,,,,,,,,,,582.0,,,,,,
705,148,12,4,,,,,,,,,,582.0,,,,,,
706,148,12,4,,,,,,,,,,582.0,,,,,,
707,148,12,4,,,,,,,,,,581.0,,,,,,
708,151,12,4,,,,,,,,,,581.0,,,,,,
709,151,12,4,,,,,,,,,,581.0,,,,,,
710,146,12,4,,,,,,,,,,589.0,,,,,,
711,146,12,4,,,,,,,,,,590.0,,,,,,
712,148,12,4,,,,,,,,,,590.0,,,,,,
713,148,12,4,,,,,,,,,,590.0,,,,,,
714,148,12,4,,,,,,,,,,592.0,,,,,,
715,149,12,4,,,,,,,,,,592.0,,,,,,
716,150,12,4,,,,,,,,,,593.0,,,,,,
717,150,12,4,,,,,,,,,,593.0,,,,,,
718,153,12,4,,,,,,,,,,590.0,,,,,,
719,153,12,4,,,,,,,,,,590.0,,,,,,
720,154,12,4,,,,,,,,,,594.0,,,,,,
721,154,12,4,,,,,,,,,,593.0,,,,,,
722,154,12,4,,,,,,,,,,593.0,,,,,,
723,153,12,4,,,,,,,,,,593.0,,,,,,
724,153,12,4,,,,,,,,,,593.0,,,,,,
725,153,12,4,,,,,,,,,,593.0,,,,,,
726,153,12,4,,,,,,,,,,594.0,,,,,,
727,153,12,4,,,,,,,,,,592.0,,,,,,
728,153,12,4,,,,,,,,,,592.0,,,,,,
729,153,12,4,,,,,,,,,,592.0,,,,,,
730,153,10,4,,,,,,,,,,597.0,,,,,,
731,153,10,4,,,,,,,,,,597.0,,,,,,
732,154,10,4,,,,,,,,,,598.0,,,,,,
733,154,10,4,,,,,,,,,,598.0,,,,,,
734,154,10,4,,,,,,,,,,598.0,,,,,,
735,157,10,4,,,,,,,,,,598.0,,,,,,
736,157,10,4,,,,,,,,,,598.0,,,,,,
737,157,10,4,,,,,,,,,,598.0,,,,,,
738,157,10,4,,,,,,,,,,599.0,,,,,,
739,157,10,4,,,,,,,,,,599.0,,,,,,
740,156,10,4,,,,,,,,,,600.0,,,,,,
741,156,10,4,,,,,,,,,,600.0,,,,,,
742,156,10,4,,,,,,,,,,600.0,,,,,,
743,156,10,4,,,,,,,,,,599.0,,,,,,
744,156,10,4,,,,,,,,,,599.0,,,,,,
745,157,10,4,,,,,,,,,,598.0,,,,,,
746,157,10,4,,,,,,,,,,598.0,,,,,,
747,157,10,4,,,,,,,,,,598.0,,,,,,
748,157,10,4,,,,,,,,,,598.0,,,,,,
749,157,12,4,,,,,,,,,,595.0,,,,,,
750,157,12,4,,,,,,,,,,599.0,,,,,,
751,157,12,4,,,,,,,,,,599.0,,,,,,
752,157,12,4,,,,,,,,,,599.0,,,,,,
753,157,12,4,,,,,,,,,,599.0,,,,,,
754,157,12,4,,,,,,,,,,599.0,,,,,,
755,157,12,4,,,,,,,,,,599.0,,,,,,
756,157,12,4,,,,,,,,,,600.0,,,,,,
757,157,12,4,,,,,,,,,,600.0,,,,,,
758,157,12,4,,,,,,,,,,599.0,,,,,,
759,157,12,4,,,,,,,,,,599.0,,,,,,
760,154,12,4,,,,,,,,,,604.0,,,,,,
761,154,12,4,,,,,,,,,,604.0,,,,,,
762,149,12,4,,,,,,,,,,610.0,,,,,,
763,149,12,4,,,,,,,,,,610.0,,,,,,
764,149,12,4,,,,,,,,,,610.0,,,,,,
765,149,12,4,,,,,,,,,,610.0,,,,,,
766,153,10,4,,,,,,,,,,606.0,,,,,,
767,153,10,4,,,,,,,,,,606.0,,,,,,
768,154,10,4,,,,,,,,,,607.0,,,,,,
769,154,10,4,,,,,,,,,,607.0,,,,,,
770,154,10,4,,,,,,,,,,608.0,,,,,,
771,154,10,4,,,,,,,,,,608.0,,,,,,
772,155,10,4,,,,,,,,,,608.0,,,,,,
773,155,10,4,,,,,,,,,,607.0,,,,,,
774,155,10,4,,,,,,,,,,606.0,,,,,,
775,155,10,4,,,,,,,,,,606.0,,,,,,
776,155,10,4,,,,,,,,,,611.0,,,,,,
777,155,10,4,,,,,,,,,,612.0,,,,,,
778,155,10,4,,,,,,,,,,612.0,,,,,,
779,155,10,4,,,,,,,,,,612.0,,,,,,
780,158,10,4,,,,,,,,,,612.0,,,,,,
781,158,10,4,,,,,,,,,,612.0,,,,,,
782,157,10,4,,,,,,,,,,612.0,,,,,,
783,157,10,4,,,,,,,,,,612.0,,,,,,
784,158,10,4,,,,,,,,,,612.0,,,,,,
785,158,10,4,,,,,,,,,,612.0,,,,,,
786,158,10,4,,,,,,,,,,612.0,,,,,,
787,158,10,4,,,,,,,,,,611.0,,,,,,
788,158,10,4,,,,,,,,,,612.0,,,,,,
789,157,10,4,,,,,,,,,,612.0,,,,,,
790,158,10,4,,,,,,,,,,610.0,,,,,,
791,159,10,4,,,,,,,,,,608.0,,,,,,
792,161,10,3,,,,,,,,,,608.0,,,,,,
793,161,10,3,,,,,,,,,,608.0,,,,,,
794,161,10,3,,,,,,,,,,608.0,,,,,,
795,161,10,3,,,,,,,,,,609.0,,,,,,
796,161,10,3,,,,,,,,,,609.0,,,,,,
797,161,10,3,,,,,,,,,,609.0,,,,,,
798,163,10,3,,,,,,,,,,609.0,,,,,,
799,163,10,3,,,,,,,,,,609.0,,,,,,
800,163,10,3,,,,,,,,,,609.0,,,,,,
801,164,10,3,,,,,,,,,,608.0,,,,,,
802,164,10,3,,,,,,,,,,608.0,,,,,,
803,164,10,3,,,,,,,,,,608.0,,,,,,
804,161,10,3,,,,,,,,,,611.0,,,,,,
805,161,10,3,,,,,,,,,,611.0,,,,,,
806,161,10,3,,,,,,,,,,611.0,,,,,,
807,161,10,3,,,,,,,,,,611.0,,,,,,
808,161,10,3,,,,,,,,,,611.0,,,,,,
809,161,10,3,,,,,,,,,,611.0,,,,,,
810,158,10,3,,,,,,,,,,617.0,,,,,,
811,158,10,3,,,,,,,,,,617.0,,,,,,
812,158,10,3,,,,,,,,,,620.0,,,,,,
813,159,10,3,,,,,,,,,,621.0,,,,,,
814,159,10,3,,,,,,,,,,621.0,,,,,,
815,159,10,3,,,,,,,,,,622.0,,,,,,
816,160,10,3,,,,,,,,,,624.0,,,,,,
817,160,10,3,,,,,,,,,,624.0,,,,,,
818,160,10,3,,,,,,,,,,624.0,,,,,,
819,160,10,3,,,,,,,,,,623.0,,,,,,
820,163,10,3,,,,,,,,,,623.0,,,,,,
821,163,10,3,,,,,,,,,,623.0,,,,,,
822,163,10,3,,,,,,,,,,623.0,,,,,,
823,163,10,3,,,,,,,,,,622.0,,,,,,
824,163,10,3,,,,,,,,,,624.0,,,,,,
825,162,10,3,,,,,,,,,,624.0,,,,,,
826,162,10,3,,,,,,,,,,624.0,,,,,,
827,162,10,3,,,,,,,,,,624.0,,,,,,
828,161,10,3,,,,,,,,,,630.0,,,,,,
829,161,10,3,,,,,,,,,,630.0,,,,,,
830,161,10,3,,,,,,,,,,630.0,,,,,,
831,161,10,3,,,,,,,,,,630.0,,,,,,
832,161,10,3,,,,,,,,,,630.0,,,,,,
833,161,10,3,,,,,,,,,,630.0,,,,,,
834,161,10,3,,,,,,,,,,630.0,,,,,,
835,161,10,3,,,,,,,,,,630.0,,,,,,
836,161,10,3,,,,,,,,,,630.0,,,,,,
837,164,10,3,,,,,,,,,,631.0,,,,,,
838,164,10,3,,,,,,,,,,631.0,,,,,,
839,164,10,3,,,,,,,,,,631.0,,,,,,
840,164,10,3,,,,,,,,,,634.0,,,,,,
841,164,10,3,,,,,,,,,,633.0,,,,,,
842,164,10,3,,,,,,,,,,633.0,,,,,,
843,164,10,3,,,,,,,,,,633.0,,,,,,
844,164,10,3,,,,,,,,,,632.0,,,,,,
845,164,10,3,,,,,,,,,,632.0,,,,,,
846,165,10,3,,,,,,,,,,633.0,,,,,,
847,165,10,3,,,,,,,,,,633.0,,,,,,
848,166,10,3,,,,,,,,,,633.0,,,,,,
849,166,10,3,,,,,,,,,,633.0,,,,,,
850,166,10,3,,,,,,,,,,634.0,,,,,,
851,166,10,3,,,,,,,,,,634.0,,,,,,
852,165,10,3,,,,,,,,,,639.0,,,,,,
853,165,10,3,,,,,,,,,,638.0,,,,,,
854,166,10,3,,,,,,,,,,637.0,,,,,,
855,165,10,3,,,,,,,,,,639.0,,,,,,
856,166,10,3,,,,,,,,,,641.0,,,,,,
857,167,10,3,,,,,,,,,,639.0,,,,,,
858,167,10,3,,,,,,,,,,639.0,,,,,,
859,166,10,3,,,,,,,,,,639.0,,,,,,
860,166,10,3,,,,,,,,,,639.0,,,,,,
861,166,10,3,,,,,,,,,,639.0,,,,,,
862,166,10,3,,,,,,,,,,639.0,,,,,,
863,166,10,3,,,,,,,,,,639.0,,,,,,
864,164,10,3,,,,,,,,,,643.0,,,,,,
865,164,10,3,,,,,,,,,,643.0,,,,,,
866,164,10,3,,,,,,,,,,643.0,,,,,,
867,165,10,3,,,,,,,,,,643.0,,,,,,
868,165,10,3,,,,,,,,,,648.0,,,,,,
869,165,10,3,,,,,,,,,,648.0,,,,,,
870,166,10,3,,,,,,,,,,648.0,,,,,,
871,166,10,3,,,,,,,,,,648.0,,,,,,
872,166,10,3,,,,,,,,,,650.0,,,,,,
873,166,10,3,,,,,,,,,,652.0,,,,,,
874,166,10,3,,,,,,,,,,651.0,,,,,,
875,163,10,3,,,,,,,,,,656.0,,,,,,
876,161,10,3,,,,,,,,,,,664.0,,,,,
877,161,10,3,,,,,,,,,,,664.0,,,,,
878,163,10,3,,,,,,,,,,,661.0,,,,,
879,161,10,3,,,,,,,,,,,,664.0,,,,
880,163,10,3,,,,,,,,,,,,666.0,,,,
881,163,10,3,,,,,,,,,,,,666.0,,,,
882,163,10,3,,,,,,,,,,,,666.0,,,,
883,163,10,3,,,,,,,,,,,,666.0,,,,
884,164,10,3,,,,,,,,,,,,668.0,,,,
885,165,10,3,,,,,,,,,,,,668.0,,,,
886,165,10,3,,,,,,,,,,,,668.0,,,,
887,165,10,3,,,,,,,,,,,,668.0,,,,
888,166,10,3,,,,,,,,,,,,668.0,,,,
889,166,10,3,,,,,,,,,,,,668.0,,,,
890,168,10,3,,,,,,,,,,,,666.0,,,,
891,168,10,3,,,,,,,,,,,,666.0,,,,
892,168,10,3,,,,,,,,,,,,666.0,,,,
893,168,10,3,,,,,,,,,,,,666.0,,,,
894,167,10,3,,,,,,,,,,,,670.0,,,,
895,167,10,3,,,,,,,,,,,,670.0,,,,
896,169,10,3,,,,,,,,,,,,671.0,,,,
897,169,10,3,,,,,,,,,,,,671.0,,,,
898,169,10,3,,,,,,,,,,,,671.0,,,,
899,169,10,3,,,,,,,,,,,,671.0,,,,
900,170,10,3,,,,,,,,,,,,673.0,,,,
901,170,10,3,,,,,,,,,,,,673.0,,,,
902,170,10,3,,,,,,,,,,,,673.0,,,,
903,170,10,3,,,,,,,,,,,,673.0,,,,
904,171,10,3,,,,,,,,,,,,673.0,,,,
905,171,10,3,,,,,,,,,,,,673.0,,,,
906,172,10,3,,,,,,,,,,,,673.0,,,,
907,173,10,3,,,,,,,,,,,,671.0,,,,
908,173,10,3,,,,,,,,,,,,671.0,,,,
909,173,10,3,,,,,,,,,,,,671.0,,,,
910,172,10,3,,,,,,,,,,,,674.0,,,,
911,172,10,3,,,,,,,,,,,,674.0,,,,
912,172,10,3,,,,,,,,,,,,679.0,,,,
913,172,10,3,,,,,,,,,,,,678.0,,,,
914,172,10,3,,,,,,,,,,,,678.0,,,,
915,172,10,3,,,,,,,,,,,,678.0,,,,
916,172,10,3,,,,,,,,,,,,678.0,,,,
917,170,10,3,,,,,,,,,,,,681.0,,,,
918,170,10,3,,,,,,,,,,,,682.0,,,,
919,174,10,3,,,,,,,,,,,,677.0,,,,
920,173,10,3,,,,,,,,,,,,681.0,,,,
921,174,10,3,,,,,,,,,,,,681.0,,,,
922,174,10,3,,,,,,,,,,,,681.0,,,,
923,174,10,3,,,,,,,,,,,,681.0,,,,
924,174,10,3,,,,,,,,,,,,684.0,,,,
925,174,10,3,,,,,,,,,,,,685.0,,,,
926,174,10,3,,,,,,,,,,,,685.0,,,,
927,174,10,3,,,,,,,,,,,,685.0,,,,
928,174,10,3,,,,,,,,,,,,684.0,,,,
929,174,10,3,,,,,,,,,,,,684.0,,,,
930,174,10,3,,,,,,,,,,,,685.0,,,,
931,168,10,3,,,,,,,,,,,,692.0,,,,
932,169,10,3,,,,,,,,,,,,693.0,,,,
933,170,10,3,,,,,,,,,,,,691.0,,,,
934,170,10,3,,,,,,,,,,,,691.0,,,,
935,170,10,3,,,,,,,,,,,,690.0,,,,
936,170,10,3,,,,,,,,,,,,698.0,,,,
937,170,10,3,,,,,,,,,,,,698.0,,,,
938,170,10,3,,,,,,,,,,,,698.0,,,,
939,170,10,3,,,,,,,,,,,,701.0,,,,
940,170,10,,,,,,,,,,,,,705.0,,,,
941,170,10,,,,,,,,,,,,,705.0,,,,
942,170,10,,,,,,,,,,,,,704.0,,,,
943,170,10,,,,,,,,,,,,,704.0,,,,
944,171,10,,,,,,,,,,,,,704.0,,,,
945,173,10,,,,,,,,,,,,,704.0,,,,
946,173,10,,,,,,,,,,,,,704.0,,,,
947,173,10,,,,,,,,,,,,,704.0,,,,
948,172,10,,,,,,,,,,,,,705.0,,,,
949,172,10,,,,,,,,,,,,,705.0,,,,
950,172,10,,,,,,,,,,,,,706.0,,,,
951,172,10,,,,,,,,,,,,,706.0,,,,
952,178,10,,,,,,,,,,,,,700.0,,,,
953,178,10,,,,,,,,,,,,,700.0,,,,
954,175,10,,,,,,,,,,,,,706.0,,,,
955,175,10,,,,,,,,,,,,,707.0,,,,
956,176,10,,,,,,,,,,,,,707.0,,,,
957,176,10,,,,,,,,,,,,,707.0,,,,
958,176,10,,,,,,,,,,,,,707.0,,,,
959,176,10,,,,,,,,,,,,,707.0,,,,
960,177,10,,,,,,,,,,,,,710.0,,,,
961,177,10,,,,,,,,,,,,,709.0,,,,
962,176,10,,,,,,,,,,,,,709.0,,,,
963,176,10,,,,,,,,,,,,,708.0,,,,
964,176,10,,,,,,,,,,,,,708.0,,,,
965,177,10,,,,,,,,,,,,,706.0,,,,
966,176,8,,,,,,,,,,,,,712.0,,,,
967,176,8,,,,,,,,,,,,,711.0,,,,
968,177,8,,,,,,,,,,,,,712.0,,,,
969,177,8,,,,,,,,,,,,,712.0,,,,
970,177,8,,,,,,,,,,,,,712.0,,,,
971,176,8,,,,,,,,,,,,,712.0,,,,
972,177,8,,,,,,,,,,,,,712.0,,,,
973,178,8,,,,,,,,,,,,,712.0,,,,
974,178,8,,,,,,,,,,,,,712.0,,,,
975,178,8,,,,,,,,,,,,,712.0,,,,
976,178,8,,,,,,,,,,,,,713.0,,,,
977,178,8,,,,,,,,,,,,,713.0,,,,
978,178,8,,,,,,,,,,,,,715.0,,,,
979,178,8,,,,,,,,,,,,,714.0,,,,
980,179,8,,,,,,,,,,,,,714.0,,,,
981,179,8,,,,,,,,,,,,,714.0,,,,
982,179,8,,,,,,,,,,,,,714.0,,,,
983,179,8,,,,,,,,,,,,,714.0,,,,
984,178,8,,,,,,,,,,,,,716.0,,,,
985,178,8,,,,,,,,,,,,,716.0,,,,
986,178,8,,,,,,,,,,,,,716.0,,,,
987,177,8,,,,,,,,,,,,,719.0,,,,
988,177,8,,,,,,,,,,,,,718.0,,,,
989,177,8,,,,,,,,,,,,,718.0,,,,
990,178,8,,,,,,,,,,,,,719.0,,,,
991,178,8,,,,,,,,,,,,,719.0,,,,
992,176,8,,,,,,,,,,,,,722.0,,,,
993,173,8,,,,,,,,,,,,,728.0,,,,
994,173,8,,,,,,,,,,,,,728.0,,,,
995,173,8,,,,,,,,,,,,,728.0,,,,
996,173,8,,,,,,,,,,,,,730.0,,,,
997,173,8,,,,,,,,,,,,,729.0,,,,
998,173,8,,,,,,,,,,,,,729.0,,,,
999,173,8,,,,,,,,,,,,,730.0,,,,
1000,175,8,,,,,,,,,,,,,731.0,,,,
1001,175,8,,,,,,,,,,,,,731.0,,,,
1002,175,8,,,,,,,,,,,,,733.0,,,,
1003,175,8,,,,,,,,,,,,,733.0,,,,
1004,175,8,,,,,,,,,,,,,733.0,,,,
1005,176,8,,,,,,,,,,,,,733.0,,,,
1006,177,10,,,,,,,,,,,,,729.0,,,,
1007,176,10,,,,,,,,,,,,,729.0,,,,
1008,173,10,,,,,,,,,,,,,734.0,,,,
1009,173,10,,,,,,,,,,,,,734.0,,,,
1010,173,10,,,,,,,,,,,,,734.0,,,,
1011,172,10,,,,,,,,,,,,,734.0,,,,
1012,172,10,,,,,,,,,,,,,734.0,,,,
1013,177,10,,,,,,,,,,,,,728.0,,,,
1014,177,10,,,,,,,,,,,,,728.0,,,,
1015,177,10,,,,,,,,,,,,,728.0,,,,
1016,177,10,,,,,,,,,,,,,728.0,,,,
1017,177,10,,,,,,,,,,,,,728.0,,,,
1018,177,10,,,,,,,,,,,,,728.0,,,,
1019,177,10,,,,,,,,,,,,,727.0,,,,
1020,175,14,,,,,,,,,,,,,729.0,,,,
1021,175,14,,,,,,,,,,,,,729.0,,,,
1022,176,14,,,,,,,,,,,,,727.0,,,,
1023,176,14,,,,,,,,,,,,,727.0,,,,
1024,177,12,,,,,,,,,,,,,,730.0,,,
1025,177,12,,,,,,,,,,,,,,730.0,,,
1026,177,12,,,,,,,,,,,,,,730.0,,,
1027,177,12,,,,,,,,,,,,,,730.0,,,
1028,177,12,,,,,,,,,,,,,,730.0,,,
1029,177,12,,,,,,,,,,,,,,731.0,,,
1030,177,12,,,,,,,,,,,,,,732.0,,,
1031,177,12,,,,,,,,,,,,,,732.0,,,
1032,178,12,,,,,,,,,,,,,,732.0,,,
1033,178,12,,,,,,,,,,,,,,732.0,,,
1034,178,12,,,,,,,,,,,,,,732.0,,,
1035,178,12,,,,,,,,,,,,,,732.0,,,
1036,178,12,,,,,,,,,,,,,,732.0,,,
1037,178,12,,,,,,,,,,,,,,732.0,,,
1038,178,12,,,,,,,,,,,,,,733.0,,,
1039,178,12,,,,,,,,,,,,,,733.0,,,
1040,178,12,,,,,,,,,,,,,,734.0,,,
1041,178,12,,,,,,,,,,,,,,734.0,,,
1042,178,12,,,,,,,,,,,,,,734.0,,,
1043,178,12,,,,,,,,,,,,,,734.0,,,
1044,178,12,,,,,,,,,,,,,,734.0,,,
1045,178,12,,,,,,,,,,,,,,734.0,,,
1046,178,12,,,,,,,,,,,,,,734.0,,,
1047,178,12,,,,,,,,,,,,,,734.0,,,
1048,177,12,,,,,,,,,,,,,,738.0,,,
1049,176,12,,,,,,,,,,,,,,738.0,,,
1050,176,12,,,,,,,,,,,,,,740.0,,,
1051,175,12,,,,,,,,,,,,,,739.0,,,
1052,175,12,,,,,,,,,,,,,,739.0,,,
1053,175,12,,,,,,,,,,,,,,739.0,,,
1054,175,12,,,,,,,,,,,,,,739.0,,,
1055,175,12,,,,,,,,,,,,,,738.0,,,
1056,173,14,,,,,,,,,,,,,,744.0,,,
1057,173,14,,,,,,,,,,,,,,744.0,,,
1058,173,14,,,,,,,,,,,,,,744.0,,,
