day_counter,0,1,2,3,4,5,6,7,8,9,10
755,255,100,49,8,8,,268.0,,,,
756,255,100,49,8,8,,268.0,,,,
757,255,100,49,8,8,,268.0,,,,
758,258,102,49,8,8,,261.0,,,,
759,258,102,49,8,8,,261.0,,,,
760,255,96,41,8,8,,280.0,,,,
761,255,96,41,8,8,,280.0,,,,
762,246,79,32,8,8,,316.0,,,,
763,246,79,32,8,8,,315.0,,,,
764,246,79,32,8,8,,315.0,,,,
765,246,79,32,8,8,,315.0,,,,
766,246,79,32,8,8,,315.0,,,,
767,246,79,32,8,8,,315.0,,,,
768,247,79,32,8,8,,316.0,,,,
769,247,81,32,8,8,,312.0,,,,
770,247,81,32,8,8,,313.0,,,,
771,247,81,32,8,8,,313.0,,,,
772,248,81,32,8,8,,313.0,,,,
773,248,81,32,8,8,,313.0,,,,
774,248,81,32,8,8,,313.0,,,,
775,258,98,40,8,8,,278.0,,,,
776,257,93,40,8,8,,289.0,,,,
777,258,93,48,8,8,,280.0,,,,
778,258,93,48,8,8,,280.0,,,,
779,258,93,48,8,8,,280.0,,,,
780,260,93,48,8,8,,282.0,,,,
781,260,93,48,8,8,,282.0,,,,
782,261,93,48,8,8,,280.0,,,,
783,261,93,48,8,8,,280.0,,,,
784,262,93,48,8,8,,280.0,,,,
785,263,99,48,8,8,,272.0,,,,
786,265,99,48,8,8,,268.0,,,,
787,265,99,48,8,8,,268.0,,,,
788,263,99,42,8,8,,277.0,,,,
789,263,99,42,8,8,,277.0,,,,
790,263,99,42,8,8,,277.0,,,,
791,263,99,42,8,8,,276.0,,,,
792,265,101,42,8,8,,273.0,,,,
793,267,104,42,8,8,,267.0,,,,
794,267,104,42,8,8,,267.0,,,,
795,266,104,42,8,,,277.0,,,,
796,266,104,42,8,,,277.0,,,,
797,266,104,42,8,,,277.0,,,,
798,268,104,42,8,,,277.0,,,,
799,268,106,42,8,,,274.0,,,,
800,268,106,42,8,,,274.0,,,,
801,270,106,42,8,,,272.0,,,,
802,270,106,42,8,,,272.0,,,,
803,270,108,42,8,,,268.0,,,,
804,266,102,53,8,,,268.0,,,,
805,266,102,53,8,,,268.0,,,,
806,266,102,53,8,,,268.0,,,,
807,267,102,53,13,,,261.0,,,,
808,267,102,53,13,,,261.0,,,,
809,269,102,56,13,13,,242.0,,,,
810,256,78,34,13,13,,304.0,,,,
811,256,78,34,13,13,,304.0,,,,
812,256,78,34,13,13,,307.0,,,,
813,257,78,34,13,13,,308.0,,,,
814,257,78,34,13,13,,308.0,,,,
815,257,78,37,13,13,,305.0,,,,
816,257,76,37,13,13,,310.0,,,,
817,257,76,37,13,13,,310.0,,,,
818,257,76,37,13,13,,310.0,,,,
819,261,80,42,13,13,,295.0,,,,
820,264,80,42,13,13,,295.0,,,,
821,271,80,46,13,13,,283.0,,,,
822,271,83,46,13,13,,279.0,,,,
823,271,83,46,13,13,,279.0,,,,
824,271,83,46,13,13,,281.0,,,,
825,271,83,46,13,13,,281.0,,,,
826,273,85,46,13,13,,277.0,,,,
827,273,85,46,13,13,,277.0,,,,
828,272,87,53,13,13,,273.0,,,,
829,272,87,53,13,13,,273.0,,,,
830,272,87,53,13,13,,273.0,,,,
831,272,87,53,13,13,,272.0,,,,
832,272,87,53,13,13,,272.0,,,,
833,272,87,53,13,13,,272.0,,,,
834,272,87,53,13,13,,272.0,,,,
835,272,87,53,13,13,,272.0,,,,
836,273,100,53,13,13,,256.0,,,,
837,276,100,53,13,13,,257.0,,,,
838,276,100,53,13,13,,256.0,,,,
839,276,100,53,13,13,,254.0,,,,
840,276,100,46,13,13,,264.0,,,,
841,277,100,49,13,8,,264.0,,,,
842,277,100,49,13,8,,264.0,,,,
843,278,103,49,13,8,,259.0,,,,
844,278,103,49,13,8,,258.0,,,,
845,277,103,49,13,8,,258.0,,,,
846,276,101,49,13,8,,263.0,,,,
847,276,101,49,13,8,,262.0,,,,
848,277,101,49,13,8,,261.0,,,,
849,277,101,49,13,8,,260.0,,,,
850,276,99,49,13,8,,264.0,,,,
851,278,101,44,13,8,,264.0,,,,
852,276,99,41,13,8,,276.0,,,,
853,275,99,41,13,8,,276.0,,,,
854,276,101,41,13,8,,273.0,,,,
855,275,101,33,13,8,,283.0,,,,
856,277,103,33,13,8,,281.0,,,,
857,277,103,33,13,8,,281.0,,,,
858,277,103,33,13,8,,281.0,,,,
859,277,103,33,13,8,,281.0,,,,
860,277,103,33,13,8,,281.0,,,,
861,277,103,33,13,8,,281.0,,,,
862,277,103,33,13,8,,279.0,,,,
863,277,103,33,13,8,,279.0,,,,
864,275,106,33,13,8,,279.0,,,,
865,275,106,33,13,8,,279.0,,,,
866,276,106,33,13,8,277.0,,,,,
867,277,106,33,13,8,276.0,,,,,
868,271,103,33,5,8,298.0,,,,,
869,271,103,33,5,8,298.0,,,,,
870,272,103,33,5,8,298.0,,,,,
871,272,103,33,5,8,297.0,,,,,
872,271,103,33,5,8,300.0,,,,,
873,271,103,48,5,8,286.0,,,,,
874,271,103,48,5,8,286.0,,,,,
875,272,100,48,5,,298.0,,,,,
876,267,98,31,5,,328.0,,,,,
877,267,98,44,5,,314.0,,,,,
878,267,98,44,5,,314.0,,,,,
879,260,90,31,5,,344.0,,,,,
880,262,90,31,5,,346.0,,,,,
881,262,90,31,5,,345.0,,,,,
882,262,90,31,5,,345.0,,,,,
883,263,94,31,5,,338.0,,,,,
884,264,94,31,5,,340.0,,,,,
885,265,94,31,5,,339.0,,,,,
886,265,94,31,5,,339.0,,,,,
887,265,94,31,5,338,,,,,,
888,266,94,31,5,338,,,,,,
889,266,94,31,5,338,,,,,,
890,267,94,31,5,337,,,,,,
891,267,94,31,5,337,,,,,,
892,267,94,31,5,336,,,,,,
893,267,94,31,5,336,,,,,,
894,263,89,31,5,348,,,,,,
895,263,89,31,5,348,,,,,,
896,272,97,52,13,302,,,,,,
897,272,97,52,13,302,,,,,,
898,271,97,52,13,301,,,,,,
899,271,97,52,13,301,,,,,,
900,269,97,52,13,305,,,,,,
901,269,97,52,13,305,,,,,,
902,270,99,52,13,300,,,,,,
903,270,99,52,13,300,,,,,,
904,271,99,52,13,301,,,,,,
905,271,99,52,13,301,,,,,,
906,275,106,52,13,290,,,,,,
907,275,106,52,13,290,,,,,,
908,275,106,52,13,290,,,,,,
909,276,106,52,13,288,,,,,,
910,279,109,69,13,266,,,,,,
911,279,109,69,13,266,,,,,,
912,274,112,56,13,285,,,,,,
913,274,112,56,13,285,,,,,,
914,274,116,65,13,271,,,,,,
915,275,114,65,13,271,,,,,,
916,275,114,65,13,272,,,,,,
917,271,104,65,13,287,,,,,,
918,273,108,65,13,281,,,,,,
919,273,108,65,13,281,,,,,,
920,271,108,65,13,286,,,,,,
921,272,108,65,13,286,,,,,,
922,274,108,65,13,283,,,,,,
923,275,110,82,13,261,,,,,,
924,275,110,82,13,264,,,,,,
925,275,110,82,13,265,,,,,,
926,277,112,89,5,260,,,,,,
927,277,112,89,5,260,,,,,,
928,279,112,89,5,257,,,,,,
929,279,112,89,5,257,,,,,,
930,279,112,89,5,258,,,,,,
931,272,107,42,5,318,,,,,,
932,273,107,42,5,319,,,,,,
933,276,113,42,5,309,,,,,,
934,276,113,42,5,309,,,,,,
935,276,113,42,5,309,,,,,,
936,278,118,42,5,309,,,,,,
937,278,118,50,5,300,,,,,,
938,278,118,50,5,300,,,,,,
939,276,121,50,10,296,,,,,,
940,276,106,46,10,316,,,,,,
941,276,106,46,10,316,,,,,,
942,276,106,46,10,316,,,,,,
943,276,106,46,10,316,,,,,,
944,278,112,46,10,308,,,,,,
945,280,112,46,10,308,,,,,,
946,280,112,46,10,307,,,,,,
947,280,112,46,10,305,,,,,,
948,280,112,46,10,306,,,,,,
949,280,112,46,10,306,,,,,,
950,280,112,46,10,306,,,,,,
951,280,112,46,10,306,,,,,,
952,278,109,46,10,313,,,,,,
953,278,109,46,10,313,,,,,,
954,276,106,46,10,320,,,,,,
955,277,106,82,28,265,,,,,,
956,279,106,80,28,265,,,,,,
957,279,106,80,28,265,,,,,,
958,279,106,80,28,265,,,,,,
959,279,106,80,28,265,,,,,,
960,281,106,80,28,268,,,,,,
961,281,106,80,28,268,,,,,,
962,281,106,80,28,268,,,,,,
963,281,106,80,28,267,,,,,,
964,281,106,80,28,267,,,,,,
965,281,106,80,28,266,,,,,,
966,282,104,72,28,276,,,,,,
967,282,104,72,28,276,,,,,,
968,283,104,72,28,277,,,,,,
969,284,104,99,28,248,,,,,,
970,284,104,99,28,248,,,,,,
971,284,104,99,28,248,,,,,,
972,285,104,99,28,248,,,,,,
973,287,104,97,28,248,,,,,,
974,287,104,97,28,247,,,,,,
975,287,104,97,28,247,,,,,,
976,288,107,90,28,249,,,,,,
977,288,107,98,28,240,,,,,,
978,289,107,98,28,241,,,,,,
979,289,107,98,28,240,,,,,,
980,291,107,103,57,204,,,,,,
981,291,107,103,57,204,,,,,,
982,291,107,103,57,204,,,,,,
983,291,107,103,57,203,,,,,,
984,290,103,103,258,8,,,,,,
985,292,103,103,255,8,,,,,,
986,292,103,103,255,8,,,,,,
987,288,108,104,252,8,,,,,,
988,288,123,88,252,8,,,,,,
989,288,123,88,251,8,,,,,,
990,289,123,88,252,8,,,,,,
991,288,123,88,252,8,,,,,,
992,285,104,88,276,8,,,,,,
993,282,102,57,28,295,,,,,,
994,282,102,57,28,295,,,,,,
995,283,102,57,28,293,,,,,,
996,283,102,57,28,295,,,,,,
997,283,102,57,28,295,,,,,,
998,283,102,57,28,295,,,,,,
999,283,102,57,28,296,,,,,,
1000,286,102,57,28,295,,,,,,
1001,288,102,64,28,285,,,,,,
1002,288,102,64,28,287,,,,,,
1003,288,104,64,28,284,,,,,,
1004,288,104,64,28,284,,,,,,
1005,290,104,64,28,282,,,,,,
1006,290,104,64,28,282,,,,,,
1007,290,104,64,28,281,,,,,,
1008,283,102,61,23,300,,,,,,
1009,283,102,61,23,300,,,,,,
1010,283,102,61,23,300,,,,,,
1011,284,102,61,23,297,,,,,,
1012,285,102,61,23,295,,,,,,
1013,287,102,61,23,292,,,,,,
1014,286,102,61,23,292,,,,,,
1015,286,102,61,23,292,,,,,,
1016,286,102,61,23,291,,,,,,
1017,286,102,61,23,290,,,,,,
1018,285,102,61,23,290,,,,,,
1019,285,102,61,23,290,,,,,,
1020,283,107,62,23,290,,,,,,
1021,283,107,62,23,289,,,,,,
1022,290,113,65,28,267,,,,,,
1023,292,115,115,232,8,,,,,,
1024,287,113,106,23,235,,,,,,
1025,287,113,106,23,235,,,,,,
1026,288,113,104,23,235,,,,,,
1027,288,113,104,23,235,,,,,,
1028,288,113,104,23,235,,,,,,
1029,287,113,104,23,237,,,,,,
1030,289,110,104,23,238,,,,,,
1031,289,110,104,23,238,,,,,,
1032,290,110,104,23,238,,,,,,
1033,291,108,104,23,238,,,,,,
1034,291,108,104,23,238,,,,,,
1035,291,108,104,23,238,,,,,,
1036,290,106,104,23,242,,,,,,
1037,292,108,104,252,8,,,,,,
1038,291,105,104,256,8,,,,,,
1039,291,105,104,256,8,,,,,,
1040,295,107,104,250,8,,,,,,
1041,294,107,104,251,8,,,,,,
1042,295,107,104,249,8,,,,,,
1043,295,107,104,249,8,,,,,,
1044,298,113,94,249,8,,,,,,
1045,299,119,94,240,8,,,,,,
1046,299,119,94,240,8,,,,,,
1047,299,119,104,228,8,,,,,,
1048,294,119,112,228,8,,,,,,
1049,293,119,129,210,8,,,,,,
1050,289,116,139,210,8,,,,,,
1051,288,116,139,210,8,,,,,,
1052,288,116,139,210,8,,,,,,
1053,288,116,139,209,8,,,,,,
1054,288,116,139,209,8,,,,,,
1055,288,116,138,209,8,,,,,,
1056,285,116,107,10,247,,,,,,
1057,285,116,107,10,247,,,,,,
1058,285,116,107,10,247,,,,,,
1059,288,121,107,10,237,,,,,,
1060,293,121,107,10,232,,,,,,
1061,293,121,107,10,232,,,,,,
1062,292,118,107,10,238,,,,,,
1063,292,118,107,10,238,,,,,,
1064,292,118,107,10,238,,,,,,
1065,288,113,82,10,8,271.0,,,,,
1066,288,113,82,10,8,271.0,,,,,
1067,288,113,94,10,8,257.0,,,,,
1068,289,113,94,10,8,255.0,,,,,
1069,290,113,94,10,8,252.0,,,,,
1070,290,113,94,10,8,252.0,,,,,
1071,290,113,94,10,8,252.0,,,,,
1072,291,113,94,10,8,251.0,,,,,
1073,291,113,94,10,8,251.0,,,,,
1074,291,113,94,10,8,251.0,,,,,
1075,291,113,94,10,8,251.0,,,,,
1076,294,115,105,10,8,235.0,,,,,
1077,294,115,105,10,8,234.0,,,,,
1078,294,115,105,10,8,234.0,,,,,
1079,294,117,105,10,8,231.0,,,,,
1080,293,117,97,10,8,243.0,,,,,
1081,292,117,97,10,8,242.0,,,,,
1082,292,117,97,10,8,242.0,,,,,
1083,293,117,133,10,210,,,,,,
1084,293,117,133,10,210,,,,,,
1085,293,121,128,10,211,,,,,,
1086,292,125,106,10,230,,,,,,
1087,294,123,106,10,228,,,,,,
1088,294,123,105,10,228,,,,,,
1089,294,123,105,10,228,,,,,,
1090,296,121,105,10,231,,,,,,
1091,298,126,111,32,194,,,,,,
1092,298,126,111,32,194,,,,,,
1093,298,126,111,32,194,,,,,,
1094,298,126,116,32,188,,,,,,
1095,297,128,116,32,188,,,,,,
1096,297,128,116,32,188,,,,,,
1097,297,128,116,32,187,,,,,,
1098,293,117,116,5,232,,,,,,
1099,293,117,116,5,232,,,,,,
1100,295,117,116,5,230,,,,,,
1101,297,114,116,5,229,,,,,,
1102,297,114,116,5,229,,,,,,
1103,298,114,124,5,219,,,,,,
1104,301,111,124,5,219,,,,,,
1105,301,111,124,5,219,,,,,,
1106,301,111,124,5,218,,,,,,
1107,301,111,124,5,218,,,,,,
1108,301,111,124,5,218,,,,,,
1109,301,113,124,10,210,,,,,,
1110,301,113,124,10,209,,,,,,
1111,306,124,133,36,157,,,,,,
1112,306,124,133,36,157,,,,,,
1113,308,122,133,36,157,,,,,,
1114,309,122,152,15,157,,,,,,
1115,309,130,147,15,152,,,,,,
1116,310,123,155,63,102,,,,,,
1117,311,123,155,61,102,,,,,,
1118,312,123,155,59,102,,,,,,
1119,313,125,151,59,102,,,,,,
1120,312,127,151,59,102,,,,,,
1121,312,127,151,59,102,,,,,,
1122,312,127,151,59,102,,,,,,
1123,313,127,149,59,102,,,,,,
1124,313,130,145,59,102,,,,,,
1125,306,126,145,59,114,,,,,,
1126,306,126,145,59,114,,,,,,
1127,306,126,145,59,115,,,,,,
1128,307,126,145,57,116,,,,,,
1129,306,126,145,57,116,,,,,,
1130,303,131,145,57,116,,,,,,
1131,303,130,145,57,116,,,,,,
1132,303,130,145,57,116,,,,,,
1133,303,130,145,57,116,,,,,,
1134,300,130,149,57,115,,,,,,
1135,300,130,149,57,115,,,,,,
1136,300,130,150,57,115,,,,,,
1137,300,130,150,57,115,,,,,,
1138,300,130,150,57,115,,,,,,
1139,307,142,142,57,102,,,,,,
1140,307,140,148,57,102,,,,,,
1141,307,140,148,56,102,,,,,,
1142,307,140,147,56,101,,,,,,
1143,307,140,147,56,101,,,,,,
1144,306,140,147,56,101,,,,,,
1145,306,144,147,56,96,,,,,,
1146,303,144,143,15,145,,,,,,
1147,304,144,143,15,143,,,,,,
1148,304,144,143,15,143,,,,,,
1149,305,142,143,15,143,,,,,,
1150,305,142,134,15,152,,,,,,
1151,305,142,133,15,152,,,,,,
1152,306,142,128,15,159,,,,,,
1153,306,142,128,15,159,,,,,,
1154,306,144,125,15,159,,,,,,
1155,306,144,125,15,159,,,,,,
1156,306,144,125,15,159,,,,,,
1157,306,144,125,15,159,,,,,,
1158,308,144,125,15,156,,,,,,
1159,308,144,125,15,156,,,,,,
1160,310,144,122,15,156,,,,,,
1161,312,144,119,15,156,,,,,,
1162,312,144,119,15,156,,,,,,
1163,311,144,119,15,156,,,,,,
1164,311,144,119,15,155,,,,,,
1165,312,144,119,63,104,,,,,,
1166,312,144,119,63,104,,,,,,
1167,313,146,115,63,104,,,,,,
1168,314,148,121,105,51,,,,,,
1169,314,148,121,105,51,,,,,,
1170,315,146,124,105,51,,,,,,
1171,315,146,124,105,51,,,,,,
1172,317,148,121,102,51,,,,,,
1173,317,148,121,102,51,,,,,,
1174,316,148,121,102,51,,,,,,
1175,316,148,121,102,51,,,,,,
1176,314,148,127,102,51,,,,,,
1177,314,148,127,102,51,,,,,,
1178,314,148,127,102,51,,,,,,
1179,314,148,127,102,51,,,,,,
1180,314,148,126,102,51,,,,,,
1181,314,148,126,102,51,,,,,,
1182,314,148,126,101,51,,,,,,
1183,313,150,126,101,51,,,,,,
1184,312,150,126,100,51,,,,,,
1185,312,150,126,99,51,,,,,,
1186,312,150,126,99,51,,,,,,
1187,312,150,126,99,51,,,,,,
1188,311,144,136,99,51,,,,,,
1189,311,144,136,99,51,,,,,,
1190,313,144,137,99,51,,,,,,
1191,313,144,137,99,51,,,,,,
1192,315,146,149,83,51,,,,,,
1193,315,146,149,83,51,,,,,,
1194,315,146,149,83,51,,,,,,
1195,311,144,127,83,80,,,,,,
1196,311,144,127,83,80,,,,,,
1197,314,144,127,78,80,,,,,,
1198,316,146,123,78,78,,,,,,
1199,316,148,120,78,78,,,,,,
1200,316,146,120,73,86,,,,,,
1201,316,146,120,73,86,,,,,,
1202,316,146,120,73,86,,,,,,
1203,316,146,120,73,86,,,,,,
1204,316,146,120,73,86,,,,,,
1205,316,146,120,73,86,,,,,,
1206,316,146,120,73,86,,,,,,
1207,315,146,120,73,86,,,,,,
1208,314,147,120,73,86,,,,,,
1209,316,151,130,73,68,,,,,,
1210,316,151,130,73,68,,,,,,
1211,316,151,130,73,68,,,,,,
1212,314,147,130,73,75,,,,,,
1213,314,147,130,73,75,,,,,,
1214,313,147,130,73,75,,,,,,
1215,313,147,130,73,75,,,,,,
1216,306,145,102,73,112,,,,,,
1217,306,147,102,73,109,,,,,,
1218,307,147,102,73,111,,,,,,
1219,307,147,102,73,111,,,,,,
1220,307,147,102,73,111,,,,,,
1221,307,147,102,73,111,,,,,,
1222,307,147,102,73,111,,,,,,
1223,312,154,106,73,93,,,,,,
1224,313,152,106,73,94,,,,,,
1225,312,152,106,73,94,,,,,,
1226,312,152,106,73,94,,,,,,
1227,313,150,106,73,94,,,,,,
1228,313,150,106,73,94,,,,,,
1229,313,150,106,73,94,,,,,,
1230,312,148,106,73,99,,,,,,
1231,312,148,106,73,99,,,,,,
1232,312,148,106,73,98,,,,,,
1233,312,148,106,73,98,,,,,,
1234,312,148,106,73,98,,,,,,
1235,312,148,106,73,98,,,,,,
1236,309,140,84,42,162,,,,,,
1237,310,140,89,42,155,,,,,,
1238,310,140,89,42,155,,,,,,
1239,310,140,89,42,155,,,,,,
1240,311,141,96,37,151,,,,,,
1241,311,143,102,37,142,,,,,,
1242,313,151,86,37,149,,,,,,
1243,312,151,86,37,149,,,,,,
1244,312,151,86,37,149,,,,,,
1245,312,151,86,37,149,,,,,,
1246,311,151,86,37,149,,,,,,
1247,311,151,86,37,149,,,,,,
1248,311,149,86,37,153,,,,,,
1249,311,151,93,37,142,,,,,,
1250,311,148,79,37,159,,,,,,
1251,312,148,79,37,159,,,,,,
1252,312,148,79,37,159,,,,,,
1253,312,148,85,37,153,,,,,,
1254,312,148,85,37,155,,,,,,
1255,312,148,86,37,155,,,,,,
1256,312,148,86,37,155,,,,,,
1257,312,148,86,37,155,,,,,,
1258,314,148,86,34,155,,,,,,
1259,319,152,99,34,132,,,,,,
1260,318,154,99,33,135,,,,,,
1261,320,165,146,33,73,,,,,,
1262,320,165,146,33,73,,,,,,
1263,320,165,146,33,73,,,,,,
1264,322,161,146,33,75,,,,,,
1265,321,161,146,33,75,,,,,,
1266,321,161,146,33,75,,,,,,
1267,321,161,146,33,75,,,,,,
1268,321,161,146,33,75,,,,,,
1269,321,161,146,33,75,,,,,,
1270,324,161,147,33,72,,,,,,
1271,324,161,147,33,72,,,,,,
1272,320,159,141,33,84,,,,,,
1273,322,161,146,33,74,,,,,,
1274,322,161,146,33,74,,,,,,
1275,322,161,146,33,74,,,,,,
1276,323,161,146,33,72,,,,,,
1277,323,161,146,33,72,,,,,,
1278,325,163,144,29,73,,,,,,
1279,325,163,144,29,73,,,,,,
1280,323,166,144,29,73,,,,,,
1281,323,168,144,29,73,,,,,,
1282,323,168,144,29,73,,,,,,
1283,323,168,144,29,73,,,,,,
1284,323,168,144,29,73,,,,,,
1285,322,168,144,29,73,,,,,,
1286,322,168,144,29,73,,,,,,
1287,318,168,84,29,140,,,,,,
1288,318,168,84,29,140,,,,,,
1289,321,170,84,29,134,,,,,,
1290,320,171,84,29,134,,,,,,
1291,320,171,84,29,134,,,,,,
1292,321,171,84,29,131,,,,,,
1293,321,171,84,29,131,,,,,,
1294,321,171,83,29,131,,,,,,
1295,324,167,83,29,131,,,,,,
1296,316,167,70,10,,173.0,,,,,
1297,317,169,70,10,,169.0,,,,,
1298,317,169,70,10,,169.0,,,,,
1299,317,169,70,10,,169.0,,,,,
1300,318,169,70,10,,171.0,,,,,
1301,318,169,70,10,,170.0,,,,,
1302,314,163,70,10,,188.0,,,,,
1303,314,163,70,10,,188.0,,,,,
1304,314,163,70,10,,189.0,,,,,
1305,314,163,70,10,,189.0,,,,,
1306,314,163,69,10,,189.0,,,,,
1307,314,163,69,10,,189.0,,,,,
1308,313,153,68,10,,203.0,,,,,
1309,313,153,68,10,,203.0,,,,,
1310,313,153,68,10,,206.0,,,,,
1311,314,151,68,10,,205.0,,,,,
1312,313,149,68,10,,209.0,,,,,
1313,313,149,68,10,,209.0,,,,,
1314,311,147,68,10,,214.0,,,,,
1315,311,147,68,10,,215.0,,,,,
1316,312,147,68,10,,216.0,,,,,
1317,314,150,68,10,,210.0,,,,,
1318,314,150,68,10,,210.0,,,,,
1319,314,150,68,10,,209.0,,,,,
1320,316,150,68,10,,208.0,,,,,
1321,316,150,68,10,,207.0,,,,,
1322,318,163,74,10,,185.0,,,,,
1323,317,163,74,10,,187.0,,,,,
1324,317,163,71,10,,192.0,,,,,
1325,317,163,71,10,,192.0,,,,,
1326,317,163,71,10,,191.0,,,,,
1327,317,163,71,10,,191.0,,,,,
1328,317,163,71,10,,191.0,,,,,
1329,317,163,71,10,,191.0,,,,,
1330,317,163,71,10,,190.0,,,,,
1331,317,163,71,10,,189.0,,,,,
1332,318,163,71,10,,190.0,,,,,
1333,319,163,71,10,,188.0,,,,,
1334,319,163,71,10,,187.0,,,,,
1335,319,163,71,10,,187.0,,,,,
1336,319,163,71,10,,187.0,,,,,
1337,320,163,88,21,157,,,,,,
1338,317,151,66,21,200,,,,,,
1339,317,151,66,21,200,,,,,,
1340,318,155,66,21,194,,,,,,
1341,318,155,66,21,193,,,,,,
1342,319,155,71,21,186,,,,,,
1343,319,155,71,21,186,,,,,,
1344,320,158,71,21,183,,,,,,
1345,320,158,71,21,183,,,,,,
1346,320,158,71,21,183,,,,,,
1347,320,158,71,21,182,,,,,,
1348,322,161,71,21,176,,,,,,
1349,322,161,71,21,176,,,,,,
1350,328,161,84,21,162,,,,,,
1351,328,161,84,21,162,,,,,,
1352,327,161,84,21,162,,,,,,
1353,327,161,84,21,161,,,,,,
1354,327,161,84,21,161,,,,,,
1355,327,161,84,21,161,,,,,,
1356,325,161,84,21,165,,,,,,
1357,325,161,84,21,165,,,,,,
1358,325,161,100,21,148,,,,,,
1359,327,161,120,21,126,,,,,,
1360,328,157,106,16,149,,,,,,
1361,328,157,106,16,149,,,,,,
1362,327,157,106,16,151,,,,,,
1363,327,157,106,16,151,,,,,,
1364,327,157,106,16,151,,,,,,
1365,328,157,106,16,151,,,,,,
1366,329,157,106,16,149,,,,,,
1367,329,157,106,16,149,,,,,,
1368,328,155,106,16,154,,,,,,
1369,328,165,119,16,129,,,,,,
1370,328,165,119,16,129,,,,,,
1371,328,165,119,16,129,,,,,,
1372,327,163,119,16,133,,,,,,
1373,327,163,119,16,132,,,,,,
1374,328,167,136,16,111,,,,,,
1375,328,167,136,16,111,,,,,,
1376,329,167,134,16,111,,,,,,
1377,330,165,134,16,111,,,,,,
1378,332,162,134,16,111,,,,,,
1379,332,162,134,16,111,,,,,,
1380,330,160,134,16,117,,,,,,
1381,330,160,134,16,117,,,,,,
1382,330,160,134,16,116,,,,,,
1383,330,160,134,16,116,,,,,,
1384,329,162,134,16,116,,,,,,
1385,329,162,134,16,116,,,,,,
1386,328,159,134,16,119,,,,,,
1387,328,159,134,16,119,,,,,,
1388,328,159,134,16,119,,,,,,
1389,328,159,134,16,119,,,,,,
1390,329,159,134,16,119,,,,,,
1391,329,161,134,16,115,,,,,,
1392,327,161,117,16,138,,,,,,
1393,327,161,117,16,138,,,,,,
1394,327,161,117,16,138,,,,,,
1395,327,161,117,16,137,,,,,,
1396,328,161,117,16,137,,,,,,
1397,328,161,117,16,137,,,,,,
1398,328,164,123,16,128,,,,,,
1399,328,164,123,16,128,,,,,,
1400,317,152,104,5,182,,,,,,
1401,319,152,104,5,179,,,,,,
1402,319,152,104,5,179,,,,,,
1403,317,152,104,5,179,,,,,,
1404,317,152,104,5,179,,,,,,
1405,317,152,104,5,179,,,,,,
1406,317,152,104,5,178,,,,,,
1407,317,152,104,5,178,,,,,,
1408,318,152,104,5,178,,,,,,
1409,318,152,104,5,178,,,,,,
1410,317,152,104,5,180,,,,,,
1411,328,162,123,16,127,,,,,,
1412,328,162,123,16,127,,,,,,
1413,328,162,123,16,127,,,,,,
1414,329,170,114,16,127,,,,,,
1415,329,170,114,16,127,,,,,,
1416,323,160,112,14,147,,,,,,
1417,323,160,138,29,105,,,,,,
1418,323,160,138,29,104,,,,,,
1419,323,160,138,29,104,,,,,,
1420,323,160,105,64,104,,,,,,
1421,323,160,105,64,104,,,,,,
1422,324,158,105,65,104,,,,,,
1423,324,158,105,65,104,,,,,,
1424,324,158,105,65,104,,,,,,
1425,325,161,108,65,96,,,,,,
1426,326,165,108,65,90,,,,,,
1427,326,165,108,65,90,,,,,,
1428,326,168,107,65,86,,,,,,
1429,326,168,107,65,86,,,,,,
1430,328,171,103,73,77,,,,,,
1431,328,171,103,73,77,,,,,,
1432,328,171,103,73,77,,,,,,
1433,328,171,103,73,77,,,,,,
1434,320,167,93,22,150,,,,,,
1435,320,167,93,22,150,,,,,,
1436,320,167,93,22,150,,,,,,
1437,325,169,107,22,128,,,,,,
1438,326,183,93,98,49,,,,,,
1439,326,183,93,98,49,,,,,,
1440,327,183,93,98,49,,,,,,
1441,327,183,93,98,49,,,,,,
1442,325,183,93,98,49,,,,,,
1443,325,183,93,98,49,,,,,,
1444,325,183,93,97,49,,,,,,
1445,335,191,123,48,49,,,,,,
1446,335,191,123,48,49,,,,,,
1447,335,190,123,48,49,,,,,,
1448,335,190,123,48,49,,,,,,
1449,335,190,123,48,48,,,,,,
1450,335,190,123,48,48,,,,,,
1451,336,190,123,46,48,,,,,,
1452,337,190,123,46,48,,,,,,
1453,337,190,123,46,48,,,,,,
1454,337,190,123,46,48,,,,,,
1455,337,190,123,46,48,,,,,,
1456,337,194,120,46,48,,,,,,
1457,336,194,120,46,48,,,,,,
1458,338,202,123,31,48,,,,,,
1459,340,199,123,31,48,,,,,,
1460,341,197,126,31,48,,,,,,
1461,341,197,126,31,48,,,,,,
1462,341,197,126,31,48,,,,,,
1463,342,207,115,31,46,,,,,,
1464,342,207,115,31,46,,,,,,
1465,342,214,106,31,46,,,,,,
1466,342,214,106,31,46,,,,,,
1467,341,214,106,31,46,,,,,,
1468,341,214,106,31,46,,,,,,
1469,341,214,106,31,46,,,,,,
1470,339,217,106,31,46,,,,,,
1471,340,221,100,31,46,,,,,,
1472,343,229,88,31,46,,,,,,
1473,345,229,96,31,35,,,,,,
1474,345,229,96,31,35,,,,,,
1475,346,229,94,31,35,,,,,,
