day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
695,225,18,3,,,,,,,,,593.0,
696,225,22,3,,,,,,,,,590.0,
697,225,22,3,,,,,,,,,590.0,
698,225,22,3,,,,,,,,,590.0,
699,225,22,3,,,,,,,,,590.0,
700,226,22,3,,,,,,,,,591.0,
701,226,22,3,,,,,,,,,591.0,
702,227,22,3,,,,,,,,,590.0,
703,227,22,3,,,,,,,,,590.0,
704,226,20,3,,,,,,,,,596.0,
705,226,20,3,,,,,,,,,596.0,
706,228,20,3,,,,,,,,,593.0,
707,228,20,3,,,,,,,,,592.0,
708,231,20,3,,,,,,,,,592.0,
709,231,20,3,,,,,,,,,592.0,
710,231,20,3,,,,,,,,,597.0,
711,230,20,3,,,,,,,,,599.0,
712,232,20,3,,,,,,,,,599.0,
713,232,20,3,,,,,,,,,599.0,
714,233,20,3,,,,,,,,,599.0,
715,234,20,3,,,,,,,,,599.0,
716,235,20,3,,,,,,,,,600.0,
717,235,20,3,,,,,,,,,600.0,
718,236,20,3,,,,,,,,,599.0,
719,236,20,3,,,,,,,,,599.0,
720,236,20,3,,,,,,,,,604.0,
721,236,20,3,,,,,,,,,604.0,
722,237,20,3,,,,,,,,,602.0,
723,237,20,3,,,,,,,,,602.0,
724,237,20,3,,,,,,,,,602.0,
725,237,20,3,,,,,,,,,602.0,
726,237,20,3,,,,,,,,,603.0,
727,237,20,3,,,,,,,,,603.0,
728,237,20,3,,,,,,,,,603.0,
729,237,20,3,,,,,,,,,603.0,
730,236,20,3,,,,,,,,,607.0,
731,237,20,3,,,,,,,,,605.0,
732,238,20,3,,,,,,,,,606.0,
733,238,20,3,,,,,,,,,605.0,
734,238,20,3,,,,,,,,,605.0,
735,241,20,3,,,,,,,,,605.0,
736,241,20,3,,,,,,,,,605.0,
737,241,20,3,,,,,,,,,605.0,
738,241,20,3,,,,,,,,,606.0,
739,241,20,3,,,,,,,,,606.0,
740,240,20,3,,,,,,,,,608.0,
741,240,20,3,,,,,,,,,608.0,
742,240,20,3,,,,,,,,,608.0,
743,240,20,3,,,,,,,,,607.0,
744,240,20,3,,,,,,,,,607.0,
745,241,20,3,,,,,,,,,607.0,
746,241,20,3,,,,,,,,,607.0,
747,241,20,3,,,,,,,,,606.0,
748,241,20,3,,,,,,,,,606.0,
749,243,20,3,,,,,,,,,603.0,
750,240,27,3,,,,,,,,,603.0,
751,240,27,3,,,,,,,,,602.0,
752,240,27,3,,,,,,,,,602.0,
753,240,27,3,,,,,,,,,602.0,
754,240,27,3,,,,,,,,,602.0,
755,240,27,3,,,,,,,,,602.0,
756,239,29,3,,,,,,,,,602.0,
757,239,29,3,,,,,,,,,602.0,
758,239,29,3,,,,,,,,,602.0,
759,239,29,3,,,,,,,,,602.0,
760,233,29,3,,,,,,,,,610.0,
761,233,29,3,,,,,,,,,609.0,
762,224,27,3,,,,,,,,,621.0,
763,224,27,3,,,,,,,,,621.0,
764,224,27,3,,,,,,,,,621.0,
765,224,27,3,,,,,,,,,621.0,
766,224,27,3,,,,,,,,,621.0,
767,224,27,3,,,,,,,,,621.0,
768,225,27,3,,,,,,,,,622.0,
769,225,27,3,,,,,,,,,622.0,
770,225,27,3,,,,,,,,,623.0,
771,225,27,3,,,,,,,,,623.0,
772,226,27,3,,,,,,,,,623.0,
773,226,27,3,,,,,,,,,623.0,
774,226,27,3,,,,,,,,,623.0,
775,227,27,3,,,,,,,,,622.0,
776,227,29,3,,,,,,,,,625.0,
777,227,29,3,,,,,,,,,626.0,
778,227,29,3,,,,,,,,,626.0,
779,228,29,3,,,,,,,,,624.0,
780,231,29,3,,,,,,,,,625.0,
781,231,29,3,,,,,,,,,625.0,
782,231,29,3,,,,,,,,,625.0,
783,231,29,3,,,,,,,,,625.0,
784,232,29,3,,,,,,,,,625.0,
785,232,29,3,,,,,,,,,625.0,
786,232,29,3,,,,,,,,,625.0,
787,237,29,3,,,,,,,,,619.0,
788,236,29,3,,,,,,,,,621.0,
789,237,29,3,,,,,,,,,619.0,
790,237,29,3,,,,,,,,,619.0,
791,237,29,3,,,,,,,,,619.0,
792,239,29,3,,,,,,,,,619.0,
793,239,29,3,,,,,,,,,619.0,
794,239,29,3,,,,,,,,,619.0,
795,239,29,3,,,,,,,,,620.0,
796,239,29,3,,,,,,,,,620.0,
797,239,29,3,,,,,,,,,620.0,
798,241,29,3,,,,,,,,,620.0,
799,241,29,3,,,,,,,,,620.0,
800,241,29,3,,,,,,,,,620.0,
801,246,32,3,,,,,,,,,611.0,
802,246,32,3,,,,,,,,,611.0,
803,246,32,3,,,,,,,,,611.0,
804,245,32,3,,,,,,,,,613.0,
805,245,32,3,,,,,,,,,613.0,
806,245,32,3,,,,,,,,,613.0,
807,245,32,3,,,,,,,,,613.0,
808,245,32,3,,,,,,,,,613.0,
809,245,32,3,,,,,,,,,613.0,
810,236,26,3,,,,,,,,,633.0,
811,236,26,3,,,,,,,,,633.0,
812,236,26,3,,,,,,,,,635.0,
813,237,26,3,,,,,,,,,636.0,
814,237,26,3,,,,,,,,,636.0,
815,236,28,3,,,,,,,,,635.0,
816,234,28,3,,,,,,,,,640.0,
817,234,28,3,,,,,,,,,640.0,
818,234,28,3,,,,,,,,,640.0,
819,234,28,3,,,,,,,,,640.0,
820,237,28,3,,,,,,,,,640.0,
821,237,28,3,,,,,,,,,640.0,
822,237,28,3,,,,,,,,,640.0,
823,237,28,3,,,,,,,,,639.0,
824,237,26,3,,,,,,,,,643.0,
825,237,26,3,,,,,,,,,643.0,
826,247,30,3,,,,,,,,,629.0,
827,247,30,3,,,,,,,,,629.0,
828,245,30,3,,,,,,,,,636.0,
829,245,30,3,,,,,,,,,636.0,
830,246,32,3,,,,,,,,,632.0,
831,246,32,3,,,,,,,,,632.0,
832,246,32,3,,,,,,,,,631.0,
833,246,32,3,,,,,,,,,631.0,
834,246,32,3,,,,,,,,,631.0,
835,246,32,3,,,,,,,,,631.0,
836,246,32,3,,,,,,,,,631.0,
837,249,32,3,,,,,,,,,632.0,
838,249,32,3,,,,,,,,,632.0,
839,250,32,3,,,,,,,,,630.0,
840,248,32,3,,,,,,,,,635.0,
841,248,32,3,,,,,,,,,635.0,
842,248,32,3,,,,,,,,,635.0,
843,248,32,3,,,,,,,,,635.0,
844,248,32,3,,,,,,,,,635.0,
845,248,32,3,,,,,,,,,635.0,
846,249,32,3,,,,,,,,,636.0,
847,249,32,3,,,,,,,,,636.0,
848,250,32,3,,,,,,,,,636.0,
849,250,32,3,,,,,,,,,635.0,
850,250,32,3,,,,,,,,,636.0,
851,250,32,3,,,,,,,,,636.0,
852,247,32,3,,,,,,,,,644.0,
853,247,32,3,,,,,,,,,644.0,
854,248,32,3,,,,,,,,,643.0,
855,247,32,3,,,,,,,,,645.0,
856,248,32,3,,,,,,,,,647.0,
857,248,32,3,,,,,,,,,647.0,
858,248,32,3,,,,,,,,,647.0,
859,248,32,3,,,,,,,,,647.0,
860,248,32,3,,,,,,,,,647.0,
861,248,32,3,,,,,,,,,647.0,
862,248,32,3,,,,,,,,,647.0,
863,248,32,3,,,,,,,,,647.0,
864,248,32,3,,,,,,,,,648.0,
865,248,32,3,,,,,,,,,648.0,
866,248,32,3,,,,,,,,,648.0,
867,249,32,3,,,,,,,,,647.0,
868,248,30,3,,,,,,,,,656.0,
869,248,30,3,,,,,,,,,656.0,
870,249,30,3,,,,,,,,,656.0,
871,249,30,3,,,,,,,,,656.0,
872,249,30,3,,,,,,,,,657.0,
873,249,30,3,,,,,,,,,659.0,
874,249,30,3,,,,,,,,,659.0,
875,248,30,3,,,,,,,,,662.0,
876,243,30,3,,,,,,,,,674.0,
877,243,30,3,,,,,,,,,674.0,
878,243,30,3,,,,,,,,,674.0,
879,243,30,3,,,,,,,,,676.0,
880,245,30,3,,,,,,,,,678.0,
881,245,30,3,,,,,,,,,677.0,
882,245,30,3,,,,,,,,,677.0,
883,245,30,3,,,,,,,,,677.0,
884,246,28,6,,,,,,,,,678.0,
885,247,28,6,,,,,,,,,678.0,
886,247,28,6,,,,,,,,,678.0,
887,247,28,6,,,,,,,,,677.0,
888,248,28,6,,,,,,,,,677.0,
889,248,28,6,,,,,,,,,677.0,
890,249,28,6,,,,,,,,,676.0,
891,249,28,6,,,,,,,,,676.0,
892,248,28,6,,,,,,,,,678.0,
893,248,28,6,,,,,,,,,678.0,
894,246,28,6,,,,,,,,,683.0,
895,246,28,6,,,,,,,,,683.0,
896,248,28,6,,,,,,,,,684.0,
897,248,28,6,,,,,,,,,683.0,
898,248,28,6,,,,,,,,,682.0,
899,248,28,6,,,,,,,,,682.0,
900,250,28,6,,,,,,,,,683.0,
901,250,28,6,,,,,,,,,683.0,
902,250,28,6,,,,,,,,,683.0,
903,250,28,6,,,,,,,,,683.0,
904,251,28,6,,,,,,,,,684.0,
905,251,28,6,,,,,,,,,684.0,
906,253,28,6,,,,,,,,,682.0,
907,253,28,6,,,,,,,,,682.0,
908,253,28,6,,,,,,,,,682.0,
909,253,28,6,,,,,,,,,682.0,
910,253,28,6,,,,,,,,,684.0,
911,253,28,6,,,,,,,,,684.0,
912,252,28,6,,,,,,,,,,690.0
913,252,28,6,,,,,,,,,,690.0
914,252,28,6,,,,,,,,,,690.0
915,252,28,6,,,,,,,,,,690.0
916,252,28,6,,,,,,,,,,690.0
917,252,32,6,,,,,,,,,,686.0
918,252,32,6,,,,,,,,,,687.0
919,252,32,6,,,,,,,,,,687.0
920,252,32,6,,,,,,,,,,690.0
921,253,32,6,,,,,,,,,,690.0
922,253,32,6,,,,,,,,,,690.0
923,253,32,6,,,,,,,,,,690.0
924,253,32,6,,,,,,,,,,693.0
925,253,32,6,,,,,,,,,,694.0
926,253,32,6,,,,,,,,,,694.0
927,253,32,6,,,,,,,,,,694.0
928,253,32,6,,,,,,,,,,693.0
929,253,32,6,,,,,,,,,,693.0
930,253,32,6,,,,,,,,,,694.0
931,250,32,3,,,,,,,,,,701.0
932,251,32,3,,,,,,,,,,702.0
933,251,32,3,,,,,,,,,,701.0
934,251,32,3,,,,,,,,,,701.0
935,251,32,3,,,,,,,,,,701.0
936,253,32,3,,,,,,,,,,707.0
937,253,32,3,,,,,,,,,,707.0
938,253,32,3,,,,,,,,,,707.0
939,253,32,3,,,,,,,,,,709.0
940,253,32,3,,,,,,,,,,710.0
941,253,32,3,,,,,,,,,,710.0
942,253,32,3,,,,,,,,,,710.0
943,253,32,3,,,,,,,,,,709.0
944,254,32,3,,,,,,,,,,709.0
945,256,32,3,,,,,,,,,,709.0
946,256,32,3,,,,,,,,,,709.0
947,256,32,3,,,,,,,,,,709.0
948,256,32,3,,,,,,,,,,710.0
949,256,32,3,,,,,,,,,,710.0
950,258,32,3,,,,,,,,,,708.0
951,258,32,3,,,,,,,,,,708.0
952,257,32,3,,,,,,,,,,711.0
953,257,32,3,,,,,,,,,,710.0
954,256,32,3,,,,,,,,,,714.0
955,256,32,3,,,,,,,,,,715.0
956,257,32,3,,,,,,,,,,715.0
957,257,32,3,,,,,,,,,,715.0
958,257,32,3,,,,,,,,,,715.0
959,259,32,3,,,,,,,,,,712.0
960,261,30,3,,,,,,,,,,717.0
961,261,30,3,,,,,,,,,,716.0
962,261,30,3,,,,,,,,,,716.0
963,261,30,3,,,,,,,,,,716.0
964,261,30,3,,,,,,,,,,716.0
965,261,30,3,,,,,,,,,,716.0
966,260,30,3,,,,,,,,,,720.0
967,260,30,3,,,,,,,,,,720.0
968,261,30,3,,,,,,,,,,720.0
969,261,30,3,,,,,,,,,,720.0
970,261,30,3,,,,,,,,,,720.0
971,261,30,3,,,,,,,,,,720.0
972,262,30,3,,,,,,,,,,719.0
973,263,30,3,,,,,,,,,,719.0
974,263,30,3,,,,,,,,,,719.0
975,263,30,3,,,,,,,,,,719.0
976,262,30,3,,,,,,,,,,721.0
977,262,30,3,,,,,,,,,,721.0
978,260,30,3,,,,,,,,,,725.0
979,260,30,3,,,,,,,,,,724.0
980,261,30,3,,,,,,,,,,724.0
981,261,30,3,,,,,,,,,,724.0
982,261,30,3,,,,,,,,,,724.0
983,261,30,3,,,,,,,,,,723.0
984,260,30,3,,,,,,,,,,726.0
985,261,30,3,,,,,,,,,,724.0
986,261,30,3,,,,,,,,,,724.0
987,260,30,3,,,,,,,,,,727.0
988,260,30,3,,,,,,,,,,727.0
989,260,30,3,,,,,,,,,,726.0
990,262,30,3,,,,,,,,,,725.0
991,262,30,3,,,,,,,,,,725.0
992,260,27,3,,,,,,,,,,732.0
993,254,25,3,,,,,,,,,,743.0
994,254,25,3,,,,,,,,,,743.0
995,254,25,3,,,,,,,,,,743.0
996,256,25,3,,,,,,,,,,742.0
997,256,25,3,,,,,,,,,,742.0
998,256,25,3,,,,,,,,,,742.0
999,256,25,3,,,,,,,,,,742.0
1000,258,25,3,,,,,,,,,,743.0
1001,258,25,3,,,,,,,,,,743.0
1002,257,25,3,,,,,,,,,,746.0
1003,257,25,3,,,,,,,,,,746.0
1004,257,25,3,,,,,,,,,,746.0
1005,258,25,3,,,,,,,,,,746.0
1006,258,25,3,,,,,,,,,,746.0
1007,258,25,3,,,,,,,,,,746.0
1008,253,22,3,,,,,,,,,,756.0
1009,254,22,3,,,,,,,,,,754.0
1010,254,22,3,,,,,,,,,,754.0
1011,254,22,3,,,,,,,,,,754.0
1012,254,22,3,,,,,,,,,,754.0
1013,254,22,3,,,,,,,,,,754.0
1014,254,22,3,,,,,,,,,,754.0
1015,255,22,3,,,,,,,,,,752.0
1016,255,22,3,,,,,,,,,,752.0
1017,257,22,3,,,,,,,,,,749.0
1018,257,22,3,,,,,,,,,,749.0
1019,257,22,3,,,,,,,,,,749.0
1020,257,22,3,,,,,,,,,,752.0
1021,257,22,3,,,,,,,,,,752.0
1022,257,22,3,,,,,,,,,,752.0
1023,257,22,3,,,,,,,,,,752.0
1024,258,22,3,,,,,,,,,,753.0
1025,258,22,3,,,,,,,,,,753.0
1026,259,22,3,,,,,,,,,,751.0
1027,259,22,3,,,,,,,,,,751.0
1028,259,22,3,,,,,,,,,,751.0
1029,259,22,3,,,,,,,,,,752.0
1030,259,22,3,,,,,,,,,,752.0
1031,259,22,3,,,,,,,,,,752.0
1032,260,22,3,,,,,,,,,,752.0
1033,260,22,3,,,,,,,,,,752.0
1034,260,22,3,,,,,,,,,,752.0
1035,260,22,3,,,,,,,,,,752.0
1036,260,22,3,,,,,,,,,,753.0
1037,260,22,3,,,,,,,,,,753.0
1038,260,22,3,,,,,,,,,,753.0
1039,260,22,3,,,,,,,,,,753.0
1040,260,22,3,,,,,,,,,,753.0
1041,260,22,3,,,,,,,,,,754.0
1042,260,22,3,,,,,,,,,,754.0
1043,260,22,3,,,,,,,,,,754.0
1044,260,22,3,,,,,,,,,,754.0
1045,260,22,3,,,,,,,,,,754.0
1046,260,22,3,,,,,,,,,,754.0
1047,260,22,3,,,,,,,,,,754.0
1048,260,22,3,,,,,,,,,,757.0
1049,264,25,3,,,,,,,,,,748.0
1050,264,25,3,,,,,,,,,,751.0
1051,264,25,3,,,,,,,,,,751.0
1052,264,25,3,,,,,,,,,,751.0
1053,264,25,3,,,,,,,,,,751.0
1054,264,25,3,,,,,,,,,,750.0
1055,264,25,3,,,,,,,,,,750.0
1056,258,27,3,,,,,,,,,,760.0
1057,259,27,3,,,,,,,,,,760.0
1058,259,27,3,,,,,,,,,,760.0
1059,259,27,3,,,,,,,,,,760.0
1060,261,27,3,,,,,,,,,,760.0
1061,261,27,3,,,,,,,,,,760.0
1062,261,27,3,,,,,,,,,,762.0
1063,261,27,3,,,,,,,,,,762.0
1064,261,27,3,,,,,,,,,,761.0
1065,259,27,3,,,,,,,,,,770.0
1066,259,27,3,,,,,,,,,,770.0
1067,259,27,3,,,,,,,,,,770.0
1068,259,27,3,,,,,,,,,,770.0
1069,259,27,3,,,,,,,,,,770.0
1070,259,27,3,,,,,,,,,,770.0
1071,259,27,3,,,,,,,,,,770.0
1072,260,27,3,,,,,,,,,,770.0
1073,260,27,3,,,,,,,,,,770.0
1074,260,27,3,,,,,,,,,,769.0
1075,260,27,3,,,,,,,,,,769.0
1076,261,27,3,,,,,,,,,,769.0
1077,261,27,3,,,,,,,,,,769.0
1078,261,27,3,,,,,,,,,,769.0
1079,261,27,3,,,,,,,,,,769.0
1080,261,27,3,,,,,,,,,,772.0
1081,261,27,3,,,,,,,,,,772.0
1082,261,27,3,,,,,,,,,,772.0
1083,261,27,3,,,,,,,,,,772.0
1084,261,27,3,,,,,,,,,,772.0
1085,261,29,3,,,,,,,,,,771.0
1086,260,29,3,,,,,,,,,,773.0
1087,260,29,3,,,,,,,,,,773.0
1088,260,29,3,,,,,,,,,,773.0
1089,260,29,3,,,,,,,,,,773.0
1090,262,29,3,,,,,,,,,,774.0
1091,262,29,3,,,,,,,,,,773.0
1092,262,29,3,,,,,,,,,,773.0
1093,262,29,3,,,,,,,,,,773.0
1094,262,29,3,,,,,,,,,,773.0
1095,263,29,3,,,,,,,,,,772.0
1096,263,29,3,,,,,,,,,,772.0
1097,263,29,3,,,,,,,,,,772.0
1098,262,27,3,,,,,,,,,,778.0
1099,262,27,3,,,,,,,,,,778.0
1100,263,27,3,,,,,,,,,,778.0
1101,263,27,3,,,,,,,,,,778.0
1102,263,27,3,,,,,,,,,,777.0
1103,263,27,3,,,,,,,,,,777.0
1104,264,27,3,,,,,,,,,,777.0
1105,264,27,3,,,,,,,,,,777.0
1106,264,27,3,,,,,,,,,,777.0
1107,264,27,3,,,,,,,,,,777.0
1108,264,27,3,,,,,,,,,,777.0
1109,264,27,3,,,,,,,,,,777.0
1110,264,27,3,,,,,,,,,,777.0
1111,264,27,3,,,,,,,,,,777.0
1112,264,27,3,,,,,,,,,,777.0
1113,266,29,3,,,,,,,,,,773.0
1114,266,29,3,,,,,,,,,,773.0
1115,266,29,3,,,,,,,,,,772.0
1116,267,29,3,,,,,,,,,,773.0
1117,267,29,3,,,,,,,,,,773.0
1118,267,29,3,,,,,,,,,,773.0
1119,267,29,3,,,,,,,,,,773.0
1120,267,29,3,,,,,,,,,,774.0
1121,267,29,3,,,,,,,,,,773.0
1122,268,29,3,,,,,,,,,,771.0
1123,268,29,3,,,,,,,,,,770.0
1124,268,29,3,,,,,,,,,,770.0
1125,266,29,3,,,,,,,,,,773.0
1126,266,29,3,,,,,,,,,,773.0
1127,266,29,3,,,,,,,,,,774.0
1128,266,29,3,,,,,,,,,,775.0
1129,266,29,3,,,,,,,,,,775.0
1130,267,29,3,,,,,,,,,,777.0
1131,267,29,3,,,,,,,,,,777.0
1132,267,29,3,,,,,,,,,,777.0
1133,267,29,3,,,,,,,,,,777.0
1134,267,29,3,,,,,,,,,,778.0
1135,267,29,3,,,,,,,,,,778.0
1136,267,29,3,,,,,,,,,,779.0
1137,267,29,3,,,,,,,,,,779.0
1138,267,29,3,,,,,,,,,,779.0
1139,267,29,3,,,,,,,,,,779.0
1140,266,29,3,,,,,,,,,,784.0
1141,266,29,3,,,,,,,,,,784.0
1142,266,29,3,,,,,,,,,,784.0
1143,266,29,3,,,,,,,,,,784.0
1144,266,29,3,,,,,,,,,,784.0
1145,266,29,3,,,,,,,,,,784.0
1146,265,29,3,,,,,,,,,,785.0
1147,265,29,3,,,,,,,,,,785.0
1148,265,29,3,,,,,,,,,,785.0
1149,265,29,3,,,,,,,,,,785.0
1150,265,29,3,,,,,,,,,,785.0
1151,265,29,3,,,,,,,,,,785.0
1152,263,29,3,,,,,,,,,,790.0
1153,263,29,3,,,,,,,,,,790.0
1154,263,29,3,,,,,,,,,,790.0
1155,263,29,3,,,,,,,,,,790.0
1156,263,29,3,,,,,,,,,,790.0
1157,263,29,3,,,,,,,,,,790.0
1158,264,29,3,,,,,,,,,,788.0
1159,264,29,3,,,,,,,,,,788.0
1160,264,29,3,,,,,,,,,,788.0
1161,264,29,3,,,,,,,,,,788.0
1162,264,29,3,,,,,,,,,,788.0
1163,264,29,3,,,,,,,,,,788.0
1164,264,29,3,,,,,,,,,,788.0
1165,264,29,3,,,,,,,,,,788.0
1166,264,29,3,,,,,,,,,,788.0
1167,264,29,3,,,,,,,,,,788.0
1168,265,32,3,,,,,,,,,,783.0
1169,265,32,3,,,,,,,,,,783.0
1170,266,32,3,,,,,,,,,,784.0
1171,266,32,3,,,,,,,,,,784.0
1172,266,32,3,,,,,,,,,,784.0
1173,266,32,3,,,,,,,,,,784.0
1174,266,32,3,,,,,,,,,,784.0
1175,266,32,3,,,,,,,,,,784.0
1176,268,32,3,,,,,,,,,,787.0
1177,268,32,3,,,,,,,,,,787.0
1178,268,32,3,,,,,,,,,,787.0
1179,268,32,3,,,,,,,,,,787.0
1180,268,32,3,,,,,,,,,,786.0
1181,268,32,3,,,,,,,,,,786.0
1182,268,32,3,,,,,,,,,,786.0
1183,268,32,3,,,,,,,,,,786.0
1184,268,32,3,,,,,,,,,,786.0
1185,268,32,3,,,,,,,,,,786.0
1186,268,32,3,,,,,,,,,,786.0
1187,268,32,3,,,,,,,,,,786.0
1188,268,32,3,,,,,,,,,,789.0
1189,268,32,3,,,,,,,,,,789.0
1190,270,32,3,,,,,,,,,,790.0
1191,270,32,3,,,,,,,,,,790.0
1192,272,34,3,,,,,,,,,,786.0
1193,272,34,3,,,,,,,,,,786.0
1194,272,34,3,,,,,,,,,,786.0
1195,272,32,3,,,,,,,,,,789.0
1196,272,32,3,,,,,,,,,,789.0
1197,272,32,3,,,,,,,,,,789.0
1198,272,32,3,,,,,,,,,,789.0
1199,272,32,3,,,,,,,,,,787.0
1200,271,32,3,,,,,,,,,,789.0
1201,271,32,3,,,,,,,,,,789.0
1202,271,32,3,,,,,,,,,,789.0
1203,272,32,3,,,,,,,,,,787.0
1204,272,32,3,,,,,,,,,,787.0
1205,272,32,3,,,,,,,,,,787.0
1206,272,32,3,,,,,,,,,,787.0
1207,272,32,3,,,,,,,,,,787.0
1208,272,32,3,,,,,,,,,,788.0
1209,272,32,3,,,,,,,,,,788.0
1210,272,32,3,,,,,,,,,,788.0
1211,272,32,3,,,,,,,,,,788.0
1212,270,32,3,,,,,,,,,,792.0
1213,270,32,3,,,,,,,,,,792.0
1214,270,32,3,,,,,,,,,,791.0
1215,270,32,3,,,,,,,,,,791.0
1216,267,32,3,,,,,,,,,,795.0
1217,267,32,3,,,,,,,,,,795.0
1218,268,32,3,,,,,,,,,,797.0
1219,269,34,3,,,,,,,,,,793.0
1220,269,34,3,,,,,,,,,,793.0
1221,269,34,3,,,,,,,,,,793.0
1222,269,34,3,,,,,,,,,,793.0
1223,269,34,3,,,,,,,,,,793.0
1224,269,34,3,,,,,,,,,,794.0
1225,269,34,3,,,,,,,,,,794.0
1226,269,34,3,,,,,,,,,,794.0
1227,269,34,3,,,,,,,,,,794.0
1228,269,34,3,,,,,,,,,,793.0
1229,269,34,3,,,,,,,,,,793.0
1230,270,34,3,,,,,,,,,,795.0
1231,270,34,3,,,,,,,,,,795.0
1232,270,34,3,,,,,,,,,,795.0
1233,270,34,3,,,,,,,,,,795.0
1234,270,34,3,,,,,,,,,,795.0
1235,270,34,3,,,,,,,,,,795.0
1236,266,34,3,,,,,,,,,,798.0
1237,266,34,3,,,,,,,,,,798.0
1238,266,34,3,,,,,,,,,,798.0
1239,266,34,3,,,,,,,,,,798.0
1240,266,34,3,,,,,,,,,,800.0
1241,266,34,3,,,,,,,,,,800.0
1242,267,34,3,,,,,,,,,,801.0
1243,267,34,3,,,,,,,,,,801.0
1244,267,34,3,,,,,,,,,,801.0
1245,267,34,3,,,,,,,,,,800.0
1246,267,34,3,,,,,,,,,,800.0
1247,267,34,3,,,,,,,,,,800.0
1248,268,31,3,,,,,,,,,,805.0
1249,268,31,3,,,,,,,,,,805.0
1250,265,29,3,,,,,,,,,,811.0
1251,266,29,3,,,,,,,,,,811.0
1252,266,29,3,,,,,,,,,,811.0
1253,267,29,3,,,,,,,,,,810.0
1254,267,29,3,,,,,,,,,,812.0
1255,268,29,3,,,,,,,,,,813.0
1256,268,29,3,,,,,,,,,,813.0
1257,268,29,3,,,,,,,,,,812.0
1258,268,29,3,,,,,,,,,,812.0
1259,268,29,3,,,,,,,,,,812.0
1260,269,31,3,,,,,,,,,,813.0
1261,269,31,3,,,,,,,,,,813.0
1262,269,31,3,,,,,,,,,,812.0
1263,269,31,3,,,,,,,,,,812.0
1264,269,31,3,,,,,,,,,,813.0
1265,269,31,3,,,,,,,,,,813.0
1266,269,31,3,,,,,,,,,,813.0
1267,269,31,3,,,,,,,,,,813.0
1268,269,31,3,,,,,,,,,,813.0
1269,269,31,3,,,,,,,,,,813.0
1270,269,31,3,,,,,,,,,,814.0
1271,269,31,3,,,,,,,,,,814.0
1272,268,31,3,,,,,,,,,,816.0
1273,268,31,3,,,,,,,,,,816.0
1274,268,31,3,,,,,,,,,,816.0
1275,268,31,3,,,,,,,,,,816.0
1276,268,31,3,,,,,,,,,,816.0
1277,268,31,3,,,,,,,,,,816.0
1278,268,31,3,,,,,,,,,,817.0
1279,268,31,3,,,,,,,,,,817.0
1280,269,31,3,,,,,,,,,,818.0
1281,269,31,3,,,,,,,,,,820.0
1282,269,31,3,,,,,,,,,,820.0
1283,269,31,3,,,,,,,,,,820.0
1284,270,31,3,,,,,,,,,,817.0
1285,270,31,3,,,,,,,,,,817.0
1286,270,31,3,,,,,,,,,,817.0
1287,268,31,3,,,,,,,,,,824.0
1288,268,31,3,,,,,,,,,,824.0
1289,268,31,3,,,,,,,,,,824.0
1290,268,31,3,,,,,,,,,,826.0
1291,268,31,3,,,,,,,,,,826.0
1292,268,31,3,,,,,,,,,,826.0
1293,268,31,3,,,,,,,,,,826.0
1294,268,31,3,,,,,,,,,,826.0
1295,272,31,3,,,,,,,,,,820.0
1296,268,31,3,,,,,,,,,,827.0
1297,268,31,3,,,,,,,,,,827.0
1298,268,31,3,,,,,,,,,,827.0
1299,268,31,3,,,,,,,,,,827.0
1300,269,31,3,,,,,,,,,,829.0
1301,269,31,3,,,,,,,,,,829.0
1302,267,29,,,,,,,,,,,844.0
1303,267,29,,,,,,,,,,,844.0
1304,266,29,,,,,,,,,,,845.0
1305,266,29,,,,,,,,,,,845.0
1306,266,29,,,,,,,,,,,845.0
1307,266,29,,,,,,,,,,,845.0
1308,264,29,,,,,,,,,,,850.0
1309,264,29,,,,,,,,,,,850.0
1310,264,29,,,,,,,,,,,853.0
1311,264,29,,,,,,,,,,,853.0
1312,265,29,,,,,,,,,,,854.0
1313,265,29,,,,,,,,,,,853.0
1314,265,29,,,,,,,,,,,854.0
1315,266,29,3,,,,,,,,,,850.0
1316,266,29,3,,,,,,,,,,852.0
1317,266,29,3,,,,,,,,,,852.0
1318,266,29,3,,,,,,,,,,852.0
1319,266,29,3,,,,,,,,,,852.0
1320,268,29,3,,,,,,,,,,852.0
1321,268,29,3,,,,,,,,,,852.0
1322,268,29,3,,,,,,,,,,852.0
1323,267,29,3,,,,,,,,,,854.0
1324,269,29,3,,,,,,,,,,853.0
1325,269,29,3,,,,,,,,,,853.0
1326,269,29,3,,,,,,,,,,852.0
1327,269,29,3,,,,,,,,,,852.0
1328,269,29,3,,,,,,,,,,852.0
1329,269,29,3,,,,,,,,,,852.0
1330,269,29,3,,,,,,,,,,852.0
1331,269,29,3,,,,,,,,,,852.0
1332,270,29,3,,,,,,,,,,853.0
1333,270,29,3,,,,,,,,,,853.0
1334,270,29,3,,,,,,,,,,853.0
1335,270,29,3,,,,,,,,,,852.0
1336,270,29,3,,,,,,,,,,852.0
1337,270,29,3,,,,,,,,,,851.0
1338,268,29,3,,,,,,,,,,859.0
1339,268,29,3,,,,,,,,,,859.0
1340,268,29,3,,,,,,,,,,859.0
1341,268,29,3,,,,,,,,,,859.0
1342,268,29,3,,,,,,,,,,859.0
1343,268,29,3,,,,,,,,,,859.0
