day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
533,156,10,,,,,,,,,,510.0,,,,,,,
534,155,10,,,,,,,,,,513.0,,,,,,,
535,155,10,,,,,,,,,,512.0,,,,,,,
536,154,10,,,,,,,,,,516.0,,,,,,,
537,154,10,,,,,,,,,,517.0,,,,,,,
538,154,10,,,,,,,,,,517.0,,,,,,,
539,154,10,,,,,,,,,,517.0,,,,,,,
540,154,10,,,,,,,,,,,530.0,,,,,,
541,154,10,,,,,,,,,,,529.0,,,,,,
542,154,10,,,,,,,,,,,530.0,,,,,,
543,155,10,,,,,,,,,,,530.0,,,,,,
544,156,10,,,,,,,,,,,533.0,,,,,,
545,156,10,,,,,,,,,,,533.0,,,,,,
546,155,12,,,,,,,,,,,534.0,,,,,,
547,155,12,,,,,,,,,,,534.0,,,,,,
548,154,12,,,,,,,,,,,535.0,,,,,,
549,154,12,,,,,,,,,,,535.0,,,,,,
550,154,12,,,,,,,,,,,536.0,,,,,,
551,154,12,,,,,,,,,,,536.0,,,,,,
552,152,12,,,,,,,,,,,546.0,,,,,,
553,152,12,,,,,,,,,,,546.0,,,,,,
554,152,12,,,,,,,,,,,546.0,,,,,,
555,152,12,,,,,,,,,,,546.0,,,,,,
556,154,12,,,,,,,,,,,547.0,,,,,,
557,154,12,,,,,,,,,,,546.0,,,,,,
558,155,12,,,,,,,,,,,546.0,,,,,,
559,155,12,,,,,,,,,,,544.0,,,,,,
560,154,12,,,,,,,,,,,556.0,,,,,,
561,154,12,,,,,,,,,,,556.0,,,,,,
562,154,12,,,,,,,,,,,556.0,,,,,,
563,154,12,,,,,,,,,,,556.0,,,,,,
564,155,12,,,,,,,,,,,556.0,,,,,,
565,155,12,,,,,,,,,,,557.0,,,,,,
566,155,12,,,,,,,,,,,557.0,,,,,,
567,156,12,,,,,,,,,,,557.0,,,,,,
568,157,12,,,,,,,,,,,557.0,,,,,,
569,157,12,,,,,,,,,,,557.0,,,,,,
570,156,8,,,,,,,,,,,572.0,,,,,,
571,156,8,,,,,,,,,,,572.0,,,,,,
572,160,10,,,,,,,,,,,565.0,,,,,,
573,160,10,,,,,,,,,,,565.0,,,,,,
574,160,10,,,,,,,,,,,565.0,,,,,,
575,159,10,,,,,,,,,,,565.0,,,,,,
576,159,14,,,,,,,,,,,567.0,,,,,,
577,159,14,,,,,,,,,,,566.0,,,,,,
578,159,14,,,,,,,,,,,566.0,,,,,,
579,159,14,,,,,,,,,,,566.0,,,,,,
580,158,14,,,,,,,,,,,571.0,,,,,,
581,158,14,,,,,,,,,,,571.0,,,,,,
582,160,14,,,,,,,,,,,571.0,,,,,,
583,160,14,,,,,,,,,,,571.0,,,,,,
584,160,14,,,,,,,,,,,571.0,,,,,,
585,160,14,,,,,,,,,,,571.0,,,,,,
586,160,14,,,,,,,,,,,571.0,,,,,,
587,160,14,,,,,,,,,,,570.0,,,,,,
588,161,14,,,,,,,,,,,573.0,,,,,,
589,161,14,,,,,,,,,,,573.0,,,,,,
590,163,16,,,,,,,,,,,569.0,,,,,,
591,163,16,,,,,,,,,,,569.0,,,,,,
592,163,16,,,,,,,,,,,573.0,,,,,,
593,163,16,,,,,,,,,,,573.0,,,,,,
594,164,16,,,,,,,,,,,578.0,,,,,,
595,164,16,,,,,,,,,,,578.0,,,,,,
596,164,16,,,,,,,,,,,577.0,,,,,,
597,164,16,,,,,,,,,,,577.0,,,,,,
598,164,16,,,,,,,,,,,576.0,,,,,,
599,164,16,,,,,,,,,,,576.0,,,,,,
600,166,16,,,,,,,,,,,577.0,,,,,,
601,166,16,,,,,,,,,,,577.0,,,,,,
602,167,16,,,,,,,,,,,577.0,,,,,,
603,167,16,,,,,,,,,,,578.0,,,,,,
604,167,16,,,,,,,,,,,578.0,,,,,,
605,167,16,,,,,,,,,,,578.0,,,,,,
606,167,16,,,,,,,,,,,578.0,,,,,,
607,167,16,,,,,,,,,,,578.0,,,,,,
608,166,16,,,,,,,,,,,578.0,,,,,,
609,166,16,,,,,,,,,,,578.0,,,,,,
610,167,17,,,,,,,,,,,578.0,,,,,,
611,167,17,,,,,,,,,,,578.0,,,,,,
612,167,17,,,,,,,,,,,578.0,,,,,,
613,167,17,,,,,,,,,,,578.0,,,,,,
614,167,17,,,,,,,,,,,580.0,,,,,,
615,167,17,,,,,,,,,,,580.0,,,,,,
616,163,17,,,,,,,,,,,587.0,,,,,,
617,163,17,,,,,,,,,,,587.0,,,,,,
618,164,17,,,,,,,,,,,585.0,,,,,,
619,164,17,,,,,,,,,,,585.0,,,,,,
620,164,17,,,,,,,,,,,585.0,,,,,,
621,164,17,,,,,,,,,,,585.0,,,,,,
622,165,17,,,,,,,,,,,584.0,,,,,,
623,165,17,,,,,,,,,,,584.0,,,,,,
624,163,17,,,,,,,,,,,587.0,,,,,,
625,163,17,,,,,,,,,,,587.0,,,,,,
626,163,17,,,,,,,,,,,588.0,,,,,,
627,163,17,,,,,,,,,,,588.0,,,,,,
628,164,17,,,,,,,,,,,588.0,,,,,,
629,163,17,,,,,,,,,,,588.0,,,,,,
630,161,17,,,,,,,,,,,594.0,,,,,,
631,161,17,,,,,,,,,,,594.0,,,,,,
632,162,17,,,,,,,,,,,594.0,,,,,,
633,162,17,,,,,,,,,,,594.0,,,,,,
634,162,17,,,,,,,,,,,594.0,,,,,,
635,162,17,,,,,,,,,,,594.0,,,,,,
636,164,17,,,,,,,,,,,596.0,,,,,,
637,163,17,,,,,,,,,,,598.0,,,,,,
638,163,17,,,,,,,,,,,598.0,,,,,,
639,165,17,,,,,,,,,,,596.0,,,,,,
640,167,17,,,,,,,,,,,598.0,,,,,,
641,167,17,,,,,,,,,,,598.0,,,,,,
642,168,17,,,,,,,,,,,597.0,,,,,,
643,168,17,,,,,,,,,,,597.0,,,,,,
644,169,19,,,,,,,,,,,593.0,,,,,,
645,169,19,,,,,,,,,,,593.0,,,,,,
646,169,19,,,,,,,,,,,592.0,,,,,,
647,169,19,,,,,,,,,,,592.0,,,,,,
648,170,19,,,,,,,,,,,597.0,,,,,,
649,170,19,,,,,,,,,,,597.0,,,,,,
650,170,19,,,,,,,,,,,597.0,,,,,,
651,170,19,,,,,,,,,,,597.0,,,,,,
652,170,19,,,,,,,,,,,600.0,,,,,,
653,170,19,,,,,,,,,,,600.0,,,,,,
654,170,19,,,,,,,,,,,600.0,,,,,,
655,170,19,,,,,,,,,,,599.0,,,,,,
656,171,19,,,,,,,,,,,600.0,,,,,,
657,171,19,,,,,,,,,,,600.0,,,,,,
658,171,19,,,,,,,,,,,600.0,,,,,,
659,171,19,,,,,,,,,,,600.0,,,,,,
660,172,19,,,,,,,,,,,605.0,,,,,,
661,172,19,,,,,,,,,,,605.0,,,,,,
662,173,19,,,,,,,,,,,605.0,,,,,,
663,173,19,,,,,,,,,,,605.0,,,,,,
664,172,21,,,,,,,,,,,605.0,,,,,,
665,170,21,,,,,,,,,,,608.0,,,,,,
666,170,21,,,,,,,,,,,608.0,,,,,,
667,170,21,,,,,,,,,,,608.0,,,,,,
668,174,21,,,,,,,,,,,604.0,,,,,,
669,174,21,,,,,,,,,,,604.0,,,,,,
670,174,21,,,,,,,,,,,604.0,,,,,,
671,174,21,,,,,,,,,,,604.0,,,,,,
672,174,21,,,,,,,,,,,607.0,,,,,,
673,174,21,,,,,,,,,,,607.0,,,,,,
674,174,21,,,,,,,,,,,607.0,,,,,,
675,176,21,,,,,,,,,,,608.0,,,,,,
676,176,21,,,,,,,,,,,608.0,,,,,,
677,176,21,,,,,,,,,,,608.0,,,,,,
678,175,23,,,,,,,,,,,608.0,,,,,,
679,175,23,,,,,,,,,,,608.0,,,,,,
680,176,23,,,,,,,,,,,609.0,,,,,,
681,172,23,,,,,,,,,,,614.0,,,,,,
682,174,23,,,,,,,,,,,614.0,,,,,,
683,175,23,,,,,,,,,,,612.0,,,,,,
684,176,23,,,,,,,,,,,614.0,,,,,,
685,178,21,,,,,,,,,,,614.0,,,,,,
686,181,21,,,,,,,,,,,614.0,,,,,,
687,181,21,,,,,,,,,,,614.0,,,,,,
688,179,21,,,,,,,,,,,618.0,,,,,,
689,179,21,,,,,,,,,,,618.0,,,,,,
690,180,21,,,,,,,,,,,618.0,,,,,,
691,180,21,,,,,,,,,,,617.0,,,,,,
692,181,21,,,,,,,,,,,619.0,,,,,,
693,181,21,,,,,,,,,,,619.0,,,,,,
694,181,21,,,,,,,,,,,619.0,,,,,,
695,181,21,,,,,,,,,,,619.0,,,,,,
696,181,21,,,,,,,,,,,621.0,,,,,,
697,182,19,,,,,,,,,,,621.0,,,,,,
698,182,19,,,,,,,,,,,621.0,,,,,,
699,182,19,,,,,,,,,,,621.0,,,,,,
700,182,19,,,,,,,,,,,623.0,,,,,,
701,182,19,,,,,,,,,,,623.0,,,,,,
702,184,19,,,,,,,,,,,621.0,,,,,,
703,184,19,,,,,,,,,,,621.0,,,,,,
704,184,19,,,,,,,,,,,623.0,,,,,,
705,184,19,,,,,,,,,,,623.0,,,,,,
706,184,19,,,,,,,,,,,623.0,,,,,,
707,184,19,,,,,,,,,,,623.0,,,,,,
708,187,19,,,,,,,,,,,623.0,,,,,,
709,187,19,,,,,,,,,,,623.0,,,,,,
710,186,16,,,,,,,,,,,632.0,,,,,,
711,184,16,,,,,,,,,,,635.0,,,,,,
712,186,16,,,,,,,,,,,635.0,,,,,,
713,186,16,,,,,,,,,,,634.0,,,,,,
714,186,16,,,,,,,,,,,636.0,,,,,,
715,187,16,,,,,,,,,,,636.0,,,,,,
716,187,16,,,,,,,,,,,638.0,,,,,,
717,186,16,,,,,,,,,,,638.0,,,,,,
718,187,16,,,,,,,,,,,638.0,,,,,,
719,186,16,,,,,,,,,,,638.0,,,,,,
720,185,16,,,,,,,,,,,644.0,,,,,,
721,185,16,,,,,,,,,,,644.0,,,,,,
722,187,16,,,,,,,,,,,641.0,,,,,,
723,187,16,,,,,,,,,,,641.0,,,,,,
724,187,16,,,,,,,,,,,641.0,,,,,,
725,187,16,,,,,,,,,,,641.0,,,,,,
726,187,16,,,,,,,,,,,642.0,,,,,,
727,187,16,,,,,,,,,,,642.0,,,,,,
728,187,16,,,,,,,,,,,641.0,,,,,,
729,187,16,,,,,,,,,,,641.0,,,,,,
730,187,16,,,,,,,,,,,644.0,,,,,,
731,187,16,,,,,,,,,,,644.0,,,,,,
732,188,16,,,,,,,,,,,645.0,,,,,,
733,188,16,,,,,,,,,,,645.0,,,,,,
734,188,16,,,,,,,,,,,645.0,,,,,,
735,191,16,,,,,,,,,,,645.0,,,,,,
736,191,16,,,,,,,,,,,645.0,,,,,,
737,191,16,,,,,,,,,,,645.0,,,,,,
738,191,16,,,,,,,,,,,646.0,,,,,,
739,191,16,,,,,,,,,,,646.0,,,,,,
740,191,16,,,,,,,,,,,647.0,,,,,,
741,191,16,,,,,,,,,,,647.0,,,,,,
742,191,16,,,,,,,,,,,647.0,,,,,,
743,191,16,,,,,,,,,,,646.0,,,,,,
744,191,16,,,,,,,,,,,646.0,,,,,,
745,192,16,,,,,,,,,,,646.0,,,,,,
746,192,16,,,,,,,,,,,646.0,,,,,,
747,192,16,,,,,,,,,,,646.0,,,,,,
748,192,16,,,,,,,,,,,646.0,,,,,,
749,192,16,,,,,,,,,,,645.0,,,,,,
750,191,18,,,,,,,,,,,648.0,,,,,,
751,191,18,,,,,,,,,,,648.0,,,,,,
752,191,18,,,,,,,,,,,648.0,,,,,,
753,191,18,,,,,,,,,,,648.0,,,,,,
754,191,18,,,,,,,,,,,647.0,,,,,,
755,191,18,,,,,,,,,,,647.0,,,,,,
756,191,18,,,,,,,,,,,648.0,,,,,,
757,191,18,,,,,,,,,,,648.0,,,,,,
758,191,18,,,,,,,,,,,648.0,,,,,,
759,191,18,,,,,,,,,,,648.0,,,,,,
760,187,18,,,,,,,,,,,654.0,,,,,,
761,187,18,,,,,,,,,,,653.0,,,,,,
762,182,18,,,,,,,,,,,659.0,,,,,,
763,181,18,,,,,,,,,,,659.0,,,,,,
764,181,18,,,,,,,,,,,659.0,,,,,,
765,181,18,,,,,,,,,,,659.0,,,,,,
766,181,18,,,,,,,,,,,659.0,,,,,,
767,181,18,,,,,,,,,,,659.0,,,,,,
768,180,18,,,,,,,,,,,662.0,,,,,,
769,180,18,,,,,,,,,,,662.0,,,,,,
770,180,18,,,,,,,,,,,662.0,,,,,,
771,180,18,,,,,,,,,,,662.0,,,,,,
772,181,18,,,,,,,,,,,662.0,,,,,,
773,181,18,,,,,,,,,,,662.0,,,,,,
774,181,18,,,,,,,,,,,662.0,,,,,,
775,182,18,,,,,,,,,,,662.0,,,,,,
776,183,18,,,,,,,,,,,666.0,,,,,,
777,183,18,,,,,,,,,,,667.0,,,,,,
778,183,18,,,,,,,,,,,666.0,,,,,,
779,183,18,,,,,,,,,,,666.0,,,,,,
780,186,18,,,,,,,,,,,667.0,,,,,,
781,186,18,,,,,,,,,,,667.0,,,,,,
782,186,18,,,,,,,,,,,666.0,,,,,,
783,186,18,,,,,,,,,,,666.0,,,,,,
784,187,18,,,,,,,,,,,666.0,,,,,,
785,187,18,,,,,,,,,,,666.0,,,,,,
786,187,18,,,,,,,,,,,666.0,,,,,,
787,187,18,,,,,,,,,,,665.0,,,,,,
788,187,18,,,,,,,,,,,666.0,,,,,,
789,186,18,,,,,,,,,,,666.0,,,,,,
790,186,18,,,,,,,,,,,666.0,,,,,,
791,186,18,,,,,,,,,,,666.0,,,,,,
792,188,18,,,,,,,,,,,666.0,,,,,,
793,188,18,,,,,,,,,,,666.0,,,,,,
794,188,18,,,,,,,,,,,666.0,,,,,,
795,187,18,,,,,,,,,,,668.0,,,,,,
796,187,18,,,,,,,,,,,668.0,,,,,,
797,187,18,,,,,,,,,,,668.0,,,,,,
798,189,18,,,,,,,,,,,667.0,,,,,,
799,189,18,,,,,,,,,,,667.0,,,,,,
800,188,18,,,,,,,,,,,667.0,,,,,,
801,189,18,,,,,,,,,,,667.0,,,,,,
802,189,18,,,,,,,,,,,667.0,,,,,,
803,189,18,,,,,,,,,,,667.0,,,,,,
804,187,18,,,,,,,,,,,670.0,,,,,,
805,187,18,,,,,,,,,,,670.0,,,,,,
806,187,18,,,,,,,,,,,670.0,,,,,,
807,187,18,,,,,,,,,,,670.0,,,,,,
808,187,18,,,,,,,,,,,669.0,,,,,,
809,187,18,,,,,,,,,,,669.0,,,,,,
810,182,16,,,,,,,,,,,681.0,,,,,,
811,182,16,,,,,,,,,,,681.0,,,,,,
812,182,16,,,,,,,,,,,684.0,,,,,,
813,183,16,,,,,,,,,,,685.0,,,,,,
814,182,16,,,,,,,,,,,685.0,,,,,,
815,182,16,,,,,,,,,,,686.0,,,,,,
816,179,16,,,,,,,,,,,692.0,,,,,,
817,179,16,,,,,,,,,,,692.0,,,,,,
818,179,16,,,,,,,,,,,692.0,,,,,,
819,179,16,,,,,,,,,,,692.0,,,,,,
820,182,16,,,,,,,,,,,691.0,,,,,,
821,182,16,,,,,,,,,,,691.0,,,,,,
822,182,16,,,,,,,,,,,691.0,,,,,,
823,182,16,,,,,,,,,,,691.0,,,,,,
824,181,16,,,,,,,,,,,694.0,,,,,,
825,181,16,,,,,,,,,,,694.0,,,,,,
826,181,18,,,,,,,,,,,692.0,,,,,,
827,181,18,,,,,,,,,,,692.0,,,,,,
828,179,18,,,,,,,,,,,699.0,,,,,,
829,179,18,,,,,,,,,,,699.0,,,,,,
830,179,18,,,,,,,,,,,699.0,,,,,,
831,179,18,,,,,,,,,,,699.0,,,,,,
832,179,18,,,,,,,,,,,699.0,,,,,,
833,179,18,,,,,,,,,,,699.0,,,,,,
834,179,18,,,,,,,,,,,699.0,,,,,,
835,179,18,,,,,,,,,,,699.0,,,,,,
836,179,18,,,,,,,,,,,699.0,,,,,,
837,182,22,,,,,,,,,,,695.0,,,,,,
838,182,22,,,,,,,,,,,695.0,,,,,,
839,182,22,,,,,,,,,,,695.0,,,,,,
840,181,18,,,,,,,,,,,703.0,,,,,,
841,181,18,,,,,,,,,,,703.0,,,,,,
842,181,18,,,,,,,,,,,703.0,,,,,,
843,181,18,,,,,,,,,,,703.0,,,,,,
844,181,18,,,,,,,,,,,703.0,,,,,,
845,181,18,,,,,,,,,,,703.0,,,,,,
846,182,18,,,,,,,,,,,704.0,,,,,,
847,182,18,,,,,,,,,,,704.0,,,,,,
848,183,18,,,,,,,,,,,704.0,,,,,,
849,183,18,,,,,,,,,,,704.0,,,,,,
850,183,18,,,,,,,,,,,705.0,,,,,,
851,183,18,,,,,,,,,,,704.0,,,,,,
852,183,18,,,,,,,,,,,708.0,,,,,,
853,183,18,,,,,,,,,,,708.0,,,,,,
854,184,18,,,,,,,,,,,708.0,,,,,,
855,183,18,,,,,,,,,,,710.0,,,,,,
856,184,18,,,,,,,,,,,712.0,,,,,,
857,184,18,,,,,,,,,,,712.0,,,,,,
858,184,18,,,,,,,,,,,712.0,,,,,,
859,184,18,,,,,,,,,,,712.0,,,,,,
860,184,18,,,,,,,,,,,712.0,,,,,,
861,184,18,,,,,,,,,,,712.0,,,,,,
862,184,18,,,,,,,,,,,712.0,,,,,,
863,184,18,,,,,,,,,,,712.0,,,,,,
864,184,18,,,,,,,,,,,713.0,,,,,,
865,184,18,,,,,,,,,,,713.0,,,,,,
866,183,18,,,,,,,,,,,713.0,,,,,,
867,184,18,,,,,,,,,,,713.0,,,,,,
868,184,16,,,,,,,,,,,721.0,,,,,,
869,184,16,,,,,,,,,,,721.0,,,,,,
870,185,16,,,,,,,,,,,721.0,,,,,,
871,185,16,,,,,,,,,,,721.0,,,,,,
872,184,16,,,,,,,,,,,723.0,,,,,,
873,184,16,,,,,,,,,,,725.0,,,,,,
874,184,16,,,,,,,,,,,725.0,,,,,,
875,183,16,,,,,,,,,,,728.0,,,,,,
876,176,16,,,,,,,,,,,,742.0,,,,,
877,176,16,,,,,,,,,,,,742.0,,,,,
878,176,16,,,,,,,,,,,,742.0,,,,,
879,176,16,,,,,,,,,,,,744.0,,,,,
880,178,16,,,,,,,,,,,,745.0,,,,,
881,178,16,,,,,,,,,,,,745.0,,,,,
882,178,16,,,,,,,,,,,,745.0,,,,,
883,178,16,,,,,,,,,,,,745.0,,,,,
884,178,18,,,,,,,,,,,,746.0,,,,,
885,179,18,,,,,,,,,,,,746.0,,,,,
886,179,18,,,,,,,,,,,,746.0,,,,,
887,179,18,,,,,,,,,,,,746.0,,,,,
888,180,18,,,,,,,,,,,,746.0,,,,,
889,180,18,,,,,,,,,,,,746.0,,,,,
890,181,18,,,,,,,,,,,,746.0,,,,,
891,181,18,,,,,,,,,,,,746.0,,,,,
892,180,18,,,,,,,,,,,,747.0,,,,,
893,180,18,,,,,,,,,,,,747.0,,,,,
894,179,18,,,,,,,,,,,,751.0,,,,,
895,179,18,,,,,,,,,,,,751.0,,,,,
896,181,18,,,,,,,,,,,,752.0,,,,,
897,181,18,,,,,,,,,,,,751.0,,,,,
898,181,18,,,,,,,,,,,,751.0,,,,,
899,181,18,,,,,,,,,,,,751.0,,,,,
900,183,18,,,,,,,,,,,,752.0,,,,,
901,183,18,,,,,,,,,,,,752.0,,,,,
902,183,18,,,,,,,,,,,,752.0,,,,,
903,182,18,,,,,,,,,,,,752.0,,,,,
904,183,18,,,,,,,,,,,,753.0,,,,,
905,183,18,,,,,,,,,,,,752.0,,,,,
906,184,18,,,,,,,,,,,,752.0,,,,,
907,184,18,,,,,,,,,,,,752.0,,,,,
908,184,18,,,,,,,,,,,,752.0,,,,,
909,184,18,,,,,,,,,,,,752.0,,,,,
910,184,18,,,,,,,,,,,,754.0,,,,,
911,184,18,,,,,,,,,,,,754.0,,,,,
912,182,18,,,,,,,,,,,,760.0,,,,,
913,182,18,,,,,,,,,,,,760.0,,,,,
914,182,18,,,,,,,,,,,,760.0,,,,,
915,182,18,,,,,,,,,,,,760.0,,,,,
916,182,18,,,,,,,,,,,,761.0,,,,,
917,182,18,,,,,,,,,,,,762.0,,,,,
918,182,18,,,,,,,,,,,,763.0,,,,,
919,182,18,,,,,,,,,,,,763.0,,,,,
920,183,18,,,,,,,,,,,,765.0,,,,,
921,184,18,,,,,,,,,,,,765.0,,,,,
922,187,18,,,,,,,,,,,,761.0,,,,,
923,187,18,,,,,,,,,,,,760.0,,,,,
924,187,18,,,,,,,,,,,,763.0,,,,,
925,187,18,,,,,,,,,,,,764.0,,,,,
926,187,18,,,,,,,,,,,,764.0,,,,,
927,187,18,,,,,,,,,,,,764.0,,,,,
928,187,18,,,,,,,,,,,,764.0,,,,,
929,187,18,,,,,,,,,,,,764.0,,,,,
930,187,18,,,,,,,,,,,,764.0,,,,,
931,181,18,,,,,,,,,,,,771.0,,,,,
932,182,18,,,,,,,,,,,,772.0,,,,,
933,182,18,,,,,,,,,,,,772.0,,,,,
934,182,18,,,,,,,,,,,,772.0,,,,,
935,182,18,,,,,,,,,,,,772.0,,,,,
936,184,18,,,,,,,,,,,,778.0,,,,,
937,184,18,,,,,,,,,,,,778.0,,,,,
938,184,18,,,,,,,,,,,,778.0,,,,,
939,184,18,,,,,,,,,,,,781.0,,,,,
940,184,18,,,,,,,,,,,,782.0,,,,,
941,184,18,,,,,,,,,,,,782.0,,,,,
942,184,18,,,,,,,,,,,,782.0,,,,,
943,184,18,,,,,,,,,,,,782.0,,,,,
944,185,18,,,,,,,,,,,,782.0,,,,,
945,187,18,,,,,,,,,,,,782.0,,,,,
946,187,18,,,,,,,,,,,,782.0,,,,,
947,187,18,,,,,,,,,,,,781.0,,,,,
948,187,18,,,,,,,,,,,,782.0,,,,,
949,187,18,,,,,,,,,,,,782.0,,,,,
950,187,18,,,,,,,,,,,,783.0,,,,,
951,187,18,,,,,,,,,,,,783.0,,,,,
952,185,18,,,,,,,,,,,,787.0,,,,,
953,185,18,,,,,,,,,,,,787.0,,,,,
954,184,16,,,,,,,,,,,,793.0,,,,,
955,184,16,,,,,,,,,,,,794.0,,,,,
956,185,16,,,,,,,,,,,,794.0,,,,,
957,185,16,,,,,,,,,,,,794.0,,,,,
958,185,16,,,,,,,,,,,,794.0,,,,,
959,185,16,,,,,,,,,,,,794.0,,,,,
960,187,16,,,,,,,,,,,,797.0,,,,,
961,187,16,,,,,,,,,,,,797.0,,,,,
962,187,16,,,,,,,,,,,,797.0,,,,,
963,187,16,,,,,,,,,,,,796.0,,,,,
964,187,16,,,,,,,,,,,,796.0,,,,,
965,186,16,,,,,,,,,,,,796.0,,,,,
966,185,16,,,,,,,,,,,,800.0,,,,,
967,185,16,,,,,,,,,,,,800.0,,,,,
968,186,16,,,,,,,,,,,,801.0,,,,,
969,186,16,,,,,,,,,,,,801.0,,,,,
970,186,16,,,,,,,,,,,,801.0,,,,,
971,186,16,,,,,,,,,,,,801.0,,,,,
972,187,16,,,,,,,,,,,,801.0,,,,,
973,188,16,,,,,,,,,,,,801.0,,,,,
974,188,16,,,,,,,,,,,,800.0,,,,,
975,188,16,,,,,,,,,,,,800.0,,,,,
976,187,16,,,,,,,,,,,,802.0,,,,,
977,187,16,,,,,,,,,,,,801.0,,,,,
978,187,16,,,,,,,,,,,,803.0,,,,,
979,187,16,,,,,,,,,,,,803.0,,,,,
980,188,16,,,,,,,,,,,,803.0,,,,,
981,188,16,,,,,,,,,,,,803.0,,,,,
982,188,16,,,,,,,,,,,,803.0,,,,,
983,188,16,,,,,,,,,,,,803.0,,,,,
984,188,16,,,,,,,,,,,,805.0,,,,,
985,188,16,,,,,,,,,,,,805.0,,,,,
986,188,16,,,,,,,,,,,,805.0,,,,,
987,186,16,,,,,,,,,,,,808.0,,,,,
988,186,16,,,,,,,,,,,,808.0,,,,,
989,186,16,,,,,,,,,,,,808.0,,,,,
990,187,16,,,,,,,,,,,,808.0,,,,,
991,187,16,,,,,,,,,,,,808.0,,,,,
992,186,16,,,,,,,,,,,,811.0,,,,,
993,184,16,,,,,,,,,,,,816.0,,,,,
994,184,16,,,,,,,,,,,,816.0,,,,,
995,184,16,,,,,,,,,,,,815.0,,,,,
996,184,16,,,,,,,,,,,,817.0,,,,,
997,184,16,,,,,,,,,,,,817.0,,,,,
998,184,16,,,,,,,,,,,,817.0,,,,,
999,184,16,,,,,,,,,,,,818.0,,,,,
1000,186,16,,,,,,,,,,,,819.0,,,,,
1001,186,16,,,,,,,,,,,,819.0,,,,,
1002,186,16,,,,,,,,,,,,821.0,,,,,
1003,186,16,,,,,,,,,,,,820.0,,,,,
1004,186,16,,,,,,,,,,,,820.0,,,,,
1005,187,16,,,,,,,,,,,,819.0,,,,,
1006,187,16,,,,,,,,,,,,819.0,,,,,
1007,186,16,,,,,,,,,,,,819.0,,,,,
1008,182,16,,,,,,,,,,,,825.0,,,,,
1009,182,16,,,,,,,,,,,,824.0,,,,,
1010,182,16,,,,,,,,,,,,824.0,,,,,
1011,182,16,,,,,,,,,,,,824.0,,,,,
1012,182,16,,,,,,,,,,,,824.0,,,,,
1013,182,16,,,,,,,,,,,,824.0,,,,,
1014,183,16,,,,,,,,,,,,822.0,,,,,
1015,183,16,,,,,,,,,,,,822.0,,,,,
1016,183,16,,,,,,,,,,,,822.0,,,,,
1017,183,16,,,,,,,,,,,,822.0,,,,,
1018,183,16,,,,,,,,,,,,822.0,,,,,
1019,183,16,,,,,,,,,,,,822.0,,,,,
1020,183,16,,,,,,,,,,,,826.0,,,,,
1021,183,16,,,,,,,,,,,,826.0,,,,,
1022,183,16,,,,,,,,,,,,826.0,,,,,
1023,183,16,,,,,,,,,,,,826.0,,,,,
1024,183,16,,,,,,,,,,,,828.0,,,,,
1025,183,16,,,,,,,,,,,,828.0,,,,,
1026,183,16,,,,,,,,,,,,828.0,,,,,
1027,183,16,,,,,,,,,,,,828.0,,,,,
1028,183,16,,,,,,,,,,,,828.0,,,,,
1029,183,16,,,,,,,,,,,,829.0,,,,,
1030,183,16,,,,,,,,,,,,829.0,,,,,
1031,183,16,,,,,,,,,,,,828.0,,,,,
1032,184,16,,,,,,,,,,,,828.0,,,,,
1033,184,16,,,,,,,,,,,,827.0,,,,,
1034,184,16,,,,,,,,,,,,827.0,,,,,
1035,184,16,,,,,,,,,,,,826.0,,,,,
1036,183,16,,,,,,,,,,,,828.0,,,,,
1037,183,16,,,,,,,,,,,,828.0,,,,,
1038,182,16,,,,,,,,,,,,830.0,,,,,
1039,182,16,,,,,,,,,,,,830.0,,,,,
1040,182,16,,,,,,,,,,,,831.0,,,,,
1041,182,16,,,,,,,,,,,,832.0,,,,,
1042,182,16,,,,,,,,,,,,832.0,,,,,
1043,182,16,,,,,,,,,,,,832.0,,,,,
1044,182,16,,,,,,,,,,,,832.0,,,,,
1045,182,16,,,,,,,,,,,,832.0,,,,,
1046,182,16,,,,,,,,,,,,832.0,,,,,
1047,182,16,,,,,,,,,,,,832.0,,,,,
1048,182,16,,,,,,,,,,,,834.0,,,,,
1049,182,16,,,,,,,,,,,,834.0,,,,,
1050,182,16,,,,,,,,,,,,837.0,,,,,
1051,182,16,,,,,,,,,,,,837.0,,,,,
1052,182,16,,,,,,,,,,,,837.0,,,,,
1053,182,16,,,,,,,,,,,,837.0,,,,,
1054,182,16,,,,,,,,,,,,837.0,,,,,
1055,182,16,,,,,,,,,,,,837.0,,,,,
1056,180,14,,,,,,,,,,,,847.0,,,,,
1057,184,14,,,,,,,,,,,,843.0,,,,,
1058,184,14,,,,,,,,,,,,843.0,,,,,
1059,184,14,,,,,,,,,,,,843.0,,,,,
1060,186,14,,,,,,,,,,,,843.0,,,,,
1061,186,14,,,,,,,,,,,,843.0,,,,,
1062,186,14,,,,,,,,,,,,845.0,,,,,
1063,186,14,,,,,,,,,,,,845.0,,,,,
1064,186,14,,,,,,,,,,,,845.0,,,,,
1065,185,14,,,,,,,,,,,,853.0,,,,,
1066,185,14,,,,,,,,,,,,852.0,,,,,
