day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
704,170,14,,,,,,,,,482.0,,
705,170,14,,,,,,,,,482.0,,
706,170,14,,,,,,,,,482.0,,
707,170,14,,,,,,,,,482.0,,
708,173,14,,,,,,,,,482.0,,
709,173,14,,,,,,,,,482.0,,
710,172,14,,,,,,,,,487.0,,
711,170,14,,,,,,,,,490.0,,
712,172,14,,,,,,,,,489.0,,
713,172,14,,,,,,,,,489.0,,
714,174,14,,,,,,,,,487.0,,
715,175,14,,,,,,,,,487.0,,
716,176,14,,,,,,,,,485.0,,
717,176,14,,,,,,,,,485.0,,
718,177,14,,,,,,,,,485.0,,
719,177,14,,,,,,,,,485.0,,
720,177,12,,,,,,,,,492.0,,
721,177,12,,,,,,,,,492.0,,
722,177,12,,,,,,,,,492.0,,
723,177,12,,,,,,,,,492.0,,
724,177,12,,,,,,,,,492.0,,
725,177,12,,,,,,,,,492.0,,
726,177,12,,,,,,,,,493.0,,
727,177,12,,,,,,,,,492.0,,
728,177,12,,,,,,,,,492.0,,
729,177,12,,,,,,,,,492.0,,
730,176,12,,,,,,,,,495.0,,
731,176,12,,,,,,,,,495.0,,
732,176,12,,,,,,,,,496.0,,
733,176,12,,,,,,,,,496.0,,
734,176,12,,,,,,,,,495.0,,
735,179,12,,,,,,,,,495.0,,
736,179,12,,,,,,,,,495.0,,
737,179,12,,,,,,,,,495.0,,
738,178,14,,,,,,,,,495.0,,
739,178,14,,,,,,,,,495.0,,
740,177,14,,,,,,,,,497.0,,
741,178,14,,,,,,,,,494.0,,
742,178,14,,,,,,,,,494.0,,
743,178,14,,,,,,,,,494.0,,
744,178,14,,,,,,,,,493.0,,
745,179,14,,,,,,,,,493.0,,
746,179,14,,,,,,,,,493.0,,
747,179,14,,,,,,,,,493.0,,
748,179,14,,,,,,,,,493.0,,
749,180,14,,,,,,,,,491.0,,
750,177,21,,,,,,,,,491.0,,
751,177,21,,,,,,,,,491.0,,
752,177,21,,,,,,,,,490.0,,
753,177,21,,,,,,,,,490.0,,
754,177,21,,,,,,,,,489.0,,
755,177,21,,,,,,,,,488.0,,
756,176,23,,,,,,,,,488.0,,
757,176,23,,,,,,,,,487.0,,
758,176,23,,,,,,,,,487.0,,
759,176,23,,,,,,,,,487.0,,
760,173,23,,,,,,,,,492.0,,
761,174,25,,,,,,,,,488.0,,
762,171,27,,,,,,,,,489.0,,
763,171,27,,,,,,,,,489.0,,
764,171,27,,,,,,,,,489.0,,
765,171,27,,,,,,,,,489.0,,
766,171,27,,,,,,,,,489.0,,
767,171,27,,,,,,,,,489.0,,
768,172,27,,,,,,,,,490.0,,
769,172,27,,,,,,,,,490.0,,
770,173,27,,,,,,,,,489.0,,
771,172,27,,,,,,,,,489.0,,
772,173,27,,,,,,,,,489.0,,
773,172,27,,,,,,,,,489.0,,
774,172,27,,,,,,,,,489.0,,
775,173,27,,,,,,,,,489.0,,
776,173,25,,,,,,,,,496.0,,
777,173,25,,,,,,,,,497.0,,
778,173,25,,,,,,,,,496.0,,
779,173,25,,,,,,,,,496.0,,
780,175,25,,,,,,,,,498.0,,
781,175,25,,,,,,,,,498.0,,
782,175,25,,,,,,,,,498.0,,
783,175,25,,,,,,,,,498.0,,
784,176,25,,,,,,,,,498.0,,
785,176,25,,,,,,,,,498.0,,
786,176,25,,,,,,,,,496.0,,
787,176,25,,,,,,,,,496.0,,
788,176,21,,,,,,,,,501.0,,
789,176,21,,,,,,,,,500.0,,
790,176,21,,,,,,,,,500.0,,
791,176,21,,,,,,,,,500.0,,
792,178,21,,,,,,,,,500.0,,
793,179,19,,,,,,,,,500.0,,
794,179,19,,,,,,,,,500.0,,
795,178,19,,,,,,,,,501.0,,
796,178,19,,,,,,,,,501.0,,
797,178,19,,,,,,,,,501.0,,
798,180,19,,,,,,,,,501.0,,
799,180,19,,,,,,,,,501.0,,
800,180,19,,,,,,,,,500.0,,
801,181,21,,,,,,,,,496.0,,
802,180,21,,,,,,,,,495.0,,
803,180,21,,,,,,,,,495.0,,
804,176,21,,,,,,,,,500.0,,
805,176,21,,,,,,,,,500.0,,
806,176,21,,,,,,,,,500.0,,
807,176,21,,,,,,,,,500.0,,
808,176,21,,,,,,,,,500.0,,
809,176,21,,,,,,,,,500.0,,
810,170,21,,,,,,,,,511.0,,
811,171,21,,,,,,,,,509.0,,
812,170,21,,,,,,,,,513.0,,
813,171,21,,,,,,,,,513.0,,
814,171,21,,,,,,,,,513.0,,
815,170,21,,,,,,,,,514.0,,
816,167,19,,,,,,,,,521.0,,
817,167,19,,,,,,,,,520.0,,
818,167,19,,,,,,,,,519.0,,
819,167,19,,,,,,,,,519.0,,
820,170,19,,,,,,,,,519.0,,
821,170,19,,,,,,,,,519.0,,
822,170,19,,,,,,,,,519.0,,
823,170,19,,,,,,,,,519.0,,
824,169,19,,,,,,,,,522.0,,
825,168,19,,,,,,,,,522.0,,
826,168,19,,,,,,,,,523.0,,
827,168,19,,,,,,,,,523.0,,
828,168,19,,,,,,,,,528.0,,
829,168,19,,,,,,,,,528.0,,
830,168,19,,,,,,,,,527.0,,
831,168,19,,,,,,,,,527.0,,
832,168,19,,,,,,,,,526.0,,
833,168,19,,,,,,,,,526.0,,
834,168,19,,,,,,,,,524.0,,
835,168,19,,,,,,,,,523.0,,
836,168,19,,,,,,,,,523.0,,
837,169,21,,,,,,,,,523.0,,
838,169,21,,,,,,,,,522.0,,
839,169,21,,,,,,,,,522.0,,
840,167,21,,,,,,,,,527.0,,
841,167,21,,,,,,,,,526.0,,
842,167,21,,,,,,,,,526.0,,
843,167,21,,,,,,,,,526.0,,
844,167,21,,,,,,,,,526.0,,
845,167,21,,,,,,,,,526.0,,
846,168,21,,,,,,,,,527.0,,
847,168,21,,,,,,,,,527.0,,
848,169,21,,,,,,,,,527.0,,
849,169,21,,,,,,,,,527.0,,
850,168,21,,,,,,,,,528.0,,
851,168,21,,,,,,,,,527.0,,
852,165,21,,,,,,,,,534.0,,
853,165,21,,,,,,,,,534.0,,
854,166,21,,,,,,,,,534.0,,
855,166,23,,,,,,,,,532.0,,
856,167,23,,,,,,,,,534.0,,
857,167,23,,,,,,,,,533.0,,
858,167,23,,,,,,,,,532.0,,
859,167,23,,,,,,,,,532.0,,
860,167,23,,,,,,,,,532.0,,
861,167,23,,,,,,,,,532.0,,
862,167,23,,,,,,,,,532.0,,
863,166,23,,,,,,,,,532.0,,
864,166,23,,,,,,,,,534.0,,
865,166,23,,,,,,,,,534.0,,
866,166,23,,,,,,,,,534.0,,
867,167,23,,,,,,,,,534.0,,
868,166,20,,,,,,,,,544.0,,
869,166,20,,,,,,,,,544.0,,
870,167,20,,,,,,,,,544.0,,
871,167,20,,,,,,,,,544.0,,
872,167,20,,,,,,,,,546.0,,
873,167,20,,,,,,,,,548.0,,
874,169,20,,,,,,,,,544.0,,
875,169,20,,,,,,,,,545.0,,
876,165,16,,,,,,,,,560.0,,
877,165,16,,,,,,,,,560.0,,
878,165,16,,,,,,,,,559.0,,
879,164,16,,,,,,,,,562.0,,
880,166,16,,,,,,,,,562.0,,
881,166,16,,,,,,,,,562.0,,
882,166,16,,,,,,,,,561.0,,
883,166,16,,,,,,,,,561.0,,
884,166,16,,,,,,,,,564.0,,
885,167,16,,,,,,,,,564.0,,
886,167,16,,,,,,,,,564.0,,
887,167,16,,,,,,,,,564.0,,
888,168,16,,,,,,,,,564.0,,
889,168,16,,,,,,,,,564.0,,
890,171,18,,,,,,,,,558.0,,
891,171,18,,,,,,,,,558.0,,
892,171,18,,,,,,,,,559.0,,
893,171,18,,,,,,,,,559.0,,
894,167,18,,,,,,,,,566.0,,
895,167,18,,,,,,,,,566.0,,
896,169,20,,,,,,,,,563.0,,
897,169,20,,,,,,,,,562.0,,
898,169,20,,,,,,,,,561.0,,
899,170,18,,,,,,,,,561.0,,
900,174,18,,,,,,,,,558.0,,
901,174,18,,,,,,,,,558.0,,
902,174,18,,,,,,,,,558.0,,
903,174,18,,,,,,,,,558.0,,
904,175,18,,,,,,,,,559.0,,
905,175,18,,,,,,,,,559.0,,
906,176,18,,,,,,,,,559.0,,
907,176,18,,,,,,,,,559.0,,
908,176,18,,,,,,,,,559.0,,
909,176,18,,,,,,,,,559.0,,
910,176,18,,,,,,,,,560.0,,
911,176,18,,,,,,,,,560.0,,
912,181,18,,,,,,,,,559.0,,
913,181,18,,,,,,,,,558.0,,
914,181,18,,,,,,,,,558.0,,
915,180,18,,,,,,,,,558.0,,
916,180,18,,,,,,,,,559.0,,
917,178,18,,,,,,,,,562.0,,
918,178,18,,,,,,,,,563.0,,
919,178,18,,,,,,,,,563.0,,
920,179,18,,,,,,,,,565.0,,
921,179,18,,,,,,,,,564.0,,
922,179,18,,,,,,,,,564.0,,
923,179,18,,,,,,,,,564.0,,
924,179,18,,,,,,,,,567.0,,
925,179,18,,,,,,,,,568.0,,
926,179,18,,,,,,,,,568.0,,
927,179,18,,,,,,,,,568.0,,
928,179,18,,,,,,,,,568.0,,
929,179,18,,,,,,,,,568.0,,
930,179,18,,,,,,,,,569.0,,
931,178,16,,,,,,,,,573.0,,
932,179,16,,,,,,,,,574.0,,
933,179,16,,,,,,,,,574.0,,
934,179,16,,,,,,,,,574.0,,
935,179,16,,,,,,,,,574.0,,
936,181,16,,,,,,,,,579.0,,
937,181,16,,,,,,,,,579.0,,
938,181,16,,,,,,,,,579.0,,
939,181,16,,,,,,,,,580.0,,
940,178,16,,,,,,,,,584.0,,
941,178,16,,,,,,,,,584.0,,
942,178,16,,,,,,,,,584.0,,
943,178,16,,,,,,,,,584.0,,
944,179,16,,,,,,,,,583.0,,
945,181,16,,,,,,,,,583.0,,
946,180,16,,,,,,,,,583.0,,
947,180,16,,,,,,,,,583.0,,
948,180,16,,,,,,,,,584.0,,
949,180,16,,,,,,,,,583.0,,
950,180,16,,,,,,,,,584.0,,
951,179,16,,,,,,,,,584.0,,
952,176,16,,,,,,,,,589.0,,
953,176,16,,,,,,,,,589.0,,
954,177,16,,,,,,,,,591.0,,
955,177,16,,,,,,,,,591.0,,
956,178,16,,,,,,,,,591.0,,
957,177,16,,,,,,,,,591.0,,
958,178,16,,,,,,,,,589.0,,
959,178,16,,,,,,,,,589.0,,
960,179,16,,,,,,,,,593.0,,
961,179,16,,,,,,,,,593.0,,
962,179,16,,,,,,,,,593.0,,
963,179,16,,,,,,,,,593.0,,
964,179,16,,,,,,,,,593.0,,
965,179,16,,,,,,,,,593.0,,
966,179,16,,,,,,,,,596.0,,
967,179,16,,,,,,,,,596.0,,
968,181,16,,,,,,,,,595.0,,
969,182,16,,,,,,,,,592.0,,
970,182,18,,,,,,,,,589.0,,
971,182,18,,,,,,,,,588.0,,
972,183,18,,,,,,,,,587.0,,
973,184,18,,,,,,,,,587.0,,
974,184,18,,,,,,,,,587.0,,
975,184,18,,,,,,,,,586.0,,
976,184,18,,,,,,,,,587.0,,
977,184,18,,,,,,,,,587.0,,
978,185,18,,,,,,,,,588.0,,
979,185,18,,,,,,,,,588.0,,
980,186,18,,,,,,,,,588.0,,
981,185,18,,,,,,,,,588.0,,
982,185,18,,,,,,,,,588.0,,
983,184,18,,,,,,,,,588.0,,
984,183,18,,,,,,,,,590.0,,
985,183,18,,,,,,,,,589.0,,
986,183,18,,,,,,,,,589.0,,
987,183,18,,,,,,,,,590.0,,
988,183,18,,,,,,,,,589.0,,
989,183,18,,,,,,,,,589.0,,
990,184,18,,,,,,,,,590.0,,
991,185,20,,,,,,,,,586.0,,
992,182,20,,,,,,,,,591.0,,
993,179,20,,,,,,,,,597.0,,
994,179,20,,,,,,,,,597.0,,
995,179,20,,,,,,,,,597.0,,
996,178,22,,,,,,,,,597.0,,
997,178,22,,,,,,,,,597.0,,
998,178,22,,,,,,,,,597.0,,
999,178,22,,,,,,,,,598.0,,
1000,179,22,,,,,,,,,600.0,,
1001,180,22,,,,,,,,,598.0,,
1002,180,22,,,,,,,,,600.0,,
1003,180,22,,,,,,,,,599.0,,
1004,180,22,,,,,,,,,599.0,,
1005,181,22,,,,,,,,,599.0,,
1006,181,22,,,,,,,,,599.0,,
1007,181,22,,,,,,,,,597.0,,
1008,175,20,,,,,,,,,605.0,,
1009,175,20,,,,,,,,,605.0,,
1010,175,20,,,,,,,,,605.0,,
1011,175,20,,,,,,,,,605.0,,
1012,175,20,,,,,,,,,605.0,,
1013,175,20,,,,,,,,,605.0,,
1014,175,20,,,,,,,,,605.0,,
1015,175,20,,,,,,,,,605.0,,
1016,175,20,,,,,,,,,604.0,,
1017,175,20,,,,,,,,,604.0,,
1018,175,20,,,,,,,,,603.0,,
1019,175,20,,,,,,,,,603.0,,
1020,175,20,,,,,,,,,607.0,,
1021,174,20,,,,,,,,,607.0,,
1022,174,20,,,,,,,,,607.0,,
1023,174,20,,,,,,,,,606.0,,
1024,173,20,,,,,,,,,609.0,,
1025,173,20,,,,,,,,,609.0,,
1026,173,20,,,,,,,,,609.0,,
1027,173,20,,,,,,,,,609.0,,
1028,173,20,,,,,,,,,609.0,,
1029,173,20,,,,,,,,,610.0,,
1030,173,20,,,,,,,,,611.0,,
1031,173,20,,,,,,,,,610.0,,
1032,174,20,,,,,,,,,610.0,,
1033,174,23,,,,,,,,,605.0,,
1034,174,23,,,,,,,,,605.0,,
1035,173,23,,,,,,,,,605.0,,
1036,173,23,,,,,,,,,606.0,,
1037,172,23,,,,,,,,,606.0,,
1038,172,23,,,,,,,,,607.0,,
1039,172,23,,,,,,,,,607.0,,
1040,172,23,,,,,,,,,608.0,,
1041,172,23,,,,,,,,,609.0,,
1042,172,23,,,,,,,,,607.0,,
1043,172,23,,,,,,,,,607.0,,
1044,171,23,,,,,,,,,607.0,,
1045,171,23,,,,,,,,,605.0,,
1046,174,25,,,,,,,,,599.0,,
1047,174,25,,,,,,,,,599.0,,
1048,172,23,,,,,,,,,605.0,,
1049,172,23,,,,,,,,,605.0,,
1050,171,23,,,,,,,,,609.0,,
1051,171,23,,,,,,,,,609.0,,
1052,171,23,,,,,,,,,609.0,,
1053,171,23,,,,,,,,,608.0,,
1054,171,23,,,,,,,,,608.0,,
1055,170,23,,,,,,,,,608.0,,
1056,171,21,,,,,,,,,615.0,,
1057,174,21,,,,,,,,,612.0,,
1058,174,21,,,,,,,,,612.0,,
1059,174,21,,,,,,,,,612.0,,
1060,176,21,,,,,,,,,612.0,,
1061,176,21,,,,,,,,,611.0,,
1062,174,21,,,,,,,,,615.0,,
1063,174,21,,,,,,,,,615.0,,
1064,174,21,,,,,,,,,615.0,,
1065,171,20,,,,,,,,,624.0,,
1066,171,20,,,,,,,,,623.0,,
1067,171,20,,,,,,,,,623.0,,
1068,171,20,,,,,,,,,622.0,,
1069,171,20,,,,,,,,,622.0,,
1070,171,20,,,,,,,,,622.0,,
1071,171,20,,,,,,,,,621.0,,
1072,172,20,,,,,,,,,621.0,,
1073,172,20,,,,,,,,,621.0,,
1074,171,20,,,,,,,,,621.0,,
1075,171,20,,,,,,,,,621.0,,
1076,172,20,,,,,,,,,621.0,,
1077,171,20,,,,,,,,,621.0,,
1078,171,20,,,,,,,,,621.0,,
1079,171,20,,,,,,,,,621.0,,
1080,171,20,,,,,,,,,622.0,,
1081,171,20,,,,,,,,,622.0,,
1082,171,20,,,,,,,,,620.0,,
1083,171,20,,,,,,,,,620.0,,
1084,171,20,,,,,,,,,620.0,,
1085,171,20,,,,,,,,,621.0,,
1086,171,20,,,,,,,,,622.0,,
1087,171,20,,,,,,,,,622.0,,
1088,171,20,,,,,,,,,621.0,,
1089,171,20,,,,,,,,,621.0,,
1090,173,20,,,,,,,,,621.0,,
1091,173,20,,,,,,,,,621.0,,
1092,173,20,,,,,,,,,621.0,,
1093,173,20,,,,,,,,,621.0,,
1094,174,20,,,,,,,,,619.0,,
1095,174,20,,,,,,,,,,619.0,
1096,174,20,,,,,,,,,,619.0,
1097,174,20,,,,,,,,,,619.0,
1098,172,20,,,,,,,,,,623.0,
1099,172,20,,,,,,,,,,622.0,
1100,173,20,,,,,,,,,,622.0,
1101,173,20,,,,,,,,,,622.0,
1102,173,20,,,,,,,,,,622.0,
1103,173,20,,,,,,,,,,622.0,
1104,174,20,,,,,,,,,,622.0,
1105,174,20,,,,,,,,,,621.0,
1106,174,20,,,,,,,,,,621.0,
1107,174,20,,,,,,,,,,620.0,
1108,174,20,,,,,,,,,,619.0,
1109,174,20,,,,,,,,,,619.0,
1110,174,20,,,,,,,,,,619.0,
1111,174,20,,,,,,,,,,619.0,
1112,174,20,,,,,,,,,,619.0,
1113,175,20,,,,,,,,,,618.0,
1114,175,20,,,,,,,,,,618.0,
1115,177,25,,,,,,,,,,610.0,
1116,179,25,,,,,,,,,,609.0,
1117,179,25,,,,,,,,,,609.0,
1118,179,25,,,,,,,,,,609.0,
1119,179,25,,,,,,,,,,609.0,
1120,180,28,,,,,,,,,,605.0,
1121,180,28,,,,,,,,,,604.0,
1122,180,28,,,,,,,,,,604.0,
1123,179,28,,,,,,,,,,604.0,
1124,179,28,,,,,,,,,,604.0,
1125,178,23,,,,,,,,,,611.0,
1126,178,23,,,,,,,,,,610.0,
1127,177,23,,,,,,,,,,612.0,
1128,177,23,,,,,,,,,,613.0,
1129,177,23,,,,,,,,,,613.0,
1130,177,23,,,,,,,,,,615.0,
1131,177,23,,,,,,,,,,615.0,
1132,177,23,,,,,,,,,,615.0,
1133,177,23,,,,,,,,,,615.0,
1134,176,21,,,,,,,,,,619.0,
1135,176,21,,,,,,,,,,619.0,
1136,176,21,,,,,,,,,,620.0,
1137,176,21,,,,,,,,,,619.0,
1138,176,21,,,,,,,,,,619.0,
1139,176,21,,,,,,,,,,619.0,
1140,175,21,,,,,,,,,,624.0,
1141,175,21,,,,,,,,,,624.0,
1142,175,21,,,,,,,,,,624.0,
1143,175,21,,,,,,,,,,624.0,
1144,175,21,,,,,,,,,,624.0,
1145,175,21,,,,,,,,,,624.0,
1146,174,21,,,,,,,,,,626.0,
1147,173,21,,,,,,,,,,626.0,
1148,173,21,,,,,,,,,,626.0,
1149,173,21,,,,,,,,,,625.0,
1150,173,19,,,,,,,,,,627.0,
1151,172,19,,,,,,,,,,627.0,
1152,172,19,,,,,,,,,,631.0,
1153,172,19,,,,,,,,,,631.0,
1154,172,19,,,,,,,,,,631.0,
1155,172,19,,,,,,,,,,631.0,
1156,172,19,,,,,,,,,,631.0,
1157,172,19,,,,,,,,,,631.0,
1158,172,19,,,,,,,,,,631.0,
1159,173,19,,,,,,,,,,629.0,
1160,173,19,,,,,,,,,,628.0,
1161,173,19,,,,,,,,,,628.0,
1162,173,19,,,,,,,,,,627.0,
1163,173,19,,,,,,,,,,627.0,
1164,173,19,,,,,,,,,,626.0,
1165,173,19,,,,,,,,,,626.0,
1166,173,19,,,,,,,,,,626.0,
1167,173,19,,,,,,,,,,626.0,
1168,173,19,,,,,,,,,,626.0,
1169,173,19,,,,,,,,,,626.0,
1170,173,19,,,,,,,,,,628.0,
1171,173,19,,,,,,,,,,628.0,
1172,173,19,,,,,,,,,,627.0,
1173,173,19,,,,,,,,,,627.0,
1174,176,19,,,,,,,,,,623.0,
1175,176,19,,,,,,,,,,622.0,
1176,176,17,,,,,,,,,,629.0,
1177,176,17,,,,,,,,,,629.0,
1178,178,17,,,,,,,,,,626.0,
1179,178,17,,,,,,,,,,626.0,
1180,178,17,,,,,,,,,,625.0,
1181,178,19,,,,,,,,,,622.0,
1182,178,19,,,,,,,,,,622.0,
1183,178,19,,,,,,,,,,623.0,
1184,178,19,,,,,,,,,,623.0,
1185,178,19,,,,,,,,,,623.0,
1186,178,19,,,,,,,,,,623.0,
1187,178,19,,,,,,,,,,623.0,
1188,178,19,,,,,,,,,,626.0,
1189,178,19,,,,,,,,,,626.0,
1190,180,19,,,,,,,,,,627.0,
1191,180,19,,,,,,,,,,627.0,
1192,182,19,,,,,,,,,,625.0,
1193,182,19,,,,,,,,,,625.0,
1194,182,21,,,,,,,,,,621.0,
1195,178,21,,,,,,,,,,625.0,
1196,178,21,,,,,,,,,,624.0,
1197,178,21,,,,,,,,,,624.0,
1198,178,21,,,,,,,,,,624.0,
1199,178,21,,,,,,,,,,624.0,
1200,178,21,,,,,,,,,,625.0,
1201,179,21,,,,,,,,,,623.0,
1202,178,21,,,,,,,,,,623.0,
1203,178,21,,,,,,,,,,623.0,
1204,180,21,,,,,,,,,,619.0,
1205,180,21,,,,,,,,,,619.0,
1206,180,21,,,,,,,,,,619.0,
1207,180,21,,,,,,,,,,619.0,
1208,181,21,,,,,,,,,,618.0,
1209,182,21,,,,,,,,,,615.0,
1210,182,21,,,,,,,,,,615.0,
1211,182,21,,,,,,,,,,614.0,
1212,182,21,,,,,,,,,,616.0,
1213,182,21,,,,,,,,,,616.0,
1214,182,21,,,,,,,,,,616.0,
1215,182,21,,,,,,,,,,615.0,
1216,180,21,,,,,,,,,,617.0,
1217,180,21,,,,,,,,,,617.0,
1218,181,21,,,,,,,,,,619.0,
1219,181,21,,,,,,,,,,619.0,
1220,181,21,,,,,,,,,,619.0,
1221,181,21,,,,,,,,,,619.0,
1222,181,21,,,,,,,,,,618.0,
1223,181,21,,,,,,,,,,618.0,
1224,181,21,,,,,,,,,,619.0,
1225,181,21,,,,,,,,,,619.0,
1226,181,21,,,,,,,,,,619.0,
1227,181,21,,5,,,,,,,,613.0,
1228,181,21,,5,,,,,,,,613.0,
1229,181,21,,5,,,,,,,,613.0,
1230,181,21,,5,,,,,,,,616.0,
1231,182,21,,5,,,,,,,,613.0,
1232,182,21,,5,,,,,,,,613.0,
1233,182,21,,5,,,,,,,,613.0,
1234,182,21,,5,,,,,,,,611.0,
1235,182,21,,5,,,,,,,,610.0,
1236,179,21,,5,,,,,,,,614.0,
1237,179,21,,5,,,,,,,,614.0,
1238,178,21,,5,,,,,,,,614.0,
1239,178,21,,5,,,,,,,,614.0,
1240,178,21,,5,,,,,,,,616.0,
1241,178,21,,5,,,,,,,,615.0,
1242,178,21,,5,,,,,,,,617.0,
1243,177,21,,5,,,,,,,,617.0,
1244,177,21,,5,,,,,,,,617.0,
1245,177,21,,5,,,,,,,,617.0,
1246,177,21,,5,,,,,,,,617.0,
1247,177,21,,5,,,,,,,,617.0,
1248,177,21,,5,,,,,,,,619.0,
1249,177,21,,5,,,,,,,,619.0,
1250,176,23,,5,,,,,,,,618.0,
1251,177,23,,5,,,,,,,,618.0,
1252,177,23,,5,,,,,,,,617.0,
1253,176,23,,5,,,,,,,,619.0,
1254,176,23,,5,,,,,,,,621.0,
1255,177,23,,5,,,,,,,,622.0,
1256,177,23,,5,,,,,,,,622.0,
1257,178,23,,5,,,,,,,,620.0,
1258,179,25,3,5,,,,,,,,613.0,
1259,179,25,3,5,,,,,,,,613.0,
1260,180,23,3,5,,,,,,,,617.0,
1261,180,23,3,5,,,,,,,,617.0,
1262,180,23,3,5,,,,,,,,616.0,
1263,180,23,3,5,,,,,,,,616.0,
1264,183,21,3,5,,,,,,,,614.0,
1265,183,21,3,5,,,,,,,,614.0,
1266,183,21,3,5,,,,,,,,614.0,
1267,183,21,3,5,,,,,,,,613.0,
1268,183,21,3,5,,,,,,,,613.0,
1269,185,21,3,5,,,,,,,,610.0,
1270,188,18,3,5,,,,,,,,611.0,
1271,188,18,3,5,,,,,,,,611.0,
1272,186,18,3,5,,,,,,,,614.0,
1273,186,18,3,5,,,,,,,,614.0,
1274,186,18,3,5,,,,,,,,614.0,
1275,186,18,3,5,,,,,,,,614.0,
1276,186,18,3,5,,,,,,,,614.0,
1277,186,20,3,5,,,,,,,,610.0,
1278,186,20,3,5,,,,,,,,611.0,
1279,186,20,3,5,,,,,,,,611.0,
1280,186,20,3,5,,,,,,,,613.0,
1281,184,22,3,5,,,,,,,,614.0,
1282,184,22,3,5,,,,,,,,614.0,
1283,183,22,3,5,,,,,,,,613.0,
1284,183,22,3,5,,,,,,,,613.0,
1285,183,22,3,5,,,,,,,,613.0,
1286,183,22,3,5,,,,,,,,613.0,
1287,182,18,3,5,,,,,,,,623.0,
1288,182,18,3,5,,,,,,,,623.0,
1289,182,18,3,5,,,,,,,,623.0,
1290,181,18,3,5,,,,,,,,625.0,
1291,181,18,3,5,,,,,,,,625.0,
1292,181,18,3,5,,,,,,,,623.0,
1293,181,18,3,5,,,,,,,,623.0,
1294,179,18,3,5,,,,,,,,623.0,
1295,179,18,3,5,,,,,,,,623.0,
1296,176,18,3,5,,,,,,,,629.0,
1297,176,18,3,5,,,,,,,,629.0,
1298,176,18,3,5,,,,,,,,629.0,
1299,176,18,3,5,,,,,,,,629.0,
1300,178,16,3,5,,,,,,,,631.0,
1301,178,16,3,5,,,,,,,,631.0,
1302,173,14,3,5,,,,,,,,646.0,
1303,173,14,3,5,,,,,,,,646.0,
1304,173,14,3,5,,,,,,,,647.0,
1305,173,14,3,5,,,,,,,,647.0,
1306,172,14,3,5,,,,,,,,647.0,
1307,172,14,3,5,,,,,,,,647.0,
1308,167,14,3,5,,,,,,,,655.0,
1309,167,14,3,5,,,,,,,,654.0,
1310,166,14,3,5,,,,,,,,658.0,
1311,167,14,3,5,,,,,,,,656.0,
1312,170,14,3,5,,,,,,,,654.0,
1313,170,14,3,5,,,,,,,,654.0,
1314,170,14,3,5,,,,,,,,655.0,
1315,170,14,3,5,,,,,,,,656.0,
1316,171,14,3,5,,,,,,,,657.0,
1317,171,14,3,5,,,,,,,,657.0,
1318,171,14,3,5,,,,,,,,657.0,
1319,171,14,3,5,,,,,,,,656.0,
1320,173,14,3,5,,,,,,,,656.0,
1321,173,14,3,5,,,,,,,,656.0,
1322,174,14,3,5,,,,,,,,653.0,
1323,173,14,3,5,,,,,,,,654.0,
1324,173,14,3,5,,,,,,,,655.0,
1325,173,14,3,5,,,,,,,,655.0,
1326,173,14,3,5,,,,,,,,655.0,
1327,173,14,3,5,,,,,,,,655.0,
1328,173,14,3,5,,,,,,,,655.0,
1329,173,14,3,5,,,,,,,,655.0,
1330,173,14,3,5,,,,,,,,655.0,
1331,172,14,3,5,,,,,,,,655.0,
1332,173,14,3,5,,,,,,,,656.0,
1333,174,14,3,5,,,,,,,,654.0,
1334,174,14,3,5,,,,,,,,654.0,
1335,174,14,3,5,,,,,,,,653.0,
1336,174,14,3,5,,,,,,,,653.0,
1337,174,14,3,5,,,,,,,,653.0,
1338,173,14,3,5,,,,,,,,659.0,
1339,172,14,3,5,,,,,,,,658.0,
1340,171,14,3,5,,,,,,,,658.0,
1341,171,14,3,5,,,,,,,,658.0,
1342,170,14,3,5,,,,,,,,658.0,
1343,169,14,3,5,,,,,,,,658.0,
1344,169,14,3,5,,,,,,,,659.0,
1345,168,14,3,5,,,,,,,,659.0,
1346,168,14,3,5,,,,,,,,659.0,
1347,168,14,3,5,,,,,,,,659.0,
1348,170,14,3,5,,,,,,,,655.0,
1349,170,14,3,5,,,,,,,,655.0,
1350,174,14,3,5,,,,,,,,657.0,
1351,174,14,3,5,,,,,,,,657.0,
1352,174,14,3,5,,,,,,,,656.0,
1353,174,14,3,5,,,,,,,,656.0,
1354,174,14,3,5,,,,,,,,656.0,
1355,174,14,3,5,,,,,,,,656.0,
1356,173,14,3,5,,,,,,,,659.0,
1357,173,14,3,5,,,,,,,,659.0,
1358,173,14,3,5,,,,,,,,659.0,
1359,174,14,3,5,,,,,,,,659.0,
1360,173,16,3,5,,,,,,,,661.0,
1361,173,16,3,5,,,,,,,,659.0,
1362,173,16,3,5,,,,,,,,661.0,
1363,173,16,3,5,,,,,,,,659.0,
1364,173,16,3,5,,,,,,,,659.0,
1365,174,16,3,5,,,,,,,,658.0,
1366,174,16,3,5,,,,,,,,658.0,
1367,173,16,3,5,,,,,,,,657.0,
1368,173,18,3,5,,,,,,,,656.0,
1369,173,18,3,5,,,,,,,,656.0,
1370,173,18,3,5,,,,,,,,656.0,
