520,157,8,,,,,,,,,,,,514.0,,,,,,
521,157,8,,,,,,,,,,,,514.0,,,,,,
522,159,8,,,,,,,,,,,,516.0,,,,,,
523,159,8,,,,,,,,,,,,516.0,,,,,,
524,159,8,,,,,,,,,,,,516.0,,,,,,
525,160,8,,,,,,,,,,,,517.0,,,,,,
526,161,8,,,,,,,,,,,,518.0,,,,,,
527,161,8,,,,,,,,,,,,518.0,,,,,,
528,162,8,,,,,,,,,,,,519.0,,,,,,
529,162,8,,,,,,,,,,,,519.0,,,,,,
530,162,8,,,,,,,,,,,,520.0,,,,,,
531,161,8,,,,,,,,,,,,523.0,,,,,,
532,162,8,,,,,,,,,,,,523.0,,,,,,
533,162,8,,,,,,,,,,,,522.0,,,,,,
534,162,8,,,,,,,,,,,,524.0,,,,,,
535,162,8,,,,,,,,,,,,524.0,,,,,,
536,162,8,,,,,,,,,,,,527.0,,,,,,
537,162,8,,,,,,,,,,,,528.0,,,,,,
538,162,8,,,,,,,,,,,,528.0,,,,,,
539,163,8,,,,,,,,,,,,526.0,,,,,,
540,160,8,,,,,,,,,,,,542.0,,,,,,
541,159,8,,,,,,,,,,,,542.0,,,,,,
542,159,8,,,,,,,,,,,,543.0,,,,,,
543,160,8,,,,,,,,,,,,543.0,,,,,,
544,160,8,,,,,,,,,,,,547.0,,,,,,
545,160,8,,,,,,,,,,,,547.0,,,,,,
546,160,8,,,,,,,,,,,,550.0,,,,,,
547,160,8,,,,,,,,,,,,550.0,,,,,,
548,160,8,,,,,,,,,,,,551.0,,,,,,
549,160,8,,,,,,,,,,,,551.0,,,,,,
550,160,8,,,,,,,,,,,,552.0,,,,,,
551,160,8,,,,,,,,,,,,552.0,,,,,,
552,158,6,,,,,,,,,,,,564.0,,,,,,
553,158,6,,,,,,,,,,,,564.0,,,,,,
554,158,6,,,,,,,,,,,,564.0,,,,,,
555,158,6,,,,,,,,,,,,564.0,,,,,,
556,159,6,,,,,,,,,,,,565.0,,,,,,
557,159,6,,,,,,,,,,,,565.0,,,,,,
558,160,6,,,,,,,,,,,,565.0,,,,,,
559,160,6,,,,,,,,,,,,565.0,,,,,,
560,158,6,,,,,,,,,,,,578.0,,,,,,
561,158,6,,,,,,,,,,,,577.0,,,,,,
562,158,6,,,,,,,,,,,,577.0,,,,,,
563,157,6,,,,,,,,,,,,577.0,,,,,,
564,158,6,,,,,,,,,,,,577.0,,,,,,
565,158,6,,,,,,,,,,,,578.0,,,,,,
566,158,6,,,,,,,,,,,,578.0,,,,,,
567,159,6,,,,,,,,,,,,578.0,,,,,,
568,160,6,,,,,,,,,,,,578.0,,,,,,
569,160,6,,,,,,,,,,,,578.0,,,,,,
570,158,6,,,,,,,,,,,,589.0,,,,,,
571,158,6,,,,,,,,,,,,589.0,,,,,,
572,158,6,,,,,,,,,,,,589.0,,,,,,
573,158,6,,,,,,,,,,,,589.0,,,,,,
574,157,6,,,,,,,,,,,,589.0,,,,,,
575,157,6,,,,,,,,,,,,588.0,,,,,,
576,157,8,,,,,,,,,,,,,592.0,,,,,
577,156,8,,,,,,,,,,,,,592.0,,,,,
578,156,8,,,,,,,,,,,,,592.0,,,,,
579,156,8,,,,,,,,,,,,,591.0,,,,,
580,155,6,,,,,,,,,,,,,597.0,,,,,
581,155,6,,,,,,,,,,,,,597.0,,,,,
582,157,6,,,,,,,,,,,,,597.0,,,,,
583,157,6,,,,,,,,,,,,,597.0,,,,,
584,157,6,,,,,,,,,,,,,597.0,,,,,
585,157,6,,,,,,,,,,,,,597.0,,,,,
586,157,6,,,,,,,,,,,,,597.0,,,,,
587,157,6,,,,,,,,,,,,,597.0,,,,,
588,158,6,,,,,,,,,,,,,,600.0,,,,
589,158,6,,,,,,,,,,,,,,600.0,,,,
590,159,6,,,,,,,,,,,,,,600.0,,,,
591,159,6,,,,,,,,,,,,,,600.0,,,,
592,158,6,,,,,,,,,,,,,,605.0,,,,
593,158,6,,,,,,,,,,,,,,605.0,,,,
594,158,6,,,,,,,,,,,,,,611.0,,,,
595,158,6,,,,,,,,,,,,,,611.0,,,,
596,158,6,,,,,,,,,,,,,,610.0,,,,
597,158,6,,,,,,,,,,,,,,610.0,,,,
598,158,6,,,,,,,,,,,,,,609.0,,,,
599,158,6,,,,,,,,,,,,,,609.0,,,,
600,159,6,,,,,,,,,,,,,,610.0,,,,
601,159,6,,,,,,,,,,,,,,610.0,,,,
602,160,6,,,,,,,,,,,,,,609.0,,,,
603,160,6,,,,,,,,,,,,,,610.0,,,,
604,160,6,,,,,,,,,,,,,,610.0,,,,
605,160,6,,,,,,,,,,,,,,610.0,,,,
606,160,6,,,,,,,,,,,,,,610.0,,,,
607,160,6,,,,,,,,,,,,,,609.0,,,,
608,160,6,,,,,,,,,,,,,,609.0,,,,
609,160,6,,,,,,,,,,,,,,609.0,,,,
610,160,8,,,,,,,,,,,,,,609.0,,,,
611,160,8,,,,,,,,,,,,,,609.0,,,,
612,161,8,,,,,,,,,,,,,,609.0,,,,
613,161,8,,,,,,,,,,,,,,607.0,,,,
614,161,8,,,,,,,,,,,,,,609.0,,,,
615,161,8,,,,,,,,,,,,,,609.0,,,,
616,161,8,,,,,,,,,,,,,,612.0,,,,
617,161,8,,,,,,,,,,,,,,612.0,,,,
618,161,8,,,,,,,,,,,,,,612.0,,,,
619,161,8,,,,,,,,,,,,,,612.0,,,,
620,161,8,,,,,,,,,,,,,,612.0,,,,
621,161,8,,,,,,,,,,,,,,611.0,,,,
622,162,8,,,,,,,,,,,,,,611.0,,,,
623,162,8,,,,,,,,,,,,,,611.0,,,,
624,161,8,,,,,,,,,,,,,,613.0,,,,
625,161,8,,,,,,,,,,,,,,613.0,,,,
626,161,8,,,,,,,,,,,,,,614.0,,,,
627,161,8,,,,,,,,,,,,,,614.0,,,,
628,162,8,,,,,,,,,,,,,,614.0,,,,
629,162,8,,,,,,,,,,,,,,613.0,,,,
630,160,10,,,,,,,,,,,,,,617.0,,,,
631,160,10,,,,,,,,,,,,,,617.0,,,,
632,161,10,,,,,,,,,,,,,,617.0,,,,
633,161,10,,,,,,,,,,,,,,617.0,,,,
634,161,10,,,,,,,,,,,,,,617.0,,,,
635,161,10,,,,,,,,,,,,,,617.0,,,,
636,163,10,,,,,,,,,,,,,,619.0,,,,
637,163,10,,,,,,,,,,,,,,620.0,,,,
638,163,10,,,,,,,,,,,,,,620.0,,,,
639,163,10,,,,,,,,,,,,,,621.0,,,,
640,165,10,,,,,,,,,,,,,,623.0,,,,
641,165,10,,,,,,,,,,,,,,623.0,,,,
642,166,10,,,,,,,,,,,,,,623.0,,,,
643,166,10,,,,,,,,,,,,,,622.0,,,,
644,166,10,,,,,,,,,,,,,,622.0,,,,
645,167,10,,,,,,,,,,,,,,620.0,,,,
646,167,10,,,,,,,,,,,,,,620.0,,,,
647,167,10,,,,,,,,,,,,,,620.0,,,,
648,167,10,,,,,,,,,,,,,,625.0,,,,
649,167,10,,,,,,,,,,,,,,625.0,,,,
650,167,10,,,,,,,,,,,,,,625.0,,,,
651,167,10,,,,,,,,,,,,,,625.0,,,,
652,164,14,,,,,,,,,,,,,,627.0,,,,
653,164,14,,,,,,,,,,,,,,627.0,,,,
654,164,14,,,,,,,,,,,,,,626.0,,,,
655,163,14,,,,,,,,,,,,,,626.0,,,,
656,164,15,,,,,,,,,,,,,,626.0,,,,
657,164,15,,,,,,,,,,,,,,626.0,,,,
658,164,15,,,,,,,,,,,,,,626.0,,,,
659,164,15,,,,,,,,,,,,,,626.0,,,,
660,164,17,,,,,,,,,,,,,,630.0,,,,
661,164,17,,,,,,,,,,,,,,630.0,,,,
662,165,17,,,,,,,,,,,,,,630.0,,,,
663,165,17,,,,,,,,,,,,,,629.0,,,,
664,165,17,,,,,,,,,,,,,,630.0,,,,
665,164,17,,,,,,,,,,,,,,631.0,,,,
666,164,17,,,,,,,,,,,,,,631.0,,,,
667,164,17,,,,,,,,,,,,,,631.0,,,,
668,165,17,,,,,,,,,,,,,,631.0,,,,
669,165,17,,,,,,,,,,,,,,631.0,,,,
670,165,17,,,,,,,,,,,,,,631.0,,,,
671,165,17,,,,,,,,,,,,,,631.0,,,,
672,165,17,,,,,,,,,,,,,,634.0,,,,
673,165,17,,,,,,,,,,,,,,634.0,,,,
674,165,17,,,,,,,,,,,,,,633.0,,,,
675,167,17,,,,,,,,,,,,,,634.0,,,,
676,167,17,,,,,,,,,,,,,,635.0,,,,
677,167,17,,,,,,,,,,,,,,635.0,,,,
678,168,17,,,,,,,,,,,,,,635.0,,,,
679,168,17,,,,,,,,,,,,,,635.0,,,,
680,169,17,,,,,,,,,,,,,,636.0,,,,
681,167,17,,,,,,,,,,,,,,639.0,,,,
682,169,17,,,,,,,,,,,,,,639.0,,,,
683,169,17,,,,,,,,,,,,,,639.0,,,,
684,170,17,,,,,,,,,,,,,,641.0,,,,
685,171,17,,,,,,,,,,,,,,641.0,,,,
686,173,17,,,,,,,,,,,,,,641.0,,,,
687,173,17,,,,,,,,,,,,,,641.0,,,,
688,173,17,,,,,,,,,,,,,,643.0,,,,
689,173,17,,,,,,,,,,,,,,643.0,,,,
690,174,17,,,,,,,,,,,,,,643.0,,,,
691,176,19,,,,,,,,,,,,,,638.0,,,,
692,176,19,,,,,,,,,,,,,,641.0,,,,
693,176,19,,,,,,,,,,,,,,641.0,,,,
694,176,19,,,,,,,,,,,,,,641.0,,,,
695,175,19,,,,,,,,,,,,,,640.0,,,,
696,174,19,,,,,,,,,,,,,,643.0,,,,
697,174,19,,,,,,,,,,,,,,642.0,,,,
698,174,19,,,,,,,,,,,,,,642.0,,,,
699,174,19,,,,,,,,,,,,,,642.0,,,,
700,175,19,,,,,,,,,,,,,,643.0,,,,
701,175,19,,,,,,,,,,,,,,643.0,,,,
702,176,19,,,,,,,,,,,,,,643.0,,,,
703,176,19,,,,,,,,,,,,,,643.0,,,,
704,175,19,,,,,,,,,,,,,,647.0,,,,
705,175,19,,,,,,,,,,,,,,647.0,,,,
706,175,19,,,,,,,,,,,,,,647.0,,,,
707,175,19,,,,,,,,,,,,,,647.0,,,,
708,178,19,,,,,,,,,,,,,,647.0,,,,
709,178,19,,,,,,,,,,,,,,647.0,,,,
710,176,19,,,,,,,,,,,,,,654.0,,,,
711,175,19,,,,,,,,,,,,,,656.0,,,,
712,177,19,,,,,,,,,,,,,,656.0,,,,
713,178,19,,,,,,,,,,,,,,653.0,,,,
714,178,19,,,,,,,,,,,,,,655.0,,,,
715,179,19,,,,,,,,,,,,,,655.0,,,,
716,180,19,,,,,,,,,,,,,,656.0,,,,
717,180,19,,,,,,,,,,,,,,656.0,,,,
718,181,19,,,,,,,,,,,,,,656.0,,,,
719,181,19,,,,,,,,,,,,,,656.0,,,,
720,181,15,,,,,,,,,,,,,,665.0,,,,
721,181,15,,,,,,,,,,,,,,665.0,,,,
722,181,15,,,,,,,,,,,,,,665.0,,,,
723,181,15,,,,,,,,,,,,,,665.0,,,,
724,181,15,,,,,,,,,,,,,,664.0,,,,
725,181,15,,,,,,,,,,,,,,663.0,,,,
726,180,15,,,,,,,,,,,,,,664.0,,,,
727,180,15,,,,,,,,,,,,,,664.0,,,,
728,180,15,,,,,,,,,,,,,,664.0,,,,
729,180,15,,,,,,,,,,,,,,663.0,,,,
730,180,10,,,,,,,,,,,,,,671.0,,,,
731,180,10,,,,,,,,,,,,,,670.0,,,,
732,181,10,,,,,,,,,,,,,,671.0,,,,
733,181,10,,,,,,,,,,,,,,671.0,,,,
734,181,10,,,,,,,,,,,,,,671.0,,,,
735,184,10,,,,,,,,,,,,,,671.0,,,,
736,184,10,,,,,,,,,,,,,,671.0,,,,
737,184,10,,,,,,,,,,,,,,671.0,,,,
738,184,10,,,,,,,,,,,,,,672.0,,,,
739,184,10,,,,,,,,,,,,,,672.0,,,,
740,183,10,,,,,,,,,,,,,,674.0,,,,
741,183,10,,,,,,,,,,,,,,674.0,,,,
742,183,10,,,,,,,,,,,,,,673.0,,,,
743,183,10,,,,,,,,,,,,,,673.0,,,,
744,183,10,,,,,,,,,,,,,,673.0,,,,
745,184,10,,,,,,,,,,,,,,673.0,,,,
746,184,10,,,,,,,,,,,,,,673.0,,,,
747,184,10,,,,,,,,,,,,,,673.0,,,,
748,184,10,,,,,,,,,,,,,,672.0,,,,
749,184,10,,,,,,,,,,,,,,672.0,,,,
750,184,12,,,,,,,,,,,,,,674.0,,,,
751,184,12,,,,,,,,,,,,,,674.0,,,,
752,184,12,,,,,,,,,,,,,,674.0,,,,
753,184,12,,,,,,,,,,,,,,674.0,,,,
754,184,12,,,,,,,,,,,,,,674.0,,,,
755,184,12,,,,,,,,,,,,,,674.0,,,,
756,184,12,,,,,,,,,,,,,,675.0,,,,
757,184,12,,,,,,,,,,,,,,675.0,,,,
758,184,12,,,,,,,,,,,,,,674.0,,,,
759,184,12,,,,,,,,,,,,,,674.0,,,,
760,181,12,,,,,,,,,,,,,,679.0,,,,
761,181,12,,,,,,,,,,,,,,679.0,,,,
762,174,12,,,,,,,,,,,,,,687.0,,,,
763,174,12,,,,,,,,,,,,,,687.0,,,,
764,174,12,,,,,,,,,,,,,,687.0,,,,
765,174,12,,,,,,,,,,,,,,687.0,,,,
766,174,12,,,,,,,,,,,,,,687.0,,,,
767,174,12,,,,,,,,,,,,,,686.0,,,,
768,175,12,,,,,,,,,,,,,,687.0,,,,
769,175,12,,,,,,,,,,,,,,687.0,,,,
770,175,12,,,,,,,,,,,,,,688.0,,,,
771,175,12,,,,,,,,,,,,,,688.0,,,,
772,176,12,,,,,,,,,,,,,,688.0,,,,
773,176,12,,,,,,,,,,,,,,688.0,,,,
774,176,12,,,,,,,,,,,,,,688.0,,,,
775,177,12,,,,,,,,,,,,,,688.0,,,,
776,178,12,,,,,,,,,,,,,,692.0,,,,
777,178,12,,,,,,,,,,,,,,693.0,,,,
778,179,12,,,,,,,,,,,,,,691.0,,,,
779,179,12,,,,,,,,,,,,,,691.0,,,,
780,182,12,,,,,,,,,,,,,,692.0,,,,
781,182,12,,,,,,,,,,,,,,692.0,,,,
782,182,12,,,,,,,,,,,,,,692.0,,,,
783,183,14,,,,,,,,,,,,,,688.0,,,,
784,184,14,,,,,,,,,,,,,,688.0,,,,
785,184,14,,,,,,,,,,,,,,688.0,,,,
786,184,14,,,,,,,,,,,,,,688.0,,,,
787,184,14,,,,,,,,,,,,,,688.0,,,,
788,183,14,,,,,,,,,,,,,,690.0,,,,
789,183,14,,,,,,,,,,,,,,690.0,,,,
790,183,14,,,,,,,,,,,,,,690.0,,,,
791,183,14,,,,,,,,,,,,,,690.0,,,,
792,185,14,,,,,,,,,,,,,,690.0,,,,
793,185,14,,,,,,,,,,,,,,690.0,,,,
794,185,14,,,,,,,,,,,,,,690.0,,,,
795,185,14,,,,,,,,,,,,,,691.0,,,,
796,185,14,,,,,,,,,,,,,,691.0,,,,
797,185,14,,,,,,,,,,,,,,691.0,,,,
798,187,14,,,,,,,,,,,,,,691.0,,,,
799,187,14,,,,,,,,,,,,,,691.0,,,,
800,193,14,,,,,,,,,,,,,,684.0,,,,
801,194,14,,,,,,,,,,,,,,684.0,,,,
802,194,14,,,,,,,,,,,,,,684.0,,,,
803,194,14,,,,,,,,,,,,,,684.0,,,,
804,191,14,,,,,,,,,,,,,,687.0,,,,
805,191,14,,,,,,,,,,,,,,687.0,,,,
806,191,14,,,,,,,,,,,,,,687.0,,,,
807,191,14,,,,,,,,,,,,,,687.0,,,,
808,191,14,,,,,,,,,,,,,,687.0,,,,
809,191,14,,,,,,,,,,,,,,687.0,,,,
810,186,14,,,,,,,,,,,,,,696.0,,,,
811,186,14,,,,,,,,,,,,,,696.0,,,,
812,186,14,,,,,,,,,,,,,,699.0,,,,
813,187,14,,,,,,,,,,,,,,700.0,,,,
814,187,14,,,,,,,,,,,,,,700.0,,,,
815,187,14,,,,,,,,,,,,,,701.0,,,,
816,188,14,,,,,,,,,,,,,,702.0,,,,
817,188,14,,,,,,,,,,,,,,702.0,,,,
818,188,14,,,,,,,,,,,,,,702.0,,,,
819,188,14,,,,,,,,,,,,,,702.0,,,,
820,191,14,,,,,,,,,,,,,,702.0,,,,
821,191,14,,,,,,,,,,,,,,701.0,,,,
822,191,14,,,,,,,,,,,,,,701.0,,,,
823,191,14,,,,,,,,,,,,,,701.0,,,,
824,191,14,,,,,,,,,,,,,,702.0,,,,
825,191,14,,,,,,,,,,,,,,702.0,,,,
826,191,14,,,,,,,,,,,,,,703.0,,,,
827,191,14,,,,,,,,,,,,,,703.0,,,,
828,191,14,,,,,,,,,,,,,,,708.0,,,
829,191,14,,,,,,,,,,,,,,,708.0,,,
830,191,14,,,,,,,,,,,,,,,708.0,,,
831,191,14,,,,,,,,,,,,,,,708.0,,,
832,191,14,,,,,,,,,,,,,,,708.0,,,
833,191,14,,,,,,,,,,,,,,,707.0,,,
834,191,14,,,,,,,,,,,,,,,707.0,,,
835,191,14,,,,,,,,,,,,,,,707.0,,,
836,191,14,,,,,,,,,,,,,,,707.0,,,
837,193,16,,,,,,,,,,,,,,,707.0,,,
838,193,16,,,,,,,,,,,,,,,707.0,,,
839,193,16,,,,,,,,,,,,,,,707.0,,,
840,192,16,,,,,,,,,,,,,,,711.0,,,
841,192,16,,,,,,,,,,,,,,,711.0,,,
842,192,16,,,,,,,,,,,,,,,711.0,,,
843,192,16,,,,,,,,,,,,,,,711.0,,,
844,192,16,,,,,,,,,,,,,,,711.0,,,
845,192,18,,,,,,,,,,,,,,,708.0,,,
846,192,18,,,,,,,,,,,,,,,710.0,,,
847,192,18,,,,,,,,,,,,,,,710.0,,,
848,194,18,,,,,,,,,,,,,,,708.0,,,
849,194,18,,,,,,,,,,,,,,,708.0,,,
850,194,18,,,,,,,,,,,,,,,708.0,,,
851,194,18,,,,,,,,,,,,,,,708.0,,,
852,191,18,,,,,,,,,,,,,,,716.0,,,
853,191,18,,,,,,,,,,,,,,,715.0,,,
854,192,18,,,,,,,,,,,,,,,715.0,,,
855,192,18,,,,,,,,,,,,,,,716.0,,,
856,193,18,,,,,,,,,,,,,,,718.0,,,
857,193,18,,,,,,,,,,,,,,,718.0,,,
858,193,18,,,,,,,,,,,,,,,718.0,,,
859,193,18,,,,,,,,,,,,,,,718.0,,,
860,193,18,,,,,,,,,,,,,,,718.0,,,
861,193,18,,,,,,,,,,,,,,,718.0,,,
862,193,18,,,,,,,,,,,,,,,718.0,,,
863,193,18,,,,,,,,,,,,,,,718.0,,,
864,194,18,,,,,,,,,,,,,,,719.0,,,
865,195,18,,,,,,,,,,,,,,,717.0,,,
866,195,18,,,,,,,,,,,,,,,717.0,,,
867,196,18,,,,,,,,,,,,,,,717.0,,,
868,190,18,,,,,,,,,,,,,,,,728.0,,
869,190,18,,,,,,,,,,,,,,,,728.0,,
870,191,18,,,,,,,,,,,,,,,,728.0,,
871,190,18,,,,,,,,,,,,,,,,728.0,,
872,188,18,,,,,,,,,,,,,,,,731.0,,
873,188,18,,,,,,,,,,,,,,,,733.0,,
874,188,18,,,,,,,,,,,,,,,,733.0,,
875,189,18,,,,,,,,,,,,,,,,734.0,,
876,187,18,,,,,,,,,,,,,,,,743.0,,
877,186,18,,,,,,,,,,,,,,,,743.0,,
878,186,18,,,,,,,,,,,,,,,,743.0,,
879,185,18,,,,,,,,,,,,,,,,746.0,,
880,187,18,,,,,,,,,,,,,,,,747.0,,
881,187,18,,,,,,,,,,,,,,,,747.0,,
882,186,18,,,,,,,,,,,,,,,,747.0,,
883,186,18,,,,,,,,,,,,,,,,747.0,,
884,186,20,,,,,,,,,,,,,,,,748.0,,
885,187,20,,,,,,,,,,,,,,,,748.0,,
886,187,20,,,,,,,,,,,,,,,,748.0,,
887,187,20,,,,,,,,,,,,,,,,748.0,,
888,188,20,,,,,,,,,,,,,,,,748.0,,
889,188,20,,,,,,,,,,,,,,,,747.0,,
890,189,20,,,,,,,,,,,,,,,,747.0,,
891,189,20,,,,,,,,,,,,,,,,747.0,,
892,189,20,,,,,,,,,,,,,,,,748.0,,
893,189,20,,,,,,,,,,,,,,,,748.0,,
894,186,20,,,,,,,,,,,,,,,,754.0,,
895,186,20,,,,,,,,,,,,,,,,754.0,,
896,188,20,,,,,,,,,,,,,,,,755.0,,
897,188,20,,,,,,,,,,,,,,,,755.0,,
898,188,20,,,,,,,,,,,,,,,,755.0,,
899,188,20,,,,,,,,,,,,,,,,755.0,,
900,191,20,,,,,,,,,,,,,,,,754.0,,
901,191,20,,,,,,,,,,,,,,,,754.0,,
902,191,20,,,,,,,,,,,,,,,,754.0,,
903,191,20,,,,,,,,,,,,,,,,754.0,,
904,192,20,,,,,,,,,,,,,,,,755.0,,
905,192,20,,,,,,,,,,,,,,,,755.0,,
906,196,20,,,,,,,,,,,,,,,,751.0,,
907,196,20,,,,,,,,,,,,,,,,751.0,,
908,196,20,,,,,,,,,,,,,,,,751.0,,
909,196,20,,,,,,,,,,,,,,,,751.0,,
910,196,20,,,,,,,,,,,,,,,,753.0,,
911,196,20,,,,,,,,,,,,,,,,753.0,,
912,197,20,,,,,,,,,,,,,,,,757.0,,
913,197,20,,,,,,,,,,,,,,,,757.0,,
914,197,20,,,,,,,,,,,,,,,,756.0,,
915,197,20,,,,,,,,,,,,,,,,756.0,,
916,197,20,,,,,,,,,,,,,,,,757.0,,
917,195,20,,,,,,,,,,,,,,,,760.0,,
918,195,20,,,,,,,,,,,,,,,,760.0,,
919,195,20,,,,,,,,,,,,,,,,760.0,,
920,196,20,,,,,,,,,,,,,,,,761.0,,
921,197,20,,,,,,,,,,,,,,,,761.0,,
922,197,20,,,,,,,,,,,,,,,,761.0,,
923,197,20,,,,,,,,,,,,,,,,761.0,,
924,197,20,,,,,,,,,,,,,,,,764.0,,
925,197,20,,,,,,,,,,,,,,,,764.0,,
926,198,22,,,,,,,,,,,,,,,,760.0,,
927,198,22,,,,,,,,,,,,,,,,760.0,,
928,198,22,,,,,,,,,,,,,,,,760.0,,
929,198,22,,,,,,,,,,,,,,,,760.0,,
930,198,22,,,,,,,,,,,,,,,,761.0,,
931,197,22,,,,,,,,,,,,,,,,763.0,,
932,198,22,,,,,,,,,,,,,,,,764.0,,
933,198,22,,,,,,,,,,,,,,,,764.0,,
934,198,22,,,,,,,,,,,,,,,,764.0,,
935,198,22,,,,,,,,,,,,,,,,764.0,,
936,200,22,,,,,,,,,,,,,,,,770.0,,
937,200,22,,,,,,,,,,,,,,,,770.0,,
938,200,22,,,,,,,,,,,,,,,,770.0,,
939,200,22,,,,,,,,,,,,,,,,773.0,,
940,199,22,,,,,,,,,,,,,,,,775.0,,
941,199,22,,,,,,,,,,,,,,,,775.0,,
942,199,22,,,,,,,,,,,,,,,,774.0,,
943,199,22,,,,,,,,,,,,,,,,774.0,,
944,200,22,,,,,,,,,,,,,,,,774.0,,
945,202,22,,,,,,,,,,,,,,,,774.0,,
946,202,22,,,,,,,,,,,,,,,,774.0,,
947,202,22,,,,,,,,,,,,,,,,774.0,,
948,202,22,,,,,,,,,,,,,,,,775.0,,
949,202,22,,,,,,,,,,,,,,,,775.0,,
950,202,22,,,,,,,,,,,,,,,,776.0,,
951,202,22,,,,,,,,,,,,,,,,776.0,,
952,201,22,,,,,,,,,,,,,,,,779.0,,
953,201,22,,,,,,,,,,,,,,,,779.0,,
954,200,20,,,,,,,,,,,,,,,,785.0,,
955,200,20,,,,,,,,,,,,,,,,786.0,,
956,201,20,,,,,,,,,,,,,,,,786.0,,
957,201,20,,,,,,,,,,,,,,,,786.0,,
958,201,20,,,,,,,,,,,,,,,,786.0,,
959,201,20,,,,,,,,,,,,,,,,786.0,,
960,203,20,,,,,,,,,,,,,,,,789.0,,
961,203,20,,,,,,,,,,,,,,,,789.0,,
962,203,20,,,,,,,,,,,,,,,,789.0,,
963,203,20,,,,,,,,,,,,,,,,789.0,,
964,203,20,,,,,,,,,,,,,,,,789.0,,
965,203,20,,,,,,,,,,,,,,,,789.0,,
966,201,20,,,,,,,,,,,,,,,,793.0,,
967,201,20,,,,,,,,,,,,,,,,793.0,,
968,202,20,,,,,,,,,,,,,,,,793.0,,
969,202,20,,,,,,,,,,,,,,,,793.0,,
970,202,20,,,,,,,,,,,,,,,,793.0,,
971,202,20,,,,,,,,,,,,,,,,793.0,,
972,203,20,,,,,,,,,,,,,,,,793.0,,
973,204,20,,,,,,,,,,,,,,,,793.0,,
974,204,20,,,,,,,,,,,,,,,,792.0,,
975,204,20,,,,,,,,,,,,,,,,792.0,,
976,203,20,,,,,,,,,,,,,,,,794.0,,
977,203,20,,,,,,,,,,,,,,,,794.0,,
978,204,18,,,,,,,,,,,,,,,,797.0,,
979,204,18,,,,,,,,,,,,,,,,796.0,,
980,206,18,,,,,,,,,,,,,,,,794.0,,
981,206,18,,,,,,,,,,,,,,,,794.0,,
982,206,18,,,,,,,,,,,,,,,,794.0,,
983,206,18,,,,,,,,,,,,,,,,794.0,,
984,206,18,,,,,,,,,,,,,,,,796.0,,
985,206,18,,,,,,,,,,,,,,,,796.0,,
986,206,18,,,,,,,,,,,,,,,,796.0,,
987,205,18,,,,,,,,,,,,,,,,799.0,,
988,206,18,,,,,,,,,,,,,,,,797.0,,
989,206,18,,,,,,,,,,,,,,,,797.0,,
990,207,18,,,,,,,,,,,,,,,,798.0,,
991,207,18,,,,,,,,,,,,,,,,798.0,,
992,205,18,,,,,,,,,,,,,,,,802.0,,
993,201,18,,,,,,,,,,,,,,,,808.0,,
994,201,18,,,,,,,,,,,,,,,,808.0,,
995,201,18,,,,,,,,,,,,,,,,807.0,,
996,200,20,,,,,,,,,,,,,,,,807.0,,
997,200,20,,,,,,,,,,,,,,,,807.0,,
998,200,20,,,,,,,,,,,,,,,,807.0,,
999,200,20,,,,,,,,,,,,,,,,808.0,,
1000,201,18,,,,,,,,,,,,,,,,812.0,,
1001,201,18,,,,,,,,,,,,,,,,812.0,,
1002,201,18,,,,,,,,,,,,,,,,814.0,,
1003,201,18,,,,,,,,,,,,,,,,814.0,,
1004,201,18,,,,,,,,,,,,,,,,814.0,,
1005,202,18,,,,,,,,,,,,,,,,814.0,,
1006,202,18,,,,,,,,,,,,,,,,814.0,,
1007,204,18,,,,,,,,,,,,,,,,811.0,,
1008,199,16,,,,,,,,,,,,,,,,820.0,,
1009,199,16,,,,,,,,,,,,,,,,820.0,,
1010,199,16,,,,,,,,,,,,,,,,820.0,,
1011,199,16,,,,,,,,,,,,,,,,820.0,,
1012,199,16,,,,,,,,,,,,,,,,820.0,,
1013,199,16,,,,,,,,,,,,,,,,820.0,,
1014,199,16,,,,,,,,,,,,,,,,820.0,,
1015,199,16,,,,,,,,,,,,,,,,820.0,,
1016,199,16,,,,,,,,,,,,,,,,819.0,,
1017,199,16,,,,,,,,,,,,,,,,819.0,,
1018,199,16,,,,,,,,,,,,,,,,819.0,,
1019,199,16,,,,,,,,,,,,,,,,819.0,,
1020,199,16,,,,,,,,,,,,,,,,823.0,,
1021,199,16,,,,,,,,,,,,,,,,823.0,,
1022,199,16,,,,,,,,,,,,,,,,823.0,,
1023,199,16,,,,,,,,,,,,,,,,823.0,,
1024,198,16,,,,,,,,,,,,,,,,826.0,,
1025,198,16,,,,,,,,,,,,,,,,826.0,,
1026,198,16,,,,,,,,,,,,,,,,826.0,,
1027,198,16,,,,,,,,,,,,,,,,826.0,,
1028,198,16,,,,,,,,,,,,,,,,826.0,,
1029,198,16,,,,,,,,,,,,,,,,827.0,,
1030,198,16,,,,,,,,,,,,,,,,828.0,,
1031,198,16,,,,,,,,,,,,,,,,828.0,,
1032,199,16,,,,,,,,,,,,,,,,828.0,,
1033,199,16,,,,,,,,,,,,,,,,828.0,,
1034,199,16,,,,,,,,,,,,,,,,828.0,,
1035,199,16,,,,,,,,,,,,,,,,828.0,,
1036,199,16,,,,,,,,,,,,,,,,829.0,,
