day_counter,0,1,2,3,4,5,6,7,8,9,10,11
694,237,44,13,4,,,,,,464.0,,
695,237,44,13,4,,,,,,464.0,,
696,236,44,13,4,,,,,,467.0,,
697,238,49,13,4,,,,,,459.0,,
698,238,49,13,4,,,,,,459.0,,
699,238,49,13,4,,,,,,459.0,,
700,241,49,13,4,,,,,,457.0,,
701,241,49,13,4,,,,,,457.0,,
702,242,49,13,4,,,,,,457.0,,
703,242,49,13,4,,,,,,457.0,,
704,240,49,13,4,,,,,,462.0,,
705,240,49,13,4,,,,,,462.0,,
706,240,49,13,4,,,,,,462.0,,
707,240,49,13,4,,,,,,462.0,,
708,243,49,13,4,,,,,,461.0,,
709,243,49,13,4,,,,,,461.0,,
710,240,47,13,4,,,,,,471.0,,
711,239,47,13,4,,,,,,473.0,,
712,241,47,13,4,,,,,,473.0,,
713,241,47,13,4,,,,,,473.0,,
714,241,47,13,4,,,,,,475.0,,
715,242,47,13,4,,,,,,474.0,,
716,243,47,13,4,,,,,,475.0,,
717,244,47,13,4,,,,,,473.0,,
718,245,47,13,4,,,,,,473.0,,
719,245,47,13,4,,,,,,472.0,,
720,244,47,9,4,,,,,,482.0,,
721,244,47,9,4,,,,,,481.0,,
722,244,47,9,4,,,,,,481.0,,
723,244,47,9,4,,,,,,481.0,,
724,245,47,9,4,,,,,,479.0,,
725,245,47,9,4,,,,,,479.0,,
726,245,47,9,4,,,,,,480.0,,
727,245,47,9,4,,,,,,480.0,,
728,245,47,9,4,,,,,,479.0,,
729,245,47,9,4,,,,,,479.0,,
730,243,47,9,4,,,,,,484.0,,
731,244,47,9,4,,,,,,482.0,,
732,244,49,9,4,,,,,,482.0,,
733,244,49,9,4,,,,,,482.0,,
734,248,49,13,4,,,,,,472.0,,
735,251,49,13,4,,,,,,472.0,,
736,251,49,13,4,,,,,,472.0,,
737,251,49,13,4,,,,,,472.0,,
738,250,51,13,4,,,,,,472.0,,
739,250,51,13,4,,,,,,472.0,,
740,249,51,13,4,,,,,,474.0,,
741,249,51,13,4,,,,,,474.0,,
742,249,51,13,4,,,,,,474.0,,
743,249,51,13,4,,,,,,474.0,,
744,249,51,13,4,,,,,,474.0,,
745,250,51,13,4,,,,,,474.0,,
746,250,51,13,4,,,,,,474.0,,
747,250,51,13,4,,,,,,474.0,,
748,250,51,13,4,,,,,,474.0,,
749,252,54,13,4,,,,,,468.0,,
750,251,58,13,4,,,,,,469.0,,
751,251,58,13,4,,,,,,468.0,,
752,251,58,13,4,,,,,,468.0,,
753,252,60,13,4,,,,,,464.0,,
754,252,60,13,4,,,,,,464.0,,
755,252,60,13,4,,,,,,464.0,,
756,252,60,13,4,,,,,,465.0,,
757,252,60,13,4,,,,,,465.0,,
758,252,60,13,4,,,,,,465.0,,
759,252,60,13,4,,,,,,465.0,,
760,249,53,13,4,,,,,,476.0,,
761,249,53,13,4,,,,,,476.0,,
762,242,49,13,4,,,,,,487.0,,
763,242,49,13,4,,,,,,487.0,,
764,244,49,13,4,,,,,,484.0,,
765,244,49,13,4,,,,,,484.0,,
766,245,49,13,4,,,,,,482.0,,
767,245,49,13,4,,,,,,482.0,,
768,244,49,13,4,,,,,,485.0,,
769,244,49,13,4,,,,,,485.0,,
770,244,49,13,4,,,,,,486.0,,
771,244,49,13,4,,,,,,486.0,,
772,245,49,13,4,,,,,,486.0,,
773,245,49,13,4,,,,,,486.0,,
774,245,49,13,4,,,,,,486.0,,
775,246,49,13,4,,,,,,486.0,,
776,256,51,13,4,,,,,,477.0,,
777,255,51,13,4,,,,,,478.0,,
778,255,51,13,4,,,,,,478.0,,
779,255,51,13,4,,,,,,478.0,,
780,258,51,13,4,,,,,,479.0,,
781,259,51,16,4,,,,,,474.0,,
782,259,53,16,4,,,,,,471.0,,
783,259,53,16,4,,,,,,471.0,,
784,260,53,16,4,,,,,,471.0,,
785,260,53,16,4,,,,,,471.0,,
786,260,53,16,4,,,,,,471.0,,
787,261,57,16,4,,,,,,465.0,,
788,260,54,16,4,,,,,,470.0,,
789,260,54,16,4,,,,,,470.0,,
790,260,54,16,4,,,,,,470.0,,
791,260,54,16,4,,,,,,470.0,,
792,262,54,16,4,,,,,,470.0,,
793,262,56,16,4,,,,,,467.0,,
794,262,56,16,4,,,,,,467.0,,
795,262,56,16,4,,,,,,467.0,,
796,262,56,16,4,,,,,,467.0,,
797,262,56,16,4,,,,,466.0,,,
798,264,56,16,4,,,,,466.0,,,
799,264,56,16,4,,,,,466.0,,,
800,264,56,16,4,,,,,466.0,,,
801,266,56,16,4,,,,,464.0,,,
802,266,56,16,4,,,,,464.0,,,
803,266,56,16,4,,,,,464.0,,,
804,263,56,16,4,,,,,468.0,,,
805,264,56,16,4,,,,,466.0,,,
806,264,56,16,4,,,,,466.0,,,
807,264,56,16,4,,,,,465.0,,,
808,264,56,16,4,,,,,464.0,,,
809,264,56,16,4,,,,,463.0,,,
810,257,49,13,4,,,,,485.0,,,
811,257,49,13,4,,,,,485.0,,,
812,257,49,13,4,,,,,488.0,,,
813,258,49,13,4,,,,,489.0,,,
814,258,49,13,4,,,,,489.0,,,
815,258,49,13,4,,,,,490.0,,,
816,259,49,13,4,,,,,492.0,,,
817,259,49,13,4,,,,,492.0,,,
818,259,49,13,4,,,,,492.0,,,
819,259,49,13,4,,,,,492.0,,,
820,262,49,13,4,,,,,491.0,,,
821,262,49,13,4,,,,,491.0,,,
822,262,49,13,4,,,,,491.0,,,
823,262,49,13,4,,,,,490.0,,,
824,262,47,13,4,,,,,494.0,,,
825,263,47,13,4,,,,,492.0,,,
826,263,47,13,4,,,,,493.0,,,
827,263,47,13,4,,,,,493.0,,,
828,263,47,13,4,,,,,498.0,,,
829,263,47,13,4,,,,,498.0,,,
830,263,47,13,4,,,,,497.0,,,
831,264,52,16,4,,,,,487.0,,,
832,264,52,16,4,,,,,487.0,,,
833,264,52,16,4,,,,,487.0,,,
834,264,52,16,4,,,,,487.0,,,
835,264,52,16,4,,,,,487.0,,,
836,268,52,16,4,,,,,482.0,,,
837,271,52,16,4,,,,,483.0,,,
838,271,52,16,4,,,,,483.0,,,
839,271,52,16,4,,,,,483.0,,,
840,270,49,16,,,,,,494.0,,,
841,270,49,16,,,,,,494.0,,,
842,270,49,16,,,,,,494.0,,,
843,270,49,16,,,,,,493.0,,,
844,270,49,16,,,,,,493.0,,,
845,271,49,16,,,,,,491.0,,,
846,272,49,16,,,,,,492.0,,,
847,272,49,16,,,,,,491.0,,,
848,273,49,16,,,,,,491.0,,,
849,273,49,16,,,,,,491.0,,,
850,273,49,16,,,,,,492.0,,,
851,273,49,16,,,,,,492.0,,,
852,271,49,16,,,,,,499.0,,,
853,271,49,16,,,,,,499.0,,,
854,272,52,16,,,,,,495.0,,,
855,270,52,13,,,,,,501.0,,,
856,271,52,13,,,,,,502.0,,,
857,271,52,13,,,,,,502.0,,,
858,271,52,13,,,,,,502.0,,,
859,271,52,13,,,,,,502.0,,,
860,271,52,13,,,,,,502.0,,,
861,271,52,13,,,,,,502.0,,,
862,271,52,13,,,,,,500.0,,,
863,271,52,13,,,,,,500.0,,,
864,272,52,13,,,,,,501.0,,,
865,274,52,13,,,,,,498.0,,,
866,274,52,13,,,,,,498.0,,,
867,275,52,13,,,,,,498.0,,,
868,267,50,13,,,,,,514.0,,,
869,267,50,13,,,,,,514.0,,,
870,268,50,13,,,,,,514.0,,,
871,268,50,13,,,,,,512.0,,,
872,265,50,13,,,,,,517.0,,,
873,264,50,13,,,,,,519.0,,,
874,264,50,13,,,,,,519.0,,,
875,262,50,13,,,,,,523.0,,,
876,258,46,10,,,,,,541.0,,,
877,258,46,10,,,,,,541.0,,,
878,258,46,10,,,,,,541.0,,,
879,258,46,10,,,,,,543.0,,,
880,260,46,10,,,,,,545.0,,,
881,260,46,10,,,,,,543.0,,,
882,260,46,13,,,,,,539.0,,,
883,260,46,13,,,,,,539.0,,,
884,261,46,13,,,,,,541.0,,,
885,262,46,13,,,,,,541.0,,,
886,262,46,13,,,,,,541.0,,,
887,262,46,13,,,,,,541.0,,,
888,263,46,13,,,,,,540.0,,,
889,263,46,13,,,,,,540.0,,,
890,264,46,13,,,,,,539.0,,,
891,264,46,13,,,,,,539.0,,,
892,264,46,13,,,,,,540.0,,,
893,264,46,13,,,,,,540.0,,,
894,264,46,13,,,,,,543.0,,,
895,264,46,13,,,,,,543.0,,,
896,270,48,13,,,,,,537.0,,,
897,272,48,13,,,,,,534.0,,,
898,272,48,13,,,,,,534.0,,,
899,272,48,13,,,,,,534.0,,,
900,273,48,13,,,,,,536.0,,,
901,273,48,13,,,,,,535.0,,,
902,273,48,13,,,,,,535.0,,,
903,273,48,13,,,,,,535.0,,,
904,274,48,13,,,,,,536.0,,,
905,274,48,13,,,,,,536.0,,,
906,275,48,13,,,,,,536.0,,,
907,279,48,13,,,,,,531.0,,,
908,279,48,13,,,,,,530.0,,,
909,279,48,13,,,,,,530.0,,,
910,279,48,13,,,,,,532.0,,,
911,279,48,13,,,,,,532.0,,,
912,273,51,13,,,,,,540.0,,,
913,273,51,13,,,,,,539.0,,,
914,275,51,13,,,,,,536.0,,,
915,275,51,13,,,,,,536.0,,,
916,275,51,13,,,,,,537.0,,,
917,272,46,13,,,,,,546.0,,,
918,272,46,13,,,,,,547.0,,,
919,272,46,13,,,,,,547.0,,,
920,273,48,13,,,,,,546.0,,,
921,274,48,13,,,,,,546.0,,,
922,274,48,13,,,,,,546.0,,,
923,274,48,13,,,,,,546.0,,,
924,274,48,13,,,,,,549.0,,,
925,277,48,13,,,,,,545.0,,,
926,277,50,16,,,,,,539.0,,,
927,277,50,16,,,,,,539.0,,,
928,277,50,16,,,,,,539.0,,,
929,277,50,16,,,,,,539.0,,,
930,277,50,16,,,,,,540.0,,,
931,272,50,16,,,,,,545.0,,,
932,273,50,16,,,,,,546.0,,,
933,273,50,16,,,,,,546.0,,,
934,273,50,16,,,,,,546.0,,,
935,273,50,16,,,,,,546.0,,,
936,275,50,16,,,,,,552.0,,,
937,275,50,16,,,,,,552.0,,,
938,275,50,16,,,,,,552.0,,,
939,275,50,16,,,,,,555.0,,,
940,275,57,16,,,,,,548.0,,,
941,275,57,16,,,,,,548.0,,,
942,275,57,16,,,,,,546.0,,,
943,275,57,16,,,,,,546.0,,,
944,276,57,16,,,,,,546.0,,,
945,278,57,16,,,,,,546.0,,,
946,278,57,16,,,,,,546.0,,,
947,278,57,16,,,,,,546.0,,,
948,278,57,16,,,,,,547.0,,,
949,278,57,16,,,,,,547.0,,,
950,278,57,16,,,,,,547.0,,,
951,278,57,16,,,,,,547.0,,,
952,277,57,16,,,,,,549.0,,,
953,277,57,16,,,,,,549.0,,,
954,275,57,16,,,,,,,554.0,,
955,275,57,16,,,,,,,555.0,,
956,276,57,16,,,,,,,555.0,,
957,276,59,16,,,,,,,552.0,,
958,276,59,16,,,,,,,552.0,,
959,276,59,16,,,,,,,552.0,,
960,277,59,16,,,,,,,556.0,,
961,277,59,16,,,,,,,555.0,,
962,277,59,16,,,,,,,555.0,,
963,277,61,16,,,,,,,552.0,,
964,277,61,16,,,,,,,552.0,,
965,277,61,16,,,,,,,552.0,,
966,275,61,16,,,,,,,556.0,,
967,275,61,16,,,,,,,556.0,,
968,276,61,16,,,,,,,557.0,,
969,276,61,16,,,,,,,557.0,,
970,276,61,16,,,,,,,557.0,,
971,276,61,16,,,,,,,557.0,,
972,278,61,16,,,,,,,555.0,,
973,279,61,16,,,,,,,555.0,,
974,279,61,16,,,,,,,555.0,,
975,279,61,16,,,,,,,555.0,,
976,279,59,16,,,,,,,558.0,,
977,279,59,16,,,,,,,557.0,,
978,279,59,16,,,,,,,,559.0,
979,279,59,16,,,,,,,,558.0,
980,280,59,16,,,,,,,,558.0,
981,280,59,16,,,,,,,,557.0,
982,280,59,16,,,,,,,,557.0,
983,280,59,16,,,,,,,,557.0,
984,280,59,16,,,,,,,,559.0,
985,280,59,16,,,,,,,,559.0,
986,280,59,16,4,,,,,,,553.0,
987,277,59,16,4,,,,,,,557.0,
988,277,59,16,4,,,,,,,557.0,
989,277,59,16,4,,,,,,,557.0,
990,278,59,16,4,,,,,,,558.0,
991,278,59,16,4,,,,,,,558.0,
992,276,59,16,4,,,,,,,561.0,
993,270,54,16,4,,,,,,,575.0,
994,270,54,16,4,,,,,,,575.0,
995,270,54,16,4,,,,,,,575.0,
996,270,54,16,4,,,,,,,577.0,
997,270,54,16,4,,,,,,,577.0,
998,270,54,16,4,,,,,,,576.0,
999,270,54,16,4,,,,,,,577.0,
1000,272,54,16,4,,,,,,,577.0,
1001,272,54,16,4,,,,,,,577.0,
1002,272,54,16,4,,,,,,,579.0,
1003,272,54,16,4,,,,,,,579.0,
1004,272,54,16,4,,,,,,,579.0,
1005,273,54,16,4,,,,,,,579.0,
1006,274,57,16,4,,,,,,,574.0,
1007,274,57,16,4,,,,,,,574.0,
1008,272,53,16,4,,,,,,,582.0,
1009,272,53,16,4,,,,,,,582.0,
1010,272,53,16,4,,,,,,,580.0,
1011,272,53,16,4,,,,,,,580.0,
1012,272,53,16,4,,,,,,,580.0,
1013,272,53,16,4,,,,,,,580.0,
1014,272,53,16,4,,,,,,,580.0,
1015,272,53,16,4,,,,,,,579.0,
1016,272,53,16,4,,,,,,,579.0,
1017,272,53,16,4,,,,,,,579.0,
1018,273,57,16,4,,,,,,,573.0,
1019,273,57,16,4,,,,,,,573.0,
1020,273,57,16,4,,,,,,,,577.0
1021,275,61,16,4,,,,,,,,570.0
1022,275,61,16,4,,,,,,,,570.0
1023,275,61,16,4,,,,,,,,570.0
1024,274,60,19,4,,,,,,,,570.0
1025,274,60,19,4,,,,,,,,570.0
1026,274,60,19,4,,,,,,,,570.0
1027,274,60,19,4,,,,,,,,570.0
1028,274,60,19,4,,,,,,,,570.0
1029,274,60,19,4,,,,,,,,571.0
1030,274,60,19,4,,,,,,,,572.0
1031,274,60,19,4,,,,,,,,571.0
1032,275,60,19,4,,,,,,,,571.0
1033,275,60,19,4,,,,,,,,571.0
1034,275,60,19,4,,,,,,,,571.0
1035,275,60,19,4,,,,,,,,571.0
1036,275,60,19,4,,,,,,,,572.0
1037,275,60,19,4,,,,,,,,572.0
1038,275,60,19,4,,,,,,,,573.0
1039,275,60,19,4,,,,,,,,573.0
1040,275,60,19,4,,,,,,,,574.0
1041,275,60,19,4,,,,,,,,573.0
1042,275,60,19,4,,,,,,,,573.0
1043,275,60,19,4,,,,,,,,573.0
1044,275,60,19,4,,,,,,,,573.0
1045,275,60,19,4,,,,,,,,572.0
1046,275,60,19,4,,,,,,,,572.0
1047,275,60,19,4,,,,,,,,572.0
1048,274,60,19,4,,,,,,,,576.0
1049,274,60,19,4,,,,,,,,576.0
1050,274,60,19,4,,,,,,,,579.0
1051,274,60,19,4,,,,,,,,579.0
1052,275,64,19,4,,,,,,,,573.0
1053,275,64,19,4,,,,,,,,573.0
1054,275,64,19,4,,,,,,,,573.0
1055,275,64,19,4,,,,,,,,573.0
1056,270,66,19,4,,,,,,,,581.0
1057,271,66,19,4,,,,,,,,581.0
1058,271,66,19,4,,,,,,,580.0,
1059,271,66,19,4,,,,,,,580.0,
1060,273,66,19,4,,,,,,,580.0,
1061,273,66,19,4,,,,,,,580.0,
1062,273,66,19,4,,,,,,,582.0,
1063,273,66,19,4,,,,,,581.0,,
1064,273,66,19,4,,,,,,581.0,,
1065,269,66,19,4,,,,,,591.0,,
1066,269,66,19,4,,,,,,591.0,,
1067,269,66,19,4,,,,,,591.0,,
1068,269,66,19,4,,,,,,590.0,,
1069,269,66,19,4,,,,,,590.0,,
1070,269,66,19,4,,,,,,590.0,,
1071,269,66,19,4,,,,,,590.0,,
1072,270,66,19,4,,,,,,590.0,,
1073,270,66,19,4,,,,,,589.0,,
1074,270,66,19,4,,,,,,588.0,,
1075,270,66,19,4,,,,,,588.0,,
1076,271,66,19,4,,,,,,588.0,,
1077,271,66,19,4,,,,,,588.0,,
1078,271,66,19,4,,,,,,588.0,,
1079,271,66,19,4,,,,,,588.0,,
1080,270,66,19,4,,,,,,592.0,,
1081,270,66,19,4,,,,,,592.0,,
1082,270,66,19,4,,,,,,592.0,,
1083,270,68,19,4,,,,,,589.0,,
1084,270,68,19,4,,,,,,588.0,,
1085,270,68,19,4,,,,,,590.0,,
1086,269,68,19,4,,,,,,592.0,,
1087,269,68,19,4,,,,,,591.0,,
1088,269,68,19,4,,,,,,591.0,,
1089,269,68,19,4,,,,,,591.0,,
1090,271,68,16,4,,,,,,595.0,,
1091,271,68,16,4,,,,,,595.0,,
1092,271,68,16,4,,,,,,595.0,,
1093,271,68,16,4,,,,,,595.0,,
1094,271,68,16,4,,,,,,594.0,,
1095,271,68,16,4,,,,,,595.0,,
1096,273,68,16,4,,,,,,592.0,,
1097,273,68,16,4,,,,,,592.0,,
1098,271,61,16,4,,,,,,604.0,,
1099,271,61,16,4,,,,,,604.0,,
1100,272,61,16,4,,,,,,604.0,,
1101,272,61,16,4,,,,,,604.0,,
1102,272,61,16,4,,,,,,604.0,,
1103,272,61,16,4,,,,,,604.0,,
1104,273,61,16,4,,,,,,604.0,,
1105,273,61,16,4,,,,,,602.0,,
1106,273,61,16,4,,,,,,602.0,,
1107,274,61,16,4,,,,,,600.0,,
1108,274,61,16,4,,,,,,600.0,,
1109,274,61,16,4,,,,,,600.0,,
1110,274,61,16,4,,,,,,600.0,,
1111,274,61,16,4,,,,,,599.0,,
1112,274,61,16,4,,,,,,599.0,,
1113,275,61,16,4,,,,,,599.0,,
1114,276,61,16,4,,,,,,597.0,,
1115,276,61,16,4,,,,,,597.0,,
1116,278,61,16,4,,,,,,596.0,,
1117,279,61,16,4,,,,,,594.0,,
1118,279,61,16,4,,,,,,594.0,,
1119,279,61,16,4,,,,,,594.0,,
1120,279,61,16,4,,,,,,595.0,,
1121,279,61,16,4,,,,,,595.0,,
1122,279,61,16,4,,,,,,595.0,,
1123,279,61,16,4,,,,,,595.0,,
1124,279,61,16,4,,,,,,595.0,,
1125,280,59,16,4,,,,,,595.0,,
1126,280,59,16,4,,,,,,595.0,,
1127,280,59,16,4,,,,,,596.0,,
1128,280,59,16,4,,,,,,597.0,,
1129,280,59,16,4,,,,,,597.0,,
1130,281,59,16,4,,,,,,599.0,,
1131,282,59,16,4,,,,,,597.0,,
1132,282,59,16,4,,,,,,597.0,,
1133,282,59,16,4,,,,,,597.0,,
1134,282,59,16,4,,,,,,598.0,,
1135,282,59,16,4,,,,,,598.0,,
1136,282,59,16,4,,,,,,598.0,,
1137,282,59,16,4,,,,,,598.0,,
1138,282,59,16,4,,,,,,598.0,,
1139,282,59,16,4,,,,,,598.0,,
1140,280,57,16,4,,,,,,606.0,,
1141,280,57,16,4,,,,,,605.0,,
1142,280,57,16,4,,,,,,604.0,,
1143,280,57,16,4,,,,,,604.0,,
1144,280,57,16,4,,,,,,604.0,,
1145,280,57,16,4,,,,,,604.0,,
1146,278,57,16,4,,,,,,607.0,,
1147,278,57,16,4,,,,,,607.0,,
1148,278,57,16,4,,,,,,607.0,,
1149,278,57,16,4,,,,,,605.0,,
1150,277,57,16,4,,,,,,607.0,,
1151,277,57,16,4,,,,,,607.0,,
1152,277,57,16,4,,,,,,611.0,,
1153,278,57,16,4,,,,,,609.0,,
1154,278,57,16,4,,,,,,609.0,,
1155,278,57,16,4,,,,,,609.0,,
1156,278,57,16,4,,,,,,609.0,,
1157,278,57,16,4,,,,,,609.0,,
1158,278,60,16,4,,,,,,604.0,,
1159,278,60,16,4,,,,,,604.0,,
1160,278,60,16,4,,,,,,604.0,,
1161,280,60,16,4,,,,,,601.0,,
1162,280,60,16,4,,,,,,601.0,,
1163,280,60,16,4,,,,,,601.0,,
1164,280,60,16,4,,,,,,601.0,,
1165,280,60,16,4,,,,,,601.0,,
1166,281,60,16,4,,,,,,599.0,,
1167,281,60,16,4,,,,,,599.0,,
1168,281,60,16,4,,,,,,599.0,,
1169,281,60,16,4,,,,,,599.0,,
1170,282,60,16,4,,,,,,600.0,,
1171,282,60,16,4,,,,,,600.0,,
1172,282,60,16,4,,,,,,600.0,,
1173,282,60,16,4,,,,,,600.0,,
1174,282,60,16,4,,,,,,599.0,,
1175,282,60,16,4,,,,,,599.0,,
1176,282,60,16,4,,,,,,604.0,,
1177,282,60,16,4,,,,,,604.0,,
1178,282,60,16,4,,,,,,604.0,,
1179,283,60,16,4,,,,,601.0,,,
1180,283,60,16,4,,,,,601.0,,,
1181,283,60,16,4,,,,,601.0,,,
1182,283,60,16,4,,,,,601.0,,,
1183,283,60,16,4,,,,,602.0,,,
1184,283,64,16,4,,,,,597.0,,,
1185,284,64,16,4,,,,,595.0,,,
1186,284,64,16,4,,,,,595.0,,,
1187,284,64,16,4,,,,,594.0,,,
1188,285,62,16,4,,,,,598.0,,,
1189,285,62,16,4,,,,,598.0,,,
1190,287,62,16,4,,,,,599.0,,,
1191,287,62,16,4,,,,,599.0,,,
1192,288,62,16,4,,,,,599.0,,,
1193,288,62,16,4,,,,,599.0,,,
1194,288,62,16,4,,,,,599.0,,,
1195,286,60,21,4,,,,,597.0,,,
1196,286,60,21,4,,,,,597.0,,,
1197,286,60,21,4,,,,,597.0,,,
1198,286,64,21,4,,,,,592.0,,,
1199,286,64,21,4,,,,,592.0,,,
1200,286,64,21,4,,,,,593.0,,,
1201,286,64,21,4,,,,,593.0,,,
1202,287,64,21,4,,,,,591.0,,,
1203,288,64,21,4,,,,,589.0,,,
1204,288,64,21,4,,,,,589.0,,,
1205,288,64,21,4,,,,,589.0,,,
1206,288,64,21,4,,,,,589.0,,,
1207,288,64,21,4,,,,,589.0,,,
1208,287,66,21,4,,,,,589.0,,,
1209,287,66,21,4,,,,,589.0,,,
1210,287,68,21,4,,,,,586.0,,,
1211,287,68,21,4,,,,,586.0,,,
1212,287,66,21,4,,,,,590.0,,,
1213,287,66,21,4,,,,,590.0,,,
1214,287,66,21,4,,,,,590.0,,,
1215,288,66,21,4,,,,,588.0,,,
1216,284,66,21,4,,,,,593.0,,,
1217,284,66,21,4,,,,,593.0,,,
1218,287,66,21,4,,,,,592.0,,,
1219,288,70,21,4,,,,,586.0,,,
1220,288,70,21,4,,,,,586.0,,,
1221,288,70,21,4,,,,,586.0,,,
1222,288,70,21,4,,,,,586.0,,,
1223,288,70,21,4,,,,,586.0,,,
1224,288,70,21,4,,,,,587.0,,,
1225,288,70,21,4,,,,,587.0,,,
1226,288,70,21,4,,,,,587.0,,,
1227,288,70,21,4,,,,,587.0,,,
1228,288,75,21,4,,,,,580.0,,,
1229,288,75,21,4,,,,,580.0,,,
1230,289,75,21,4,,,,,582.0,,,
1231,289,75,21,4,,,,,582.0,,,
1232,289,75,21,4,,,,,582.0,,,
1233,289,75,21,4,,,,,580.0,,,
1234,289,75,21,4,,,,,580.0,,,
1235,290,77,21,4,,,,,576.0,,,
1236,285,77,21,4,,,,,582.0,,,
1237,285,77,21,4,,,,,582.0,,,
1238,285,77,21,4,,,,,582.0,,,
1239,285,77,21,4,,,,,582.0,,,
1240,285,77,21,4,,,,,584.0,,,
1241,285,77,21,4,,,,,584.0,,,
1242,286,77,21,4,,,,,585.0,,,
1243,287,77,21,4,,,,,583.0,,,
1244,287,77,21,4,,,,,583.0,,,
1245,287,77,21,4,,,,,583.0,,,
1246,287,77,21,4,,,,,583.0,,,
1247,288,79,21,4,,,,,579.0,,,
1248,290,79,21,4,,,,,580.0,,,
1249,290,79,21,4,,,,,580.0,,,
1250,289,79,21,4,,,,,582.0,,,
1251,290,79,21,4,,,,,582.0,,,
1252,290,79,21,4,,,,,582.0,,,
1253,290,79,21,4,,,,,583.0,,,
1254,290,79,21,4,,,,,585.0,,,
1255,292,79,21,4,,,,,583.0,,,
1256,293,79,21,4,,,,,581.0,,,
1257,293,79,21,4,,,,,581.0,,,
1258,294,79,21,4,,,,,579.0,,,
1259,294,79,21,4,,,,,579.0,,,
1260,297,76,25,4,,,,,578.0,,,
1261,297,76,25,4,,,,,578.0,,,
1262,297,76,25,4,,,,,578.0,,,
1263,298,76,28,4,,,,,573.0,,,
1264,298,76,28,4,,,,,573.0,,,
1265,298,76,28,4,,,,,573.0,,,
1266,298,76,28,4,,,,,573.0,,,
1267,298,76,28,4,,,,,573.0,,,
1268,298,76,28,4,,,,,573.0,,,
1269,298,76,28,4,,,,,573.0,,,
1270,299,74,28,4,,,,,576.0,,,
1271,299,74,28,4,,,,,576.0,,,
1272,298,67,28,4,,,,,585.0,,,
1273,298,67,28,4,,,,,585.0,,,
1274,298,67,28,4,,,,,585.0,,,
1275,298,67,28,4,,,,,585.0,,,
1276,298,67,28,4,,,,,585.0,,,
1277,298,67,28,4,,,,,585.0,,,
1278,299,67,28,4,,,,,583.0,,,
1279,299,67,28,4,,,,,583.0,,,
1280,299,67,28,4,,,,,585.0,,,
1281,299,67,28,4,,,,,587.0,,,
1282,299,67,28,4,,,,,587.0,,,
1283,299,67,28,4,,,,,587.0,,,
1284,299,67,28,4,,,,,587.0,,,
1285,299,67,28,4,,,,,587.0,,,
1286,299,67,28,4,,,,,587.0,,,
1287,298,67,28,4,,,,,593.0,,,
1288,298,67,28,4,,,,,593.0,,,
1289,300,67,28,4,,,,,589.0,,,
1290,300,67,28,4,,,,,590.0,,,
1291,300,67,28,4,,,,,590.0,,,
1292,300,67,28,4,,,,,590.0,,,
1293,300,69,28,4,,,,,587.0,,,
1294,300,69,28,4,,,,,587.0,,,
1295,300,69,28,4,,,,,587.0,,,
1296,293,69,23,4,,,,,601.0,,,
1297,293,69,23,4,,,,,601.0,,,
1298,293,69,23,4,,,,,601.0,,,
1299,293,69,23,4,,,,,601.0,,,
1300,295,69,23,4,,,,,601.0,,,
1301,295,69,23,4,,,,,601.0,,,
1302,291,69,23,4,,,,,613.0,,,
1303,291,69,23,4,,,,,613.0,,,
1304,291,69,23,4,,,,,614.0,,,
1305,291,69,23,4,,,,,614.0,,,
1306,291,69,23,4,,,,,614.0,,,
1307,292,76,23,4,,,,,605.0,,,
1308,291,76,23,4,,,,,609.0,,,
1309,291,76,23,4,,,,,609.0,,,
1310,291,76,23,4,,,,,612.0,,,
1311,291,76,23,4,,,,,611.0,,,
1312,292,76,23,4,,,,,612.0,,,
1313,292,76,23,4,,,,,611.0,,,
1314,292,76,23,4,,,,,612.0,,,
1315,292,76,23,4,,,,,613.0,,,
1316,293,76,23,4,,,,,614.0,,,
1317,293,76,23,4,,,,,614.0,,,
1318,293,76,23,4,,,,,613.0,,,
1319,293,76,23,4,,,,,612.0,,,
1320,295,76,23,4,,,,,612.0,,,
1321,295,76,23,4,,,,,612.0,,,
1322,295,76,23,4,,,,,611.0,,,
1323,295,76,23,4,,,,,612.0,,,
1324,293,76,23,4,,,,,616.0,,,
1325,293,76,23,4,,,,,616.0,,,
1326,293,76,23,4,,,,,616.0,,,
1327,293,76,23,4,,,,,616.0,,,
1328,293,76,23,4,,,,,616.0,,,
1329,293,76,23,4,,,,,616.0,,,
1330,293,76,23,4,,,,,616.0,,,
1331,293,76,23,4,,,,,614.0,,,
1332,294,76,23,4,,,,,614.0,,,
1333,294,76,23,4,,,,,614.0,,,
1334,294,76,23,4,,,,,614.0,,,
1335,294,76,23,4,,,,,614.0,,,
1336,294,76,23,4,,,,,614.0,,,
1337,294,76,23,4,,,,,614.0,,,
1338,292,76,23,4,,,,,622.0,,,
1339,292,76,23,4,,,,,622.0,,,
1340,292,76,23,4,,,,,622.0,,,
1341,292,76,23,4,,,,,622.0,,,
1342,292,76,23,4,,,,,621.0,,,
1343,292,76,23,4,,,,,621.0,,,
1344,291,76,23,4,,,,,624.0,,,
1345,291,76,23,4,,,,,624.0,,,
1346,291,76,23,4,,,,,624.0,,,
1347,293,76,23,4,,,,,621.0,,,
1348,293,76,23,4,,,,,620.0,,,
