day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
670,205,20,,,,,,,,591.0,,,,
671,205,20,,,,,,,,590.0,,,,
672,205,20,,,,,,,,593.0,,,,
673,205,20,,,,,,,,593.0,,,,
674,205,20,,,,,,,,593.0,,,,
675,207,20,,,,,,,,594.0,,,,
676,207,20,,,,,,,,595.0,,,,
677,207,20,,,,,,,,595.0,,,,
678,207,20,,,,,,,,597.0,,,,
679,209,20,,,,,,,,594.0,,,,
680,210,20,,,,,,,,595.0,,,,
681,208,20,,,,,,,,597.0,,,,
682,210,20,,,,,,,,597.0,,,,
683,210,20,,,,,,,,597.0,,,,
684,211,20,,,,,,,,599.0,,,,
685,212,20,,,,,,,,599.0,,,,
686,215,20,,,,,,,,598.0,,,,
687,215,20,,,,,,,,598.0,,,,
688,214,20,,,,,,,,601.0,,,,
689,214,20,,,,,,,,601.0,,,,
690,215,20,,,,,,,,601.0,,,,
691,215,20,,,,,,,,601.0,,,,
692,215,20,,,,,,,,604.0,,,,
693,215,20,,,,,,,,604.0,,,,
694,215,20,,,,,,,,604.0,,,,
695,215,20,,,,,,,,603.0,,,,
696,214,20,,,,,,,,606.0,,,,
697,214,20,,,,,,,,606.0,,,,
698,214,20,,,,,,,,606.0,,,,
699,214,20,,,,,,,,606.0,,,,
700,216,20,,,,,,,,605.0,,,,
701,216,20,,,,,,,,605.0,,,,
702,217,20,,,,,,,,605.0,,,,
703,217,20,,,,,,,,605.0,,,,
704,214,20,,,,,,,,611.0,,,,
705,214,20,,,,,,,,611.0,,,,
706,214,20,,,,,,,,611.0,,,,
707,214,20,,,,,,,,611.0,,,,
708,217,20,,,,,,,,611.0,,,,
709,217,20,,,,,,,,611.0,,,,
710,216,20,,,,,,,,616.0,,,,
711,213,20,,,,,,,,619.0,,,,
712,215,20,,,,,,,,619.0,,,,
713,215,20,,,,,,,,619.0,,,,
714,215,20,,,,,,,,621.0,,,,
715,216,20,,,,,,,,621.0,,,,
716,217,20,,,,,,,,622.0,,,,
717,217,20,,,,,,,,622.0,,,,
718,218,20,,,,,,,,621.0,,,,
719,218,20,,,,,,,,621.0,,,,
720,218,20,,,,,,,,626.0,,,,
721,218,20,,,,,,,,625.0,,,,
722,218,20,,,,,,,,625.0,,,,
723,218,20,,,,,,,,625.0,,,,
724,218,20,,,,,,,,625.0,,,,
725,218,20,,,,,,,,625.0,,,,
726,218,20,,,,,,,,626.0,,,,
727,219,22,,,,,,,,622.0,,,,
728,219,22,,,,,,,,622.0,,,,
729,219,22,,,,,,,,622.0,,,,
730,219,22,,,,,,,,625.0,,,,
731,219,22,,,,,,,,625.0,,,,
732,220,22,,,,,,,,626.0,,,,
733,220,22,,,,,,,,626.0,,,,
734,220,22,,,,,,,,625.0,,,,
735,223,22,,,,,,,,625.0,,,,
736,223,22,,,,,,,,625.0,,,,
737,223,22,,,,,,,,625.0,,,,
738,223,22,,,,,,,,626.0,,,,
739,223,22,,,,,,,,626.0,,,,
740,223,22,,,,,,,,627.0,,,,
741,223,22,,,,,,,,627.0,,,,
742,223,22,,,,,,,,627.0,,,,
743,223,22,,,,,,,,627.0,,,,
744,223,22,,,,,,,,627.0,,,,
745,225,22,,,,,,,,625.0,,,,
746,225,22,,,,,,,,625.0,,,,
747,225,22,,,,,,,,625.0,,,,
748,225,22,,,,,,,,625.0,,,,
749,225,22,,,,,,,,625.0,,,,
750,224,24,,,,,,,,628.0,,,,
751,224,24,,,,,,,,628.0,,,,
752,225,24,,,,,,,,626.0,,,,
753,225,24,,,,,,,,626.0,,,,
754,225,24,,,,,,,,626.0,,,,
755,225,24,,,,,,,,626.0,,,,
756,225,24,,,,,,,,627.0,,,,
757,225,24,,,,,,,,627.0,,,,
758,225,24,,,,,,,,627.0,,,,
759,225,24,,,,,,,,626.0,,,,
760,222,24,,,,,,,,631.0,,,,
761,222,24,,,,,,,,631.0,,,,
762,215,24,,,,,,,,639.0,,,,
763,215,24,,,,,,,,639.0,,,,
764,215,24,,,,,,,,639.0,,,,
765,215,24,,,,,,,,639.0,,,,
766,216,24,,,,,,,,637.0,,,,
767,216,24,,,,,,,,637.0,,,,
768,217,24,,,,,,,,638.0,,,,
769,217,24,,,,,,,,636.0,,,,
770,217,24,,,,,,,,637.0,,,,
771,217,24,,,,,,,,637.0,,,,
772,218,24,,,,,,,,637.0,,,,
773,218,24,,,,,,,,636.0,,,,
774,218,24,,,,,,,,636.0,,,,
775,220,24,,,,,,,,634.0,,,,
776,219,24,,,,,,,,640.0,,,,
777,219,24,,,,,,,,641.0,,,,
778,219,24,,,,,,,,640.0,,,,
779,219,24,,,,,,,,640.0,,,,
780,222,24,,,,,,,,641.0,,,,
781,222,24,,,,,,,,641.0,,,,
782,222,24,,,,,,,,641.0,,,,
783,223,24,,,,,,,,638.0,,,,
784,224,24,,,,,,,,638.0,,,,
785,224,24,,,,,,,,638.0,,,,
786,224,24,,,,,,,,638.0,,,,
787,224,24,,,,,,,,637.0,,,,
788,223,24,,,,,,,,639.0,,,,
789,223,24,,,,,,,,639.0,,,,
790,223,24,,,,,,,,639.0,,,,
791,223,24,,,,,,,,639.0,,,,
792,225,24,,,,,,,,639.0,,,,
793,225,24,,,,,,,,638.0,,,,
794,225,24,,,,,,,,638.0,,,,
795,225,24,,,,,,,,639.0,,,,
796,225,24,,,,,,,,639.0,,,,
797,225,24,,,,,,,,638.0,,,,
798,227,24,,,,,,,,638.0,,,,
799,227,24,,,,,,,,638.0,,,,
800,227,24,,,,,,,,638.0,,,,
801,229,24,,,,,,,,636.0,,,,
802,229,24,,,,,,,,636.0,,,,
803,229,24,,,,,,,,636.0,,,,
804,228,22,,,,,,,,640.0,,,,
805,228,22,,,,,,,,640.0,,,,
806,228,22,,,,,,,,640.0,,,,
807,228,22,,,,,,,,640.0,,,,
808,228,22,,,,,,,,640.0,,,,
809,228,22,,,,,,,,640.0,,,,
810,221,22,,,,,,,,651.0,,,,
811,221,22,,,,,,,,650.0,,,,
812,221,22,,,,,,,,653.0,,,,
813,222,22,,,,,,,,654.0,,,,
814,222,22,,,,,,,,653.0,,,,
815,222,22,,,,,,,,653.0,,,,
816,223,22,,,,,,,,655.0,,,,
817,223,22,,,,,,,,654.0,,,,
818,223,22,,,,,,,,654.0,,,,
819,223,22,,,,,,,,654.0,,,,
820,226,22,,,,,,,,654.0,,,,
821,226,22,,,,,,,,653.0,,,,
822,226,22,,,,,,,,653.0,,,,
823,226,22,,,,,,,,653.0,,,,
824,224,22,,,,,,,,657.0,,,,
825,224,22,,,,,,,,657.0,,,,
826,224,22,,,,,,,,658.0,,,,
827,224,22,,,,,,,,658.0,,,,
828,223,22,,,,,,,,663.0,,,,
829,223,22,,,,,,,,663.0,,,,
830,223,22,,,,,,,,663.0,,,,
831,223,22,,,,,,,,663.0,,,,
832,223,22,,,,,,,,663.0,,,,
833,223,22,,,,,,,,663.0,,,,
834,223,22,,,,,,,,663.0,,,,
835,223,22,,,,,,,,663.0,,,,
836,223,22,,,,,,,,663.0,,,,
837,225,24,,,,,,,,663.0,,,,
838,225,24,,,,,,,,663.0,,,,
839,225,24,,,,,,,,663.0,,,,
840,225,24,,,,,,,,666.0,,,,
841,225,24,,,,,,,,666.0,,,,
842,225,24,,,,,,,,666.0,,,,
843,225,24,,,,,,,,664.0,,,,
844,225,24,,,,,,,,664.0,,,,
845,225,24,,,,,,,,664.0,,,,
846,225,24,,,,,,,,666.0,,,,
847,225,24,,,,,,,,666.0,,,,
848,226,24,,,,,,,,666.0,,,,
849,226,24,,,,,,,,666.0,,,,
850,226,24,,,,,,,,667.0,,,,
851,226,24,,,,,,,,667.0,,,,
852,225,24,,,,,,,,673.0,,,,
853,225,24,,,,,,,,673.0,,,,
854,226,24,,,,,,,,673.0,,,,
855,224,24,,,,,,,,675.0,,,,
856,225,24,,,,,,,,676.0,,,,
857,225,24,,,,,,,,676.0,,,,
858,225,24,,,,,,,,676.0,,,,
859,225,24,,,,,,,,676.0,,,,
860,225,24,,,,,,,,676.0,,,,
861,225,24,,,,,,,,676.0,,,,
862,225,24,,,,,,,,676.0,,,,
863,225,24,,,,,,,,676.0,,,,
864,225,24,,,,,,,,676.0,,,,
865,225,24,,,,,,,,676.0,,,,
866,225,24,,,,,,,,676.0,,,,
867,226,24,,,,,,,,676.0,,,,
868,220,26,,,,,,,,686.0,,,,
869,220,26,,,,,,,,686.0,,,,
870,221,26,,,,,,,,686.0,,,,
871,221,26,,,,,,,,686.0,,,,
872,221,26,,,,,,,,688.0,,,,
873,221,26,,,,,,,,689.0,,,,
874,221,26,,,,,,,,689.0,,,,
875,221,26,,,,,,,,691.0,,,,
876,219,26,,,,,,,,700.0,,,,
877,219,26,,,,,,,,700.0,,,,
878,219,26,,,,,,,,700.0,,,,
879,219,26,,,,,,,,702.0,,,,
880,220,26,,,,,,,,704.0,,,,
881,220,26,,,,,,,,704.0,,,,
882,220,26,,,,,,,,704.0,,,,
883,220,26,,,,,,,,704.0,,,,
884,221,26,,,,,,,,706.0,,,,
885,222,26,,,,,,,,706.0,,,,
886,222,26,,,,,,,,706.0,,,,
887,222,26,,,,,,,,706.0,,,,
888,223,26,,,,,,,,706.0,,,,
889,223,26,,,,,,,,706.0,,,,
890,224,26,,,,,,,,706.0,,,,
891,224,26,,,,,,,,705.0,,,,
892,224,26,,,,,,,,706.0,,,,
893,224,26,,,,,,,,705.0,,,,
894,222,26,,,,,,,,,709.0,,,
895,222,26,,,,,,,,,709.0,,,
896,224,26,,,,,,,,,710.0,,,
897,224,26,,,,,,,,,710.0,,,
898,224,26,,,,,,,,,710.0,,,
899,224,26,,,,,,,,,710.0,,,
900,225,26,,,,,,,,,711.0,,,
901,225,26,,,,,,,,,711.0,,,
902,225,26,,,,,,,,,711.0,,,
903,225,26,,,,,,,,,711.0,,,
904,226,26,,,,,,,,,712.0,,,
905,226,26,,,,,,,,,712.0,,,
906,227,26,,,,,,,,,712.0,,,
907,227,26,,,,,,,,,711.0,,,
908,227,26,,,,,,,,,711.0,,,
909,227,26,,,,,,,,,711.0,,,
910,227,26,,,,,,,,,713.0,,,
911,227,26,,,,,,,,,712.0,,,
912,225,26,,,,,,,,,719.0,,,
913,225,26,,,,,,,,,719.0,,,
914,225,26,,,,,,,,,719.0,,,
915,225,26,,,,,,,,,719.0,,,
916,225,26,,,,,,,,,720.0,,,
917,225,26,,,,,,,,,721.0,,,
918,225,26,,,,,,,,,722.0,,,
919,225,26,,,,,,,,,722.0,,,
920,226,26,,,,,,,,,724.0,,,
921,227,26,,,,,,,,,724.0,,,
922,227,26,,,,,,,,,724.0,,,
923,227,26,,,,,,,,,724.0,,,
924,227,26,,,,,,,,,726.0,,,
925,227,26,,,,,,,,,727.0,,,
926,227,26,,,,,,,,,727.0,,,
927,227,26,,,,,,,,,727.0,,,
928,228,26,,,,,,,,,725.0,,,
929,228,26,,,,,,,,,725.0,,,
930,228,26,,,,,,,,,725.0,,,
931,224,26,,,,,,,,,730.0,,,
932,225,26,,,,,,,,,731.0,,,
933,225,26,,,,,,,,,731.0,,,
934,225,26,,,,,,,,,731.0,,,
935,225,26,,,,,,,,,731.0,,,
936,227,26,,,,,,,,,737.0,,,
937,227,26,,,,,,,,,737.0,,,
938,227,26,,,,,,,,,737.0,,,
939,227,26,,,,,,,,,738.0,,,
940,227,24,,,,,,,,,741.0,,,
941,227,24,,,,,,,,,741.0,,,
942,227,24,,,,,,,,,741.0,,,
943,227,24,,,,,,,,,741.0,,,
944,228,24,,,,,,,,,741.0,,,
945,231,24,,,,,,,,,739.0,,,
946,231,24,,,,,,,,,739.0,,,
947,231,24,,,,,,,,,739.0,,,
948,231,24,,,,,,,,,740.0,,,
949,231,24,,,,,,,,,740.0,,,
950,231,24,,,,,,,,,740.0,,,
951,231,24,,,,,,,,,740.0,,,
952,231,24,,,,,,,,,742.0,,,
953,231,24,,,,,,,,,742.0,,,
954,231,22,,,,,,,,,747.0,,,
955,231,22,,,,,,,,,748.0,,,
956,232,22,,,,,,,,,748.0,,,
957,232,22,,,,,,,,,748.0,,,
958,232,22,,,,,,,,,748.0,,,
959,232,22,,,,,,,,,747.0,,,
960,234,22,,,,,,,,,750.0,,,
961,234,22,,,,,,,,,750.0,,,
962,234,22,,,,,,,,,749.0,,,
963,234,22,,,,,,,,,749.0,,,
964,234,22,,,,,,,,,749.0,,,
965,234,22,,,,,,,,,749.0,,,
966,233,22,,,,,,,,,752.0,,,
967,233,22,,,,,,,,,752.0,,,
968,234,22,,,,,,,,,753.0,,,
969,234,22,,,,,,,,,752.0,,,
970,234,22,,,,,,,,,752.0,,,
971,234,22,,,,,,,,,752.0,,,
972,235,22,,,,,,,,,752.0,,,
973,236,22,,,,,,,,,752.0,,,
974,236,22,,,,,,,,,752.0,,,
975,236,22,,,,,,,,,752.0,,,
976,235,22,,,,,,,,,754.0,,,
977,235,22,,,,,,,,,753.0,,,
978,234,22,,,,,,,,,756.0,,,
979,234,22,,,,,,,,,756.0,,,
980,235,22,,,,,,,,,756.0,,,
981,235,22,,,,,,,,,755.0,,,
982,235,22,,,,,,,,,755.0,,,
983,235,22,,,,,,,,,755.0,,,
984,235,22,,,,,,,,,757.0,,,
985,235,22,,,,,,,,,757.0,,,
986,235,22,,,,,,,,,757.0,,,
987,234,22,,,,,,,,,760.0,,,
988,234,22,,,,,,,,,759.0,,,
989,234,22,,,,,,,,,759.0,,,
990,235,22,,,,,,,,,760.0,,,
991,235,22,,,,,,,,,759.0,,,
992,234,22,,,,,,,,,762.0,,,
993,230,22,,,,,,,,,769.0,,,
994,230,22,,,,,,,,,768.0,,,
995,230,22,,,,,,,,,768.0,,,
996,230,22,,,,,,,,,770.0,,,
997,230,22,,,,,,,,,770.0,,,
998,230,22,,,,,,,,,770.0,,,
999,230,22,,,,,,,,,771.0,,,
1000,231,22,,,,,,,,,773.0,,,
1001,231,22,,,,,,,,,773.0,,,
1002,231,22,,,,,,,,,774.0,,,
1003,231,22,,,,,,,,,774.0,,,
1004,231,22,,,,,,,,,774.0,,,
1005,232,22,,,,,,,,,773.0,,,
1006,232,22,,,,,,,,,773.0,,,
1007,232,22,,,,,,,,,773.0,,,
1008,225,20,,,,,,,,,783.0,,,
1009,225,20,,,,,,,,,783.0,,,
1010,225,20,,,,,,,,,783.0,,,
1011,225,20,,,,,,,,,783.0,,,
1012,225,20,,,,,,,,,783.0,,,
1013,225,20,,,,,,,,,783.0,,,
1014,225,20,,,,,,,,,783.0,,,
1015,225,20,,,,,,,,,782.0,,,
1016,225,20,,,,,,,,,781.0,,,
1017,225,20,,,,,,,,,781.0,,,
1018,225,20,,,,,,,,,781.0,,,
1019,225,20,,,,,,,,,781.0,,,
1020,225,20,,,,,,,,,785.0,,,
1021,225,20,,,,,,,,,784.0,,,
1022,225,20,,,,,,,,,784.0,,,
1023,225,20,,,,,,,,,784.0,,,
1024,226,20,,,,,,,,,785.0,,,
1025,226,20,,,,,,,,,785.0,,,
1026,226,20,,,,,,,,,785.0,,,
1027,226,20,,,,,,,,,784.0,,,
1028,226,20,,,,,,,,,784.0,,,
1029,226,20,,,,,,,,,785.0,,,
1030,226,20,,,,,,,,,786.0,,,
1031,226,20,,,,,,,,,786.0,,,
1032,227,20,,,,,,,,,786.0,,,
1033,231,20,,,,,,,,,781.0,,,
1034,231,20,,,,,,,,,781.0,,,
1035,231,20,,,,,,,,,781.0,,,
1036,231,20,,,,,,,,,782.0,,,
1037,231,20,,,,,,,,,782.0,,,
1038,231,20,,,,,,,,,783.0,,,
1039,231,20,,,,,,,,,783.0,,,
1040,231,20,,,,,,,,,783.0,,,
1041,231,20,,,,,,,,,784.0,,,
1042,231,20,,,,,,,,,784.0,,,
1043,231,20,,,,,,,,,784.0,,,
1044,232,20,,,,,,,,,782.0,,,
1045,232,20,,,,,,,,,782.0,,,
1046,232,20,,,,,,,,,782.0,,,
1047,232,20,,,,,,,,,782.0,,,
1048,232,20,,,,,,,,,785.0,,,
1049,232,20,,,,,,,,,785.0,,,
1050,231,20,,,,,,,,,788.0,,,
1051,231,20,,,,,,,,,788.0,,,
1052,231,20,,,,,,,,,788.0,,,
1053,231,20,,,,,,,,,788.0,,,
1054,231,20,,,,,,,,,787.0,,,
1055,231,20,,,,,,,,,786.0,,,
1056,228,22,,,,,,,,,793.0,,,
1057,229,22,,,,,,,,,793.0,,,
1058,229,22,,,,,,,,,793.0,,,
1059,229,22,,,,,,,,,793.0,,,
1060,231,22,,,,,,,,,793.0,,,
1061,231,22,,,,,,,,,793.0,,,
1062,231,22,,,,,,,,,795.0,,,
1063,231,22,,,,,,,,,795.0,,,
1064,231,22,,,,,,,,,795.0,,,
1065,231,22,,,,,,,,,802.0,,,
1066,231,22,,,,,,,,,802.0,,,
1067,231,22,,,,,,,,,802.0,,,
1068,231,22,,,,,,,,,802.0,,,
1069,231,22,,,,,,,,,802.0,,,
1070,231,22,,,,,,,,,802.0,,,
1071,231,22,,,,,,,,,802.0,,,
1072,232,22,,,,,,,,,802.0,,,
1073,232,22,,,,,,,,,802.0,,,
1074,232,22,,,,,,,,,802.0,,,
1075,232,22,,,,,,,,,802.0,,,
1076,233,22,,,,,,,,,802.0,,,
1077,233,22,,,,,,,,,802.0,,,
1078,233,22,,,,,,,,,802.0,,,
1079,233,22,,,,,,,,,801.0,,,
1080,231,24,,,,,,,,,,804.0,,
1081,231,24,,,,,,,,,,804.0,,
1082,231,24,,,,,,,,,,804.0,,
1083,231,24,,,,,,,,,,804.0,,
1084,231,24,,,,,,,,,,804.0,,
1085,231,24,,,,,,,,,,806.0,,
1086,231,22,,,,,,,,,,809.0,,
1087,231,22,,,,,,,,,,809.0,,
1088,231,22,,,,,,,,,,809.0,,
1089,231,22,,,,,,,,,,809.0,,
1090,233,22,,,,,,,,,,810.0,,
1091,233,22,,,,,,,,,,810.0,,
1092,233,22,,,,,,,,,,810.0,,
1093,233,22,,,,,,,,,,810.0,,
1094,233,22,,,,,,,,,,810.0,,
1095,233,22,,,,,,,,,,811.0,,
1096,233,22,,,,,,,,,,811.0,,
1097,233,22,,,,,,,,,,811.0,,
1098,231,22,,,,,,,,,,816.0,,
1099,231,22,,,,,,,,,,815.0,,
1100,232,22,,,,,,,,,,815.0,,
1101,232,22,,,,,,,,,,815.0,,
1102,232,22,,,,,,,,,,815.0,,
1103,232,22,,,,,,,,,,815.0,,
1104,233,22,,,,,,,,,,814.0,,
1105,233,22,,,,,,,,,,814.0,,
1106,233,22,,,,,,,,,,814.0,,
1107,233,22,,,,,,,,,,813.0,,
1108,233,22,,,,,,,,,,813.0,,
1109,233,22,,,,,,,,,,813.0,,
1110,233,22,,,,,,,,,,813.0,,
1111,233,22,,,,,,,,,,813.0,,
1112,233,22,,,,,,,,,,813.0,,
1113,234,22,,,,,,,,,,812.0,,
1114,234,22,,,,,,,,,,812.0,,
1115,234,22,,,,,,,,,,812.0,,
1116,235,22,,,,,,,,,,813.0,,
1117,235,22,,,,,,,,,,812.0,,
1118,235,22,,,,,,,,,,812.0,,
1119,235,22,,,,,,,,,,812.0,,
1120,235,22,,,,,,,,,,813.0,,
1121,235,22,,,,,,,,,,813.0,,
1122,235,22,,,,,,,,,,813.0,,
1123,235,22,,,,,,,,,,813.0,,
1124,237,22,,,,,,,,,,810.0,,
1125,234,22,,,,,,,,,,814.0,,
1126,234,22,,,,,,,,,,814.0,,
1127,234,22,,,,,,,,,,814.0,,
1128,233,22,,,,,,,,,,816.0,,
1129,233,22,,,,,,,,,,816.0,,
1130,234,22,,,,,,,,,,818.0,,
1131,234,22,,,,,,,,,,818.0,,
1132,234,22,,,,,,,,,,818.0,,
1133,234,22,,,,,,,,,,818.0,,
1134,233,22,,,,,,,,,,820.0,,
1135,233,22,,,,,,,,,,819.0,,
1136,233,22,,,,,,,,,,820.0,,
1137,233,22,,,,,,,,,,820.0,,
1138,233,22,,,,,,,,,,820.0,,
1139,233,22,,,,,,,,,,820.0,,
1140,233,22,,,,,,,,,,824.0,,
1141,233,22,,,,,,,,,,824.0,,
1142,233,22,,,,,,,,,,823.0,,
1143,233,22,,,,,,,,,,823.0,,
1144,233,22,,,,,,,,,,823.0,,
1145,233,22,,,,,,,,,,823.0,,
1146,233,22,,,,,,,,,,824.0,,
1147,233,22,,,,,,,,,,824.0,,
1148,233,22,,,,,,,,,,824.0,,
1149,233,22,,,,,,,,,,824.0,,
1150,233,22,,,,,,,,,,825.0,,
1151,233,22,,,,,,,,,,824.0,,
1152,234,22,,,,,,,,,,827.0,,
1153,234,22,,,,,,,,,,827.0,,
1154,234,22,,,,,,,,,,827.0,,
1155,234,22,,,,,,,,,,826.0,,
1156,234,22,,,,,,,,,,826.0,,
1157,234,22,,,,,,,,,,826.0,,
1158,234,22,,,,,,,,,,826.0,,
1159,234,22,,,,,,,,,,825.0,,
1160,234,22,,,,,,,,,,825.0,,
1161,234,22,,,,,,,,,,825.0,,
1162,234,22,,,,,,,,,,825.0,,
1163,234,22,,,,,,,,,,825.0,,
1164,234,22,,,,,,,,,,825.0,,
1165,234,22,,,,,,,,,,825.0,,
1166,236,22,,,,,,,,,,822.0,,
1167,236,22,,,,,,,,,,822.0,,
1168,236,22,,,,,,,,,,822.0,,
1169,236,22,,,,,,,,,,822.0,,
1170,237,22,,,,,,,,,,823.0,,
1171,237,22,,,,,,,,,,823.0,,
1172,237,22,,,,,,,,,,823.0,,
1173,237,22,,,,,,,,,,823.0,,
1174,237,22,,,,,,,,,,823.0,,
1175,237,22,,,,,,,,,,822.0,,
1176,237,22,,,,,,,,,,827.0,,
1177,237,22,,,,,,,,,,827.0,,
1178,237,22,,,,,,,,,,827.0,,
1179,237,22,,,,,,,,,,827.0,,
1180,237,22,,,,,,,,,,827.0,,
1181,237,22,,,,,,,,,,827.0,,
1182,237,22,,,,,,,,,,827.0,,
1183,237,22,,,,,,,,,,828.0,,
1184,238,22,,,,,,,,,,826.0,,
1185,238,22,,,,,,,,,,826.0,,
1186,238,22,,,,,,,,,,826.0,,
1187,238,22,,,,,,,,,,826.0,,
1188,239,22,,,,,,,,,,827.0,,
1189,239,22,,,,,,,,,,827.0,,
1190,241,22,,,,,,,,,,828.0,,
1191,241,22,,,,,,,,,,828.0,,
1192,242,22,,,,,,,,,,828.0,,
1193,242,22,,,,,,,,,,828.0,,
1194,242,22,,,,,,,,,,828.0,,
1195,242,22,,,,,,,,,,829.0,,
1196,242,22,,,,,,,,,,829.0,,
1197,242,22,,,,,,,,,,829.0,,
1198,242,22,,,,,,,,,,829.0,,
1199,242,22,,,,,,,,,,828.0,,
1200,242,22,,,,,,,,,,829.0,,
1201,242,22,,,,,,,,,,829.0,,
1202,242,22,,,,,,,,,,828.0,,
1203,242,22,,,,,,,,,,828.0,,
1204,242,22,,,,,,,,,,828.0,,
1205,242,22,,,,,,,,,,827.0,,
1206,242,22,,,,,,,,,,827.0,,
1207,242,22,,,,,,,,,,827.0,,
1208,242,22,,,,,,,,,,828.0,,
1209,242,22,,,,,,,,,,828.0,,
1210,242,22,,,,,,,,,,828.0,,
1211,242,22,,,,,,,,,,828.0,,
1212,240,18,,,,,,,,,,836.0,,
1213,240,18,,,,,,,,,,836.0,,
1214,240,18,,,,,,,,,,836.0,,
1215,240,18,,,,,,,,,,836.0,,
1216,239,18,,,,,,,,,,838.0,,
1217,239,18,,,,,,,,,,838.0,,
1218,240,18,,,,,,,,,,840.0,,
1219,240,18,,,,,,,,,,840.0,,
1220,240,18,,,,,,,,,,840.0,,
1221,240,18,,,,,,,,,,839.0,,
1222,240,18,,,,,,,,,,839.0,,
1223,240,18,,,,,,,,,,839.0,,
1224,240,18,,,,,,,,,,840.0,,
1225,240,18,,,,,,,,,,840.0,,
1226,240,18,,,,,,,,,,840.0,,
1227,240,18,,,,,,,,,,840.0,,
1228,240,18,,,,,,,,,,840.0,,
1229,240,18,,,,,,,,,,839.0,,
1230,241,18,,,,,,,,,,841.0,,
1231,241,18,,,,,,,,,,840.0,,
1232,241,18,,,,,,,,,,839.0,,
1233,241,18,,,,,,,,,,839.0,,
1234,241,18,,,,,,,,,,839.0,,
1235,241,18,,,,,,,,,,838.0,,
1236,240,16,,,,,,,,,,842.0,,
1237,240,16,,,,,,,,,,842.0,,
1238,240,16,,,,,,,,,,842.0,,
1239,240,16,,,,,,,,,,842.0,,
1240,240,16,,,,,,,,,,844.0,,
1241,240,16,,,,,,,,,,842.0,,
1242,241,16,,,,,,,,,,843.0,,
1243,241,16,,,,,,,,,,843.0,,
1244,241,16,,,,,,,,,,843.0,,
1245,241,16,,,,,,,,,,843.0,,
1246,241,16,,,,,,,,,,843.0,,
1247,241,16,,,,,,,,,,843.0,,
1248,243,16,,,,,,,,,,844.0,,
1249,243,16,,,,,,,,,,844.0,,
1250,242,14,,,,,,,,,,847.0,,
1251,243,14,,,,,,,,,,847.0,,
1252,243,14,,,,,,,,,,847.0,,
1253,243,14,,,,,,,,,,848.0,,
1254,244,14,,,,,,,,,,848.0,,
1255,245,14,,,,,,,,,,849.0,,
1256,245,14,,,,,,,,,,849.0,,
1257,245,14,,,,,,,,,,848.0,,
1258,245,14,,,,,,,,,,848.0,,
1259,245,14,,,,,,,,,,848.0,,
1260,247,14,,,,,,,,,,850.0,,
1261,247,14,,,,,,,,,,850.0,,
1262,247,14,,,,,,,,,,850.0,,
1263,247,14,,,,,,,,,,850.0,,
1264,247,14,,,,,,,,,,851.0,,
1265,247,14,,,,,,,,,,851.0,,
1266,247,14,,,,,,,,,,850.0,,
1267,247,14,,,,,,,,,,850.0,,
1268,247,14,,,,,,,,,,850.0,,
1269,247,14,,,,,,,,,,850.0,,
1270,248,14,,,,,,,,,,851.0,,
1271,248,14,,,,,,,,,,851.0,,
1272,250,14,,,,,,,,,,849.0,,
1273,250,14,,,,,,,,,,849.0,,
1274,250,14,,,,,,,,,,849.0,,
1275,250,14,,,,,,,,,,849.0,,
1276,250,14,,,,,,,,,,848.0,,
1277,250,14,,,,,,,,,,848.0,,
1278,250,14,,,,,,,,,,849.0,,
1279,250,14,,,,,,,,,,849.0,,
1280,250,14,,,,,,,,,,851.0,,
1281,250,14,,,,,,,,,,853.0,,
1282,250,14,,,,,,,,,,853.0,,
1283,250,14,,,,,,,,,,853.0,,
1284,250,14,,,,,,,,,,853.0,,
1285,250,14,,,,,,,,,,853.0,,
1286,250,14,,,,,,,,,,853.0,,
1287,248,14,,,,,,,,,,859.0,,
1288,248,14,,,,,,,,,,859.0,,
1289,248,14,,,,,,,,,,859.0,,
1290,248,14,,,,,,,,,,861.0,,
1291,248,14,,,,,,,,,,861.0,,
1292,248,14,,,,,,,,,,861.0,,
1293,248,14,,,,,,,,,,861.0,,
1294,248,14,,,,,,,,,,861.0,,
1295,248,14,,,,,,,,,,860.0,,
1296,245,14,,,,,,,,,,866.0,,
1297,245,14,,,,,,,,,,866.0,,
1298,245,14,,,,,,,,,,866.0,,
1299,245,14,,,,,,,,,,866.0,,
1300,246,14,,,,,,,,,,868.0,,
1301,247,14,,,,,,,,,,866.0,,
1302,243,14,,,,,,,,,,878.0,,
1303,243,14,,,,,,,,,,877.0,,
1304,243,14,,,,,,,,,,878.0,,
1305,243,14,,,,,,,,,,878.0,,
1306,243,14,,,,,,,,,,878.0,,
1307,243,14,,,,,,,,,,878.0,,
1308,243,14,,,,,,,,,,881.0,,
1309,243,14,,,,,,,,,,881.0,,
1310,243,14,,,,,,,,,,884.0,,
1311,243,14,,,,,,,,,,884.0,,
1312,245,14,,,,,,,,,,883.0,,
1313,245,14,,,,,,,,,,883.0,,
1314,245,14,,,,,,,,,,883.0,,
1315,245,14,,,,,,,,,,884.0,,
1316,246,14,,,,,,,,,,885.0,,
1317,246,14,,,,,,,,,,885.0,,
1318,246,14,,,,,,,,,,885.0,,
