day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
676,238,52,9,6,,,,,,,,383.0,
677,238,52,9,6,,,,,,,,383.0,
678,240,48,9,6,,,,,,,,386.0,
679,240,48,9,6,,,,,,,,385.0,
680,241,48,9,6,,,,,,,,386.0,
681,239,48,9,6,,,,,,,,389.0,
682,242,48,9,6,,,,,,,,386.0,
683,242,48,9,6,,,,,,,,386.0,
684,240,48,9,6,,,,,,,,391.0,
685,241,48,9,6,,,,,,,,391.0,
686,245,48,9,6,,,,,,,,389.0,
687,245,48,9,6,,,,,,,,389.0,
688,243,48,9,6,,,,,,,,393.0,
689,243,48,9,6,,,,,,,,393.0,
690,244,48,9,6,,,,,,,,393.0,
691,244,51,9,6,,,,,,,,389.0,
692,243,48,9,6,,,,,,,,396.0,
693,243,48,9,6,,,,,,,,396.0,
694,244,48,9,6,,,,,,,,394.0,
695,247,48,9,6,,,,,,,,390.0,
696,247,50,9,6,,,,,,,,389.0,
697,249,50,9,6,,,,,,,,386.0,
698,249,50,9,6,,,,,,,,386.0,
699,249,50,9,6,,,,,,,,386.0,
700,249,50,9,6,,,,,,,,388.0,
701,250,50,9,6,,,,,,,,386.0,
702,254,50,9,6,,,,,,,,382.0,
703,254,50,9,6,,,,,,,,382.0,
704,254,50,9,6,,,,,,,,385.0,
705,254,50,9,6,,,,,,,,385.0,
706,254,50,9,6,,,,,,,,385.0,
707,254,50,9,6,,,,,,,,385.0,
708,257,50,9,6,,,,,,,,384.0,
709,257,50,9,6,,,,,,,,384.0,
710,257,48,9,6,,,,,,,,390.0,
711,255,48,9,6,,,,,,,,392.0,
712,257,48,9,6,,,,,,,,392.0,
713,257,48,9,6,,,,,,,,392.0,
714,257,48,9,6,,,,,,,,394.0,
715,258,48,9,6,,,,,,,,394.0,
716,259,48,9,6,,,,,,,,395.0,
717,259,48,9,6,,,,,,,,395.0,
718,260,48,9,6,,,,,,,,395.0,
719,260,48,9,6,,,,,,,,395.0,
720,264,48,9,6,,,,,,,,393.0,
721,264,48,9,6,,,,,,,,393.0,
722,264,48,9,6,,,,,,,,393.0,
723,264,48,9,6,,,,,,,,393.0,
724,264,48,9,6,,,,,,,,392.0,
725,264,48,9,6,,,,,,,,392.0,
726,264,48,9,6,,,,,,,,393.0,
727,264,48,9,6,,,,,,,,393.0,
728,264,48,9,6,,,,,,,,393.0,
729,264,48,9,6,,,,,,,,393.0,
730,264,48,9,6,,,,,,,,396.0,
731,264,48,9,6,,,,,,,,396.0,
732,265,48,9,6,,,,,,,,397.0,
733,265,48,9,6,,,,,,,,396.0,
734,265,48,9,6,,,,,,,,395.0,
735,268,48,9,6,,,,,,,,394.0,
736,268,48,9,6,,,,,,,,393.0,
737,268,48,9,6,,,,,,,,392.0,
738,267,50,9,6,,,,,,,,392.0,
739,267,50,9,6,,,,,,,,392.0,
740,267,50,9,6,,,,,,,,393.0,
741,268,52,9,6,,,,,,,,389.0,
742,269,52,12,6,,,,,,,,384.0,
743,269,52,12,6,,,,,,,,384.0,
744,269,52,12,6,,,,,,,,384.0,
745,270,52,12,6,,,,,,,,384.0,
746,270,52,12,6,,,,,,,,384.0,
747,270,52,12,6,,,,,,,,383.0,
748,270,52,16,6,,,,,,,,378.0,
749,270,52,16,6,,,,,,,,378.0,
750,268,55,19,6,,,,,,,,378.0,
751,268,59,19,6,,,,,,,,373.0,
752,268,59,19,6,,,,,,,,372.0,
753,268,59,19,6,,,,,,,,372.0,
754,268,59,19,6,,,,,,,,372.0,
755,270,61,19,6,,,,,,,,367.0,
756,269,63,19,6,,,,,,,,366.0,
757,269,63,19,6,,,,,,,,366.0,
758,269,63,19,6,,,,,,,,366.0,
759,269,63,19,6,,,,,,,,366.0,
760,268,61,16,6,,,,,,,,374.0,
761,268,61,16,6,,,,,,,,374.0,
762,258,53,16,6,,,,,,,,393.0,
763,258,53,16,6,,,,,,,,393.0,
764,258,53,16,6,,,,,,,,393.0,
765,258,56,16,6,,,,,,,,389.0,
766,258,56,16,6,,,,,,,,389.0,
767,258,56,16,6,,,,,,,,389.0,
768,259,56,16,6,,,,,,,,390.0,
769,259,56,16,6,,,,,,,,390.0,
770,259,56,16,6,,,,,,,,391.0,
771,259,56,16,6,,,,,,,,390.0,
772,260,56,16,6,,,,,,,,390.0,
773,260,56,16,6,,,,,,,,390.0,
774,260,56,16,6,,,,,,,,390.0,
775,261,56,16,6,,,,,,,,390.0,
776,258,56,16,6,,,,,,,,398.0,
777,257,56,16,6,,,,,,,,400.0,
778,257,56,16,6,,,,,,,,400.0,
779,257,56,16,6,,,,,,,,399.0,
780,260,54,16,6,,,,,,,,401.0,
781,260,54,16,6,,,,,,,,401.0,
782,260,54,16,6,,,,,,,,400.0,
783,268,62,16,6,,,,,,,,383.0,
784,269,62,16,6,,,,,,,,383.0,
785,269,62,16,6,,,,,,,,383.0,
786,269,62,16,6,,,,,,,,383.0,
787,269,62,16,6,,,,,,,,382.0,
788,267,62,16,6,,,,,,,,385.0,
789,268,62,19,6,,,,,,,,380.0,
790,268,62,19,6,,,,,,,,380.0,
791,268,62,19,6,,,,,,,,380.0,
792,270,62,19,6,,,,,,,,380.0,
793,270,62,19,6,,,,,,,,380.0,
794,270,62,19,6,,,,,,,,380.0,
795,270,64,25,6,,,,,,,,372.0,
796,270,64,25,6,,,,,,,,371.0,
797,270,64,25,6,,,,,,,,371.0,
798,274,66,25,6,,,,,,,,365.0,
799,274,66,25,6,,,,,,,,365.0,
800,274,66,25,6,,,,,,,,365.0,
801,275,66,25,6,,,,,,,,365.0,
802,275,66,25,6,,,,,,,,365.0,
803,275,66,25,6,,,,,,,,365.0,
804,272,64,25,6,,,,,,,,371.0,
805,272,64,25,6,,,,,,,,370.0,
806,272,64,25,6,,,,,,,,369.0,
807,272,64,25,6,,,,,,,,369.0,
808,272,64,25,6,,,,,,,,369.0,
809,273,64,25,6,,,,,,,,367.0,
810,266,59,13,6,,,,,,,,395.0,
811,266,59,13,6,,,,,,,,395.0,
812,266,59,13,6,,,,,,,,398.0,
813,267,59,13,6,,,,,,,,399.0,
814,269,61,13,6,,,,,,,,394.0,
815,269,61,13,6,,,,,,,,395.0,
816,270,61,13,6,,,,,,,,397.0,
817,270,61,13,6,,,,,,,,397.0,
818,270,61,13,6,,,,,,,,397.0,
819,270,61,13,6,,,,,,,,397.0,
820,273,61,13,6,,,,,,,,397.0,
821,275,63,22,6,,,,,,,,383.0,
822,275,63,22,6,,,,,,,,383.0,
823,275,63,22,6,,,,,,,,383.0,
824,275,63,22,6,,,,,,,,385.0,
825,275,66,22,6,,,,,,,,381.0,
826,275,66,22,6,,,,,,,,382.0,
827,275,68,22,6,,,,,,,,379.0,
828,275,66,22,6,,,,,,,,385.0,
829,275,66,22,6,,,,,,,,385.0,
830,277,66,22,6,,,,,,,,382.0,
831,277,66,22,6,,,,,,,,381.0,
832,277,66,22,6,,,,,,,,381.0,
833,278,66,31,6,,,,,,,,370.0,
834,278,66,31,6,,,,,,,,370.0,
835,278,66,31,6,,,,,,,,370.0,
836,278,66,31,6,,,,,,,,369.0,
837,281,66,31,6,,,,,,,,370.0,
838,281,66,31,6,,,,,,,,370.0,
839,281,68,31,6,,,,,,,,367.0,
840,280,68,28,6,,,,,,,,374.0,
841,280,68,28,6,,,,,,,,374.0,
842,281,68,28,6,,,,,,,,372.0,
843,281,68,28,6,,,,,,,,372.0,
844,281,68,28,6,,,,,,,,371.0,
845,281,68,28,6,,,,,,,,370.0,
846,282,68,28,6,,,,,,,,371.0,
847,282,68,28,6,,,,,,,,371.0,
848,283,68,28,6,,,,,,,,371.0,
849,283,68,28,6,,,,,,,,371.0,
850,283,68,28,6,,,,,,,,372.0,
851,284,70,28,6,,,,,,,,367.0,
852,281,70,28,6,,,,,,,,375.0,
853,281,70,28,6,,,,,,,,375.0,
854,282,70,28,6,,,,,,,,374.0,
855,281,67,28,6,,,,,,,,379.0,
856,281,67,28,6,,,,,,,,382.0,
857,281,67,28,6,,,,,,,,382.0,
858,281,67,28,6,,,,,,,,382.0,
859,281,67,28,6,,,,,,,,382.0,
860,281,67,28,6,,,,,,,,382.0,
861,281,67,28,6,,,,,,,,382.0,
862,281,67,28,6,,,,,,,,382.0,
863,281,67,28,6,,,,,,,,381.0,
864,282,67,22,6,,,,,,,,387.0,
865,281,67,22,6,,,,,,,,387.0,
866,281,67,22,6,,,,,,,,387.0,
867,282,67,22,6,,,,,,,,387.0,
868,275,69,22,6,,,,,,,,398.0,
869,275,69,22,6,,,,,,,,398.0,
870,276,69,22,6,,,,,,,,398.0,
871,276,69,22,6,,,,,,,,397.0,
872,272,67,19,6,,,,,,,,408.0,
873,272,67,19,6,,,,,,,,410.0,
874,272,67,19,6,,,,,,,,410.0,
875,269,67,15,6,,,,,,,,419.0,
876,263,65,6,6,,,,,,,,442.0,
877,263,65,6,6,,,,,,,,442.0,
878,263,65,6,6,,,,,,,,442.0,
879,263,65,6,6,,,,,,,,444.0,
880,266,65,6,6,,,,,,,,443.0,
881,266,65,6,6,,,,,,,,442.0,
882,266,65,6,6,,,,,,,,442.0,
883,266,65,6,6,,,,,,,,442.0,
884,267,65,6,6,,,,,,,,444.0,
885,268,65,6,6,,,,,,,,443.0,
886,268,65,6,6,,,,,,,,443.0,
887,268,65,6,6,,,,,,,,442.0,
888,269,65,6,6,,,,,,,,442.0,
889,269,65,6,6,,,,,,,,442.0,
890,270,65,6,6,,,,,,,,442.0,
891,270,65,6,6,,,,,,,,441.0,
892,269,65,6,6,,,,,,,,442.0,
893,270,65,6,6,,,,,,,,440.0,
894,268,63,6,6,,,,,,,,447.0,
895,275,63,6,6,,,,,,,,439.0,
896,277,63,6,6,,,,,,,,440.0,
897,277,63,6,6,,,,,,,,440.0,
898,277,63,9,6,,,,,,,,436.0,
899,277,63,9,6,,,,,,,,436.0,
900,279,60,9,6,,,,,,,,440.0,
901,281,62,9,6,,,,,,,,434.0,
902,281,62,9,6,,,,,,,,434.0,
903,281,62,9,6,,,,,,,,434.0,
904,282,62,9,6,,,,,,,,435.0,
905,282,62,9,6,,,,,,,,435.0,
906,283,62,9,6,,,,,,,,435.0,
907,283,62,9,6,,,,,,,,435.0,
908,283,62,9,6,,,,,,,,435.0,
909,284,62,9,6,,,,,,,,433.0,
910,283,62,9,6,,,,,,,,436.0,
911,288,66,9,6,,,,,,,,426.0,
912,287,66,9,6,,,,,,,,431.0,
913,287,66,9,6,,,,,,,,431.0,
914,287,66,9,6,,,,,,,,431.0,
915,287,66,9,6,,,,,,,,431.0,
916,287,66,9,6,,,,,,,,432.0,
917,286,66,13,6,,,,,,,,429.0,
918,286,66,13,6,,,,,,,,430.0,
919,286,66,13,6,,,,,,,,430.0,
920,287,66,13,6,,,,,,,,432.0,
921,288,66,13,6,,,,,,,,432.0,
922,288,66,13,6,,,,,,,,432.0,
923,288,66,13,6,,,,,,,,431.0,
924,288,66,13,6,,,,,,,,434.0,
925,288,66,13,6,,,,,,,,435.0,
926,291,68,13,6,,,,,,,,429.0,
927,291,68,13,6,,,,,,,,429.0,
928,291,68,13,6,,,,,,,,429.0,
929,291,68,13,6,,,,,,,,429.0,
930,291,68,13,6,,,,,,,,430.0,
931,286,58,13,6,,,,,,,,444.0,
932,287,58,13,6,,,,,,,,444.0,
933,287,58,13,6,,,,,,,,444.0,
934,287,58,13,6,,,,,,,,443.0,
935,287,58,13,6,,,,,,,,443.0,
936,288,58,13,6,,,,,,,,450.0,
937,288,58,13,6,,,,,,,,450.0,
938,289,58,13,6,,,,,,,,448.0,
939,289,58,13,6,,,,,,,,451.0,
940,288,56,13,6,,,,,,,,455.0,
941,288,56,13,6,,,,,,,,455.0,
942,289,60,13,6,,,,,,,,449.0,
943,289,60,13,6,,,,,,,,449.0,
944,290,60,13,6,,,,,,,,449.0,
945,292,60,13,6,,,,,,,,449.0,
946,292,60,13,6,,,,,,,,448.0,
947,293,60,13,6,,,,,,,,446.0,
948,293,60,13,6,,,,,,,,446.0,
949,293,60,13,6,,,,,,,,446.0,
950,293,60,13,6,,,,,,,,447.0,
951,293,60,13,6,,,,,,,,447.0,
952,291,60,13,6,,,,,,,,450.0,
953,291,60,13,6,,,,,,,,450.0,
954,289,58,13,6,,,,,,,,457.0,
955,289,58,13,6,,,,,,,,458.0,
956,290,58,13,6,,,,,,,,458.0,
957,290,58,13,6,,,,,,,,457.0,
958,290,60,16,6,,,,,,,,450.0,
959,290,67,16,6,,,,,,,,442.0,
960,292,67,16,6,,,,,,,,445.0,
961,292,67,16,6,,,,,,,,445.0,
962,292,67,16,6,,,,,,,,444.0,
963,292,67,16,6,,,,,,,,444.0,
964,292,67,16,6,,,,,,,,444.0,
965,292,67,16,6,,,,,,,,444.0,
966,292,62,16,,,,,,,,,457.0,
967,292,62,16,,,,,,,,,457.0,
968,293,62,16,,,,,,,,,458.0,
969,293,62,16,,,,,,,,,458.0,
970,293,62,16,,,,,,,,,458.0,
971,293,62,16,,,,,,,,,458.0,
972,294,62,16,,,,,,,,,458.0,
973,295,62,16,,,,,,,,,456.0,
974,295,62,16,,,,,,,,,456.0,
975,295,62,16,,,,,,,,,455.0,
976,295,62,16,,,,,,,,,456.0,
977,295,65,16,,,,,,,,,452.0,
978,294,63,16,,,,,,,,,457.0,
979,295,65,16,,,,,,,,,453.0,
980,296,65,16,,,,,,,,,453.0,
981,296,65,16,,,,,,,,,453.0,
982,297,65,16,,,,,,,,,450.0,
983,297,65,16,,,,,,,,,450.0,
984,296,63,13,,,,,,,,,458.0,
985,296,63,13,,,,,,,,,458.0,
986,296,63,13,,,,,,,,,458.0,
987,296,65,13,,,,,,,,,457.0,
988,296,65,13,,,,,,,,,457.0,
989,297,65,13,,,,,,,,,455.0,
990,301,67,13,,,,,,,,,450.0,
991,301,67,13,,,,,,,,,450.0,
992,299,67,13,,,,,,,,,454.0,
993,293,67,9,,,,,,,,,467.0,
994,295,64,9,,,,,,,,,467.0,
995,295,64,9,,,,,,,,,467.0,
996,295,62,9,,,,,,,,,471.0,
997,295,62,9,,,,,,,,,471.0,
998,295,62,9,,,,,,,,,471.0,
999,295,62,9,,,,,,,,,471.0,
1000,294,62,9,,,,,,,,,473.0,
1001,294,62,9,,,,,,,,,473.0,
1002,294,62,9,,,,,,,,,474.0,
1003,294,62,9,,,,,,,,,474.0,
1004,295,62,9,,,,,,,,,472.0,
1005,298,62,9,,,,,,,,,469.0,
1006,299,60,9,,,,,,,,,469.0,
1007,299,60,9,,,,,,,,,469.0,
1008,294,51,6,,,,,,,,,487.0,
1009,294,51,6,,,,,,,,,487.0,
1010,294,51,6,,,,,,,,,487.0,
1011,294,51,6,,,,,,,,,486.0,
1012,294,51,6,,,,,,,,,486.0,
1013,294,51,6,,,,,,,,,485.0,
1014,294,51,6,,,,,,,,,484.0,
1015,294,51,6,,,,,,,,,484.0,
1016,293,51,6,,,,,,,,,484.0,
1017,299,53,14,,,,,,,,,467.0,
1018,299,53,14,,,,,,,,,467.0,
1019,299,53,14,,,,,,,,,467.0,
1020,299,53,14,,,,,,,,,471.0,
1021,299,53,14,,,,,,,,,471.0,
1022,300,53,14,,,,,,,,,469.0,
1023,300,53,14,,,,,,,,,469.0,
1024,300,53,14,,,,,,,,,471.0,
1025,301,53,14,,,,,,,,,469.0,
1026,301,53,14,,,,,,,,,469.0,
1027,301,53,14,,,,,,,,,469.0,
1028,301,53,14,,,,,,,,,469.0,
1029,299,53,14,,,,,,,,,472.0,
1030,299,53,14,,,,,,,,,473.0,
1031,299,53,14,,,,,,,,,472.0,
1032,300,53,14,,,,,,,,,472.0,
1033,300,53,14,,,,,,,,,472.0,
1034,300,53,14,,,,,,,,,472.0,
1035,300,53,14,,,,,,,,,472.0,
1036,300,53,14,,,,,,,,,473.0,
1037,300,53,14,,,,,,,,,473.0,
1038,299,53,14,,,,,,,,,475.0,
1039,299,53,14,,,,,,,,,475.0,
1040,299,53,14,,,,,,,,,476.0,
1041,299,55,14,,,,,,,,,474.0,
1042,299,55,14,,,,,,,,,474.0,
1043,299,55,14,,,,,,,,,474.0,
1044,299,55,14,,,,,,,,,474.0,
1045,299,55,14,,,,,,,,,474.0,
1046,299,55,14,,,,,,,,,474.0,
1047,299,55,14,,,,,,,,,474.0,
1048,299,55,14,,,,,,,,,477.0,
1049,300,57,17,,,,,,,,,470.0,
1050,299,57,17,,,,,,,,,474.0,
1051,300,57,17,,,,,,,,,472.0,
1052,303,61,17,,,,,,,,,464.0,
1053,303,61,17,,,,,,,,,464.0,
1054,303,61,17,,,,,,,,,464.0,
1055,303,64,17,,,,,,,,,460.0,
1056,301,60,14,,,,,,,,,475.0,
1057,302,60,14,,,,,,,,,475.0,
1058,303,60,14,,,,,,,,,473.0,
1059,303,60,14,,,,,,,,,473.0,
1060,305,60,14,,,,,,,,,473.0,
1061,305,60,14,,,,,,,,,472.0,
1062,305,60,14,,,,,,,,,474.0,
1063,305,60,14,,,,,,,,,473.0,
1064,305,60,14,,,,,,,,,473.0,
1065,300,60,14,,,,,,,,,485.0,
1066,300,60,14,,,,,,,,,485.0,
1067,300,60,14,,,,,,,,,485.0,
1068,300,60,14,,,,,,,,,484.0,
1069,300,60,14,,,,,,,,,483.0,
1070,300,60,14,,,,,,,,,482.0,
1071,300,60,14,,,,,,,,,481.0,
1072,301,60,14,,,,,,,,,481.0,
1073,301,60,14,,,,,,,,,479.0,
1074,301,60,14,,,,,,,,,479.0,
1075,301,60,14,,,,,,,,,479.0,
1076,302,60,14,,,,,,,,,479.0,
1077,302,60,14,,,,,,,,,479.0,
1078,302,60,14,,,,,,,,,478.0,
1079,302,60,14,,,,,,,,,478.0,
1080,299,62,14,,,,,,,,,482.0,
1081,299,62,14,,,,,,,,,482.0,
1082,299,62,14,,,,,,,,,482.0,
1083,299,62,14,,,,,,,,,482.0,
1084,301,62,14,,,,,,,,,478.0,
1085,301,62,14,,,,,,,,,480.0,
1086,301,64,17,,,,,,,,,475.0,
1087,301,64,17,,,,,,,,,475.0,
1088,301,64,17,,,,,,,,,475.0,
1089,301,64,17,,,,,,,,,475.0,
1090,303,68,17,,,,,,,,,471.0,
1091,304,70,17,,,,,,,,,467.0,
1092,304,70,17,,,,,,,,,467.0,
1093,305,72,17,,,,,,,,,463.0,
1094,305,72,17,,,,,,,,,463.0,
1095,306,75,17,,,,,,,,,459.0,
1096,306,75,17,,,,,,,,,459.0,
1097,306,75,17,,,,,,,,,459.0,
1098,304,71,13,,,,,,,,,471.0,
1099,304,71,13,,,,,,,,,470.0,
1100,305,71,13,,,,,,,,,470.0,
1101,307,68,13,,,,,,,,,470.0,
1102,308,68,13,,,,,,,,,468.0,
1103,308,68,13,,,,,,,,,468.0,
1104,309,68,13,,,,,,,,,468.0,
1105,309,68,13,,,,,,,,,468.0,
1106,309,68,13,,,,,,,,,468.0,
1107,309,68,13,,,,,,,,,468.0,
1108,309,68,13,,,,,,,,,467.0,
1109,311,68,17,,,,,,,,,460.0,
1110,314,72,17,,,,,,,,,452.0,
1111,314,72,17,,,,,,,,,452.0,
1112,314,72,17,,,,,,,,,452.0,
1113,315,72,17,,,,,,,,,451.0,
1114,315,72,17,,,,,,,,,451.0,
1115,315,72,17,,,,,,,,,451.0,
1116,315,72,17,,,,,,,,,453.0,
1117,315,72,17,,,,,,,,,452.0,
1118,315,74,17,,,,,,,,,449.0,
1119,315,74,17,,,,,,,,,449.0,
1120,314,76,17,,,,,,,,,449.0,
1121,314,76,17,,,,,,,,,449.0,
1122,314,76,17,,,,,,,,,447.0,
1123,314,76,17,,,,,,,,,447.0,
1124,314,76,17,,,,,,,,,447.0,
1125,310,72,17,,,,,,,,,454.0,
1126,310,72,17,,,,,,,,,454.0,
1127,309,72,17,,,,,,,,,455.0,
1128,308,72,17,,,,,,,,,457.0,
1129,308,74,17,7,,,,,,,,447.0,
1130,309,74,17,7,,,,,,,,449.0,
1131,309,74,17,7,,,,,,,,449.0,
1132,309,74,17,7,,,,,,,,449.0,
1133,309,74,17,7,,,,,,,,449.0,
1134,308,74,17,7,,,,,,,,451.0,
1135,308,74,17,7,,,,,,,,451.0,
1136,310,81,17,7,,,,,,,,441.0,
1137,310,81,17,7,,,,,,,,441.0,
1138,310,81,17,7,,,,,,,,441.0,
1139,310,81,17,7,,,,,,,,441.0,
1140,310,77,17,7,,,,,,,,449.0,
1141,310,77,17,7,,,,,,,,448.0,
1142,310,77,17,7,,,,,,,,448.0,
1143,310,77,17,7,,,,,,,,448.0,
1144,310,77,17,7,,,,,,,,448.0,
1145,310,77,17,7,,,,,,,,448.0,
1146,308,77,17,7,,,,,,,,451.0,
1147,308,77,17,7,,,,,,,,451.0,
1148,308,77,17,7,,,,,,,,451.0,
1149,308,77,17,7,,,,,,,,449.0,
1150,308,77,17,7,,,,,,,,450.0,
1151,308,77,17,7,,,,,,,,450.0,
1152,308,77,17,7,,,,,,,,454.0,
1153,308,77,17,7,,,,,,,,454.0,
1154,308,77,17,7,,,,,,,,454.0,
1155,308,77,17,7,,,,,,,,454.0,
1156,308,77,17,7,,,,,,,,454.0,
1157,308,77,17,7,,,,,,,,453.0,
1158,308,77,17,7,,,,,,,,453.0,
1159,308,77,17,7,,,,,,,,453.0,
1160,308,77,17,7,,,,,,,,453.0,
1161,308,77,17,7,,,,,,,,453.0,
1162,308,77,17,7,,,,,,,,453.0,
1163,308,77,17,7,,,,,,,,453.0,
1164,308,77,17,7,,,,,,,,453.0,
1165,308,77,17,7,,,,,,,,453.0,
1166,308,77,17,7,,,,,,,,453.0,
1167,308,77,17,7,,,,,,,,453.0,
1168,308,77,17,7,,,,,,,,453.0,
1169,308,77,17,7,,,,,,,,453.0,
1170,309,80,17,7,,,,,,,,450.0,
1171,309,80,17,7,,,,,,,,450.0,
1172,309,80,17,7,,,,,,,,450.0,
1173,309,80,17,7,,,,,,,,450.0,
1174,309,80,17,7,,,,,,,,449.0,
1175,309,80,17,7,,,,,,,,448.0,
1176,309,80,17,7,,,,,,,,453.0,
1177,309,83,17,7,,,,,,,,449.0,
1178,309,83,17,7,,,,,,,,449.0,
1179,309,83,17,7,,,,,,,,449.0,
1180,309,83,17,7,,,,,,,,449.0,
1181,309,83,17,7,,,,,,,,448.0,
1182,309,83,17,7,,,,,,,,448.0,
1183,309,83,17,7,,,,,,,,449.0,
1184,309,83,17,7,,,,,,,,449.0,
1185,309,83,17,7,,,,,,,,449.0,
1186,309,83,17,7,,,,,,,,449.0,
1187,309,83,17,7,,,,,,,,449.0,
1188,308,83,17,7,,,,,,,,452.0,
1189,308,83,17,7,,,,,,,,452.0,
1190,310,83,17,7,,,,,,,,453.0,
1191,310,83,17,7,,,,,,,,453.0,
1192,311,83,17,7,,,,,,,,453.0,
1193,311,83,17,7,,,,,,,,452.0,
1194,311,83,17,7,,,,,,,,452.0,
1195,309,83,13,7,,,,,,,,459.0,
1196,309,83,13,7,,,,,,,,458.0,
1197,309,83,13,7,,,,,,,,458.0,
1198,309,87,13,7,,,,,,,,453.0,
1199,309,87,13,7,,,,,,,,453.0,
1200,310,85,13,7,,,,,,,,454.0,
1201,310,85,13,7,,,,,,,,454.0,
1202,310,85,13,7,,,,,,,,454.0,
1203,310,85,13,7,,,,,,,,454.0,
1204,310,85,13,7,,,,,,,,454.0,
1205,311,87,13,7,,,,,,,,450.0,
1206,311,87,13,7,,,,,,,,450.0,
1207,311,87,13,7,,,,,,,,450.0,
1208,310,89,13,7,,,,,,,,450.0,
1209,310,89,13,7,,,,,,,,450.0,
1210,310,89,13,7,,,,,,,,450.0,
1211,312,89,13,7,,,,,,,,447.0,
1212,310,89,13,7,,,,,,,,451.0,
1213,310,89,13,7,,,,,,,,451.0,
1214,310,89,13,7,,,,,,,,451.0,
1215,310,89,13,7,,,,,,,,451.0,
1216,308,89,17,7,,,,,,,,449.0,
1217,308,89,17,7,,,,,,,,449.0,
1218,309,89,17,7,,,,,,,,451.0,
1219,309,89,17,7,,,,,,,,451.0,
1220,310,91,17,7,,,,,,,,447.0,
1221,310,91,17,7,,,,,,,,447.0,
1222,310,91,17,7,,,,,,,,447.0,
1223,310,91,17,7,,,,,,,,447.0,
1224,310,91,17,7,,,,,,,,448.0,
1225,310,91,17,7,,,,,,,,448.0,
1226,310,91,17,7,,,,,,,,448.0,
1227,310,91,17,7,,,,,,,,448.0,
1228,310,91,17,7,,,,,,,,447.0,
1229,310,91,17,7,,,,,,,,447.0,
1230,311,91,17,7,,,,,,,,449.0,
1231,311,91,17,7,,,,,,,,449.0,
1232,312,91,17,7,,,,,,,,447.0,
1233,314,91,17,7,,,,,,,,444.0,
1234,314,91,17,7,,,,,,,,444.0,
1235,314,91,17,7,,,,,,,,444.0,
1236,307,85,17,7,,,,,,,,458.0,
1237,307,85,17,7,,,,,,,,458.0,
1238,307,85,17,7,,,,,,,,458.0,
1239,307,85,17,7,,,,,,,,458.0,
1240,307,85,17,7,,,,,,,,460.0,
1241,307,85,17,7,,,,,,,,460.0,
1242,309,85,17,7,,,,,,,,459.0,
1243,309,85,17,7,,,,,,,,459.0,
1244,309,85,17,7,,,,,,,,459.0,
1245,309,85,17,7,,,,,,,,459.0,
1246,309,85,17,7,,,,,,,,459.0,
1247,309,85,17,7,,,,,,,,459.0,
1248,311,85,17,7,,,,,,,,460.0,
1249,311,85,17,7,,,,,,,,460.0,
1250,311,85,17,,,,,,,,,468.0,
1251,312,85,17,,,,,,,,,468.0,
1252,312,85,17,,,,,,,,,467.0,
1253,310,85,17,,,,,,,,,469.0,
1254,310,85,17,,,,,,,,,471.0,
1255,311,85,17,,,,,,,,,472.0,
1256,311,85,17,,,,,,,,,471.0,
1257,311,85,17,,,,,,,,,470.0,
1258,311,85,22,,10,,,,,,,454.0,
1259,311,85,22,,10,,,,,,,454.0,
1260,312,85,22,,10,,,,,,,457.0,
1261,312,85,22,,10,,,,,,,457.0,
1262,312,85,22,,10,,,,,,,457.0,
1263,314,85,22,8,10,,,,,,,446.0,
1264,314,85,22,8,10,,,,,,,447.0,
1265,314,85,22,8,10,,,,,,,447.0,
1266,314,85,22,8,10,,,,,,,447.0,
1267,314,85,22,8,10,,,,,,,447.0,
1268,314,85,22,8,10,,,,,,,446.0,
1269,314,85,22,8,10,,,,,,,446.0,
1270,315,85,22,8,10,,,,,,,446.0,
1271,316,85,22,8,10,,,,,,,444.0,
1272,316,83,22,,10,,,,,,,455.0,
1273,316,83,22,,10,,,,,,,455.0,
1274,316,83,22,,10,,,,,,,454.0,
1275,316,83,22,,10,,,,,,,454.0,
1276,316,83,22,,10,,,,,,,454.0,
1277,315,83,22,,10,,,,,,,454.0,
1278,314,83,22,,10,,,,,,,456.0,
1279,316,86,22,,10,,,,,,,450.0,
1280,317,86,22,,10,,,,,,,451.0,
1281,317,86,22,,10,,,,,,,453.0,
1282,317,86,22,,10,,,,,,,453.0,
1283,317,86,22,,10,,,,,,,453.0,
1284,317,86,22,,10,,,,,,,453.0,
1285,317,86,22,,10,,,,,,,453.0,
1286,319,94,22,,10,,,,,,441.0,,
1287,314,90,22,,10,,,,,,455.0,,
1288,314,92,22,,10,,,,,,452.0,,
1289,314,92,22,,10,,,,,,452.0,,
1290,314,92,22,10,10,,,,,,443.0,,
1291,314,92,22,10,10,,,,,,443.0,,
1292,314,92,22,10,10,,,,,,443.0,,
1293,314,92,22,10,10,,,,,,443.0,,
1294,314,92,22,10,10,,,,,,443.0,,
1295,314,92,22,10,10,,,,,,443.0,,
1296,308,92,22,10,10,,,,,,452.0,,
1297,308,92,22,10,10,,,,,,451.0,,
1298,308,92,22,10,10,,,,,,451.0,,
1299,308,96,22,10,10,,,,,,446.0,,
1300,309,96,22,10,10,,,,,,448.0,,
1301,309,96,22,10,10,,,,,,448.0,,
1302,307,96,18,,10,,,,,,472.0,,
