day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13
659,209,38,,,,,,,,,,571.0,,
660,208,36,,,,,,,,,,580.0,,
661,208,36,,,,,,,,,,580.0,,
662,209,36,,,,,,,,,,580.0,,
663,209,42,,,,,,,,,,573.0,,
664,209,44,,,,,,,,,,571.0,,
665,209,44,,,,,,,,,,572.0,,
666,209,44,,,,,,,,,,572.0,,
667,209,44,,,,,,,,,,572.0,,
668,210,44,,,,,,,,,,572.0,,
669,210,44,,,,,,,,,,572.0,,
670,210,44,,,,,,,,,,572.0,,
671,210,44,,,,,,,,,,572.0,,
672,210,44,,,,,,,,,,575.0,,
673,210,44,,,,,,,,,,575.0,,
674,210,44,,,,,,,,,,575.0,,
675,212,44,,,,,,,,,,576.0,,
676,212,44,,,,,,,,,,577.0,,
677,212,44,,,,,,,,,,577.0,,
678,213,44,,,,,,,,,,577.0,,
679,213,44,,,,,,,,,,577.0,,
680,214,44,,,,,,,,,,578.0,,
681,210,42,,,,,,,,,,585.0,,
682,212,42,,,,,,,,,,585.0,,
683,212,42,,,,,,,,,,585.0,,
684,213,42,,,,,,,,,,587.0,,
685,214,42,,,,,,,,,,587.0,,
686,217,42,,,,,,,,,,587.0,,
687,217,42,,,,,,,,,,587.0,,
688,217,42,,,,,,,,,,589.0,,
689,217,42,,,,,,,,,,589.0,,
690,218,42,,,,,,,,,,589.0,,
691,218,42,,,,,,,,,,589.0,,
692,219,42,,,,,,,,,,590.0,,
693,219,42,,,,,,,,,,590.0,,
694,219,42,,,,,,,,,,590.0,,
695,219,42,,,,,,,,,,590.0,,
696,219,42,,,,,,,,,,592.0,,
697,220,49,,,,,,,,,,583.0,,
698,220,49,,,,,,,,,,583.0,,
699,220,49,,,,,,,,,,583.0,,
700,220,49,,,,,,,,,,585.0,,
701,220,49,,,,,,,,,,585.0,,
702,221,49,,,,,,,,,,585.0,,
703,223,49,,,,,,,,,,582.0,,
704,222,47,,,,,,,,,,588.0,,
705,222,47,,,,,,,,,,588.0,,
706,222,47,,,,,,,,,,588.0,,
707,222,47,,,,,,,,,,588.0,,
708,225,47,,,,,,,,,,588.0,,
709,225,47,,,,,,,,,,587.0,,
710,224,43,,,,,,,,,,597.0,,
711,223,43,,,,,,,,,,599.0,,
712,225,43,,,,,,,,,,599.0,,
713,226,43,,,,,,,,,,597.0,,
714,226,43,,,,,,,,,,599.0,,
715,227,43,,,,,,,,,,599.0,,
716,228,43,,,,,,,,,,600.0,,
717,228,43,,,,,,,,,,599.0,,
718,229,43,,,,,,,,,,599.0,,
719,229,43,,,,,,,,,,599.0,,
720,227,40,,,,,,,,,,609.0,,
721,227,40,,,,,,,,,,609.0,,
722,227,40,,,,,,,,,,609.0,,
723,227,40,,,,,,,,,,609.0,,
724,227,40,,,,,,,,,,609.0,,
725,227,40,,,,,,,,,,609.0,,
726,227,40,,,,,,,,,,609.0,,
727,227,40,,,,,,,,,,609.0,,
728,227,40,,,,,,,,,,608.0,,
729,227,40,,,,,,,,,,608.0,,
730,227,40,,,,,,,,,,611.0,,
731,227,40,,,,,,,,,,611.0,,
732,231,40,,,,,,,,,,608.0,,
733,231,40,,,,,,,,,,608.0,,
734,231,40,,,,,,,,,,608.0,,
735,234,40,,,,,,,,,,608.0,,
736,234,40,,,,,,,,,,608.0,,
737,234,40,,,,,,,,,,608.0,,
738,234,40,,,,,,,,,,609.0,,
739,234,40,,,,,,,,,,609.0,,
740,234,40,,,,,,,,,,610.0,,
741,234,40,,,,,,,,,,610.0,,
742,234,40,,,,,,,,,,610.0,,
743,234,40,,,,,,,,,,610.0,,
744,234,40,,,,,,,,,,610.0,,
745,235,40,,,,,,,,,,610.0,,
746,235,40,,,,,,,,,,610.0,,
747,235,40,,,,,,,,,,610.0,,
748,235,40,,,,,,,,,,609.0,,
749,235,40,,,,,,,,,,609.0,,
750,234,44,,,,,,,,,,610.0,,
751,234,44,,,,,,,,,,610.0,,
752,234,44,,,,,,,,,,610.0,,
753,234,44,,,,,,,,,,610.0,,
754,234,44,,,,,,,,,,610.0,,
755,234,44,,,,,,,,,,610.0,,
756,234,44,,,,,,,,,,611.0,,
757,234,44,,,,,,,,,,610.0,,
758,234,44,,,,,,,,,,610.0,,
759,234,44,,,,,,,,,,610.0,,
760,232,44,,,,,,,,,,614.0,,
761,232,44,,,,,,,,,,614.0,,
762,229,40,,,,,,,,,,622.0,,
763,229,40,,,,,,,,,,622.0,,
764,229,40,,,,,,,,,,622.0,,
765,229,40,,,,,,,,,,622.0,,
766,229,40,,,,,,,,,,622.0,,
767,229,40,,,,,,,,,,622.0,,
768,230,40,,,,,,,,,,623.0,,
769,230,40,,,,,,,,,,623.0,,
770,230,40,,,,,,,,,,623.0,,
771,230,40,,,,,,,,,,623.0,,
772,231,40,,,,,,,,,,623.0,,
773,231,40,,,,,,,,,,623.0,,
774,231,40,,,,,,,,,,623.0,,
775,232,40,,,,,,,,,,623.0,,
776,230,40,,,,,,,,,,630.0,,
777,230,40,,,,,,,,,,631.0,,
778,230,40,,,,,,,,,,631.0,,
779,230,40,,,,,,,,,,631.0,,
780,233,40,,,,,,,,,,632.0,,
781,233,40,,,,,,,,,,632.0,,
782,236,42,,,,,,,,,,626.0,,
783,236,42,,,,,,,,,,625.0,,
784,237,42,,,,,,,,,,625.0,,
785,237,42,,,,,,,,,,625.0,,
786,237,42,,,,,,,,,,625.0,,
787,237,42,,,,,,,,,,624.0,,
788,237,42,,,,,,,,,,625.0,,
789,237,42,,,,,,,,,,625.0,,
790,237,42,,,,,,,,,,625.0,,
791,237,42,,,,,,,,,,625.0,,
792,239,42,,,,,,,,,,625.0,,
793,239,42,,,,,,,,,,625.0,,
794,239,42,,,,,,,,,,625.0,,
795,239,42,,,,,,,,,,626.0,,
796,239,42,,,,,,,,,,626.0,,
797,239,42,,,,,,,,,,626.0,,
798,241,42,,,,,,,,,,626.0,,
799,241,42,,,,,,,,,,626.0,,
800,241,42,,,,,,,,,,626.0,,
801,244,42,,,,,,,,,,623.0,,
802,244,42,,,,,,,,,,623.0,,
803,244,42,,,,,,,,,,623.0,,
804,241,42,,,,,,,,,,627.0,,
805,241,42,,,,,,,,,,627.0,,
806,241,42,,,,,,,,,,627.0,,
807,241,42,,,,,,,,,,627.0,,
808,241,42,,,,,,,,,,627.0,,
809,241,42,,,,,,,,,,627.0,,
810,237,40,,,,,,,,,,,638.0,
811,237,40,,,,,,,,,,,638.0,
812,237,40,,,,,,,,,,,641.0,
813,238,40,,,,,,,,,,,642.0,
814,238,40,,,,,,,,,,,642.0,
815,238,40,,,,,,,,,,,643.0,
816,239,40,,,,,,,,,,,644.0,
817,239,40,,,,,,,,,,,644.0,
818,239,40,,,,,,,,,,,644.0,
819,239,40,,,,,,,,,,,644.0,
820,242,40,,,,,,,,,,,643.0,
821,242,40,,,,,,,,,,,643.0,
822,242,40,,,,,,,,,,,643.0,
823,242,40,,,,,,,,,,,643.0,
824,241,40,,,,,,,,,,,646.0,
825,241,40,,,,,,,,,,,646.0,
826,241,40,,,,,,,,,,,647.0,
827,241,40,,,,,,,,,,,646.0,
828,239,40,,,,,,,,,,,653.0,
829,239,40,,,,,,,,,,,653.0,
830,239,40,,,,,,,,,,,653.0,
831,239,40,,,,,,,,,,,652.0,
832,239,40,,,,,,,,,,,652.0,
833,239,40,,,,,,,,,,,651.0,
834,239,40,,,,,,,,,,,651.0,
835,239,40,,,,,,,,,,,651.0,
836,239,40,,,,,,,,,,,651.0,
837,241,42,,,,,,,,,,,651.0,
838,242,44,,,,,,,,,,647.0,,
839,242,44,,,,,,,,,,647.0,,
840,240,44,,,,,,,,,,652.0,,
841,240,44,,,,,,,,,,652.0,,
842,240,44,,,,,,,,,,652.0,,
843,240,44,,,,,,,,,,652.0,,
844,240,44,,,,,,,,,,652.0,,
845,240,44,,,,,,,,,,652.0,,
846,241,44,,,,,,,,,,653.0,,
847,241,44,,,,,,,,,,652.0,,
848,242,44,,,,,,,,,,652.0,,
849,242,44,,,,,,,,,,652.0,,
850,242,44,,,,,,,,,,653.0,,
851,242,44,,,,,,,,,,653.0,,
852,239,44,,,,,,,,,,661.0,,
853,239,44,,,,,,,,,,661.0,,
854,240,44,,,,,,,,,,661.0,,
855,240,42,,,,,,,,,,664.0,,
856,241,42,,,,,,,,,,666.0,,
857,241,42,,,,,,,,,,666.0,,
858,241,42,,,,,,,,,,666.0,,
859,241,42,,,,,,,,,,666.0,,
860,241,42,,,,,,,,,,666.0,,
861,241,42,,,,,,,,,,666.0,,
862,241,42,,,,,,,,,,666.0,,
863,241,42,,,,,,,,,,666.0,,
864,241,42,,,,,,,,,,668.0,,
865,241,42,,,,,,,,,,668.0,,
866,241,42,,,,,,,,,,668.0,,
867,242,42,,,,,,,,,,667.0,,
868,238,40,,,,,,,,,,679.0,,
869,238,40,,,,,,,,,,679.0,,
870,239,40,,,,,,,,,,679.0,,
871,239,40,,,,,,,,,,679.0,,
872,239,40,,,,,,,,,,681.0,,
873,239,40,,,,,,,,,,683.0,,
874,239,40,,,,,,,,,,683.0,,
875,238,40,,,,,,,,,,686.0,,
876,234,40,,,,,,,,,,697.0,,
877,234,40,,,,,,,,,,697.0,,
878,234,40,,,,,,,,,,697.0,,
879,229,38,,,,,,,,,,705.0,,
880,231,38,,,,,,,,,,707.0,,
881,231,38,,,,,,,,,,707.0,,
882,231,38,,,,,,,,,,707.0,,
883,231,38,,,,,,,,,,707.0,,
884,232,38,,,,,,,,,,709.0,,
885,233,38,,,,,,,,,,708.0,,
886,233,38,,,,,,,,,,708.0,,
887,233,38,,,,,,,,,,708.0,,
888,234,38,,,,,,,,,,708.0,,
889,234,38,,,,,,,,,,708.0,,
890,235,38,,,,,,,,,,707.0,,
891,235,38,,,,,,,,,,707.0,,
892,235,38,,,,,,,,,,708.0,,
893,235,38,,,,,,,,,,708.0,,
894,235,38,,,,,,,,,,710.0,,
895,235,38,,,,,,,,,,710.0,,
896,237,38,,,,,,,,,,711.0,,
897,237,38,,,,,,,,,,711.0,,
898,237,38,,,,,,,,,,711.0,,
899,237,38,,,,,,,,,,711.0,,
900,239,38,,,,,,,,,,711.0,,
901,239,38,,,,,,,,,,711.0,,
902,239,38,,,,,,,,,,711.0,,
903,239,38,,,,,,,,,,711.0,,
904,240,38,,,,,,,,,,712.0,,
905,240,38,,,,,,,,,,711.0,,
906,244,38,,,,,,,,,,707.0,,
907,244,38,,,,,,,,,,707.0,,
908,244,38,,,,,,,,,,707.0,,
909,244,38,,,,,,,,,,707.0,,
910,244,38,,,,,,,,,,709.0,,
911,244,38,,,,,,,,,,709.0,,
912,240,41,,,,,,,,,,714.0,,
913,240,41,,,,,,,,,,714.0,,
914,240,41,,,,,,,,,,714.0,,
915,242,41,,,,,,,,,,711.0,,
916,242,41,,,,,,,,,,712.0,,
917,240,39,,,,,,,,,,717.0,,
918,240,39,,,,,,,,,,718.0,,
919,240,39,,,,,,,,,,718.0,,
920,240,39,,,,,,,,,,721.0,,
921,241,39,,,,,,,,,,720.0,,
922,241,39,,,,,,,,,,720.0,,
923,241,39,,,,,,,,,,719.0,,
924,241,39,,,,,,,,,,722.0,,
925,241,39,,,,,,,,,,723.0,,
926,241,39,,,,,,,,,,723.0,,
927,241,39,,,,,,,,,,723.0,,
928,241,39,,,,,,,,,,723.0,,
929,241,39,,,,,,,,,,723.0,,
930,241,39,,,,,,,,,,724.0,,
931,238,36,,,,,,,,,,731.0,,
932,240,38,,,,,,,,,,728.0,,
933,240,38,,,,,,,,,,728.0,,
934,240,38,,,,,,,,,,728.0,,
935,240,38,,,,,,,,,,728.0,,
936,240,38,,,,,,,,,,736.0,,
937,240,38,,,,,,,,,,736.0,,
938,240,38,,,,,,,,,,736.0,,
939,240,38,,,,,,,,,,739.0,,
940,238,38,,,,,,,,,,742.0,,
941,242,38,,,,,,,,,,737.0,,
942,242,38,,,,,,,,,,737.0,,
943,242,38,,,,,,,,,,737.0,,
944,243,38,,,,,,,,,,737.0,,
945,245,38,,,,,,,,,,737.0,,
946,245,38,,,,,,,,,,737.0,,
947,247,38,,,,,,,,,,734.0,,
948,247,38,,,,,,,,,,735.0,,
949,247,38,,,,,,,,,,735.0,,
950,247,38,,,,,,,,,,736.0,,
951,247,38,,,,,,,,,,736.0,,
952,244,38,,,,,,,,,,740.0,,
953,244,38,,,,,,,,,,740.0,,
954,244,38,,,,,,,,,,743.0,,
955,244,38,,,,,,,,,,744.0,,
956,245,38,,,,,,,,,,744.0,,
957,245,38,,,,,,,,,,744.0,,
958,247,43,,,,,,,,,,735.0,,
959,247,43,,,,,,,,,,735.0,,
960,248,43,,,,,,,,,,739.0,,
961,248,43,,,,,,,,,,739.0,,
962,248,43,,,,,,,,,,739.0,,
963,248,43,,,,,,,,,,739.0,,
964,248,43,,,,,,,,,,738.0,,
965,248,43,,,,,,,,,,738.0,,
966,246,43,,,,,,,,,,743.0,,
967,246,43,,,,,,,,,,743.0,,
968,247,43,,,,,,,,,,744.0,,
969,247,43,,,,,,,,,,744.0,,
970,247,43,,,,,,,,,,744.0,,
971,247,43,,,,,,,,,,744.0,,
972,248,43,,,,,,,,,,744.0,,
973,249,43,,,,,,,,,,744.0,,
974,249,43,,,,,,,,,,744.0,,
975,250,43,,,,,,,,,,742.0,,
976,249,43,,,,,,,,,,744.0,,
977,249,43,,,,,,,,,,744.0,,
978,248,43,,,,,,,,,,747.0,,
979,248,43,,,,,,,,,,746.0,,
980,249,43,,,,,,,,,,746.0,,
981,249,43,,,,,,,,,,746.0,,
982,249,43,,,,,,,,,,746.0,,
983,249,43,,,,,,,,,,746.0,,
984,249,43,,,,,,,,,,748.0,,
985,249,43,,,,,,,,,,748.0,,
986,250,43,,,,,,,,,,746.0,,
987,250,43,,,,,,,,,,748.0,,
988,250,43,,,,,,,,,,748.0,,
989,250,43,,,,,,,,,,748.0,,
990,251,45,,,,,,,,,,746.0,,
991,251,45,,,,,,,,,,745.0,,
992,251,45,,,,,,,,,,747.0,,
993,248,43,,,,,,,,,,,755.0,
994,248,43,,,,,,,,,,,755.0,
995,248,43,,,,,,,,,,,755.0,
996,248,43,,,,,,,,,,,757.0,
997,248,43,,,,,,,,,,,757.0,
998,248,43,,,,,,,,,,,757.0,
999,248,43,,,,,,,,,,,758.0,
1000,250,43,,,,,,,,,,,759.0,
1001,250,43,,,,,,,,,,,759.0,
1002,250,43,,,,,,,,,,,761.0,
1003,250,43,,,,,,,,,,,761.0,
1004,250,43,,,,,,,,,,,761.0,
1005,251,43,,,,,,,,,,,761.0,
1006,251,43,,,,,,,,,,,761.0,
1007,251,43,,,,,,,,,,,761.0,
1008,250,36,,,,,,,,,,,771.0,
1009,250,36,,,,,,,,,,,771.0,
1010,250,36,,,,,,,,,,,770.0,
1011,250,36,,,,,,,,,,,770.0,
1012,250,36,,,,,,,,,,,770.0,
1013,250,36,,,,,,,,,,,770.0,
1014,250,36,,,,,,,,,,,770.0,
1015,250,36,,,,,,,,,,,770.0,
1016,250,36,,,,,,,,,,,770.0,
1017,250,36,,,,,,,,,,,770.0,
1018,250,36,,,,,,,,,,,770.0,
1019,250,36,,,,,,,,,,,770.0,
1020,250,36,,,,,,,,,,,774.0,
1021,250,36,,,,,,,,,,,774.0,
1022,250,36,,,,,,,,,,,774.0,
1023,250,36,,,,,,,,,,,774.0,
1024,246,36,,,,,,,,,,,779.0,
1025,246,36,,,,,,,,,,,779.0,
1026,246,36,,,,,,,,,,,779.0,
1027,246,36,,,,,,,,,,,779.0,
1028,246,36,,,,,,,,,,,778.0,
1029,246,36,,,,,,,,,,,779.0,
1030,246,36,,,,,,,,,,,780.0,
1031,246,36,,,,,,,,,,,780.0,
1032,247,36,,,,,,,,,,,780.0,
1033,247,36,,,,,,,,,,,780.0,
1034,247,36,,,,,,,,,,,779.0,
1035,247,36,,,,,,,,,,,779.0,
1036,247,36,,,,,,,,,,,780.0,
1037,247,36,,,,,,,,,,,780.0,
1038,247,36,,,,,,,,,,,781.0,
1039,247,36,,,,,,,,,,,781.0,
1040,247,36,,,,,,,,,,,782.0,
1041,247,36,,,,,,,,,,,783.0,
1042,247,36,,,,,,,,,,,783.0,
1043,247,36,,,,,,,,,,,783.0,
1044,247,36,,,,,,,,,,,783.0,
1045,248,43,,,,,,,,,,,773.0,
1046,248,43,,,,,,,,,,,773.0,
1047,248,43,,,,,,,,,,,773.0,
1048,248,38,,,,,,,,,,,781.0,
1049,248,38,,,,,,,,,,,781.0,
1050,247,38,,,,,,,,,,,785.0,
1051,247,38,,,,,,,,,,,785.0,
1052,247,38,,,,,,,,,,,785.0,
1053,247,38,,,,,,,,,,,785.0,
1054,247,38,,,,,,,,,,,784.0,
1055,247,38,,,,,,,,,,,784.0,
1056,247,32,,,,,,,,,,,795.0,
1057,248,32,,,,,,,,,,,795.0,
1058,248,32,,,,,,,,,,,795.0,
1059,248,32,,,,,,,,,,,795.0,
1060,250,32,,,,,,,,,,,795.0,
1061,250,32,,,,,,,,,,,795.0,
1062,250,32,,,,,,,,,,,797.0,
1063,250,32,,,,,,,,,,,797.0,
1064,250,32,,,,,,,,,,,797.0,
1065,248,30,,,,,,,,,,,808.0,
1066,248,30,,,,,,,,,,,807.0,
1067,249,30,,,,,,,,,,,805.0,
1068,249,30,,,,,,,,,,,805.0,
1069,249,30,,,,,,,,,,,805.0,
1070,249,30,,,,,,,,,,,805.0,
1071,249,30,,,,,,,,,,,805.0,
1072,250,30,,,,,,,,,,,805.0,
1073,250,30,,,,,,,,,,,804.0,
1074,250,30,,,,,,,,,,,804.0,
1075,250,30,,,,,,,,,,,803.0,
1076,251,30,,,,,,,,,,,803.0,
1077,251,30,,,,,,,,,,,803.0,
1078,251,30,,,,,,,,,,,803.0,
1079,251,30,,,,,,,,,,,803.0,
1080,250,30,,,,,,,,,,,807.0,
1081,250,30,,,,,,,,,,,807.0,
1082,250,30,,,,,,,,,,,807.0,
1083,250,30,,,,,,,,,,,807.0,
1084,250,32,,,,,,,,,,,804.0,
1085,250,32,,,,,,,,,,,805.0,
1086,250,32,,,,,,,,,,,806.0,
1087,250,32,,,,,,,,,,,806.0,
1088,250,32,,,,,,,,,,,806.0,
1089,250,32,,,,,,,,,,,806.0,
1090,251,32,,,,,,,,,,,808.0,
1091,251,32,,,,,,,,,,,808.0,
1092,251,32,,,,,,,,,,,808.0,
1093,251,32,,,,,,,,,,,808.0,
1094,252,32,,,,,,,,,,,806.0,
1095,252,32,,,,,,,,,,,807.0,
1096,252,32,,,,,,,,,,,807.0,
1097,252,32,,,,,,,,,,,807.0,
1098,251,29,,,,,,,,,,,813.0,
1099,251,32,,,,,,,,,,809.0,,
1100,252,32,,,,,,,,,,809.0,,
1101,252,32,,,,,,,,,,809.0,,
1102,252,32,,,,,,,,,,809.0,,
1103,252,32,,,,,,,,,,809.0,,
1104,253,32,,,,,,,,,,809.0,,
1105,253,32,,,,,,,,,,809.0,,
1106,253,32,,,,,,,,,,809.0,,
1107,253,32,,,,,,,,,,809.0,,
1108,253,32,,,,,,,,,,809.0,,
1109,253,32,,,,,,,,,,809.0,,
1110,253,32,,,,,,,,,,809.0,,
1111,253,32,,,,,,,,,,809.0,,
1112,253,32,,,,,,,,,,809.0,,
1113,254,32,,,,,,,,,,809.0,,
1114,254,32,,,,,,,,,,809.0,,
1115,254,32,,,,,,,,,,808.0,,
1116,255,32,,,,,,,,,,809.0,,
1117,255,32,,,,,,,,,,809.0,,
1118,255,32,,,,,,,,,,809.0,,
1119,255,32,,,,,,,,,,809.0,,
1120,255,32,,,,,,,,,,810.0,,
1121,255,32,,,,,,,,,,810.0,,
1122,255,32,,,,,,,,,,810.0,,
1123,255,32,,,,,,,,,,810.0,,
1124,255,32,,,,,,,,,,810.0,,
1125,254,32,,,,,,,,,,812.0,,
1126,256,32,,,,,,,,,,809.0,,
1127,256,32,,,,,,,,,,810.0,,
1128,256,32,,,,,,,,,,811.0,,
1129,256,32,,,,,,,,,,811.0,,
1130,257,32,,,,,,,,,,813.0,,
1131,257,32,,,,,,,,,,813.0,,
1132,257,32,,,,,,,,,,813.0,,
1133,257,32,,,,,,,,,,813.0,,
1134,257,32,,,,,,,,,,814.0,,
1135,257,32,,,,,,,,,,813.0,,
1136,257,34,,,,,,,,,,811.0,,
1137,257,34,,,,,,,,,,810.0,,
1138,257,34,,,,,,,,,,810.0,,
1139,257,34,,,,,,,,,,810.0,,
1140,256,34,,,,,,,,,,815.0,,
1141,256,34,,,,,,,,,,815.0,,
1142,256,34,,,,,,,,,,815.0,,
1143,256,34,,,,,,,,,,815.0,,
1144,256,34,,,,,,,,,,815.0,,
1145,256,34,,,,,,,,,,815.0,,
1146,254,34,,,,,,,,,,818.0,,
1147,256,37,,,,,,,,,,811.0,,
1148,256,37,,,,,,,,,,811.0,,
1149,256,37,,,,,,,,,,811.0,,
1150,256,37,,,,,,,,,,812.0,,
1151,256,37,,,,,,,,,,812.0,,
1152,257,37,,,,,,,,,,815.0,,
1153,257,37,,,,,,,,,,815.0,,
1154,257,37,,,,,,,,,,815.0,,
1155,257,37,,,,,,,,,,815.0,,
1156,257,37,,,,,,,,,,815.0,,
1157,257,37,,,,,,,,,,815.0,,
1158,257,37,,,,,,,,,,815.0,,
1159,257,37,,,,,,,,,,815.0,,
1160,257,37,,,,,,,,,,815.0,,
1161,257,37,,,,,,,,,,815.0,,
1162,257,37,,,,,,,,,,815.0,,
1163,257,37,,,,,,,,,,814.0,,
1164,257,37,,,,,,,,,,814.0,,
1165,257,37,,,,,,,,,,814.0,,
1166,257,37,,,,,,,,,,814.0,,
1167,257,37,,,,,,,,,,814.0,,
1168,257,37,,,,,,,,,,814.0,,
1169,257,37,,,,,,,,,,814.0,,
1170,257,37,,,,,,,,,,815.0,,
1171,257,37,,,,,,,,,,815.0,,
1172,257,37,,,,,,,,,,815.0,,
1173,257,37,,,,,,,,,,815.0,,
1174,257,37,,,,,,,,,,815.0,,
1175,257,37,,,,,,,,,,815.0,,
1176,259,37,,,,,,,,,,818.0,,
1177,259,37,,,,,,,,,,818.0,,
1178,259,37,,,,,,,,,,818.0,,
1179,259,37,,,,,,,,,,818.0,,
1180,259,37,,,,,,,,,,817.0,,
1181,259,37,,,,,,,,,,817.0,,
1182,259,37,,,,,,,,,,816.0,,
1183,259,37,,,,,,,,,,817.0,,
1184,259,37,,,,,,,,,,817.0,,
1185,259,37,,,,,,,,,,817.0,,
1186,259,37,,,,,,,,,,817.0,,
1187,259,37,,,,,,,,,,817.0,,
1188,260,35,,,,,,,,,,821.0,,
1189,260,35,,,,,,,,,,821.0,,
1190,262,35,,,,,,,,,,822.0,,
1191,262,35,,,,,,,,,,822.0,,
1192,263,35,,,,,,,,,,822.0,,
1193,263,35,,,,,,,,,,822.0,,
1194,263,35,,,,,,,,,,821.0,,
1195,263,35,,,,,,,,,,822.0,,
1196,263,35,,,,,,,,,,822.0,,
1197,263,35,,,,,,,,,,822.0,,
1198,263,35,,,,,,,,,,822.0,,
1199,263,35,,,,,,,,,,822.0,,
1200,263,35,,,,,,,,,,823.0,,
1201,263,35,,,,,,,,,,823.0,,
1202,263,35,,,,,,,,,,822.0,,
1203,263,35,,,,,,,,,,822.0,,
1204,263,35,,,,,,,,,,822.0,,
1205,263,35,,,,,,,,,,822.0,,
1206,263,35,,,,,,,,,,822.0,,
1207,263,35,,,,,,,,,,822.0,,
1208,263,35,,,,,,,,,,823.0,,
1209,263,35,,,,,,,,,,823.0,,
1210,263,35,,,,,,,,,,823.0,,
1211,263,35,,,,,,,,,,823.0,,
1212,263,35,,,,,,,,,,,825.0,
1213,263,35,,,,,,,,,,,825.0,
1214,263,35,,,,,,,,,,,825.0,
1215,263,35,,,,,,,,,,,825.0,
1216,262,35,,,,,,,,,,,827.0,
1217,262,35,,,,,,,,,,,827.0,
1218,263,35,,,,,,,,,,,828.0,
1219,263,35,,,,,,,,,,,828.0,
1220,263,35,,,,,,,,,,,828.0,
1221,263,35,,,,,,,,,,,828.0,
1222,263,35,,,,,,,,,,,828.0,
1223,263,35,,,,,,,,,,,828.0,
1224,263,35,,,,,,,,,,,829.0,
1225,263,35,3,,,,,,,,,,825.0,
1226,263,35,3,,,,,,,,,,825.0,
1227,263,35,3,,,,,,,,,,825.0,
1228,263,35,3,,,,,,,,,,825.0,
1229,263,35,3,,,,,,,,,,825.0,
1230,261,35,3,,,,,,,,,,830.0,
1231,261,35,3,,,,,,,,,,830.0,
1232,261,35,3,,,,,,,,,,830.0,
1233,261,35,3,,,,,,,,,,830.0,
1234,261,35,3,,,,,,,,,,830.0,
1235,261,35,3,,,,,,,,,,829.0,
1236,257,33,3,,,,,,,,,,,836.0
1237,257,33,3,,,,,,,,,,,836.0
1238,257,33,3,,,,,,,,,,,836.0
1239,257,33,3,,,,,,,,,,,836.0
1240,257,33,3,,,,,,,,,,,838.0
1241,257,33,3,,,,,,,,,,,838.0
1242,258,33,3,,,,,,,,,,,839.0
1243,258,33,3,,,,,,,,,,,839.0
1244,258,33,3,,,,,,,,,,,839.0
1245,258,33,3,,,,,,,,,,,839.0
1246,258,33,3,,,,,,,,,,,839.0
1247,258,33,3,,,,,,,,,,,839.0
1248,260,33,3,,,,,,,,,,,840.0
1249,260,33,3,,,,,,,,,,,840.0
1250,260,33,3,,,,,,,,,,,841.0
1251,261,33,3,,,,,,,,,,,841.0
1252,261,33,3,,,,,,,,,,,841.0
1253,261,33,3,,,,,,,,,,,842.0
1254,261,33,3,,,,,,,,,,,844.0
1255,262,33,3,,,,,,,,,,,845.0
1256,262,33,3,,,,,,,,,,,845.0
1257,262,33,3,,,,,,,,,,,845.0
1258,262,33,3,,,,,,,,,,,844.0
1259,262,33,3,,,,,,,,,,,844.0
1260,264,33,3,,,,,,,,,,,846.0
1261,264,33,3,,,,,,,,,,,846.0
1262,264,33,3,,,,,,,,,,,846.0
1263,264,33,3,,,,,,,,,,,846.0
1264,264,33,3,,,,,,,,,,,847.0
1265,264,33,3,,,,,,,,,,,847.0
1266,264,33,3,,,,,,,,,,,846.0
1267,264,33,3,,,,,,,,,,,846.0
1268,264,33,3,,,,,,,,,,,846.0
1269,264,33,3,,,,,,,,,,,846.0
1270,265,33,3,,,,,,,,,,,847.0
1271,265,33,3,,,,,,,,,,,847.0
1272,264,31,3,,,,,,,,,,,850.0
1273,264,31,3,,,,,,,,,,,850.0
1274,264,31,3,,,,,,,,,,,850.0
1275,264,31,3,,,,,,,,,,,850.0
1276,264,31,3,,,,,,,,,,,850.0
1277,264,31,3,,,,,,,,,,849.0,
1278,264,31,3,,,,,,,,,,850.0,
1279,264,31,3,,,,,,,,,,850.0,
1280,265,31,3,,,,,,,,,,851.0,
1281,265,31,3,,,,,,,,,,853.0,
1282,265,31,3,,,,,,,,,,853.0,
1283,265,31,3,,,,,,,,,,853.0,
1284,265,31,3,,,,,,,,,,853.0,
1285,265,31,3,,,,,,,,,,852.0,
1286,265,31,3,,,,,,,,,,852.0,
1287,265,26,3,,,,,,,,,,862.0,
1288,265,26,3,,,,,,,,,,862.0,
1289,265,26,3,,,,,,,,,,862.0,
1290,265,26,3,,,,,,,,,,864.0,
1291,265,26,3,,,,,,,,,,864.0,
1292,265,26,3,,,,,,,,,,864.0,
1293,265,26,3,,,,,,,,,,864.0,
1294,265,26,3,,,,,,,,,,864.0,
1295,265,26,3,,,,,,,,,,864.0,
1296,262,26,3,,,,,,,,,,869.0,
1297,262,26,3,,,,,,,,,,869.0,
1298,262,26,3,,,,,,,,,,869.0,
1299,262,26,3,,,,,,,,,,869.0,
1300,263,26,3,,,,,,,,,,871.0,
1301,263,26,3,,,,,,,,,,871.0,
1302,264,26,3,,,,,,,,,,877.0,
1303,264,26,3,,,,,,,,,,877.0,
1304,264,26,3,,,,,,,,,,878.0,
