day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
585,190,12,,,,,,,,,,611.0,,,,,
586,190,12,,,,,,,,,,611.0,,,,,
587,190,12,,,,,,,,,,611.0,,,,,
588,191,12,,,,,,,,,,614.0,,,,,
589,191,12,,,,,,,,,,614.0,,,,,
590,192,12,,,,,,,,,,614.0,,,,,
591,192,12,,,,,,,,,,614.0,,,,,
592,193,10,,,,,,,,,,619.0,,,,,
593,193,10,,,,,,,,,,619.0,,,,,
594,192,10,,,,,,,,,,626.0,,,,,
595,192,10,,,,,,,,,,626.0,,,,,
596,192,10,,,,,,,,,,626.0,,,,,
597,192,10,,,,,,,,,,626.0,,,,,
598,192,10,,,,,,,,,,626.0,,,,,
599,192,10,,,,,,,,,,626.0,,,,,
600,194,10,,,,,,,,,,626.0,,,,,
601,194,10,,,,,,,,,,626.0,,,,,
602,195,10,,,,,,,,,,626.0,,,,,
603,195,10,,,,,,,,,,627.0,,,,,
604,195,10,,,,,,,,,,627.0,,,,,
605,195,10,,,,,,,,,,627.0,,,,,
606,195,10,,,,,,,,,,627.0,,,,,
607,195,10,,,,,,,,,,627.0,,,,,
608,195,10,,,,,,,,,,627.0,,,,,
609,195,10,,,,,,,,,,627.0,,,,,
610,195,12,,,,,,,,,,627.0,,,,,
611,195,12,,,,,,,,,,627.0,,,,,
612,196,12,,,,,,,,,,627.0,,,,,
613,196,12,,,,,,,,,,627.0,,,,,
614,197,12,,,,,,,,,,628.0,,,,,
615,197,12,,,,,,,,,,628.0,,,,,
616,193,12,,,,,,,,,,635.0,,,,,
617,193,12,,,,,,,,,,635.0,,,,,
618,193,12,,,,,,,,,,635.0,,,,,
619,193,12,,,,,,,,,,635.0,,,,,
620,193,12,,,,,,,,,,635.0,,,,,
621,193,12,,,,,,,,,,635.0,,,,,
622,194,14,,,,,,,,,,632.0,,,,,
623,194,14,,,,,,,,,,632.0,,,,,
624,194,14,,,,,,,,,,633.0,,,,,
625,194,14,,,,,,,,,,633.0,,,,,
626,194,14,,,,,,,,,,634.0,,,,,
627,194,14,,,,,,,,,,634.0,,,,,
628,195,14,,,,,,,,,,634.0,,,,,
629,195,14,,,,,,,,,,634.0,,,,,
630,195,14,,,,,,,,,,638.0,,,,,
631,195,14,,,,,,,,,,638.0,,,,,
632,196,14,,,,,,,,,,638.0,,,,,
633,196,14,,,,,,,,,,638.0,,,,,
634,196,14,,,,,,,,,,638.0,,,,,
635,196,14,,,,,,,,,,638.0,,,,,
636,197,16,,,,,,,,,,639.0,,,,,
637,196,16,,,,,,,,,,641.0,,,,,
638,196,16,,,,,,,,,,641.0,,,,,
639,196,16,,,,,,,,,,642.0,,,,,
640,199,16,,,,,,,,,,642.0,,,,,
641,199,16,,,,,,,,,,642.0,,,,,
642,200,16,,,,,,,,,,642.0,,,,,
643,200,16,,,,,,,,,,642.0,,,,,
644,200,16,,,,,,,,,,642.0,,,,,
645,200,16,,,,,,,,,,642.0,,,,,
646,200,16,,,,,,,,,,642.0,,,,,
647,200,16,,,,,,,,,,642.0,,,,,
648,201,16,,,,,,,,,,647.0,,,,,
649,201,16,,,,,,,,,,647.0,,,,,
650,202,16,,,,,,,,,,645.0,,,,,
651,202,16,,,,,,,,,,645.0,,,,,
652,202,16,,,,,,,,,,648.0,,,,,
653,202,16,,,,,,,,,,648.0,,,,,
654,202,16,,,,,,,,,,648.0,,,,,
655,202,16,,,,,,,,,,648.0,,,,,
656,203,16,,,,,,,,,,649.0,,,,,
657,203,16,,,,,,,,,,649.0,,,,,
658,203,16,,,,,,,,,,649.0,,,,,
659,203,16,,,,,,,,,,649.0,,,,,
660,203,16,,,,,,,,,,655.0,,,,,
661,203,16,,,,,,,,,,655.0,,,,,
662,204,16,,,,,,,,,,655.0,,,,,
663,204,16,,,,,,,,,,655.0,,,,,
664,204,16,,,,,,,,,,656.0,,,,,
665,202,16,,,,,,,,,,659.0,,,,,
666,202,16,,,,,,,,,,659.0,,,,,
667,202,16,,,,,,,,,,659.0,,,,,
668,203,16,,,,,,,,,,659.0,,,,,
669,203,16,,,,,,,,,,659.0,,,,,
670,203,16,,,,,,,,,,658.0,,,,,
671,203,16,,,,,,,,,,658.0,,,,,
672,203,16,,,,,,,,,,661.0,,,,,
673,203,16,,,,,,,,,,661.0,,,,,
674,203,16,,,,,,,,,,661.0,,,,,
675,205,16,,,,,,,,,,662.0,,,,,
676,205,16,,,,,,,,,,663.0,,,,,
677,205,16,,,,,,,,,,663.0,,,,,
678,206,16,,,,,,,,,,664.0,,,,,
679,206,16,,,,,,,,,,664.0,,,,,
680,207,16,,,,,,,,,,665.0,,,,,
681,204,16,,,,,,,,,,669.0,,,,,
682,206,16,,,,,,,,,,669.0,,,,,
683,206,16,,,,,,,,,,669.0,,,,,
684,207,16,,,,,,,,,,671.0,,,,,
685,208,16,,,,,,,,,,671.0,,,,,
686,211,16,,,,,,,,,,670.0,,,,,
687,211,16,,,,,,,,,,670.0,,,,,
688,211,16,,,,,,,,,,672.0,,,,,
689,211,16,,,,,,,,,,672.0,,,,,
690,212,16,,,,,,,,,,672.0,,,,,
691,212,16,,,,,,,,,,672.0,,,,,
692,213,14,,,,,,,,,,676.0,,,,,
693,213,14,,,,,,,,,,676.0,,,,,
694,213,14,,,,,,,,,,676.0,,,,,
695,213,14,,,,,,,,,,676.0,,,,,
696,213,14,,,,,,,,,,678.0,,,,,
697,213,14,,,,,,,,,,677.0,,,,,
698,213,14,,,,,,,,,,677.0,,,,,
699,213,14,,,,,,,,,,677.0,,,,,
700,214,14,,,,,,,,,,,678.0,,,,
701,214,14,,,,,,,,,,,678.0,,,,
702,215,14,,,,,,,,,,,678.0,,,,
703,215,14,,,,,,,,,,,678.0,,,,
704,214,14,,,,,,,,,,,682.0,,,,
705,214,14,,,,,,,,,,,682.0,,,,
706,214,14,,,,,,,,,,,682.0,,,,
707,215,14,3,,,,,,,,,,677.0,,,,
708,218,14,3,,,,,,,,,,677.0,,,,
709,218,14,3,,,,,,,,,,677.0,,,,
710,217,14,3,,,,,,,,,,683.0,,,,
711,217,14,3,,,,,,,,,,684.0,,,,
712,219,14,3,,,,,,,,,,684.0,,,,
713,219,14,3,,,,,,,,,,684.0,,,,
714,219,14,3,,,,,,,,,,686.0,,,,
715,220,14,3,,,,,,,,,,686.0,,,,
716,221,14,3,,,,,,,,,,687.0,,,,
717,221,14,3,,,,,,,,,,687.0,,,,
718,222,14,3,,,,,,,,,,687.0,,,,
719,222,14,3,,,,,,,,,,687.0,,,,
720,221,14,3,,,,,,,,,,693.0,,,,
721,221,14,3,,,,,,,,,,693.0,,,,
722,221,14,3,,,,,,,,,,693.0,,,,
723,221,14,3,,,,,,,,,,693.0,,,,
724,221,14,3,,,,,,,,,,693.0,,,,
725,221,14,3,,,,,,,,,,692.0,,,,
726,220,16,3,,,,,,,,,,692.0,,,,
727,220,16,3,,,,,,,,,,692.0,,,,
728,220,16,3,,,,,,,,,,692.0,,,,
729,220,16,3,,,,,,,,,,692.0,,,,
730,219,16,3,,,,,,,,,,696.0,,,,
731,219,16,3,,,,,,,,,,696.0,,,,
732,220,16,3,,,,,,,,,,697.0,,,,
733,220,16,3,,,,,,,,,,697.0,,,,
734,220,16,3,,,,,,,,,,697.0,,,,
735,223,16,3,,,,,,,,,,697.0,,,,
736,223,16,3,,,,,,,,,,697.0,,,,
737,223,16,3,,,,,,,,,,697.0,,,,
738,223,16,3,,,,,,,,,,698.0,,,,
739,223,16,3,,,,,,,,,,698.0,,,,
740,223,16,3,,,,,,,,,,699.0,,,,
741,223,16,3,,,,,,,,,,699.0,,,,
742,223,16,3,,,,,,,,,,698.0,,,,
743,223,16,3,,,,,,,,,,698.0,,,,
744,223,16,3,,,,,,,,,,698.0,,,,
745,224,16,3,,,,,,,,,,698.0,,,,
746,224,16,3,,,,,,,,,,698.0,,,,
747,224,16,3,,,,,,,,,,698.0,,,,
748,227,16,3,,,,,,,,,,694.0,,,,
749,227,16,3,,,,,,,,,,694.0,,,,
750,227,18,3,,,,,,,,,,696.0,,,,
751,227,18,3,,,,,,,,,,696.0,,,,
752,227,18,3,,,,,,,,,,696.0,,,,
753,227,18,3,,,,,,,,,,696.0,,,,
754,227,18,3,,,,,,,,,,696.0,,,,
755,227,18,3,,,,,,,,,,696.0,,,,
756,227,18,3,,,,,,,,,,697.0,,,,
757,227,18,3,,,,,,,,,,696.0,,,,
758,227,18,3,,,,,,,,,,696.0,,,,
759,227,18,3,,,,,,,,,,696.0,,,,
760,225,18,3,,,,,,,,,,700.0,,,,
761,225,18,3,,,,,,,,,,700.0,,,,
762,221,16,3,,,,,,,,,,707.0,,,,
763,221,16,3,,,,,,,,,,707.0,,,,
764,221,16,3,,,,,,,,,,707.0,,,,
765,221,16,3,,,,,,,,,,707.0,,,,
766,221,16,3,,,,,,,,,,707.0,,,,
767,221,16,3,,,,,,,,,,707.0,,,,
768,222,16,3,,,,,,,,,,708.0,,,,
769,222,16,3,,,,,,,,,,708.0,,,,
770,222,16,3,,,,,,,,,,709.0,,,,
771,222,16,3,,,,,,,,,,708.0,,,,
772,223,16,3,,,,,,,,,,708.0,,,,
773,223,16,3,,,,,,,,,,708.0,,,,
774,223,16,3,,,,,,,,,,708.0,,,,
775,224,16,3,,,,,,,,,,708.0,,,,
776,222,18,3,,,,,,,,,,713.0,,,,
777,222,18,3,,,,,,,,,,714.0,,,,
778,222,18,3,,,,,,,,,,714.0,,,,
779,222,18,3,,,,,,,,,,714.0,,,,
780,225,18,3,,,,,,,,,,715.0,,,,
781,225,18,3,,,,,,,,,,715.0,,,,
782,225,18,3,,,,,,,,,,715.0,,,,
783,229,20,3,,,,,,,,,,708.0,,,,
784,230,20,3,,,,,,,,,,708.0,,,,
785,230,20,3,,,,,,,,,,708.0,,,,
786,230,20,3,,,,,,,,,,708.0,,,,
787,230,20,3,,,,,,,,,,708.0,,,,
788,230,20,3,,,,,,,,,,709.0,,,,
789,230,20,3,,,,,,,,,,709.0,,,,
790,230,20,3,,,,,,,,,,709.0,,,,
791,230,20,3,,,,,,,,,,709.0,,,,
792,232,20,3,,,,,,,,,,709.0,,,,
793,232,20,3,,,,,,,,,,709.0,,,,
794,232,20,3,,,,,,,,,,709.0,,,,
795,232,20,3,,,,,,,,,,710.0,,,,
796,232,20,3,,,,,,,,,,710.0,,,,
797,232,20,3,,,,,,,,,,710.0,,,,
798,234,20,3,,,,,,,,,,709.0,,,,
799,234,20,3,,,,,,,,,,709.0,,,,
800,234,20,3,,,,,,,,,,709.0,,,,
801,235,20,3,,,,,,,,,,709.0,,,,
802,235,20,3,,,,,,,,,,709.0,,,,
803,235,20,3,,,,,,,,,,709.0,,,,
804,233,18,3,,,,,,,,,,714.0,,,,
805,233,18,3,,,,,,,,,,714.0,,,,
806,233,18,3,,,,,,,,,,714.0,,,,
807,233,18,3,,,,,,,,,,714.0,,,,
808,233,18,3,,,,,,,,,,714.0,,,,
809,233,18,3,,,,,,,,,,714.0,,,,
810,225,18,3,,,,,,,,,,727.0,,,,
811,225,18,3,,,,,,,,,,727.0,,,,
812,226,18,3,,,,,,,,,,728.0,,,,
813,227,18,3,,,,,,,,,,729.0,,,,
814,227,18,3,,,,,,,,,,729.0,,,,
815,227,18,3,,,,,,,,,,730.0,,,,
816,228,18,3,,,,,,,,,,732.0,,,,
817,228,18,3,,,,,,,,,,732.0,,,,
818,228,18,3,,,,,,,,,,732.0,,,,
819,228,18,3,,,,,,,,,,732.0,,,,
820,231,18,3,,,,,,,,,,732.0,,,,
821,231,18,3,,,,,,,,,,732.0,,,,
822,231,18,3,,,,,,,,,,732.0,,,,
823,231,18,3,,,,,,,,,,731.0,,,,
824,231,18,3,,,,,,,,,,733.0,,,,
825,231,18,3,,,,,,,,,,733.0,,,,
826,231,18,3,,,,,,,,,,734.0,,,,
827,231,18,3,,,,,,,,,,734.0,,,,
828,231,18,3,,,,,,,,,,739.0,,,,
829,231,18,3,,,,,,,,,,739.0,,,,
830,231,18,3,,,,,,,,,,739.0,,,,
831,231,18,3,,,,,,,,,,739.0,,,,
832,231,18,3,,,,,,,,,,739.0,,,,
833,231,18,3,,,,,,,,,,739.0,,,,
834,234,18,3,,,,,,,,,,735.0,,,,
835,234,18,3,,,,,,,,,,735.0,,,,
836,234,18,3,,,,,,,,,,735.0,,,,
837,237,18,3,,,,,,,,,,736.0,,,,
838,237,18,3,,,,,,,,,,736.0,,,,
839,237,18,3,,,,,,,,,,736.0,,,,
840,235,20,3,,,,,,,,,,738.0,,,,
841,235,20,3,,,,,,,,,,738.0,,,,
842,235,20,3,,,,,,,,,,738.0,,,,
843,235,20,3,,,,,,,,,,738.0,,,,
844,235,20,3,,,,,,,,,,738.0,,,,
845,235,20,3,,,,,,,,,,738.0,,,,
846,236,20,3,,,,,,,,,,739.0,,,,
847,236,20,3,,,,,,,,,,739.0,,,,
848,237,20,3,,,,,,,,,,739.0,,,,
849,237,20,3,,,,,,,,,,739.0,,,,
850,237,20,3,,,,,,,,,,740.0,,,,
851,237,20,3,,,,,,,,,,740.0,,,,
852,236,18,3,,,,,,,,,,748.0,,,,
853,236,18,3,,,,,,,,,,748.0,,,,
854,237,18,3,,,,,,,,,,748.0,,,,
855,236,18,3,,,,,,,,,,750.0,,,,
856,237,18,3,,,,,,,,,,752.0,,,,
857,237,18,3,,,,,,,,,,752.0,,,,
858,237,18,3,,,,,,,,,,752.0,,,,
859,237,18,3,,,,,,,,,,752.0,,,,
860,237,18,3,,,,,,,,,,752.0,,,,
861,237,18,3,,,,,,,,,,752.0,,,,
862,237,18,3,,,,,,,,,,752.0,,,,
863,237,18,3,,,,,,,,,,752.0,,,,
864,237,18,3,,,,,,,,,,754.0,,,,
865,237,18,3,,,,,,,,,,754.0,,,,
866,237,18,3,,,,,,,,,,754.0,,,,
867,238,18,3,,,,,,,,,,754.0,,,,
868,238,18,,,,,,,,,,,763.0,,,,
869,238,18,,,,,,,,,,,763.0,,,,
870,239,18,,,,,,,,,,,763.0,,,,
871,239,18,,,,,,,,,,,763.0,,,,
872,239,18,,,,,,,,,,,765.0,,,,
873,239,18,,,,,,,,,,,767.0,,,,
874,239,18,,,,,,,,,,,767.0,,,,
875,238,18,,,,,,,,,,,769.0,,,,
876,232,14,,,,,,,,,,,,786.0,,,
877,232,14,,,,,,,,,,,,786.0,,,
878,232,14,,,,,,,,,,,,786.0,,,
879,232,14,,,,,,,,,,,,788.0,,,
880,234,14,,,,,,,,,,,,790.0,,,
881,234,14,,,,,,,,,,,,790.0,,,
882,234,14,,,,,,,,,,,,790.0,,,
883,234,14,,,,,,,,,,,,790.0,,,
884,235,14,,,,,,,,,,,,792.0,,,
885,236,14,,,,,,,,,,,,792.0,,,
886,236,14,,,,,,,,,,,,792.0,,,
887,236,14,,,,,,,,,,,,792.0,,,
888,237,14,,,,,,,,,,,,792.0,,,
889,237,14,,,,,,,,,,,,792.0,,,
890,238,14,,,,,,,,,,,,792.0,,,
891,238,14,,,,,,,,,,,,792.0,,,
892,238,14,,,,,,,,,,,,793.0,,,
893,238,14,,,,,,,,,,,,793.0,,,
894,238,14,,,,,,,,,,,,796.0,,,
895,238,14,,,,,,,,,,,,796.0,,,
896,240,14,,,,,,,,,,,,797.0,,,
897,240,14,,,,,,,,,,,,797.0,,,
898,240,14,,,,,,,,,,,,797.0,,,
899,240,14,,,,,,,,,,,,797.0,,,
900,241,14,,,,,,,,,,,,799.0,,,
901,241,14,,,,,,,,,,,,799.0,,,
902,241,14,,,,,,,,,,,,799.0,,,
903,241,14,,,,,,,,,,,,799.0,,,
904,242,14,,,,,,,,,,,,800.0,,,
905,242,14,,,,,,,,,,,,800.0,,,
906,243,14,,,,,,,,,,,,800.0,,,
907,243,14,,,,,,,,,,,,799.0,,,
908,243,14,,,,,,,,,,,,799.0,,,
909,243,14,,,,,,,,,,,,799.0,,,
910,242,14,,,,,,,,,,,,802.0,,,
911,242,14,,,,,,,,,,,,802.0,,,
912,241,10,,,,,,,,,,,,812.0,,,
913,241,10,,,,,,,,,,,,812.0,,,
914,241,10,,,,,,,,,,,,812.0,,,
915,241,10,,,,,,,,,,,,812.0,,,
916,241,10,,,,,,,,,,,,812.0,,,
917,237,8,,,,,,,,,,,,819.0,,,
918,237,8,,,,,,,,,,,,820.0,,,
919,237,8,,,,,,,,,,,,820.0,,,
920,238,8,,,,,,,,,,,,822.0,,,
921,239,8,,,,,,,,,,,,822.0,,,
922,239,8,,,,,,,,,,,,822.0,,,
923,239,8,,,,,,,,,,,,822.0,,,
924,239,8,,,,,,,,,,,,825.0,,,
925,239,8,,,,,,,,,,,,826.0,,,
926,239,8,,,,,,,,,,,,826.0,,,
927,239,8,,,,,,,,,,,,826.0,,,
928,239,8,,,,,,,,,,,,826.0,,,
929,239,8,,,,,,,,,,,,826.0,,,
930,239,8,,,,,,,,,,,,827.0,,,
931,236,8,,,,,,,,,,,,831.0,,,
932,237,8,,,,,,,,,,,,832.0,,,
933,237,8,,,,,,,,,,,,832.0,,,
934,237,8,,,,,,,,,,,,831.0,,,
935,237,8,,,,,,,,,,,,831.0,,,
936,239,8,,,,,,,,,,,,837.0,,,
937,239,8,,,,,,,,,,,,837.0,,,
938,239,8,,,,,,,,,,,,837.0,,,
939,239,8,,,,,,,,,,,,840.0,,,
940,238,8,,,,,,,,,,,,842.0,,,
941,238,8,,,,,,,,,,,,842.0,,,
942,238,8,,,,,,,,,,,,842.0,,,
943,238,8,,,,,,,,,,,,842.0,,,
944,239,8,,,,,,,,,,,,842.0,,,
945,241,8,,,,,,,,,,,,841.0,,,
946,241,8,,,,,,,,,,,,841.0,,,
947,241,8,,,,,,,,,,,,841.0,,,
948,241,8,,,,,,,,,,,,842.0,,,
949,241,8,,,,,,,,,,,,842.0,,,
950,241,8,,,,,,,,,,,,843.0,,,
951,241,8,,,,,,,,,,,,843.0,,,
952,240,8,,,,,,,,,,,,846.0,,,
953,240,8,,,,,,,,,,,,846.0,,,
954,239,8,,,,,,,,,,,,850.0,,,
955,239,8,,,,,,,,,,,,851.0,,,
956,240,8,,,,,,,,,,,,851.0,,,
957,240,8,,,,,,,,,,,,851.0,,,
958,240,8,,,,,,,,,,,,851.0,,,
959,240,8,,,,,,,,,,,,851.0,,,
960,242,8,,,,,,,,,,,,853.0,,,
961,242,8,,,,,,,,,,,,853.0,,,
962,242,8,,,,,,,,,,,,853.0,,,
963,242,8,,,,,,,,,,,,853.0,,,
964,242,8,,,,,,,,,,,,853.0,,,
965,242,8,,,,,,,,,,,,853.0,,,
966,242,8,,,,,,,,,,,,856.0,,,
967,242,8,,,,,,,,,,,,856.0,,,
968,243,8,,,,,,,,,,,,857.0,,,
969,243,8,,,,,,,,,,,,857.0,,,
970,243,8,,,,,,,,,,,,857.0,,,
971,243,8,,,,,,,,,,,,857.0,,,
972,244,8,,,,,,,,,,,,857.0,,,
973,245,8,,,,,,,,,,,,857.0,,,
974,245,8,,,,,,,,,,,,857.0,,,
975,246,10,,,,,,,,,,,853.0,,,,
976,246,10,,,,,,,,,,,854.0,,,,
977,246,10,,,,,,,,,,,854.0,,,,
978,247,10,,,,,,,,,,,855.0,,,,
979,247,10,,,,,,,,,,,855.0,,,,
980,248,10,,,,,,,,,,,855.0,,,,
981,248,10,,,,,,,,,,,855.0,,,,
982,248,10,,,,,,,,,,,855.0,,,,
983,248,10,,,,,,,,,,,855.0,,,,
984,248,10,,,,,,,,,,,857.0,,,,
985,248,10,,,,,,,,,,,857.0,,,,
986,248,10,,,,,,,,,,,857.0,,,,
987,248,10,,,,,,,,,,,859.0,,,,
988,248,10,,,,,,,,,,,859.0,,,,
989,248,10,,,,,,,,,,,859.0,,,,
990,249,10,,,,,,,,,,,859.0,,,,
991,249,10,,,,,,,,,,,859.0,,,,
992,247,10,,,,,,,,,,,863.0,,,,
993,244,10,,,,,,,,,,,869.0,,,,
994,244,10,,,,,,,,,,,869.0,,,,
995,244,10,,,,,,,,,,,869.0,,,,
996,244,10,,,,,,,,,,,871.0,,,,
997,244,10,,,,,,,,,,,871.0,,,,
998,244,10,,,,,,,,,,,871.0,,,,
999,244,10,,,,,,,,,,,872.0,,,,
1000,246,10,,,,,,,,,,,873.0,,,,
1001,246,10,,,,,,,,,,,873.0,,,,
1002,246,10,,,,,,,,,,,875.0,,,,
1003,246,10,,,,,,,,,,,875.0,,,,
1004,246,10,,,,,,,,,,,875.0,,,,
1005,247,10,,,,,,,,,,,875.0,,,,
1006,247,10,,,,,,,,,,,875.0,,,,
1007,247,10,,,,,,,,,,,875.0,,,,
1008,242,10,,,,,,,,,,,882.0,,,,
1009,242,10,,,,,,,,,,,882.0,,,,
1010,242,10,,,,,,,,,,,882.0,,,,
1011,242,10,,,,,,,,,,,882.0,,,,
1012,242,10,,,,,,,,,,,882.0,,,,
1013,242,10,,,,,,,,,,,882.0,,,,
1014,242,10,,,,,,,,,,,882.0,,,,
1015,242,10,,,,,,,,,,,882.0,,,,
1016,242,10,,,,,,,,,,,881.0,,,,
1017,242,10,,,,,,,,,,,881.0,,,,
1018,242,10,,,,,,,,,,,881.0,,,,
1019,242,10,,,,,,,,,,,881.0,,,,
1020,242,10,,,,,,,,,,,885.0,,,,
1021,242,10,,,,,,,,,,,885.0,,,,
1022,242,10,,,,,,,,,,,885.0,,,,
1023,242,10,,,,,,,,,,,885.0,,,,
1024,243,10,,,,,,,,,,,886.0,,,,
1025,243,10,,,,,,,,,,,886.0,,,,
1026,243,10,,,,,,,,,,,886.0,,,,
1027,243,10,,,,,,,,,,,886.0,,,,
1028,243,10,,,,,,,,,,,886.0,,,,
1029,243,10,,,,,,,,,,,887.0,,,,
1030,243,10,,,,,,,,,,,888.0,,,,
1031,243,10,,,,,,,,,,,888.0,,,,
1032,244,10,,,,,,,,,,,888.0,,,,
1033,244,10,,,,,,,,,,,888.0,,,,
1034,244,10,,,,,,,,,,,887.0,,,,
1035,244,10,,,,,,,,,,,887.0,,,,
1036,244,10,,,,,,,,,,,888.0,,,,
1037,244,10,,,,,,,,,,,888.0,,,,
1038,244,10,,,,,,,,,,,889.0,,,,
1039,244,10,,,,,,,,,,,889.0,,,,
1040,244,10,,,,,,,,,,,890.0,,,,
1041,244,10,,,,,,,,,,,891.0,,,,
1042,244,10,,,,,,,,,,,891.0,,,,
1043,244,10,,,,,,,,,,,891.0,,,,
1044,244,10,,,,,,,,,,,891.0,,,,
1045,248,10,,,,,,,,,,,886.0,,,,
1046,248,10,,,,,,,,,,,886.0,,,,
1047,248,10,,,,,,,,,,,886.0,,,,
1048,248,10,,,,,,,,,,,889.0,,,,
1049,248,10,,,,,,,,,,,889.0,,,,
1050,247,10,,,,,,,,,,,893.0,,,,
1051,247,10,,,,,,,,,,,893.0,,,,
1052,247,10,,,,,,,,,,,893.0,,,,
1053,247,10,,,,,,,,,,,893.0,,,,
1054,247,10,,,,,,,,,,,892.0,,,,
1055,247,10,,,,,,,,,,,892.0,,,,
1056,247,10,,,,,,,,,,,898.0,,,,
1057,248,10,,,,,,,,,,,898.0,,,,
1058,248,10,,,,,,,,,,,898.0,,,,
1059,248,10,,,,,,,,,,,898.0,,,,
1060,250,10,,,,,,,,,,,898.0,,,,
1061,250,10,,,,,,,,,,,898.0,,,,
1062,250,10,,,,,,,,,,,900.0,,,,
1063,250,10,,,,,,,,,,,900.0,,,,
1064,250,10,,,,,,,,,,,900.0,,,,
1065,248,10,,,,,,,,,,,908.0,,,,
1066,248,10,,,,,,,,,,,908.0,,,,
1067,248,10,,,,,,,,,,,908.0,,,,
1068,248,10,,,,,,,,,,,908.0,,,,
1069,248,10,,,,,,,,,,,908.0,,,,
1070,248,10,,,,,,,,,,,908.0,,,,
1071,248,10,,,,,,,,,,,908.0,,,,
1072,249,10,,,,,,,,,,,908.0,,,,
1073,249,10,,,,,,,,,,,908.0,,,,
1074,249,10,,,,,,,,,,,908.0,,,,
1075,249,10,,,,,,,,,,,908.0,,,,
1076,251,10,,,,,,,,,,,906.0,,,,
1077,251,10,,,,,,,,,,,906.0,,,,
1078,251,10,,,,,,,,,,,906.0,,,,
1079,251,10,,,,,,,,,,,906.0,,,,
1080,251,10,,,,,,,,,,,909.0,,,,
1081,251,10,,,,,,,,,,,909.0,,,,
1082,251,10,,,,,,,,,,,909.0,,,,
1083,251,10,,,,,,,,,,,909.0,,,,
1084,251,10,,,,,,,,,,,909.0,,,,
1085,251,10,,,,,,,,,,,911.0,,,,
1086,251,10,,,,,,,,,,,912.0,,,,
1087,251,10,,,,,,,,,,,912.0,,,,
1088,251,10,,,,,,,,,,,912.0,,,,
1089,251,10,,,,,,,,,,,912.0,,,,
1090,253,10,,,,,,,,,,,913.0,,,,
1091,253,10,,,,,,,,,,,912.0,,,,
1092,253,10,,,,,,,,,,,912.0,,,,
1093,253,10,,,,,,,,,,,912.0,,,,
1094,253,10,,,,,,,,,,,912.0,,,,
1095,253,10,,,,,,,,,,,913.0,,,,
1096,253,10,,,,,,,,,,,913.0,,,,
1097,255,14,,,,,,,,,,,906.0,,,,
1098,250,12,,,,,,,,,,,916.0,,,,
1099,250,12,,,,,,,,,,,916.0,,,,
1100,251,12,,,,,,,,,,,916.0,,,,
1101,251,12,,,,,,,,,,,916.0,,,,
1102,251,12,,,,,,,,,,,916.0,,,,
1103,251,12,,,,,,,,,,,916.0,,,,
1104,252,12,,,,,,,,,,,916.0,,,,
1105,252,12,,,,,,,,,,,916.0,,,,
1106,252,12,,,,,,,,,,,916.0,,,,
1107,252,12,,,,,,,,,,,916.0,,,,
1108,252,12,,,,,,,,,,,915.0,,,,
1109,252,12,,,,,,,,,,,915.0,,,,
1110,252,12,,,,,,,,,,,915.0,,,,
1111,252,12,,,,,,,,,,,915.0,,,,
1112,252,12,,,,,,,,,,,915.0,,,,
1113,253,12,,,,,,,,,,,915.0,,,,
1114,253,12,,,,,,,,,,,915.0,,,,
1115,253,12,,,,,,,,,,,915.0,,,,
1116,254,12,,,,,,,,,,,916.0,,,,
1117,254,12,,,,,,,,,,,916.0,,,,
1118,254,12,,,,,,,,,,,916.0,,,,
1119,254,12,,,,,,,,,,,916.0,,,,
1120,254,12,,,,,,,,,,,917.0,,,,
1121,254,12,,,,,,,,,,,917.0,,,,
1122,254,12,,,,,,,,,,,917.0,,,,
1123,254,12,,,,,,,,,,,917.0,,,,
1124,254,12,,,,,,,,,,,917.0,,,,
1125,252,12,,,,,,,,,,,920.0,,,,
1126,252,12,,,,,,,,,,,920.0,,,,
1127,252,12,,,,,,,,,,,921.0,,,,
1128,252,12,,,,,,,,,,,922.0,,,,
1129,252,12,,,,,,,,,,,922.0,,,,
1130,253,12,,,,,,,,,,,924.0,,,,
1131,253,12,,,,,,,,,,,923.0,,,,
1132,253,12,,,,,,,,,,,923.0,,,,
1133,253,12,,,,,,,,,,,923.0,,,,
1134,252,12,,,,,,,,,,,925.0,,,,
1135,252,12,,,,,,,,,,,925.0,,,,
1136,252,12,,,,,,,,,,,926.0,,,,
1137,252,12,,,,,,,,,,,926.0,,,,
1138,252,12,,,,,,,,,,,926.0,,,,
1139,252,12,,,,,,,,,,,926.0,,,,
1140,251,12,,,,,,,,,,,931.0,,,,
1141,251,12,,,,,,,,,,,931.0,,,,
1142,253,12,,,,,,,,,,,928.0,,,,
1143,253,12,,,,,,,,,,,928.0,,,,
1144,253,12,,,,,,,,,,,928.0,,,,
1145,253,12,,,,,,,,,,,928.0,,,,
1146,253,12,,,,,,,,,,,929.0,,,,
1147,253,12,,,,,,,,,,,929.0,,,,
1148,253,12,,,,,,,,,,,929.0,,,,
1149,253,12,,,,,,,,,,,929.0,,,,
1150,253,12,,,,,,,,,,,930.0,,,,
1151,253,12,,,,,,,,,,,930.0,,,,
1152,254,12,,,,,,,,,,,933.0,,,,
