day_counter,0,1,2,3,4,5,6,7,8,9,10
754,234,35,,,,,,,,607.0,
755,234,35,,,,,,,,606.0,
756,234,35,,,,,,,,607.0,
757,234,35,,,,,,,,607.0,
758,234,35,,,,,,,,607.0,
759,234,35,,,,,,,,607.0,
760,229,35,,,,,,,,614.0,
761,229,35,,,,,,,,614.0,
762,225,33,,,,,,,,621.0,
763,225,33,,,,,,,,621.0,
764,225,33,,,,,,,,621.0,
765,225,33,,,,,,,,621.0,
766,225,33,,,,,,,,621.0,
767,225,33,,,,,,,,621.0,
768,226,33,,,,,,,,622.0,
769,226,33,,,,,,,,622.0,
770,226,33,,,,,,,,623.0,
771,226,33,,,,,,,,623.0,
772,227,33,,,,,,,,623.0,
773,227,33,,,,,,,,623.0,
774,227,33,,,,,,,,623.0,
775,229,33,,,,,,,,621.0,
776,228,35,,,,,,,,625.0,
777,228,35,,,,,,,,626.0,
778,228,35,,,,,,,,626.0,
779,228,35,,,,,,,,626.0,
780,231,35,,,,,,,,627.0,
781,231,35,,,,,,,,627.0,
782,231,35,,,,,,,,627.0,
783,231,35,,,,,,,,627.0,
784,232,35,,,,,,,,627.0,
785,232,35,,,,,,,,626.0,
786,232,35,,,,,,,,626.0,
787,236,37,,,,,,,,619.0,
788,234,37,,,,,,,,622.0,
789,234,37,,,,,,,,622.0,
790,234,37,,,,,,,,622.0,
791,234,37,,,,,,,,622.0,
792,236,37,,,,,,,,622.0,
793,236,37,,,,,,,,621.0,
794,236,37,,,,,,,,621.0,
795,236,37,,,,,,,,622.0,
796,236,37,,,,,,,,622.0,
797,236,37,,,,,,,,622.0,
798,238,37,,,,,,,,622.0,
799,239,37,,,,,,,,620.0,
800,239,37,,,,,,,,620.0,
801,240,37,,,,,,,,620.0,
802,240,37,,,,,,,,620.0,
803,240,37,,,,,,,,620.0,
804,239,35,,,,,,,,624.0,
805,239,35,,,,,,,,624.0,
806,239,35,,,,,,,,624.0,
807,239,35,,,,,,,,624.0,
808,239,35,,,,,,,,624.0,
809,239,35,,,,,,,,624.0,
810,235,35,,,,,,,,633.0,
811,235,35,,,,,,,,632.0,
812,235,35,,,,,,,,635.0,
813,236,35,,,,,,,,636.0,
814,236,35,,,,,,,,636.0,
815,236,35,,,,,,,,637.0,
816,237,35,,,,,,,,639.0,
817,237,35,,,,,,,,639.0,
818,237,35,,,,,,,,639.0,
819,237,35,,,,,,,,639.0,
820,240,35,,,,,,,,639.0,
821,240,35,,,,,,,,639.0,
822,243,35,,,,,,,,635.0,
823,243,35,,,,,,,,635.0,
824,243,35,,,,,,,,637.0,
825,243,35,,,,,,,,637.0,
826,243,35,,,,,,,,638.0,
827,243,35,,,,,,,,638.0,
828,242,35,,,,,,,,644.0,
829,242,35,,,,,,,,644.0,
830,242,35,,,,,,,,644.0,
831,242,35,,,,,,,,644.0,
832,242,35,,,,,,,,644.0,
833,242,35,,,,,,,,644.0,
834,242,35,,,,,,,,644.0,
835,242,35,,,,,,,,644.0,
836,242,35,,,,,,,,644.0,
837,245,35,,,,,,,,645.0,
838,246,37,,,,,,,,641.0,
839,246,37,,,,,,,,640.0,
840,245,35,,,,,,,,646.0,
841,245,35,,,,,,,,646.0,
842,245,35,,,,,,,,646.0,
843,245,35,,,,,,,,646.0,
844,245,35,,,,,,,,646.0,
845,245,35,,,,,,,,646.0,
846,246,35,,,,,,,,647.0,
847,246,35,,,,,,,,647.0,
848,247,37,,,,,,,,644.0,
849,247,37,,,,,,,,643.0,
850,247,37,,,,,,,,644.0,
851,247,37,,,,,,,,644.0,
852,247,37,,,,,,,,649.0,
853,247,37,,,,,,,,649.0,
854,248,37,,,,,,,,649.0,
855,248,37,,,,,,,,650.0,
856,249,37,,,,,,,,651.0,
857,249,37,,,,,,,,651.0,
858,249,37,,,,,,,,651.0,
859,249,37,,,,,,,,651.0,
860,249,37,,,,,,,,651.0,
861,249,37,,,,,,,,651.0,
862,249,37,,,,,,,,651.0,
863,249,37,,,,,,,,651.0,
864,250,37,,,,,,,,652.0,
865,250,37,,,,,,,,651.0,
866,250,37,,,,,,,,650.0,
867,251,37,,,,,,,,650.0,
868,245,37,,,,,,,,662.0,
869,245,37,,,,,,,,662.0,
870,246,37,,,,,,,,661.0,
871,246,37,,,,,,,,661.0,
872,245,35,,,,,,,,666.0,
873,245,35,,,,,,,,668.0,
874,245,35,,,,,,,,668.0,
875,244,33,,,,,,,,673.0,
876,244,31,,,,,,,,681.0,
877,244,31,,,,,,,,681.0,
878,244,31,,,,,,,,681.0,
879,244,31,,,,,,,,683.0,
880,246,31,,,,,,,,685.0,
881,246,31,,,,,,,,685.0,
882,246,31,,,,,,,,685.0,
883,246,31,,,,,,,,685.0,
884,247,31,,,,,,,,687.0,
885,248,31,,,,,,,,686.0,
886,248,31,,,,,,,,686.0,
887,248,31,,,,,,,,686.0,
888,249,31,,,,,,,,686.0,
889,249,31,,,,,,,,686.0,
890,250,31,,,,,,,,686.0,
891,250,31,,,,,,,,686.0,
892,250,31,,,,,,,,687.0,
893,250,31,,,,,,,,687.0,
894,250,29,,,,,,,,692.0,
895,250,29,,,,,,,,692.0,
896,252,29,,,,,,,,692.0,
897,252,29,,,,,,,,692.0,
898,252,29,,,,,,,,692.0,
899,252,29,,,,,,,,692.0,
900,254,29,,,,,,,,693.0,
901,254,29,,,,,,,,693.0,
902,254,29,,,,,,,,693.0,
903,254,29,,,,,,,,692.0,
904,255,29,,,,,,,,693.0,
905,255,29,,,,,,,,692.0,
906,256,29,,,,,,,,692.0,
907,256,29,,,,,,,,692.0,
908,256,29,,,,,,,,692.0,
909,256,29,,,,,,,,692.0,
910,256,29,,,,,,,,694.0,
911,256,29,,,,,,,,693.0,
912,254,29,,,,,,,,700.0,
913,254,29,,,,,,,,700.0,
914,254,29,,,,,,,,700.0,
915,254,29,,,,,,,,700.0,
916,254,29,,,,,,,,701.0,
917,252,29,,,,,,,,704.0,
918,256,29,,,,,,,,700.0,
919,256,29,,,,,,,,700.0,
920,256,29,,,,,,,,703.0,
921,257,29,,,,,,,,703.0,
922,257,29,,,,,,,,702.0,
923,257,29,,,,,,,,702.0,
924,257,29,,,,,,,,705.0,
925,257,29,,,,,,,,706.0,
926,257,29,,,,,,,,706.0,
927,257,29,,,,,,,,706.0,
928,257,29,,,,,,,,706.0,
929,257,29,,,,,,,,706.0,
930,257,29,,,,,,,,707.0,
931,253,27,,,,,,,,714.0,
932,254,27,,,,,,,,715.0,
933,254,27,,,,,,,,714.0,
934,254,27,,,,,,,,714.0,
935,254,27,,,,,,,,714.0,
936,256,27,,,,,,,,720.0,
937,256,27,,,,,,,,720.0,
938,256,27,,,,,,,,720.0,
939,256,27,,,,,,,,722.0,
940,256,27,,,,,,,,722.0,
941,256,27,,,,,,,,722.0,
942,256,27,,,,,,,,722.0,
943,256,27,,,,,,,,722.0,
944,257,27,,,,,,,,722.0,
945,259,27,,,,,,,,722.0,
946,259,27,,,,,,,,722.0,
947,259,27,,,,,,,,722.0,
948,259,27,,,,,,,,723.0,
949,259,27,,,,,,,,723.0,
950,260,27,,,,,,,,722.0,
951,260,27,,,,,,,,722.0,
952,260,27,,,,,,,,724.0,
953,260,27,,,,,,,,724.0,
954,260,23,,,,,,,,731.0,
955,260,23,,,,,,,,732.0,
956,261,23,,,,,,,,730.0,
957,261,23,,,,,,,,730.0,
958,261,23,,,,,,,,730.0,
959,261,23,,,,,,,,730.0,
960,263,23,,,,,,,,733.0,
961,263,23,,,,,,,,733.0,
962,263,23,,,,,,,,732.0,
963,263,23,,,,,,,,732.0,
964,263,23,,,,,,,,732.0,
965,263,23,,,,,,,,732.0,
966,261,23,,,,,,,,736.0,
967,261,23,,,,,,,,736.0,
968,262,23,,,,,,,,737.0,
969,262,23,,,,,,,,737.0,
970,262,23,,,,,,,,737.0,
971,262,23,,,,,,,,737.0,
972,263,23,,,,,,,,737.0,
973,264,23,,,,,,,,736.0,
974,264,23,,,,,,,,736.0,
975,264,23,,,,,,,,736.0,
976,264,23,,,,,,,,737.0,
977,265,23,,,,,,,,735.0,
978,264,23,,,,,,,,738.0,
979,264,23,,,,,,,,738.0,
980,265,23,,,,,,,,738.0,
981,265,23,,,,,,,,738.0,
982,265,23,,,,,,,,737.0,
983,265,23,,,,,,,,737.0,
984,264,23,3,,,,,,,736.0,
985,264,23,3,,,,,,,736.0,
986,264,23,3,,,,,,,736.0,
987,265,23,3,,,,,,,735.0,
988,265,23,3,,,,,,,735.0,
989,265,23,3,,,,,,,735.0,
990,266,23,3,,,,,,,736.0,
991,266,23,3,,,,,,,736.0,
992,265,23,3,,,,,,,739.0,
993,262,23,3,,,,,,,745.0,
994,262,23,3,,,,,,,745.0,
995,262,23,3,,,,,,,745.0,
996,262,23,3,,,,,,,747.0,
997,262,23,3,,,,,,,747.0,
998,262,23,3,,,,,,,747.0,
999,262,23,3,,,,,,,748.0,
1000,264,23,3,,,,,,,748.0,
1001,264,23,3,,,,,,,748.0,
1002,264,23,3,,,,,,,750.0,
1003,264,23,3,,,,,,,750.0,
1004,267,23,3,,,,,,,746.0,
1005,268,23,3,,,,,,,746.0,
1006,268,23,3,,,,,,,746.0,
1007,268,23,3,,,,,,,746.0,
1008,264,23,3,,,,,,,752.0,
1009,264,23,3,,,,,,,752.0,
1010,264,23,3,,,,,,,752.0,
1011,265,23,3,,,,,,,750.0,
1012,265,23,3,,,,,,,750.0,
1013,265,23,3,,,,,,,750.0,
1014,265,23,3,,,,,,,750.0,
1015,265,23,3,,,,,,,750.0,
1016,265,23,3,,,,,,,750.0,
1017,265,23,3,,,,,,,749.0,
1018,265,23,3,,,,,,,749.0,
1019,265,23,3,,,,,,,749.0,
1020,265,23,3,,,,,,,753.0,
1021,265,23,3,,,,,,,753.0,
1022,265,23,3,,,,,,,753.0,
1023,265,23,3,,,,,,,752.0,
1024,266,23,3,,,,,,,753.0,
1025,266,23,3,,,,,,,753.0,
1026,266,23,3,,,,,,,753.0,
1027,266,23,3,,,,,,,753.0,
1028,266,23,3,,,,,,,753.0,
1029,266,23,3,,,,,,,753.0,
1030,266,23,3,,,,,,,754.0,
1031,266,23,3,,,,,,,754.0,
1032,267,23,3,,,,,,,754.0,
1033,267,23,3,,,,,,,754.0,
1034,267,23,3,,,,,,,754.0,
1035,267,23,3,,,,,,,754.0,
1036,267,23,3,,,,,,,755.0,
1037,267,23,3,,,,,,,755.0,
1038,267,23,3,,,,,,,756.0,
1039,267,23,3,,,,,,,756.0,
1040,268,23,3,,,,,,,755.0,
1041,268,23,3,,,,,,,756.0,
1042,268,23,3,,,,,,,756.0,
1043,268,23,3,,,,,,,756.0,
1044,268,23,3,,,,,,,756.0,
1045,268,23,3,,,,,,,756.0,
1046,268,23,3,,,,,,,756.0,
1047,268,23,3,,,,,,,756.0,
1048,267,23,3,,,,,,,760.0,
1049,267,23,3,,,,,,,760.0,
1050,266,23,3,,,,,,,763.0,
1051,266,23,3,,,,,,,763.0,
1052,266,23,3,,,,,,,763.0,
1053,266,23,3,,,,,,,762.0,
1054,266,23,3,,,,,,,762.0,
1055,266,23,3,,,,,,,762.0,
1056,263,23,3,,,,,,,771.0,
1057,264,23,3,,,,,,,771.0,
1058,264,23,3,,,,,,,771.0,
1059,264,23,3,,,,,,,771.0,
1060,266,23,3,,,,,,,771.0,
1061,267,23,3,,,,,,,769.0,
1062,267,23,3,,,,,,,771.0,
1063,267,23,3,,,,,,,771.0,
1064,267,23,3,,,,,,,770.0,
1065,264,23,3,,,,,,,780.0,
1066,264,23,3,,,,,,,780.0,
1067,264,23,3,,,,,,,780.0,
1068,264,23,3,,,,,,,780.0,
1069,264,23,3,,,,,,,780.0,
1070,264,23,3,,,,,,,779.0,
1071,264,23,3,,,,,,,779.0,
1072,265,23,3,,,,,,,779.0,
1073,265,23,3,,,,,,,779.0,
1074,265,23,3,,,,,,,778.0,
1075,265,23,3,,,,,,,778.0,
1076,266,23,3,,,,,,,778.0,
1077,266,23,3,,,,,,,778.0,
1078,266,23,3,,,,,,,778.0,
1079,267,23,3,,,,,,,776.0,
1080,266,23,3,,,,,,,780.0,
1081,266,23,3,,,,,,,780.0,
1082,266,23,3,,,,,,,780.0,
1083,266,23,3,,,,,,,780.0,
1084,266,23,3,,,,,,,780.0,
1085,266,23,3,,,,,,,781.0,
1086,264,23,3,,,,,,,784.0,
1087,264,23,3,,,,,,,784.0,
1088,264,23,3,,,,,,,784.0,
1089,264,23,3,,,,,,,784.0,
1090,266,23,3,,,,,,,784.0,
1091,266,23,3,,,,,,,784.0,
1092,266,23,3,,,,,,,784.0,
1093,266,23,3,,,,,,,784.0,
1094,266,23,3,,,,,,,784.0,
1095,266,23,3,,,,,,,784.0,
1096,266,23,3,,,,,,,784.0,
1097,266,23,3,,,,,,,784.0,
1098,262,21,3,,,,,,,793.0,
1099,262,21,3,,,,,,,793.0,
1100,263,21,3,,,,,,,792.0,
1101,263,21,3,,,,,,,792.0,
1102,263,21,3,,,,,,,792.0,
1103,263,21,3,,,,,,,792.0,
1104,264,21,3,,,,,,,792.0,
1105,264,21,3,,,,,,,792.0,
1106,264,21,3,,,,,,,791.0,
1107,264,21,3,,,,,,,791.0,
1108,264,21,3,,,,,,,791.0,
1109,264,21,3,,,,,,,791.0,
1110,264,21,3,,,,,,,791.0,
1111,268,21,3,,,,,,,786.0,
1112,268,21,3,,,,,,,786.0,
1113,269,21,3,,,,,,,786.0,
1114,269,21,3,,,,,,,786.0,
1115,269,21,3,,,,,,,786.0,
1116,270,21,3,,,,,,,787.0,
1117,270,21,3,,,,,,,787.0,
1118,270,21,3,,,,,,,787.0,
1119,271,21,3,,,,,,,784.0,
1120,271,21,3,,,,,,,785.0,
1121,271,21,3,,,,,,,785.0,
1122,271,21,3,,,,,,,785.0,
1123,271,21,3,,,,,,,785.0,
1124,271,21,3,,,,,,,785.0,
1125,267,21,3,,,,,,,790.0,
1126,268,21,3,,,,,,,787.0,
1127,268,21,3,,,,,,,788.0,
1128,267,21,3,,,,,,,790.0,
1129,267,21,3,,,,,,,790.0,
1130,268,21,3,,,,,,,791.0,
1131,268,21,3,,,,,,,791.0,
1132,268,21,3,,,,,,,791.0,
1133,268,21,3,,,,,,,791.0,
1134,266,21,3,,,,,,,794.0,
1135,266,23,3,,,,,,,791.0,
1136,266,23,3,,,,,,,792.0,
1137,266,23,3,,,,,,,792.0,
1138,266,23,3,,,,,,,792.0,
1139,266,23,3,,,,,,,792.0,
1140,266,23,3,,,,,,,796.0,
1141,269,23,3,,,,,,,791.0,
1142,269,23,3,,,,,,,791.0,
1143,269,23,3,,,,,,,791.0,
1144,269,23,3,,,,,,,791.0,
1145,269,23,3,,,,,,,791.0,
1146,267,23,3,,,,,,,794.0,
1147,267,23,3,,,,,,,794.0,
1148,267,23,3,,,,,,,794.0,
1149,267,23,3,,,,,,,794.0,
1150,265,28,3,,,,,,,791.0,
1151,265,28,3,,,,,,,791.0,
1152,264,22,3,,,,,,,802.0,
1153,264,22,3,,,,,,,802.0,
1154,265,22,3,,,,,,,800.0,
1155,265,22,3,,,,,,,800.0,
1156,265,22,3,,,,,,,800.0,
1157,265,22,3,,,,,,,800.0,
1158,266,22,3,,,,,,,798.0,
1159,266,22,3,,,,,,,798.0,
1160,266,22,3,,,,,,,798.0,
1161,266,22,3,,,,,,,798.0,
1162,266,22,3,,,,,,,798.0,
1163,266,22,3,,,,,,,798.0,
1164,266,22,3,,,,,,,798.0,
1165,266,22,3,,,,,,,798.0,
1166,266,22,3,,,,,,,798.0,
1167,266,22,3,,,,,,,798.0,
1168,266,22,3,,,,,,,798.0,
1169,266,22,3,,,,,,,798.0,
1170,266,22,3,,,,,,,800.0,
1171,266,22,3,,,,,,,800.0,
1172,266,22,3,,,,,,,800.0,
1173,266,22,3,,,,,,,800.0,
1174,266,22,3,,,,,,,800.0,
1175,266,22,3,,,,,,,799.0,
1176,268,22,3,,,,,,,802.0,
1177,268,22,3,,,,,,,802.0,
1178,268,22,3,,,,,,,801.0,
1179,268,22,3,,,,,,,801.0,
1180,268,22,3,,,,,,,801.0,
1181,268,22,3,,,,,,,801.0,
1182,268,22,3,,,,,,,801.0,
1183,268,22,3,,,,,,,802.0,
1184,268,22,3,,,,,,,802.0,
1185,268,22,3,,,,,,,802.0,
1186,268,22,3,,,,,,,802.0,
1187,268,22,3,,,,,,,802.0,
1188,267,22,3,,,,,,,806.0,
1189,267,22,3,,,,,,,806.0,
1190,269,22,3,,,,,,,807.0,
1191,269,22,3,,,,,,,806.0,
1192,270,22,3,,,,,,,806.0,
1193,270,22,3,,,,,,,806.0,
1194,270,22,3,,,,,,,806.0,
1195,269,20,3,,,,,,,810.0,
1196,269,20,3,,,,,,,810.0,
1197,269,20,3,,,,,,,810.0,
1198,269,20,3,,,,,,,810.0,
1199,269,20,3,,,,,,,810.0,
1200,269,20,3,,,,,,,811.0,
1201,270,20,3,,,,,,,809.0,
1202,270,20,3,,,,,,,809.0,
1203,270,20,3,,,,,,,809.0,
1204,270,20,3,,,,,,,809.0,
1205,270,20,3,,,,,,,809.0,
1206,270,20,3,,,,,,,808.0,
1207,270,20,3,,,,,,,808.0,
1208,270,20,3,,,,,,,809.0,
1209,270,20,3,,,,,,,809.0,
1210,270,20,3,,,,,,,809.0,
1211,270,20,3,,,,,,,809.0,
1212,269,20,3,,,,,,,812.0,
1213,269,20,3,,,,,,,812.0,
1214,269,20,3,,,,,,,812.0,
1215,269,20,3,,,,,,,812.0,
1216,267,20,3,,,,,,,814.0,
1217,267,20,3,,,,,,,814.0,
1218,268,20,3,,,,,,,816.0,
1219,268,20,3,,,,,,,816.0,
1220,268,20,3,,,,,,,816.0,
1221,268,20,3,,,,,,,816.0,
1222,268,20,3,,,,,,,816.0,
1223,268,20,3,,,,,,,815.0,
1224,267,20,3,,,,,,,817.0,
1225,267,20,3,,,,,,,817.0,
1226,267,20,3,,,,,,,817.0,
1227,267,20,3,,,,,,,817.0,
1228,267,20,3,,,,,,,817.0,
1229,267,20,3,,,,,,,817.0,
1230,268,20,3,,,,,,,819.0,
1231,268,20,3,,,,,,,819.0,
1232,268,20,3,,,,,,,819.0,
1233,270,20,3,,,,,,,816.0,
1234,270,20,3,,,,,,,816.0,
1235,270,20,3,,,,,,,816.0,
1236,264,20,3,,,,,,,823.0,
1237,264,20,3,,,,,,,823.0,
1238,265,27,3,,,,,,,814.0,
1239,265,27,3,,,,,,,814.0,
1240,265,27,3,,,,,,,816.0,
1241,265,27,3,,,,,,,816.0,
1242,266,27,3,,,,,,,817.0,
1243,266,27,3,,,,,,,817.0,
1244,266,27,3,,,,,,,817.0,
1245,266,27,3,,,,,,,817.0,
1246,266,27,3,,,,,,,817.0,
1247,266,27,3,,,,,,,817.0,
1248,268,27,3,,,,,,,818.0,
1249,268,27,3,,,,,,,818.0,
1250,266,27,3,,,,,,,821.0,
1251,267,27,3,,,,,,,821.0,
1252,267,27,3,,,,,,,820.0,
1253,267,27,3,,,,,,,821.0,
1254,267,27,3,,,,,,,823.0,
1255,268,27,3,,,,,,,824.0,
1256,268,27,3,,,,,,,824.0,
1257,268,27,3,,,,,,,824.0,
1258,268,27,3,,,,,,,824.0,
1259,268,27,3,,,,,,,824.0,
1260,270,27,3,,,,,,,825.0,
1261,270,27,3,,,,,,,825.0,
1262,270,27,3,,,,,,,825.0,
1263,272,27,3,,,,,,,822.0,
1264,271,27,3,,,,,,,824.0,
1265,271,27,3,,,,,,,824.0,
1266,271,27,3,,,,,,,824.0,
1267,271,27,3,,,,,,,824.0,
1268,271,27,3,,,,,,,824.0,
1269,271,27,3,,,,,,,824.0,
1270,271,27,3,,,,,,,826.0,
1271,271,27,3,,,,,,,826.0,
1272,268,27,3,,,,,,,830.0,
1273,268,27,3,,,,,,,830.0,
1274,268,27,3,,,,,,,830.0,
1275,268,27,3,,,,,,,830.0,
1276,268,27,3,,,,,,,830.0,
1277,268,27,3,,,,,,,830.0,
1278,268,27,3,,,,,,,831.0,
1279,268,27,3,,,,,,,831.0,
1280,269,27,3,,,,,,,832.0,
1281,269,27,3,,,,,,,834.0,
1282,269,27,3,,,,,,,834.0,
1283,269,27,3,,,,,,,833.0,
1284,269,27,3,,,,,,,833.0,
1285,269,27,3,,,,,,,833.0,
1286,269,27,3,,,,,,,833.0,
1287,268,27,3,,,,,,,839.0,
1288,268,27,3,,,,,,,838.0,
1289,268,27,3,,,,,,,838.0,
1290,268,27,3,,,,,,,840.0,
1291,268,27,3,,,,,,,840.0,
1292,268,27,3,,,,,,,840.0,
1293,268,27,3,,,,,,,840.0,
1294,268,27,3,,,,,,,839.0,
1295,268,27,3,,,,,,,839.0,
1296,267,20,3,,,,,,,850.0,
1297,267,20,3,,,,,,,850.0,
1298,267,20,3,,,,,,,850.0,
1299,267,20,3,,,,,,,850.0,
1300,267,22,3,,,,,,,850.0,
1301,267,22,3,,,,,,,850.0,
1302,260,20,3,,,,,,,867.0,
1303,260,20,3,,,,,,,867.0,
1304,260,20,3,,,,,,,868.0,
1305,260,20,3,,,,,,,868.0,
1306,260,20,3,,,,,,,868.0,
1307,260,20,3,,,,,,,868.0,
1308,259,20,3,,,,,,,872.0,
1309,259,20,3,,,,,,,872.0,
1310,257,20,3,,,,,,,876.0,
1311,257,20,3,,,,,,,875.0,
1312,257,20,3,,,,,,,877.0,
1313,257,20,3,,,,,,,877.0,
1314,257,20,3,,,,,,,878.0,
1315,257,20,3,,,,,,,879.0,
1316,258,20,3,,,,,,,880.0,
1317,258,20,3,,,,,,,880.0,
1318,258,20,3,,,,,,,880.0,
1319,258,20,3,,,,,,,880.0,
1320,260,20,3,,,,,,,880.0,
1321,260,20,3,,,,,,,879.0,
1322,264,20,3,,,,,,,874.0,
1323,264,20,3,,,,,,,875.0,
1324,263,20,3,,,,,,,878.0,
1325,263,20,3,,,,,,,878.0,
1326,263,20,3,,,,,,,878.0,
1327,263,20,3,,,,,,,878.0,
1328,263,20,3,,,,,,,878.0,
1329,263,20,3,,,,,,,878.0,
1330,263,20,3,,,,,,,878.0,
1331,263,20,3,,,,,,,878.0,
1332,264,20,3,,,,,,,878.0,
1333,264,20,3,,,,,,,878.0,
1334,264,20,3,,,,,,,877.0,
1335,264,20,3,,,,,,,877.0,
1336,264,20,3,,,,,,,877.0,
1337,264,20,3,,,,,,,877.0,
1338,260,20,3,,,,,,,887.0,
1339,260,20,3,,,,,,,887.0,
1340,260,20,3,,,,,,,887.0,
1341,260,20,3,,,,,,,887.0,
1342,260,20,3,,,,,,,887.0,
1343,260,20,3,,,,,,,886.0,
1344,260,20,3,,,,,,,888.0,
1345,261,22,3,,,,,,,884.0,
1346,261,22,3,,,,,,,884.0,
1347,261,22,3,,,,,,,884.0,
1348,261,22,3,,,,,,,884.0,
1349,261,22,3,,,,,,,884.0,
1350,265,22,3,,,,,,,886.0,
1351,265,22,3,,,,,,,885.0,
1352,265,22,3,,,,,,,885.0,
1353,267,22,3,,,,,,,882.0,
1354,267,22,3,,,,,,,882.0,
1355,267,22,3,,,,,,,882.0,
1356,264,27,3,,,,,,,882.0,
1357,264,27,3,,,,,,,882.0,
1358,264,27,3,,,,,,,882.0,
1359,265,27,3,,,,,,,882.0,
1360,264,27,3,,,,,,,886.0,
1361,264,27,3,,,,,,,886.0,
1362,264,27,3,,,,,,,887.0,
1363,264,27,3,,,,,,,887.0,
1364,264,27,3,,,,,,,887.0,
1365,265,27,3,,,,,,,887.0,
1366,265,27,3,,,,,,,887.0,
1367,265,27,3,,,,,,,887.0,
1368,265,27,3,,,,,,,889.0,
1369,265,27,3,,,,,,,889.0,
1370,265,27,3,,,,,,,889.0,
1371,265,27,3,,,,,,,889.0,
1372,265,27,3,,,,,,,890.0,
1373,265,27,3,,,,,,,890.0,
1374,265,27,3,,,,,,,892.0,
1375,265,27,3,,,,,,,892.0,
1376,265,27,3,,,,,,,892.0,
1377,265,27,3,,,,,,,892.0,
1378,265,27,3,,,,,,,892.0,
1379,265,27,3,,,,,,,892.0,
1380,265,27,3,,,,,,,894.0,
1381,265,27,3,,,,,,,894.0,
1382,265,27,3,,,,,,,893.0,
1383,265,27,3,,,,,,,893.0,
1384,265,27,3,,,,,,,894.0,
1385,265,27,3,,,,,,,894.0,
1386,263,27,3,,,,,,,897.0,
1387,264,27,3,,,,,,,895.0,
1388,264,27,3,,,,,,,895.0,
1389,264,27,3,,,,,,,895.0,
1390,265,27,3,,,,,,,895.0,
1391,265,27,3,,,,,,,895.0,
1392,262,27,3,,,,,,,902.0,
1393,262,27,3,,,,,,,902.0,
1394,262,27,3,,,,,,,902.0,
1395,262,27,3,,,,,,,902.0,
1396,263,27,3,,,,,,,901.0,
1397,263,27,3,,,,,,,901.0,
1398,263,27,3,,,,,,,902.0,
1399,263,27,3,,,,,,,901.0,
1400,257,27,3,,,,,,,909.0,
1401,257,27,3,,,,,,,909.0,
1402,257,27,3,,,,,,,909.0,
1403,257,27,3,,,,,,,909.0,
1404,258,27,3,,,,,,,909.0,
1405,258,27,3,,,,,,,909.0,
1406,258,27,3,,,,,,,909.0,
1407,258,27,3,,,,,,,908.0,
1408,259,27,3,,,,,,,908.0,
1409,259,27,3,,,,,,,908.0,
1410,258,30,3,,,,,,,906.0,
1411,258,30,3,,,,,,,906.0,
1412,258,30,3,,,,,,,906.0,
1413,258,30,3,,,,,,,906.0,
1414,259,30,3,,,,,,,905.0,
1415,259,30,3,,,,,,,905.0,
1416,256,30,3,,,,,,,910.0,
1417,256,30,3,,,,,,,910.0,
1418,261,30,3,,,,,,,904.0,
1419,261,30,3,,,,,,,904.0,
1420,261,30,3,,,,,,,906.0,
1421,261,30,3,,,,,,,906.0,
1422,261,30,3,,,,,,,907.0,
1423,261,30,3,,,,,,,907.0,
1424,263,30,3,,,,,,,904.0,
1425,263,30,3,,,,,,,904.0,
1426,263,30,3,,,,,,,904.0,
1427,263,30,3,,,,,,,904.0,
1428,265,30,3,,,,,,,901.0,
1429,265,30,3,,,,,,,901.0,
1430,267,30,3,,,,,,,901.0,
1431,267,30,3,,,,,,,901.0,
1432,267,30,3,,,,,,,901.0,
1433,267,30,3,,,,,,,901.0,
1434,266,30,3,,,,,,,904.0,
1435,266,30,3,,,,,,,904.0,
1436,266,30,3,,,,,,,904.0,
1437,266,30,3,,,,,,,904.0,
1438,266,30,3,,,,,,,904.0,
1439,266,30,3,,,,,,,902.0,
1440,268,30,3,,,,,,,902.0,
1441,268,30,3,,,,,,,902.0,
1442,268,30,3,,,,,,,902.0,
1443,268,30,3,,,,,,,902.0,
1444,268,30,3,,,,,,,902.0,
1445,269,30,3,,,,,,,902.0,
1446,269,30,3,,,,,,,902.0,
1447,269,30,3,,,,,,,902.0,
1448,269,30,3,,,,,,,902.0,
1449,269,30,3,,,,,,,902.0,
1450,271,30,3,,,,,,,899.0,
1451,271,30,3,,,,,,,899.0,
1452,272,30,3,,,,,,,899.0,
1453,272,30,3,,,,,,,898.0,
1454,272,30,3,,,,,,,898.0,
1455,272,30,3,,,,,,,898.0,
1456,273,30,3,,,,,,,899.0,
1457,273,30,3,,,,,,,899.0,
1458,273,30,3,,,,,,,899.0,
1459,273,30,3,,,,,,,899.0,
1460,274,30,3,,,,,,,900.0,
1461,275,30,3,,,,,,,898.0,
1462,275,30,3,,,,,,,898.0,
1463,275,30,3,,,,,,,898.0,
1464,275,30,3,,,,,,,898.0,
1465,275,30,3,,,,,,,898.0,
1466,275,30,3,,,,,,,898.0,
1467,275,30,3,,,,,,,898.0,
1468,275,30,3,,,,,,,898.0,
1469,275,30,3,,,,,,,898.0,
1470,274,30,3,,,,,,,899.0,
1471,274,30,3,,,,,,,899.0,
1472,275,30,3,,,,,,,899.0,
1473,275,30,3,,,,,,,898.0,
1474,275,30,3,,,,,,,898.0,
1475,275,30,3,,,,,,,898.0,
