day_counter,0,1,2,3,4,5,6,7
926,347,185,120,9,9,,,
927,347,185,120,9,9,,,
928,349,185,116,9,9,,,
929,349,185,116,9,9,,,
930,349,185,116,9,9,,,
931,342,170,71,9,77,,,
932,343,170,71,9,78,,,
933,348,176,71,9,66,,,
934,348,176,71,9,66,,,
935,348,176,78,9,58,,,
936,350,176,78,9,64,,,
937,350,176,78,9,64,,,
938,350,176,78,9,64,,,
939,350,176,78,9,67,,,
940,350,170,66,4,91,,,
941,350,172,66,4,88,,,
942,350,174,63,4,88,,,
943,350,174,63,4,88,,,
944,353,179,63,4,80,,,
945,355,179,63,4,80,,,
946,355,179,63,4,79,,,
947,355,179,63,4,79,,,
948,355,179,63,4,80,,,
949,355,179,63,4,80,,,
950,354,181,63,4,80,,,
951,354,181,63,4,79,,,
952,351,173,62,4,91,,,
953,351,173,62,4,91,,,
954,349,171,62,4,98,,,
955,349,171,62,4,98,,,
956,350,171,62,4,98,,,
957,351,173,73,4,83,,,
958,351,175,82,4,71,,,
959,351,175,82,4,71,,,
960,353,175,79,4,77,,,
961,353,175,79,4,77,,,
962,353,175,90,4,65,,,
963,353,175,90,4,65,,,
964,353,175,90,4,65,,,
965,353,175,90,9,59,,,
966,350,168,90,9,71,,,
967,350,170,106,9,52,,,
968,351,170,114,9,44,,,
969,351,170,114,9,44,,,
970,351,170,114,9,44,,,
971,354,185,106,9,31,,,
972,355,185,106,9,31,,,
973,356,185,106,9,31,,,
974,356,185,106,9,31,,,
975,357,188,104,26,10,,,
976,357,191,97,30,10,,,
977,358,191,107,18,10,,,
978,357,185,116,18,10,,,
979,357,185,116,18,10,,,
980,359,185,114,18,10,,,
981,359,185,114,18,10,,,
982,359,185,114,18,10,,,
983,359,190,117,9,10,,,
984,359,188,121,9,10,,,
985,359,190,118,9,10,,,
986,361,192,113,9,10,,,
987,362,194,80,40,10,,,
988,364,191,80,40,10,,,
989,366,188,80,40,10,,,
990,367,188,80,41,10,,,
991,367,188,80,41,9,,,
992,364,186,69,59,9,,,
993,357,179,65,80,9,,,
994,357,179,65,80,9,,,
995,357,179,73,71,9,,,
996,356,181,73,72,9,,,
997,356,186,73,66,9,,,
998,358,184,71,66,9,,,
999,358,185,71,66,9,,,
1000,358,183,71,70,9,,,
1001,359,183,80,59,9,,,
1002,359,181,80,63,9,,,
1003,360,181,80,63,7,,,
1004,360,181,80,63,7,,,
1005,361,181,80,63,7,,,
1006,361,181,80,63,7,,,
1007,361,181,80,63,7,,,
1008,349,182,58,97,7,,,
1009,349,182,58,96,7,,,
1010,349,182,58,96,7,,,
1011,350,184,58,91,7,,,
1012,350,184,58,90,7,,,
1013,350,184,58,90,7,,,
1014,350,184,58,90,7,,,
1015,350,184,97,50,7,,,
1016,350,186,97,47,7,,,
1017,350,186,97,47,7,,,
1018,350,186,97,47,7,,,
1019,350,186,97,47,7,,,
1020,350,186,97,51,7,,,
1021,350,186,97,51,7,,,
1022,364,188,118,13,7,,,
1023,364,188,118,13,7,,,
1024,357,184,129,13,7,,,
1025,357,184,129,13,7,,,
1026,363,198,107,13,7,,,
1027,363,198,107,13,7,,,
1028,363,197,107,13,7,,,
1029,358,193,80,13,,44.0,,
1030,359,195,75,13,,45.0,,
1031,360,193,75,13,,45.0,,
1032,362,191,75,13,,45.0,,
1033,362,191,75,13,,45.0,,
1034,362,191,75,13,,44.0,,
1035,373,194,75,13,,29.0,,
1036,371,194,75,13,,32.0,,
1037,371,196,72,13,,32.0,,
1038,370,199,65,13,,37.0,,
1039,370,198,65,13,,37.0,,
1040,372,200,91,13,7,,,
1041,374,191,62,49,7,,,
1042,375,191,62,47,7,,,
1043,375,191,62,47,7,,,
1044,375,191,62,47,7,,,
1045,375,191,62,47,7,,,
1046,375,190,62,47,7,,,
1047,375,190,62,47,7,,,
1048,372,186,62,56,7,,,
1049,376,195,59,44,7,,,
1050,373,195,59,50,7,,,
1051,373,201,89,13,7,,,
1052,373,201,89,13,7,,,
1053,373,203,86,13,7,,,
1054,373,203,86,13,7,,,
1055,373,203,86,13,7,,,
1056,364,199,105,13,7,,,
1057,365,199,105,13,7,,,
1058,365,199,104,13,7,,,
1059,365,210,92,13,7,,,
1060,369,207,92,13,7,,,
1061,369,207,92,13,7,,,
1062,368,205,97,13,6,,,
1063,368,205,97,13,6,,,
1064,368,205,97,13,6,,,
1065,364,200,112,13,6,,,
1066,364,200,112,13,6,,,
1067,364,200,112,13,6,,,
1068,365,200,110,13,6,,,
1069,367,200,107,13,6,,,
1070,367,200,107,13,6,,,
1071,368,200,105,13,6,,,
1072,369,200,105,13,6,,,
1073,370,200,103,13,6,,,
1074,373,203,96,13,6,,,
1075,373,203,96,13,6,,,
1076,374,203,94,13,6,,,
1077,374,203,94,13,6,,,
1078,374,203,93,13,6,,,
1079,374,203,93,13,6,,,
1080,372,203,98,13,6,,,
1081,372,205,95,13,6,,,
1082,372,205,94,13,6,,,
1083,372,205,94,13,6,,,
1084,374,211,85,13,6,,,
1085,377,207,87,13,6,,,
1086,377,199,95,13,6,,,
1087,380,194,95,13,6,,,
1088,380,202,86,13,6,,,
1089,383,197,86,13,6,,,
1090,384,197,88,13,6,,,
1091,386,201,80,13,6,,,
1092,386,201,80,13,6,,,
1093,386,201,80,13,6,,,
1094,386,201,80,13,6,,,
1095,386,201,81,13,6,,,
1096,386,204,81,9,6,,,
1097,387,206,77,9,6,,,
1098,377,195,63,47,6,,,
1099,378,206,50,47,6,,,
1100,380,204,50,47,6,,,
1101,380,204,50,47,6,,,
1102,380,204,50,47,6,,,
1103,380,204,50,47,6,,,
1104,382,202,50,47,6,,,
1105,383,202,48,47,6,,,
1106,384,199,48,47,6,,,
1107,384,199,48,47,6,,,
1108,384,199,48,47,6,,,
1109,384,199,48,46,6,,,
1110,395,210,62,9,6,,,
1111,395,210,62,9,6,,,
1112,395,210,62,9,6,,,
1113,396,210,62,9,6,,,
1114,396,210,62,9,6,,,
1115,396,210,62,9,6,,,
1116,395,215,59,9,6,,,
1117,395,215,59,9,6,,,
1118,396,213,59,9,6,,,
1119,396,213,59,9,6,,,
1120,396,215,57,9,6,,,
1121,396,215,57,9,6,,,
1122,396,214,57,9,6,,,
1123,398,211,57,9,6,,,
1124,399,209,57,9,6,,,
1125,393,203,70,9,6,,,
1126,394,201,70,9,6,,,
1127,394,198,73,9,6,,,
1128,393,196,76,9,6,,,
1129,393,196,76,9,6,,,
1130,394,198,75,9,6,,,
1131,394,198,75,9,6,,,
1132,394,198,75,9,6,,,
1133,394,198,75,9,6,,,
1134,391,198,78,9,6,,,
1135,391,198,78,9,6,,,
1136,389,194,84,9,6,,,
1137,390,192,84,9,6,,,
1138,395,207,63,9,6,,,
1139,395,207,63,9,6,,,
1140,392,202,75,9,6,,,
1141,392,205,71,9,6,,,
1142,392,205,71,9,6,,,
1143,392,205,71,9,6,,,
1144,392,205,71,9,6,,,
1145,392,207,68,9,6,,,
1146,387,207,74,9,6,,,
1147,387,206,74,9,6,,,
1148,388,204,74,9,6,,,
1149,392,199,74,9,6,,,
1150,393,202,70,9,6,,,
1151,393,202,70,9,6,,,
1152,392,202,52,31,6,,,
1153,392,202,52,31,6,,,
1154,392,202,52,31,6,,,
1155,394,202,56,24,6,,,
1156,396,204,51,24,6,,,
1157,396,204,51,24,6,,,
1158,396,204,51,24,6,,,
1159,396,204,51,24,6,,,
1160,396,204,51,24,6,,,
1161,396,204,51,24,6,,,
1162,397,202,51,24,6,,,
1163,399,205,45,24,6,,,
1164,400,208,40,24,6,,,
1165,400,208,40,24,6,,,
1166,401,206,40,24,6,,,
1167,401,206,40,24,6,,,
1168,403,209,48,9,6,,,
1169,403,209,48,9,6,,,
1170,404,211,48,5,6,,,
1171,404,211,48,5,6,,,
1172,404,211,48,5,5,,,
1173,404,211,48,5,5,,,
1174,404,211,48,5,5,,,
1175,404,211,48,5,5,,,
1176,405,205,58,5,5,,,
1177,405,204,58,5,5,,,
1178,405,204,58,5,5,,,
1179,406,206,54,5,5,,,
1180,406,206,54,5,5,,,
1181,408,206,50,5,5,,,
1182,409,210,44,5,5,,,
1183,410,208,45,5,5,,,
1184,410,208,45,5,5,,,
1185,411,206,45,5,5,,,
1186,411,206,45,5,5,,,
1187,411,206,45,5,5,,,
1188,406,203,56,5,5,,,
1189,407,201,56,5,5,,,
1190,409,201,57,5,5,,,
1191,409,201,57,5,5,,,
1192,410,201,57,5,5,,,
1193,410,203,54,5,5,,,
1194,410,203,53,5,5,,,
1195,407,197,62,5,5,,,
1196,407,197,62,5,5,,,
1197,408,200,57,5,5,,,
1198,408,199,57,5,5,,,
1199,408,199,57,5,5,,,
1200,407,199,59,5,5,,,
1201,407,199,59,5,5,,,
1202,407,199,59,5,5,,,
1203,407,199,59,5,5,,,
1204,410,207,47,5,5,,,
1205,410,207,47,5,5,,,
1206,410,206,47,5,5,,,
1207,410,206,47,5,5,,,
1208,411,204,48,5,5,,,
1209,411,204,48,5,5,,,
1210,411,203,48,5,5,,,
1211,414,204,42,5,5,,,
1212,413,203,45,5,5,,,
1213,414,201,45,5,5,,,
1214,414,201,45,5,5,,,
1215,414,201,45,5,5,,,
1216,408,194,31,32,5,,,
1217,409,196,31,28,5,,,
1218,410,196,31,30,5,,,
1219,410,196,31,30,5,,,
1220,412,196,31,27,5,,,
1221,412,196,31,27,5,,,
1222,413,194,31,27,5,,,
1223,413,197,27,27,5,,,
1224,413,192,19,40,5,,,
1225,414,189,19,40,5,,,
1226,414,189,19,40,5,,,
1227,414,189,19,40,5,,,
1228,414,189,19,40,5,,,
1229,414,192,15,40,5,,,
1230,412,188,15,49,5,,,
1231,412,188,15,49,5,,,
1232,412,188,15,48,5,,,
1233,412,188,15,48,5,,,
1234,418,193,45,5,5,,,
1235,421,195,39,5,5,,,
1236,409,177,36,38,5,,,
1237,409,177,36,38,5,,,
1238,409,177,36,38,5,,,
1239,409,177,36,38,5,,,
1240,410,179,32,40,5,,,
1241,413,174,32,40,5,,,
1242,414,176,29,41,5,,,
1243,414,176,29,41,5,,,
1244,414,176,29,41,5,,,
1245,414,176,29,41,5,,,
1246,414,176,29,41,5,,,
1247,414,176,29,41,5,,,
1248,415,174,29,45,5,,,
1249,415,174,29,45,5,,,
1250,413,170,24,56,5,,,
1251,414,170,24,56,5,,,
1252,414,170,24,55,5,,,
1253,414,170,24,55,5,,,
1254,420,180,59,5,5,,,
1255,421,180,60,5,5,,,
1256,421,180,60,5,5,,,
1257,422,178,60,5,5,,,
1258,422,178,60,5,5,,,
1259,423,178,58,5,5,,,
1260,425,178,60,5,5,,,
1261,425,177,59,5,5,,,
1262,425,177,59,5,5,,,
1263,430,184,45,5,5,,,
1264,429,181,50,5,5,,,
1265,430,179,50,4,5,,,
1266,433,175,50,4,5,,,
1267,434,173,50,4,5,,,
1268,435,171,50,4,5,,,
1269,435,171,50,4,5,,,
1270,436,165,57,4,5,,,
1271,437,169,51,4,5,,,
1272,430,177,51,4,5,,,
1273,430,177,51,4,5,,,
1274,432,185,39,4,5,,,
1275,432,191,32,4,5,,,
1276,432,191,32,4,5,,,
1277,433,189,32,4,5,,,
1278,432,191,32,4,5,,,
1279,433,189,32,4,5,,,
1280,432,187,37,4,5,,,
1281,432,187,39,4,5,,,
1282,432,187,39,4,5,,,
1283,432,186,39,4,5,,,
1284,432,186,39,4,5,,,
1285,432,186,39,4,5,,,
1286,433,184,39,4,5,,,
1287,427,185,47,4,5,,,
1288,427,185,47,4,5,,,
1289,427,185,47,4,5,,,
1290,434,180,45,4,5,,,
1291,434,180,45,4,5,,,
1292,434,180,45,4,5,,,
1293,434,180,45,4,5,,,
1294,434,180,44,4,5,,,
1295,434,180,44,4,5,,,
1296,428,161,72,4,5,,,
1297,431,161,67,4,5,,,
1298,431,161,67,4,5,,,
1299,431,160,67,4,5,,,
1300,432,157,72,4,5,,,
1301,432,157,72,4,5,,,
1302,424,148,95,4,5,,,
1303,424,148,95,4,5,,,
1304,424,150,93,4,5,,,
1305,424,150,93,4,5,,,
1306,424,150,93,4,5,,,
1307,424,150,93,4,5,,,
1308,425,152,92,4,5,,,
1309,425,152,92,4,5,,,
1310,426,152,93,4,5,,,
1311,426,152,93,4,5,,,
1312,427,152,94,4,5,,,
1313,431,156,84,4,5,,,
1314,431,156,85,4,5,,,
1315,431,156,85,4,5,,,
1316,432,156,86,4,5,,,
1317,432,156,86,4,5,,,
1318,432,156,86,4,5,,,
1319,432,156,86,4,5,,,
1320,434,156,86,4,5,,,
1321,434,164,76,4,5,,,
1322,435,164,73,4,5,,,
1323,435,156,73,13,5,,,
1324,432,156,67,23,5,,,
1325,432,156,66,23,5,,,
1326,432,156,66,23,5,,,
1327,432,156,66,23,5,,,
1328,432,156,66,23,5,,,
1329,432,156,65,23,5,,,
1330,432,156,65,23,5,,,
1331,432,156,65,23,5,,,
1332,433,156,65,24,5,,,
1333,433,162,57,24,5,,,
1334,433,162,57,24,5,,,
1335,433,162,57,24,5,,,
1336,434,164,53,24,5,,,
1337,436,164,50,24,5,,,
1338,425,160,50,45,5,,,
1339,426,169,39,45,5,,,
1340,426,169,39,45,5,,,
1341,426,169,39,45,5,,,
1342,426,169,39,45,5,,,
1343,426,169,39,45,5,,,
1344,427,171,69,13,5,,,
1345,431,179,59,9,5,,,
1346,432,177,59,9,5,,,
1347,432,177,59,9,5,,,
1348,432,177,59,9,5,,,
1349,436,177,54,9,5,,,
1350,440,177,55,9,5,,,
1351,440,177,55,9,5,,,
1352,440,179,52,9,5,,,
1353,442,176,52,9,5,,,
1354,442,175,52,9,5,,,
1355,442,175,52,9,5,,,
1356,441,180,47,9,5,,,
1357,441,180,47,9,5,,,
1358,441,180,46,9,5,,,
1359,442,180,46,9,5,,,
1360,438,180,52,9,5,,,
1361,438,180,52,9,5,,,
1362,438,180,54,9,5,,,
1363,438,180,54,9,5,,,
1364,439,178,54,9,5,,,
1365,440,177,54,9,5,,,
1366,440,177,54,9,5,,,
1367,440,177,54,8,5,,,
1368,434,171,54,8,19,,,
1369,436,168,54,8,19,,,
1370,436,168,54,8,19,,,
1371,436,168,54,8,19,,,
1372,436,168,54,8,20,,,
1373,437,170,50,8,20,,,
1374,435,168,50,8,26,,,
1375,442,176,33,8,26,,,
1376,442,176,33,8,26,,,
1377,444,172,33,8,26,,,
1378,444,172,33,8,26,,,
1379,445,170,33,8,26,,,
1380,442,168,33,8,33,,,
1381,443,168,33,8,31,,,
1382,443,168,33,8,31,,,
1383,443,168,33,8,31,,,
1384,442,170,33,8,31,,,
1385,442,170,33,8,31,,,
1386,444,166,57,8,8,,,
1387,446,179,43,8,5,,,
1388,446,179,43,8,5,,,
1389,448,175,43,8,5,,,
1390,451,172,43,8,5,,,
1391,453,168,43,8,5,,,
1392,446,168,54,8,5,,,
1393,446,168,54,8,5,,,
1394,448,172,46,8,5,,,
1395,448,172,46,8,5,,,
1396,453,174,39,8,5,,,
1397,453,174,39,8,5,,,
1398,451,176,39,8,5,,,
1399,451,176,39,8,5,,,
1400,438,158,38,41,5,,,
1401,440,155,38,41,5,,,
1402,440,155,38,41,5,,,
1403,441,155,36,40,5,,,
1404,442,155,36,40,5,,,
1405,448,158,26,40,5,,,
1406,450,155,26,40,5,,,
1407,450,155,25,40,5,,,
1408,451,155,25,40,5,,,
1409,451,155,25,40,5,,,
1410,452,153,25,41,5,,,
1411,464,173,29,4,5,,,
1412,464,173,29,4,5,,,
1413,464,173,29,4,5,,,
1414,465,172,29,4,5,,,
1415,467,169,29,4,5,,,
1416,461,159,25,26,5,,,
1417,462,157,25,26,5,,,
1418,465,153,25,26,5,,,
1419,465,153,25,26,5,,,
1420,462,153,25,31,5,,,
1421,463,155,21,31,5,,,
1422,463,155,21,32,5,,,
1423,463,154,21,32,5,,,
1424,464,156,18,30,5,,,
1425,464,156,18,30,5,,,
1426,465,154,18,30,5,,,
1427,465,154,18,30,5,,,
1428,465,154,18,30,5,,,
1429,465,154,18,30,5,,,
1430,467,154,18,30,5,,,
1431,467,154,18,29,5,,,
1432,473,164,29,,5,,,
1433,474,164,26,,5,,,
1434,468,152,46,,5,,,
1435,469,150,45,,5,,,
1436,469,150,44,,5,,,
1437,471,150,40,,5,,,
1438,471,149,40,,5,,,
1439,473,145,40,,5,,,
1440,475,145,40,,5,,,
1441,475,145,40,,5,,,
1442,475,145,40,,5,,,
1443,475,145,40,,5,,,
1444,475,145,40,,5,,,
1445,476,145,40,,5,,,
1446,483,154,22,,5,,,
1447,483,154,22,,5,,,
1448,484,152,22,,5,,,
1449,484,151,22,,5,,,
1450,484,151,22,,5,,,
1451,484,151,22,,5,,,
1452,486,149,22,,5,,,
1453,488,146,21,,5,,,
1454,488,146,20,,5,,,
1455,490,142,20,,5,,,
1456,490,144,20,,5,,,
1457,490,144,20,4,,,,
1458,491,142,20,4,,,,
1459,491,142,20,4,,,,
1460,491,144,20,4,,,,
1461,492,142,20,4,,,,
1462,493,140,20,4,,,,
1463,493,140,20,4,,,,
1464,494,138,20,4,,,,
1465,495,139,16,4,,,,
1466,496,137,16,4,,,,
1467,499,131,16,4,,,,
1468,499,131,16,4,,,,
1469,499,129,16,4,,,,
1470,499,129,16,4,,,,
1471,500,127,16,4,,,,
1472,501,127,19,,,,,
1473,501,129,15,,,,,
1474,501,128,15,,,,,
1475,502,126,14,,,,,
1476,503,124,14,,,,,
1477,504,122,14,,,,,
1478,506,117,14,,,,,
1479,506,117,14,,,,,
1480,506,120,14,,,,,
1481,506,120,14,,,,,
1482,506,120,14,,,,,
1483,506,120,14,,,,,
1484,506,120,14,,,,,
1485,508,118,14,,,,,
1486,508,117,14,,,,,
1487,508,117,14,,,,,
1488,508,117,14,,,,,
1489,509,115,14,,,,,
1490,504,124,11,,,,,
1491,505,122,11,,,,,
1492,506,119,11,,,,,
1493,506,119,11,,,,,
1494,508,117,11,,,,,
1495,510,114,11,,,,,
1496,511,112,11,,,,,
1497,511,111,11,,,,,
1498,517,102,11,,,,,
1499,517,102,11,,,,,
1500,507,93,35,,,,,
1501,507,93,35,,,,,
1502,507,93,35,,,,,
1503,507,93,35,,,,,
1504,507,92,35,,,,,
1505,506,92,38,,,,,
1506,506,92,38,,,,,
1507,513,97,25,,,,,
1508,514,108,11,,,,,
1509,514,108,11,,,,,
1510,513,104,17,,,,,
1511,513,104,17,,,,,
1512,516,98,17,,,,,
1513,517,96,17,,,,,
1514,518,94,17,,,,,
1515,519,92,17,,,,,
1516,519,92,17,,,,,
1517,519,92,17,,,,,
1518,519,92,17,,,,,
1519,521,89,17,,,,,
1520,523,89,18,,,,,
1521,526,83,18,,,,,
1522,526,83,18,,,,,
1523,526,82,18,,,,,
1524,527,80,18,,,,,
1525,527,80,18,,,,,
1526,527,79,18,,,,,
1527,529,83,11,,,,,
1528,527,79,18,,,,,
1529,527,79,18,,,,,
1530,522,77,27,,,,,
1531,522,79,24,,,,,
1532,522,78,24,,,,,
1533,521,79,24,,,,,
1534,521,79,24,,,,,
1535,521,79,24,,,,,
1536,521,79,24,,,,,
1537,523,76,24,,,,,
1538,529,78,15,,,,,
1539,523,74,25,,,,,
1540,517,70,36,,,,,
1541,517,70,36,,,,,
1542,517,70,37,,,,,
1543,518,68,37,,,,,
1544,521,72,30,,,,,
1545,522,70,30,,,,,
1546,522,70,30,,,,,
1547,528,72,21,,,,,
1548,529,72,21,,,,,
1549,530,70,21,,,,,
1550,529,72,20,,,,,
1551,530,70,20,,,,,
1552,539,71,8,,,,,
1553,539,71,8,,,,,
1554,540,69,8,,,,,
1555,540,69,8,,,,,
1556,542,65,8,,,,,
1557,542,65,8,,,,,
1558,544,61,8,,,,,
1559,545,59,8,,,,,
1560,542,63,8,,,,,
1561,543,61,8,,,,,
1562,543,61,8,,,,,
1563,543,61,8,,,,,
1564,544,59,8,,,,,
1565,544,59,8,,,,,
1566,546,57,6,,,,,
1567,546,57,6,,,,,
1568,547,55,6,,,,,
1569,549,52,6,,,,,
1570,548,56,6,,,,,
1571,549,54,6,,,,,
1572,550,52,6,,,,,
1573,551,50,6,,,,,
1574,551,50,6,,,,,
1575,552,50,6,,,,,
1576,552,50,6,,,,,
1577,553,48,6,,,,,
1578,555,45,6,,,,,
1579,555,45,6,,,,,
1580,555,40,12,,,,,
1581,556,38,12,,,,,
1582,556,38,12,,,,,
1583,557,36,12,,,,,
1584,558,34,12,,,,,
1585,553,41,12,,,,,
1586,554,44,6,,,,,
1587,555,42,6,,,,,
1588,555,42,6,,,,,
1589,555,42,6,,,,,
1590,556,40,6,,,,,
1591,556,40,6,,,,,
1592,556,40,6,,,,,
1593,556,40,6,,,,,
1594,556,40,6,,,,,
1595,557,40,6,,,,,
1596,557,31,18,,,,,
1597,561,31,13,,,,,
1598,561,33,10,,,,,
1599,561,33,10,,,,,
1600,561,33,10,,,,,
1601,561,33,10,,,,,
1602,558,37,10,,,,,
1603,560,37,7,,,,,
1604,561,35,7,,,,,
1605,562,33,7,,,,,
1606,565,29,7,,,,,
1607,565,29,7,,,,,
1608,564,30,7,,,,,
1609,564,30,7,,,,,
1610,558,38,7,,,,,
1611,559,43,,,,,,
1612,560,41,,,,,,
1613,560,41,,,,,,
1614,560,41,,,,,,
1615,560,41,,,,,,
1616,560,41,,,,,,
1617,559,41,,,,,,
1618,559,41,,,,,,
1619,560,38,,,,,,
1620,561,38,,,,,,
1621,562,36,,,,,,
1622,564,33,,,,,,
1623,564,31,,,,,,
1624,544,52,,,,,,
1625,544,52,,,,,,
1626,544,51,,,,,,
1627,548,46,,,,,,
1628,548,46,,,,,,
1629,548,46,,,,,,
1630,550,46,,,,,,
1631,550,46,,,,,,
1632,549,46,,,,,,
1633,548,46,,,,,,
1634,547,46,,,,,,
1635,547,46,,,,,,
1636,569,23,,,,,,
1637,569,23,,,,,,
1638,568,23,,,,,,
1639,568,23,,,,,,
1640,554,19,19,,,,,
1641,554,19,19,,,,,
1642,553,19,19,,,,,
1643,553,19,19,,,,,
1644,551,19,19,,,,,
1645,551,19,19,,,,,
1646,549,19,19,,,,,
1647,549,19,19,,,,,
1648,545,19,22,,,,,
1649,557,28,,,,,,
1650,556,27,,,,,,
1651,557,25,,,,,,
1652,558,21,,,,,,
1653,558,21,,,,,,
1654,559,19,,,,,,
1655,564,14,,,,,,
1656,565,12,,,,,,
1657,564,12,,,,,,
1658,563,12,,,,,,
1659,554,22,,,,,,
1660,553,24,,,,,,
1661,554,22,,,,,,
1662,554,22,,,,,,
1663,554,19,,,,,,
1664,556,17,,,,,,
1665,558,13,,,,,,
1666,558,13,,,,,,
1667,557,13,,,,,,
1668,554,19,,,,,,
1669,554,19,,,,,,
1670,555,18,,,,,,
1671,554,17,,,,,,
1672,560,10,,,,,,
1673,560,10,,,,,,
1674,560,10,,,,,,
1675,560,9,,,,,,
1676,560,9,,,,,,
1677,558,8,,,,,,
1678,558,8,,,,,,
1679,555,8,,,,,,
1680,545,19,,,,,,
1681,543,19,,,,,,
1682,544,17,,,,,,
1683,541,18,,,,,,
1684,540,18,,,,,,
1685,540,18,,,,,,
1686,540,18,,,,,,
1687,540,18,,,,,,
1688,541,18,,,,,,
1689,540,18,,,,,,
1690,539,18,,,,,,
1691,539,18,,,,,,
1692,540,16,,,,,,
1693,540,16,,,,,,
1694,537,17,,,,,,
1695,538,17,,,,,,
1696,536,17,,,,,,
1697,536,17,,,,,,
1698,536,17,,,,,,
1699,536,17,,,,,,
1700,535,20,,,,,,
1701,549,5,,,,,,
1702,549,5,,,,,,
1703,549,5,,,,,,
1704,549,6,,,,,,
1705,550,4,,,,,,
1706,551,2,,,,,,
1707,551,2,,,,,,
1708,551,2,,,,,,
1709,549,2,,,,,,
1710,546,8,,,,,,
1711,546,8,,,,,,
1712,545,8,,,,,,
1713,544,8,,,,,,
1714,545,6,,,,,,
1715,545,6,,,,,,
1716,545,6,,,,,,
1717,544,6,,,,,,
1718,543,6,,,,,,
1719,534,16,,,,,,
1720,532,25,,,,,,
1721,530,25,,,,,,
1722,531,23,,,,,,
1723,530,23,,,,,,
1724,529,23,,,,,,
1725,529,22,,,,,,
1726,529,22,,,,,,
1727,532,18,,,,,,
1728,523,34,,,,,,
1729,523,32,,,,,,
1730,526,28,,,,,,
1731,526,28,,,,,,
1732,526,27,,,,,,
1733,526,27,,,,,,
1734,526,27,,,,,,
1735,530,21,,,,,,
1736,530,21,,,,,,
1737,525,29,,,,,,
1738,528,25,,,,,,
1739,533,18,,,,,,
1740,535,16,,,,,,
1741,534,16,,,,,,
1742,535,13,,,,,,
1743,535,13,,,,,,
1744,541,5,,,,,,
1745,538,9,,,,,,
1746,541,6,,,,,,
1747,541,6,,,,,,
1748,541,6,,,,,,
1749,541,4,,,,,,
1750,533,14,,,,,,
1751,533,14,,,,,,
1752,532,16,,,,,,
1753,532,16,,,,,,
1754,532,16,,,,,,
1755,531,17,,,,,,
1756,529,17,,,,,,
1757,530,17,,,,,,
1758,524,25,,,,,,
1759,524,25,,,,,,
1760,524,26,,,,,,
1761,523,26,,,,,,
1762,524,23,,,,,,
1763,524,23,,,,,,
1764,510,45,,,,,,
1765,511,46,,,,,,
1766,511,46,,,,,,
1767,516,40,,,,,,
1768,517,38,,,,,,
1769,520,34,,,,,,
1770,522,2,34,,,,,
1771,517,2,,41,,,,
1772,519,2,,38,,,,
1773,518,2,,40,,,,
1774,518,2,,40,,,,
1775,518,2,,40,,,,
1776,515,2,,43,,,,
1777,515,2,,43,,,,
1778,515,2,42,,,,,
1779,516,2,40,,,,,
1780,516,2,40,,,,,
1781,516,2,40,,,,,
1782,517,2,40,,,,,
1783,517,2,40,,,,,
1784,518,41,,,,,,
1785,518,40,,,,,,
1786,518,40,,,,,,
1787,518,40,,,,,,
1788,519,38,,,,,,
1789,519,37,,,,,,
1790,525,30,,,,,,
1791,532,24,,,,,,
1792,534,23,,,,,,
1793,535,21,,,,,,
1794,535,21,,,,,,
1795,535,21,,,,,,
1796,536,19,,,,,,
1797,540,14,,,,,,
1798,543,10,,,,,,
1799,543,10,,,,,,
1800,527,2,28,,,,,
1801,528,,28,,,,,
1802,528,,28,,,,,
1803,531,,23,,,,,
1804,531,,22,,,,,
1805,531,,21,,,,,
1806,534,,20,,,,,
1807,533,,20,,,,,
1808,533,,20,,,,,
1809,529,,27,,,,,
1810,527,,27,,,,,
1811,527,,27,,,,,
1812,528,,27,,,,,
1813,531,,22,,,,,
1814,541,11,,,,,,
1815,544,6,,,,,,
1816,545,6,,,,,,
1817,544,6,,,,,,
1818,544,6,,,,,,
1819,547,,,,,,,
1820,546,4,,,,,,
1821,544,4,,,,,,
1822,543,4,,,,,,
1823,542,4,,,,,,
1824,541,4,,,,,,
1825,539,4,,,,,,
1826,538,4,,,,,,
1827,537,4,,,,,,
1828,537,4,,,,,,
1829,536,4,,,,,,
1830,535,6,,,,,,
1831,534,6,,,,,,
1832,535,6,,,,,,
1833,535,6,,,,,,
1834,537,2,,,,,,
1835,537,2,,,,,,
1836,537,2,,,,,,
1837,535,2,,,,,,
1838,535,2,,,,,,
1839,534,2,,,,,,
1840,527,10,,,,,,
1841,528,8,,,,,,
1842,526,12,,,,,,
1843,524,12,,,,,,
1844,523,12,,,,,,
1845,520,15,,,,,,
1846,519,15,,,,,,
1847,520,13,,,,,,
1848,501,35,,,,,,
1849,499,35,,,,,,
1850,499,35,,,,,,
1851,499,35,,,,,,
1852,499,35,,,,,,
1853,507,24,,,,,,
1854,508,24,,,,,,
1855,514,15,,,,,,
1856,514,15,,,,,,
1857,513,15,,,,,,
1858,512,15,,,,,,
1859,512,15,,,,,,
1860,512,16,,,,,,
1861,512,16,,,,,,
1862,512,16,,,,,,
1863,512,16,,,,,,
1864,512,15,,,,,,
1865,510,15,,,,,,
1866,510,15,,,,,,
1867,513,9,,,,,,
1868,513,9,,,,,,
