day_counter,0,1,2,3,4,5,6,7,8,9,10
762,219,33,9,,,,,,,607.0,
763,219,33,9,,,,,,,607.0,
764,219,33,9,,,,,,,606.0,
765,219,33,9,,,,,,,606.0,
766,219,33,9,,,,,,,606.0,
767,219,33,9,,,,,,,606.0,
768,219,33,9,,,,,,,607.0,
769,219,33,9,,,,,,,607.0,
770,219,33,9,,,,,,,608.0,
771,219,33,9,,,,,,,608.0,
772,220,33,9,,,,,,,608.0,
773,220,33,9,,,,,,,608.0,
774,220,33,9,,,,,,,608.0,
775,221,33,9,,,,,,,608.0,
776,222,33,9,,,,,,,612.0,
777,222,33,9,,,,,,,613.0,
778,222,33,9,,,,,,,612.0,
779,222,33,9,,,,,,,612.0,
780,235,33,9,,,,,,,602.0,
781,235,33,9,,,,,,,602.0,
782,235,33,9,,,,,,,602.0,
783,235,33,9,,,,,,,602.0,
784,236,33,9,,,,,,,602.0,
785,236,33,9,,,,,,,602.0,
786,236,33,9,,,,,,,602.0,
787,236,33,9,,,,,,,602.0,
788,234,37,9,,,,,,,600.0,
789,234,37,9,,,,,,,600.0,
790,234,37,9,,,,,,,600.0,
791,234,37,9,,,,,,,600.0,
792,236,37,9,,,,,,,600.0,
793,236,37,9,,,,,,,600.0,
794,236,37,9,,,,,,,600.0,
795,236,37,9,,,,,,,601.0,
796,236,37,9,,,,,,,601.0,
797,236,37,9,,,,,,,601.0,
798,238,37,9,,,,,,,600.0,
799,238,37,9,,,,,,,600.0,
800,238,37,9,,,,,,,600.0,
801,239,37,9,,,,,,,600.0,
802,239,37,9,,,,,,,600.0,
803,239,37,9,,,,,,,600.0,
804,237,32,9,,,,,,,607.0,
805,237,32,9,,,,,,,607.0,
806,237,32,9,,,,,,,607.0,
807,237,32,9,,,,,,,607.0,
808,237,32,9,,,,,,,607.0,
809,237,32,9,,,,,,,606.0,
810,232,30,9,,,,,,,618.0,
811,232,30,9,,,,,,,618.0,
812,232,30,9,,,,,,,621.0,
813,233,30,9,,,,,,,622.0,
814,233,30,9,,,,,,,621.0,
815,233,30,9,,,,,,,622.0,
816,234,30,9,,,,,,,624.0,
817,234,30,9,,,,,,,624.0,
818,234,30,9,,,,,,,624.0,
819,234,30,9,,,,,,,624.0,
820,237,30,9,,,,,,,624.0,
821,237,30,9,,,,,,,624.0,
822,237,30,9,,,,,,,624.0,
823,237,30,9,,,,,,,624.0,
824,237,30,9,,,,,,,626.0,
825,237,30,9,,,,,,,625.0,
826,237,30,9,,,,,,,626.0,
827,237,30,9,,,,,,,626.0,
828,236,30,9,,,,,,,631.0,
829,236,30,9,,,,,,,631.0,
830,236,30,9,,,,,,,631.0,
831,236,30,9,,,,,,,631.0,
832,236,30,9,,,,,,,631.0,
833,236,30,9,,,,,,,631.0,
834,236,30,9,,,,,,,631.0,
835,236,30,9,,,,,,,630.0,
836,239,30,9,,,,,,,626.0,
837,241,32,9,,,,,,,626.0,
838,241,32,9,,,,,,,626.0,
839,241,32,9,,,,,,,626.0,
840,239,32,9,,,,,,,631.0,
841,239,32,9,,,,,,,631.0,
842,239,32,9,,,,,,,631.0,
843,239,32,9,,,,,,,631.0,
844,239,35,9,,,,,,,626.0,
845,239,35,9,,,,,,,626.0,
846,240,35,9,,,,,,,627.0,
847,240,35,9,,,,,,,627.0,
848,241,35,9,,,,,,,627.0,
849,241,35,9,,,,,,,627.0,
850,241,35,9,,,,,,,628.0,
851,241,35,9,,,,,,,628.0,
852,240,35,9,,,,,,,634.0,
853,240,35,9,,,,,,,634.0,
854,241,35,9,,,,,,,634.0,
855,241,35,9,,,,,,,635.0,
856,242,35,9,,,,,,,637.0,
857,242,35,9,,,,,,,637.0,
858,244,35,9,,,,,,,634.0,
859,244,35,9,,,,,,,634.0,
860,244,35,9,,,,,,,634.0,
861,244,35,9,,,,,,,634.0,
862,244,35,9,,,,,,,633.0,
863,244,35,9,,,,,,,633.0,
864,245,35,9,,,,,,,633.0,
865,245,35,9,,,,,,,633.0,
866,245,35,9,,,,,,,633.0,
867,246,35,9,,,,,,,633.0,
868,243,35,9,,,,,,,642.0,
869,243,35,9,,,,,,,642.0,
870,244,35,9,,,,,,,642.0,
871,244,35,9,,,,,,,642.0,
872,244,35,9,,,,,,,644.0,
873,244,35,9,,,,,,,646.0,
874,244,35,9,,,,,,,646.0,
875,244,35,4,,,,,,,653.0,
876,245,33,4,,,,,,,661.0,
877,245,33,4,,,,,,,661.0,
878,245,33,4,,,,,,,661.0,
879,242,33,4,,,,,,,665.0,
880,244,33,4,,,,,,,667.0,
881,244,33,4,,,,,,,667.0,
882,244,33,4,,,,,,,667.0,
883,244,33,4,,,,,,,667.0,
884,245,33,4,,,,,,,669.0,
885,246,33,4,,,,,,,669.0,
886,246,33,4,,,,,,,669.0,
887,246,33,4,,,,,,,669.0,
888,247,33,4,,,,,,,668.0,
889,247,33,4,,,,,,,668.0,
890,248,33,4,,,,,,,668.0,
891,248,33,4,,,,,,,668.0,
892,248,33,4,,,,,,,669.0,
893,248,33,4,,,,,,,669.0,
894,247,33,4,,,,,,,672.0,
895,247,33,4,,,,,,,672.0,
896,249,33,4,,,,,,,673.0,
897,249,33,4,,,,,,,672.0,
898,249,33,4,,,,,,,672.0,
899,249,33,4,,,,,,,672.0,
900,251,33,4,,,,,,,673.0,
901,251,33,4,,,,,,,673.0,
902,251,33,4,,,,,,,673.0,
903,251,33,4,,,,,,,673.0,
904,252,33,4,,,,,,,674.0,
905,252,33,4,,,,,,,673.0,
906,253,33,4,,,,,,,673.0,
907,253,33,4,,,,,,,673.0,
908,253,33,4,,,,,,,673.0,
909,253,33,4,,,,,,,673.0,
910,253,33,4,,,,,,,675.0,
911,253,33,4,,,,,,,675.0,
912,251,35,4,,,,,,,680.0,
913,251,35,4,,,,,,,680.0,
914,251,35,4,,,,,,,680.0,
915,251,35,4,,,,,,,679.0,
916,251,35,4,,,,,,,680.0,
917,249,35,4,,,,,,,683.0,
918,249,35,4,,,,,,,684.0,
919,249,35,4,,,,,,,684.0,
920,250,35,4,,,,,,,685.0,
921,251,35,4,,,,,,,684.0,
922,251,35,4,,,,,,,684.0,
923,251,35,4,,,,,,,684.0,
924,251,35,4,,,,,,,687.0,
925,251,35,4,,,,,,,688.0,
926,251,35,4,,,,,,,688.0,
927,251,35,4,,,,,,,688.0,
928,251,35,4,,,,,,,688.0,
929,251,35,4,,,,,,,688.0,
930,251,35,4,,,,,,,689.0,
931,248,35,4,,,,,,,692.0,
932,249,35,4,,,,,,,693.0,
933,249,35,4,,,,,,,693.0,
934,249,35,4,,,,,,,693.0,
935,249,35,4,,,,,,,693.0,
936,251,35,4,,,,,,,698.0,
937,251,35,4,,,,,,,698.0,
938,251,35,4,,,,,,,698.0,
939,251,35,4,,,,,,,701.0,
940,251,33,4,,,,,,,704.0,
941,251,33,4,,,,,,,704.0,
942,253,35,4,,,,,,,698.0,
943,253,35,4,,,,,,,698.0,
944,254,35,4,,,,,,,698.0,
945,256,35,4,,,,,,,698.0,
946,256,35,4,,,,,,,698.0,
947,256,35,4,,,,,,,698.0,
948,256,35,4,,,,,,,698.0,
949,256,35,4,,,,,,,698.0,
950,256,35,4,,,,,,,699.0,
951,256,35,4,,,,,,,699.0,
952,254,33,4,,,,,,,705.0,
953,254,33,4,,,,,,,705.0,
954,253,31,4,,,,,,,711.0,
955,253,31,4,,,,,,,712.0,
956,254,31,4,,,,,,,712.0,
957,254,31,4,,,,,,,712.0,
958,254,31,4,,,,,,,711.0,
959,254,31,4,,,,,,,710.0,
960,255,31,4,,,,,,,714.0,
961,255,31,4,,,,,,,714.0,
962,255,31,4,,,,,,,714.0,
963,255,31,4,,,,,,,714.0,
964,255,31,4,,,,,,,714.0,
965,255,31,4,,,,,,,714.0,
966,254,26,4,,,,,,,723.0,
967,254,26,4,,,,,,,723.0,
968,255,26,4,,,,,,,724.0,
969,257,26,4,,,,,,,720.0,
970,257,26,4,,,,,,,720.0,
971,257,26,4,,,,,,,720.0,
972,258,26,4,,,,,,,720.0,
973,259,26,4,,,,,,,720.0,
974,259,26,4,,,,,,,720.0,
975,259,26,4,,,,,,,720.0,
976,259,26,4,,,,,,,721.0,
977,259,26,4,,,,,,,721.0,
978,257,26,4,,,,,,,725.0,
979,258,26,4,,,,,,,723.0,
980,260,26,4,,,,,,,721.0,
981,260,26,4,,,,,,,721.0,
982,260,26,4,,,,,,,721.0,
983,260,26,4,,,,,,,721.0,
984,260,26,4,,,,,,,723.0,
985,262,26,4,,,,,,,720.0,
986,263,26,4,,,,,,,718.0,
987,261,26,4,,,,,,,722.0,
988,261,26,4,,,,,,,722.0,
989,261,26,4,,,,,,,722.0,
990,262,26,4,,,,,,,723.0,
991,262,26,4,,,,,,,723.0,
992,261,28,4,,,,,,,723.0,
993,258,28,4,,,,,,,729.0,
994,258,28,4,,,,,,,729.0,
995,258,28,4,,,,,,,729.0,
996,258,28,4,,,,,,,731.0,
997,258,28,4,,,,,,,730.0,
998,258,28,4,,,,,,,729.0,
999,258,28,4,,,,,,,730.0,
1000,260,28,4,,,,,,,731.0,
1001,260,28,4,,,,,,,731.0,
1002,260,28,4,,,,,,,733.0,
1003,262,28,4,,,,,,,730.0,
1004,262,28,4,,,,,,,730.0,
1005,263,28,4,,,,,,,730.0,
1006,263,28,4,,,,,,,730.0,
1007,263,28,4,,,,,,,730.0,
1008,255,26,4,,,,,,,742.0,
1009,255,26,4,,,,,,,741.0,
1010,255,26,4,,,,,,,741.0,
1011,255,26,4,,,,,,,741.0,
1012,255,26,4,,,,,,,741.0,
1013,255,26,4,,,,,,,741.0,
1014,255,26,4,,,,,,,741.0,
1015,255,26,4,,,,,,,741.0,
1016,255,26,4,,,,,,,741.0,
1017,255,26,4,,,,,,,741.0,
1018,255,26,4,,,,,,,741.0,
1019,255,26,4,,,,,,,741.0,
1020,255,26,4,,,,,,,745.0,
1021,255,26,4,,,,,,,745.0,
1022,255,26,4,,,,,,,745.0,
1023,255,26,4,,,,,,,745.0,
1024,256,26,4,,,,,,,746.0,
1025,256,26,4,,,,,,,746.0,
1026,256,26,4,,,,,,,746.0,
1027,257,26,4,,,,,,,744.0,
1028,257,26,4,,,,,,,744.0,
1029,257,26,4,,,,,,,745.0,
1030,257,26,4,,,,,,,746.0,
1031,257,26,4,,,,,,,746.0,
1032,258,26,4,,,,,,,746.0,
1033,258,26,4,,,,,,,746.0,
1034,258,26,4,,,,,,,746.0,
1035,258,26,4,,,,,,,746.0,
1036,258,28,4,,,,,,,744.0,
1037,258,28,4,,,,,,,744.0,
1038,257,28,4,,,,,,,746.0,
1039,257,28,4,,,,,,,746.0,
1040,257,28,4,,,,,,,747.0,
1041,257,28,4,,,,,,,748.0,
1042,257,28,4,,,,,,,748.0,
1043,257,28,4,,,,,,,748.0,
1044,257,28,4,,,,,,,748.0,
1045,257,28,4,,,,,,,748.0,
1046,257,28,4,,,,,,,747.0,
1047,257,28,4,,,,,,,747.0,
1048,257,28,4,,,,,,,749.0,
1049,257,28,4,,,,,,,749.0,
1050,256,28,4,,,,,,,753.0,
1051,256,28,4,,,,,,,753.0,
1052,256,28,4,,,,,,,753.0,
1053,256,28,4,,,,,,,753.0,
1054,256,28,4,,,,,,,753.0,
1055,256,28,4,,,,,,,753.0,
1056,254,28,4,,,,,,,761.0,
1057,256,28,4,,,,,,,758.0,
1058,256,28,4,,,,,,,758.0,
1059,256,28,4,,,,,,,758.0,
1060,258,28,4,,,,,,,758.0,
1061,258,28,4,,,,,,,758.0,
1062,258,28,4,,,,,,,760.0,
1063,258,28,4,,,,,,,760.0,
1064,258,28,4,,,,,,,760.0,
1065,255,28,4,,,,,,,,770.0
1066,255,28,4,,,,,,,,770.0
1067,255,28,4,,,,,,,,768.0
1068,255,28,4,,,,,,,,768.0
1069,255,28,4,,,,,,,,768.0
1070,255,28,4,,,,,,,,768.0
1071,255,28,4,,,,,,,,768.0
1072,256,28,4,,,,,,,,768.0
1073,256,28,4,,,,,,,,768.0
1074,256,28,4,,,,,,,,768.0
1075,256,28,4,,,,,,,,768.0
1076,257,28,4,,,,,,,,768.0
1077,257,28,4,,,,,,,,768.0
1078,258,32,4,,,,,,,,761.0
1079,258,32,4,,,,,,,,761.0
1080,258,32,4,,,,,,,,764.0
1081,258,32,4,,,,,,,,764.0
1082,258,32,4,,,,,,,,764.0
1083,258,32,4,,,,,,,,764.0
1084,258,32,4,,,,,,,,763.0
1085,258,32,4,,,,,,,,765.0
1086,257,32,4,,,,,,,,767.0
1087,258,32,4,,,,,,,,765.0
1088,258,32,4,,,,,,,,765.0
1089,258,32,4,,,,,,,,765.0
1090,260,32,4,,,,,,,,766.0
1091,260,32,4,,,,,,,,766.0
1092,260,32,4,,,,,,,,766.0
1093,260,32,4,,,,,,,,766.0
1094,260,32,4,,,,,,,,765.0
1095,260,34,4,,,,,,,,763.0
1096,260,34,4,,,,,,,,763.0
1097,260,34,4,,,,,,,,763.0
1098,255,34,4,,,,,,,,771.0
1099,255,34,4,,,,,,,,771.0
1100,256,34,4,,,,,,,,771.0
1101,256,34,4,,,,,,,,771.0
1102,256,34,4,,,,,,,,771.0
1103,256,34,4,,,,,,,,771.0
1104,257,34,4,,,,,,,,770.0
1105,257,34,4,,,,,,,,770.0
1106,257,34,4,,,,,,,,770.0
1107,257,34,4,,,,,,,,770.0
1108,257,34,4,,,,,,,,770.0
1109,257,34,4,,,,,,,,770.0
1110,257,34,4,,,,,,,,770.0
1111,257,34,4,,,,,,,,770.0
1112,257,34,4,,,,,,,,770.0
1113,258,34,9,,,,,,,,764.0
1114,258,34,9,,,,,,,,764.0
1115,258,34,9,,,,,,,,764.0
1116,259,34,9,,,,,,,,765.0
1117,261,34,9,,,,,,,,762.0
1118,261,34,9,,,,,,,,762.0
1119,261,34,9,,,,,,,,762.0
1120,261,34,9,,,,,,,,763.0
1121,261,34,9,,,,,,,,763.0
1122,261,34,9,,,,,,,,763.0
1123,261,34,9,,,,,,,,763.0
1124,266,34,9,,,,,,,,757.0
1125,263,34,9,,,,,,,,761.0
1126,263,34,9,,,,,,,,761.0
1127,263,34,9,,,,,,,,761.0
1128,263,34,9,,,,,,,,762.0
1129,263,34,9,,,,,,,,762.0
1130,264,34,9,,,,,,,,764.0
1131,264,34,9,,,,,,,,764.0
1132,264,34,9,,,,,,,,764.0
1133,264,34,9,,,,,,,,764.0
1134,264,34,9,,,,,,,,765.0
1135,264,34,9,,,,,,,,765.0
1136,264,34,9,,,,,,,,766.0
1137,264,34,9,,,,,,,,766.0
1138,265,34,9,,,,,,,,764.0
1139,265,34,9,,,,,,,,764.0
1140,265,34,9,,,,,,,,768.0
1141,265,34,9,,,,,,,,768.0
1142,265,34,9,,,,,,,,768.0
1143,265,34,9,,,,,,,,768.0
1144,265,34,9,,,,,,,,768.0
1145,265,34,9,,,,,,,,768.0
1146,264,34,9,,,,,,,,770.0
1147,264,34,9,,,,,,,,770.0
1148,264,34,9,,,,,,,,770.0
1149,264,34,9,,,,,,,,770.0
1150,264,34,9,,,,,,,,770.0
1151,264,34,9,,,,,,,,770.0
1152,263,34,9,,,,,,,,774.0
1153,263,34,9,,,,,,,,774.0
1154,263,34,9,,,,,,,,774.0
1155,263,34,9,,,,,,,,774.0
1156,263,34,9,,,,,,,,774.0
1157,263,34,9,,,,,,,,774.0
1158,264,34,9,,,,,,,,772.0
1159,264,34,9,,,,,,,,772.0
1160,264,34,9,,,,,,,,772.0
1161,264,34,9,,,,,,,,772.0
1162,264,34,9,,,,,,,,772.0
1163,264,34,9,,,,,,,,772.0
1164,264,34,9,,,,,,,,772.0
1165,264,34,9,,,,,,,,772.0
1166,264,34,9,,,,,,,,772.0
1167,264,34,9,,,,,,,,772.0
1168,265,37,9,,,,,,,,767.0
1169,265,37,9,,,,,,,,767.0
1170,266,37,9,,,,,,,,767.0
1171,266,37,9,,,,,,,,767.0
1172,266,37,9,,,,,,,,767.0
1173,266,37,9,,,,,,,,767.0
1174,266,37,9,,,,,,,,767.0
1175,266,37,9,,,,,,,,767.0
1176,267,37,9,,,,,,,,771.0
1177,267,37,9,,,,,,,,771.0
1178,267,37,9,,,,,,,,771.0
1179,267,37,9,,,,,,,,770.0
1180,267,37,9,,,,,,,,770.0
1181,267,37,9,,,,,,,,770.0
1182,267,37,9,,,,,,,,770.0
1183,267,37,9,,,,,,,,771.0
1184,267,37,9,,,,,,,,771.0
1185,267,37,9,,,,,,,,771.0
1186,267,37,9,,,,,,,,771.0
1187,267,37,9,,,,,,,,771.0
1188,266,37,9,,,,,,,,775.0
1189,266,37,9,,,,,,,,775.0
1190,268,37,9,,,,,,,,776.0
1191,269,37,9,,,,,,,,774.0
1192,270,37,9,,,,,,,,774.0
1193,270,37,9,,,,,,,,774.0
1194,270,37,9,,,,,,,,774.0
1195,269,35,9,,,,,,,,778.0
1196,269,35,9,,,,,,,,778.0
1197,269,35,9,,,,,,,,778.0
1198,269,35,9,,,,,,,,778.0
1199,269,35,9,,,,,,,,778.0
1200,269,35,9,,,,,,,,779.0
1201,269,35,9,,,,,,,,778.0
1202,269,35,9,,,,,,,,778.0
1203,269,35,9,,,,,,,,778.0
1204,269,35,9,,,,,,,,778.0
1205,269,35,9,,,,,,,,778.0
1206,269,35,9,,,,,,,,777.0
1207,269,35,9,,,,,,,,777.0
1208,269,35,9,,,,,,,,778.0
1209,269,35,9,,,,,,,,778.0
1210,269,35,9,,,,,,,,778.0
1211,269,35,9,,,,,,,,778.0
1212,270,35,9,,,,,,,,778.0
1213,270,35,9,,,,,,,,778.0
1214,270,35,9,,,,,,,,778.0
1215,270,35,9,,,,,,,,778.0
1216,267,35,5,,,,,,,,786.0
1217,268,35,5,,,,,,,,784.0
1218,269,35,5,,,,,,,,786.0
1219,269,35,5,,,,,,,,786.0
1220,269,35,5,,,,,,,,786.0
1221,269,35,5,,,,,,,,786.0
1222,269,35,5,,,,,,,,786.0
1223,269,35,5,,,,,,,,785.0
1224,269,35,5,,,,,,,,786.0
1225,269,35,5,,,,,,,,786.0
1226,269,35,5,,,,,,,,786.0
1227,269,35,5,,,,,,,,786.0
1228,269,35,5,,,,,,,,786.0
1229,269,35,5,,,,,,,,786.0
1230,270,35,5,,,,,,,,788.0
1231,270,35,5,,,,,,,,787.0
1232,270,35,5,,,,,,,,787.0
1233,270,35,5,,,,,,,,787.0
1234,270,35,5,,,,,,,,786.0
1235,270,35,5,,,,,,,,785.0
1236,265,35,5,,,,,,,,791.0
1237,265,35,5,,,,,,,,791.0
1238,265,35,5,,,,,,,,791.0
1239,265,35,5,,,,,,,,791.0
1240,265,35,5,,,,,,,,793.0
1241,265,35,5,,,,,,,,793.0
1242,266,35,5,,,,,,,,794.0
1243,266,35,5,,,,,,,,794.0
1244,266,35,5,,,,,,,,794.0
1245,266,35,5,,,,,,,,793.0
1246,266,35,5,,,,,,,,793.0
1247,266,35,5,,,,,,,,793.0
1248,268,35,5,,,,,,,,794.0
1249,268,37,5,,,,,,,,790.0
1250,267,37,5,,,,,,,,792.0
1251,268,37,5,,,,,,,,792.0
1252,268,37,5,,,,,,,,792.0
1253,268,37,5,,,,,,,,793.0
1254,268,37,5,,,,,,,,795.0
1255,269,37,5,,,,,,,,796.0
1256,269,37,5,,,,,,,,796.0
1257,269,37,5,,,,,,,,796.0
1258,269,37,5,,,,,,,,796.0
1259,269,37,5,,,,,,,,796.0
1260,271,37,5,,,,,,,,797.0
1261,271,37,5,,,,,,,,797.0
1262,271,37,5,,,,,,,,797.0
1263,272,37,5,,,,,,,,795.0
1264,272,37,5,,,,,,,,796.0
1265,272,37,5,,,,,,,,796.0
1266,272,37,5,,,,,,,,796.0
1267,272,37,5,,,,,,,,796.0
1268,272,37,5,,,,,,,,796.0
1269,272,37,5,,,,,,,,796.0
1270,273,37,5,,,,,,,,797.0
1271,273,37,5,,,,,,,,797.0
1272,272,35,5,,,,,,,,800.0
1273,272,35,5,,,,,,,,799.0
1274,272,35,5,,,,,,,,799.0
1275,272,35,5,,,,,,,,799.0
1276,272,35,5,,,,,,,,799.0
1277,272,35,5,,,,,,,,799.0
1278,271,35,5,,,,,,,,801.0
1279,271,35,5,,,,,,,,801.0
1280,272,35,5,,,,,,,,802.0
1281,272,35,5,,,,,,,,804.0
1282,272,35,5,,,,,,,,804.0
1283,272,35,5,,,,,,,,803.0
1284,272,35,5,,,,,,,,803.0
1285,272,35,5,,,,,,,,803.0
1286,272,35,5,,,,,,,,803.0
1287,268,35,5,,,,,,,,812.0
1288,268,35,5,,,,,,,,812.0
1289,268,35,5,,,,,,,,811.0
1290,268,35,5,,,,,,,,813.0
1291,268,35,5,,,,,,,,813.0
1292,268,35,5,,,,,,,,813.0
1293,268,35,5,,,,,,,,813.0
1294,268,35,5,,,,,,,,813.0
1295,268,35,5,,,,,,,,812.0
1296,263,35,5,,,,,,,,820.0
1297,263,35,5,,,,,,,,820.0
1298,263,35,5,,,,,,,,820.0
1299,263,35,5,,,,,,,,820.0
1300,264,35,5,,,,,,,,822.0
1301,264,35,5,,,,,,,,822.0
1302,260,35,5,,,,,,,,834.0
1303,260,35,5,,,,,,,,834.0
1304,260,35,5,,,,,,,,835.0
1305,260,35,5,,,,,,,,835.0
1306,260,35,5,,,,,,,,834.0
1307,260,35,5,,,,,,,,834.0
1308,260,35,5,,,,,,,,837.0
1309,260,35,5,,,,,,,,837.0
1310,260,35,5,,,,,,,,840.0
1311,260,35,5,,,,,,,,840.0
1312,260,35,5,,,,,,,,841.0
1313,260,35,5,,,,,,,,841.0
1314,260,35,5,,,,,,,,842.0
1315,260,35,5,,,,,,,,843.0
1316,261,35,5,,,,,,,,844.0
1317,263,35,5,,,,,,,,841.0
1318,263,35,5,,,,,,,,841.0
1319,263,35,5,,,,,,,,841.0
1320,265,35,5,,,,,,,,841.0
1321,265,35,5,,,,,,,,841.0
1322,265,35,5,,,,,,,,841.0
1323,265,35,5,,,,,,,,841.0
1324,265,35,5,,,,,,,,843.0
1325,265,35,5,,,,,,,,843.0
1326,265,35,5,,,,,,,,843.0
1327,265,35,5,,,,,,,,843.0
1328,266,37,5,,,,,,,,839.0
1329,266,37,5,,,,,,,,839.0
1330,266,37,5,,,,,,,,839.0
1331,266,37,5,,,,,,,,839.0
1332,267,37,5,,,,,,,,840.0
1333,267,37,5,,,,,,,,840.0
1334,267,37,5,,,,,,,,839.0
1335,267,37,5,,,,,,,,839.0
1336,267,37,5,,,,,,,,839.0
1337,267,37,5,,,,,,,,839.0
1338,265,37,5,,,,,,,,847.0
1339,265,37,5,,,,,,,,846.0
1340,265,37,5,,,,,,,,846.0
1341,265,37,5,,,,,,,,846.0
1342,265,37,5,,,,,,,,846.0
1343,265,37,5,,,,,,,,846.0
1344,265,37,5,,,,,,,,848.0
1345,266,37,5,,,,,,,,846.0
1346,266,37,5,,,,,,,,846.0
1347,266,37,5,,,,,,,,846.0
1348,266,37,5,,,,,,,,846.0
1349,267,37,5,,,,,,,,844.0
1350,271,37,5,,,,,,,,846.0
1351,271,37,5,,,,,,,,845.0
1352,271,37,5,,,,,,,,845.0
1353,271,37,5,,,,,,,,845.0
1354,271,37,5,,,,,,,,845.0
1355,271,37,5,,,,,,,,845.0
1356,270,37,5,,,,,,,,848.0
1357,270,37,5,,,,,,,,848.0
1358,270,37,5,,,,,,,,848.0
1359,271,37,5,,,,,,,,848.0
1360,271,37,5,,,,,,,,850.0
1361,271,37,5,,,,,,,,850.0
1362,271,37,5,,,,,,,,852.0
1363,271,37,5,,,,,,,,852.0
1364,271,37,5,,,,,,,,852.0
1365,272,37,5,,,,,,,,852.0
1366,272,37,5,,,,,,,,852.0
1367,272,37,5,,,,,,,,852.0
1368,270,35,5,,,,,,,,857.0
1369,270,35,5,,,,,,,,857.0
1370,270,35,5,,,,,,,,857.0
1371,270,35,5,,,,,,,,857.0
1372,270,35,5,,,,,,,,858.0
1373,270,35,5,,,,,,,,858.0
1374,270,35,5,,,,,,,,860.0
1375,270,35,5,,,,,,,,860.0
1376,270,35,5,,,,,,,,860.0
1377,270,35,5,,,,,,,,860.0
1378,270,35,5,,,,,,,,859.0
1379,270,35,5,,,,,,,,858.0
1380,269,35,5,,,,,,,,861.0
1381,269,35,5,,,,,,,,861.0
1382,269,35,5,,,,,,,,861.0
1383,269,35,5,,,,,,,,861.0
1384,269,35,5,,,,,,,,862.0
1385,269,35,5,,,,,,,,862.0
1386,269,35,5,,,,,,,,863.0
1387,269,35,5,,,,,,,,863.0
1388,269,35,5,,,,,,,,863.0
1389,269,35,5,,,,,,,,863.0
1390,270,35,5,,,,,,,,863.0
1391,270,35,5,,,,,,,,863.0
1392,269,35,5,,,,,,,,868.0
1393,269,35,5,,,,,,,,867.0
1394,269,35,5,,,,,,,,867.0
1395,271,37,5,,,,,,,,862.0
1396,272,37,5,,,,,,,,862.0
1397,272,37,5,,,,,,,,862.0
1398,271,37,5,,,,,,,,864.0
1399,271,37,5,,,,,,,,864.0
1400,271,37,5,,,,,,,,866.0
1401,271,37,5,,,,,,,,866.0
1402,271,37,5,,,,,,,,866.0
1403,272,39,5,,,,,,,,861.0
1404,273,39,5,,,,,,,,861.0
1405,273,39,5,,,,,,,,861.0
1406,273,39,5,,,,,,,,861.0
1407,273,39,5,,,,,,,,861.0
1408,274,39,5,,,,,,,,861.0
1409,274,39,5,,,,,,,,861.0
1410,274,39,5,,,,,,,,862.0
1411,274,39,5,,,,,,,,862.0
1412,274,39,5,,,,,,,,862.0
1413,274,39,5,,,,,,,,861.0
1414,275,39,5,,,,,,,,860.0
1415,275,39,5,,,,,,,,860.0
1416,275,39,5,,,,,,,,862.0
1417,275,39,5,,,,,,,,862.0
1418,275,39,5,,,,,,,,862.0
1419,275,39,5,,,,,,,,862.0
1420,275,39,5,,,,,,,,864.0
1421,275,39,5,,,,,,,,864.0
1422,275,39,5,,,,,,,,865.0
1423,275,39,5,,,,,,,,865.0
1424,275,39,5,,,,,,,,865.0
1425,276,39,5,,,,,,,,863.0
1426,276,39,5,,,,,,,,863.0
1427,276,39,5,,,,,,,,863.0
1428,276,39,5,,,,,,,,863.0
1429,276,39,5,,,,,,,,863.0
1430,278,39,5,,,,,,,,863.0
1431,278,39,5,,,,,,,,863.0
1432,278,39,5,,,,,,,,863.0
1433,278,39,5,,,,,,,,863.0
1434,275,39,5,,,,,,,,868.0
1435,275,39,5,,,,,,,,868.0
1436,275,39,5,,,,,,,,868.0
1437,275,39,5,,,,,,,,868.0
1438,275,39,5,,,,,,,,868.0
1439,275,39,5,,,,,,,,868.0
1440,277,39,5,,,,,,,,867.0
1441,277,39,5,,,,,,,,867.0
1442,277,39,5,,,,,,,,867.0
1443,277,39,5,,,,,,,,867.0
1444,277,39,5,,,,,,,,867.0
1445,278,39,5,,,,,,,,867.0
1446,278,39,5,,,,,,,,867.0
1447,278,39,5,,,,,,,,867.0
1448,278,39,5,,,,,,,,867.0
1449,278,39,5,,,,,,,,866.0
1450,278,39,5,,,,,,,,866.0
1451,281,39,5,,,,,,,,862.0
1452,282,39,5,,,,,,,,862.0
1453,282,39,5,,,,,,,,862.0
1454,283,39,5,,,,,,,,860.0
1455,283,39,5,,,,,,,,859.0
1456,284,39,5,,,,,,,,860.0
1457,284,39,5,,,,,,,,860.0
1458,284,39,5,,,,,,,,860.0
1459,284,39,5,,,,,,,,860.0
1460,285,39,5,,,,,,,,861.0
1461,285,39,5,,,,,,,,861.0
1462,285,39,5,,,,,,,,861.0
1463,285,39,5,,,,,,,,861.0
1464,286,39,5,,,,,,,,859.0
1465,286,39,5,,,,,,,,859.0
1466,287,39,5,,,,,,,,857.0
1467,287,39,5,,,,,,,,857.0
1468,287,39,5,,,,,,,,857.0
1469,287,39,5,,,,,,,,857.0
1470,287,39,5,,,,,,,,858.0
1471,287,39,5,,,,,,,,858.0
