day_counter,0,1,2,3,4,5
1092,345,154,80,66,16,
1093,345,154,80,66,16,
1094,345,154,80,66,16,
1095,345,154,81,66,16,
1096,345,154,81,66,16,
1097,346,152,95,51,16,
1098,337,144,115,51,16,
1099,337,144,115,51,16,
1100,338,144,115,51,16,
1101,338,144,115,51,16,
1102,341,152,106,47,16,
1103,341,152,106,47,16,
1104,342,152,106,47,16,
1105,342,152,106,47,16,
1106,342,154,103,47,16,
1107,342,156,100,47,16,
1108,342,156,100,47,16,
1109,342,154,100,47,16,
1110,342,154,100,47,16,
1111,342,154,99,47,16,
1112,342,154,99,47,16,
1113,353,162,80,47,16,
1114,353,162,80,47,16,
1115,354,160,80,47,16,
1116,352,163,80,47,16,
1117,351,163,80,47,16,
1118,351,163,80,47,16,
1119,351,161,80,47,16,
1120,350,163,80,47,16,
1121,350,163,80,47,16,
1122,350,163,80,47,16,
1123,353,157,80,47,16,
1124,352,157,80,47,16,
1125,344,154,80,27,47,
1126,344,154,80,27,47,
1127,344,154,80,27,48,
1128,344,154,80,27,49,
1129,344,154,80,27,49,
1130,344,151,80,27,54,
1131,343,151,80,27,54,
1132,342,151,80,27,54,
1133,342,151,80,27,54,
1134,338,151,80,27,58,
1135,338,151,80,27,57,
1136,342,154,80,60,16,
1137,342,154,80,60,16,
1138,342,152,80,60,16,
1139,342,152,80,60,16,
1140,338,152,86,60,16,
1141,338,152,86,60,16,
1142,338,152,86,60,16,
1143,338,152,86,60,16,
1144,337,162,86,49,16,
1145,337,162,86,49,16,
1146,334,158,86,56,16,
1147,334,158,86,56,16,
1148,333,158,86,56,16,
1149,333,157,85,56,16,
1150,331,160,85,56,16,
1151,331,160,85,56,16,
1152,328,154,98,56,16,
1153,328,154,98,56,16,
1154,329,157,93,56,16,
1155,329,157,93,56,16,
1156,331,161,93,49,16,
1157,331,161,93,49,16,
1158,330,161,93,49,16,
1159,330,161,93,49,16,
1160,330,161,93,49,16,
1161,330,161,93,49,16,
1162,331,159,93,49,16,
1163,334,155,93,49,16,
1164,333,155,93,49,16,
1165,333,155,93,49,16,
1166,333,155,93,49,16,
1167,333,155,93,49,16,
1168,333,155,93,49,16,
1169,333,155,93,49,16,
1170,334,166,80,51,16,
1171,334,166,80,51,16,
1172,334,166,80,51,16,
1173,334,166,80,51,16,
1174,335,166,80,49,16,
1175,336,171,80,58,,
1176,336,168,96,49,,
1177,336,168,96,49,,
1178,337,165,96,49,,
1179,337,165,96,49,,
1180,337,165,96,49,,
1181,337,165,96,49,,
1182,337,167,96,46,,
1183,337,166,96,47,,
1184,337,166,96,47,,
1185,337,166,96,47,,
1186,337,166,96,46,,
1187,337,166,96,46,,
1188,338,152,67,91,,
1189,338,152,67,91,,
1190,339,152,67,91,,
1191,339,156,62,91,,
1192,340,156,62,91,,
1193,340,156,61,91,,
1194,340,156,61,91,,
1195,338,152,56,103,,
1196,339,154,56,99,,
1197,339,154,56,99,,
1198,339,154,56,99,,
1199,339,154,56,99,,
1200,339,154,56,100,,
1201,339,154,56,100,,
1202,339,154,56,100,,
1203,339,156,53,100,,
1204,339,156,53,100,,
1205,339,167,68,72,,
1206,339,167,68,71,,
1207,339,167,67,71,,
1208,340,168,67,69,,
1209,340,168,67,68,,
1210,340,168,72,62,,
1211,340,168,71,62,,
1212,338,161,82,62,,
1213,338,161,81,62,,
1214,338,161,81,62,,
1215,338,161,81,62,,
1216,337,150,56,99,,
1217,337,153,52,98,,
1218,338,153,52,100,,
1219,340,157,56,88,,
1220,340,157,61,82,,
1221,340,157,61,82,,
1222,340,157,61,82,,
1223,340,157,61,82,,
1224,339,154,72,75,,
1225,339,154,72,75,,
1226,340,154,76,69,,
1227,340,154,76,68,,
1228,340,154,76,68,,
1229,340,154,82,61,,
1230,338,152,82,68,,
1231,338,156,77,68,,
1232,338,156,77,67,,
1233,338,156,77,67,,
1234,338,156,77,67,,
1235,338,156,77,67,,
1236,331,153,93,61,,
1237,331,155,90,61,,
1238,331,155,90,61,,
1239,331,158,86,61,,
1240,329,155,86,68,,
1241,330,158,81,68,,
1242,331,158,81,69,,
1243,333,158,78,69,,
1244,333,158,78,69,,
1245,333,158,78,69,,
1246,335,163,70,69,,
1247,335,163,70,69,,
1248,337,163,70,70,,
1249,337,163,70,70,,
1250,338,166,70,65,,
1251,339,166,70,65,,
1252,341,168,75,55,,
1253,341,168,75,56,,
1254,341,168,75,58,,
1255,343,170,71,59,,
1256,344,173,66,59,,
1257,343,173,66,59,,
1258,343,173,66,59,,
1259,344,173,66,57,,
1260,344,175,66,59,,
1261,350,182,73,37,,
1262,350,182,73,37,,
1263,350,185,82,24,,
1264,349,181,87,24,,
1265,350,187,92,11,,
1266,352,190,85,11,,
1267,352,190,85,11,,
1268,352,190,84,11,,
1269,352,190,83,11,,
1270,353,191,81,11,,
1271,353,191,81,11,,
1272,351,182,61,43,,
1273,351,182,61,43,,
1274,351,182,61,43,,
1275,351,182,61,43,,
1276,351,182,61,43,,
1277,351,182,61,43,,
1278,351,182,61,44,,
1279,351,182,61,44,,
1280,350,183,61,44,,
1281,349,190,56,44,,
1282,350,188,56,44,,
1283,351,186,56,44,,
1284,352,188,52,44,,
1285,352,188,52,44,,
1286,352,188,52,44,,
1287,347,180,52,62,,
1288,347,180,52,62,,
1289,347,180,52,62,,
1290,347,180,52,64,,
1291,350,187,85,19,,
1292,350,187,85,19,,
1293,350,189,82,19,,
1294,351,187,82,19,,
1295,351,187,82,19,,
1296,342,162,73,64,,
1297,342,162,73,64,,
1298,342,162,72,64,,
1299,342,162,72,64,,
1300,343,162,72,66,,
1301,344,160,72,66,,
1302,333,163,54,98,,
1303,333,163,54,97,,
1304,333,163,54,98,,
1305,333,163,54,98,,
1306,333,163,54,98,,
1307,335,178,54,80,,
1308,334,178,54,84,,
1309,334,178,54,84,,
1310,334,178,54,87,,
1311,334,178,54,86,,
1312,339,181,54,79,,
1313,340,181,54,77,,
1314,340,181,54,78,,
1315,340,181,54,79,,
1316,341,181,54,80,,
1317,341,181,54,79,,
1318,341,181,96,36,,
1319,341,181,96,36,,
1320,343,181,96,36,,
1321,344,191,96,24,,
1322,344,208,78,24,,
1323,344,215,70,24,,
1324,343,206,66,40,,
1325,343,206,66,40,,
1326,343,206,66,40,,
1327,343,206,66,40,,
1328,343,206,66,40,,
1329,343,206,66,40,,
1330,343,205,66,40,,
1331,344,203,66,40,,
1332,345,203,66,41,,
1333,345,203,66,41,,
1334,345,203,66,41,,
1335,349,205,66,33,,
1336,349,205,66,33,,
1337,349,205,66,33,,
1338,342,194,58,65,,
1339,344,191,58,65,,
1340,345,188,58,65,,
1341,345,188,58,65,,
1342,345,188,58,65,,
1343,345,188,58,65,,
1344,346,194,50,67,,
1345,346,199,100,11,,
1346,346,199,99,11,,
1347,346,199,99,11,,
1348,346,199,99,11,,
1349,348,199,96,11,,
1350,352,199,98,11,,
1351,352,199,97,11,,
1352,352,199,97,11,,
1353,352,198,97,11,,
1354,352,198,97,11,,
1355,357,207,81,11,,
1356,356,213,76,11,,
1357,357,211,76,11,,
1358,358,209,76,11,,
1359,359,209,75,11,,
1360,357,204,84,11,,
1361,357,204,84,11,,
1362,356,204,86,11,,
1363,356,204,86,11,,
1364,356,208,81,11,,
1365,357,208,81,11,,
1366,357,208,80,11,,
1367,360,204,80,11,,
1368,356,195,80,26,,
1369,357,193,80,26,,
1370,358,191,80,26,,
1371,358,191,79,26,,
1372,356,191,79,29,,
1373,356,191,79,29,,
1374,358,188,70,39,,
1375,359,190,66,39,,
1376,359,197,58,39,,
1377,359,199,55,39,,
1378,361,199,52,39,,
1379,361,202,48,39,,
1380,359,197,47,48,,
1381,359,197,47,48,,
1382,359,197,47,48,,
1383,359,197,47,48,,
1384,360,195,47,49,,
1385,360,199,47,44,,
1386,361,209,47,33,,
1387,361,209,47,33,,
1388,361,209,47,33,,
1389,362,209,62,16,,
1390,363,209,62,16,,
1391,364,212,62,11,,
1392,360,210,72,11,,
1393,360,209,72,11,,
1394,360,209,72,11,,
1395,360,215,65,11,,
1396,363,215,62,11,,
1397,363,215,62,11,,
1398,365,212,63,11,,
1399,365,212,63,11,,
1400,355,193,93,11,,
1401,355,193,93,11,,
1402,355,195,90,11,,
1403,355,195,90,11,,
1404,356,195,89,11,,
1405,357,200,82,11,,
1406,357,200,82,11,,
1407,360,195,82,11,,
1408,361,195,82,11,,
1409,362,193,82,11,,
1410,361,191,86,11,,
1411,373,209,55,11,,
1412,373,209,55,11,,
1413,373,208,55,11,,
1414,374,208,55,11,,
1415,374,211,50,11,,
1416,368,199,70,11,,
1417,371,201,64,11,,
1418,371,201,64,11,,
1419,371,201,64,11,,
1420,370,201,67,11,,
1421,370,201,67,11,,
1422,371,203,63,11,,
1423,371,203,63,11,,
1424,373,200,63,11,,
1425,374,198,63,11,,
1426,374,198,63,11,,
1427,374,198,63,11,,
1428,374,201,59,11,,
1429,375,199,59,11,,
1430,377,199,59,11,,
1431,378,199,57,11,,
1432,381,208,44,11,,
1433,383,205,44,11,,
1434,376,189,31,49,,
1435,376,189,31,49,,
1436,378,185,31,49,,
1437,378,185,31,49,,
1438,379,183,31,49,,
1439,379,183,31,49,,
1440,382,181,31,49,,
1441,382,181,31,49,,
1442,382,181,31,49,,
1443,382,181,31,49,,
1444,382,181,31,49,,
1445,384,179,31,49,,
1446,384,183,26,48,,
1447,389,202,39,10,,
1448,390,204,35,10,,
1449,390,204,35,10,,
1450,390,204,35,10,,
1451,390,204,35,10,,
1452,391,204,35,10,,
1453,393,200,35,10,,
1454,394,198,35,10,,
1455,394,198,35,10,,
1456,394,200,35,10,,
1457,395,198,35,10,,
1458,395,198,35,10,,
1459,396,200,30,10,,
1460,396,202,29,10,,
1461,398,198,29,10,,
1462,399,196,29,10,,
1463,399,193,29,10,,
1464,399,192,29,10,,
1465,399,191,29,10,,
1466,399,190,29,10,,
1467,399,190,29,10,,
1468,399,190,29,10,,
1469,401,187,29,10,,
1470,399,190,29,10,,
1471,399,190,29,10,,
1472,401,188,29,10,,
1473,401,188,29,10,,
1474,404,183,29,10,,
1475,404,183,29,10,,
1476,405,181,29,10,,
1477,405,181,29,10,,
1478,405,181,29,10,,
1479,407,177,29,10,,
1480,406,177,35,10,,
1481,407,175,35,10,,
1482,407,175,35,10,,
1483,407,175,35,10,,
1484,407,175,34,10,,
1485,408,175,34,10,,
1486,409,173,34,10,,
1487,409,173,34,10,,
1488,409,173,34,10,,
1489,409,172,34,10,,
1490,406,172,37,10,,
1491,408,173,31,10,,
1492,409,173,28,10,,
1493,412,168,28,10,,
1494,417,162,28,10,,
1495,417,162,28,10,,
1496,417,162,28,10,,
1497,417,162,28,10,,
1498,417,162,28,10,,
1499,418,160,28,10,,
1500,408,153,51,10,,
1501,411,153,47,10,,
1502,411,153,47,10,,
1503,411,153,47,10,,
1504,411,153,47,10,,
1505,411,153,49,10,,
1506,411,153,49,10,,
1507,411,153,48,10,,
1508,417,163,34,6,,
1509,419,159,34,6,,
1510,417,153,43,6,,
1511,417,153,43,6,,
1512,418,153,41,6,,
1513,419,155,37,6,,
1514,419,155,37,6,,
1515,419,154,37,6,,
1516,423,158,27,6,,
1517,423,158,27,6,,
1518,423,157,27,6,,
1519,423,157,27,6,,
1520,425,157,27,6,,
1521,426,157,25,6,,
1522,426,157,25,6,,
1523,427,155,25,6,,
1524,427,155,25,6,,
1525,429,155,21,6,,
1526,429,155,21,6,,
1527,430,153,21,6,,
1528,427,150,28,6,,
1529,427,150,28,6,,
1530,421,147,39,6,,
1531,421,147,39,6,,
1532,423,143,39,6,,
1533,422,145,39,6,,
1534,423,143,39,6,,
1535,423,143,39,6,,
1536,423,143,39,6,,
1537,423,143,39,6,,
1538,423,143,39,6,,
1539,423,154,28,6,,
1540,423,138,45,6,,
1541,424,138,42,6,,
1542,423,134,47,6,,
1543,423,133,47,6,,
1544,424,133,47,6,,
1545,427,136,40,6,,
1546,427,136,40,6,,
1547,427,136,39,6,,
1548,428,136,39,6,,
1549,428,136,39,6,,
1550,427,138,39,6,,
1551,429,138,36,6,,
1552,433,137,31,6,,
1553,434,135,31,6,,
1554,441,141,17,6,,
1555,441,141,17,6,,
1556,441,141,17,6,,
1557,441,141,17,6,,
1558,441,141,17,6,,
1559,441,141,16,6,,
1560,439,145,16,6,,
1561,441,142,16,6,,
1562,441,142,16,6,,
1563,443,138,16,6,,
1564,443,138,16,6,,
1565,444,136,16,6,,
1566,444,136,16,6,,
1567,444,136,16,6,,
1568,444,136,16,6,,
1569,445,136,16,4,,
1570,444,139,16,4,,
1571,444,139,16,4,,
1572,444,139,16,4,,
1573,444,139,16,4,,
1574,444,138,16,4,,
1575,445,138,16,4,,
1576,445,137,16,4,,
1577,446,135,16,4,,
1578,446,135,16,4,,
1579,446,134,16,4,,
1580,445,131,11,15,,
1581,445,131,11,15,,
1582,446,129,11,15,,
1583,446,129,11,15,,
1584,446,129,11,15,,
1585,443,124,20,15,,
1586,445,123,20,11,,
1587,446,123,25,4,,
1588,447,120,25,4,,
1589,448,118,25,4,,
1590,448,118,24,4,,
1591,448,118,24,4,,
1592,448,118,24,4,,
1593,448,118,24,4,,
1594,449,116,24,4,,
1595,455,119,15,4,,
1596,453,123,15,4,,
1597,454,121,15,4,,
1598,454,121,15,4,,
1599,454,121,15,4,,
1600,455,122,11,4,,
1601,455,122,10,4,,
1602,453,120,15,4,,
1603,454,120,15,4,,
1604,454,120,15,4,,
1605,456,117,15,4,,
1606,457,115,15,4,,
1607,458,113,15,4,,
1608,460,115,10,4,,
1609,460,114,10,4,,
1610,455,110,21,4,,
1611,456,108,21,4,,
1612,456,108,21,4,,
1613,456,108,21,4,,
1614,457,106,21,4,,
1615,457,106,21,4,,
1616,458,104,21,4,,
1617,458,104,21,4,,
1618,458,104,21,4,,
1619,460,101,21,4,,
1620,461,101,21,4,,
1621,461,101,21,4,,
1622,461,101,21,4,,
1623,462,101,19,4,,
1624,448,88,46,4,,
1625,450,86,46,4,,
1626,450,86,46,4,,
1627,450,86,45,4,,
1628,450,86,45,4,,
1629,452,86,42,4,,
1630,454,86,42,4,,
1631,454,86,42,4,,
1632,454,86,42,4,,
1633,454,86,42,4,,
1634,454,86,42,4,,
1635,471,100,10,4,,
1636,472,98,10,4,,
1637,474,97,7,4,,
1638,475,95,7,4,,
1639,477,91,7,4,,
1640,464,105,7,4,,
1641,466,101,7,4,,
1642,466,101,7,4,,
1643,466,101,7,4,,
1644,468,98,7,4,,
1645,468,98,7,4,,
1646,469,96,7,4,,
1647,469,96,7,4,,
1648,470,95,7,4,,
1649,483,79,7,4,,
1650,483,79,7,4,,
1651,485,75,7,4,,
1652,485,75,7,4,,
1653,488,69,7,4,,
1654,488,69,7,4,,
1655,494,61,7,4,,
1656,494,61,7,4,,
1657,494,61,7,4,,
1658,495,59,7,4,,
1659,489,65,7,4,,
1660,489,67,7,4,,
1661,489,67,7,4,,
1662,489,67,7,4,,
1663,489,67,7,4,,
1664,492,67,3,4,,
1665,492,67,3,4,,
1666,491,66,3,4,,
1667,491,66,3,4,,
1668,490,68,3,4,,
1669,490,68,3,4,,
1670,490,69,3,4,,
1671,493,65,3,4,,
1672,493,65,3,4,,
1673,496,59,3,4,,
1674,497,59,3,4,,
1675,497,56,3,4,,
1676,497,56,3,4,,
1677,501,50,3,4,,
1678,501,50,3,4,,
1679,502,48,3,4,,
1680,491,60,3,4,,
1681,491,60,3,4,,
1682,494,56,3,4,,
1683,490,39,24,4,,
1684,490,39,24,4,,
1685,490,39,24,4,,
1686,490,39,24,4,,
1687,490,39,24,4,,
1688,491,39,24,4,,
1689,491,39,24,4,,
1690,492,37,23,4,,
1691,502,37,12,4,,
1692,496,37,19,4,,
1693,497,35,19,4,,
1694,497,35,20,4,,
1695,498,35,20,4,,
1696,497,35,20,4,,
1697,496,35,20,4,,
1698,496,35,20,4,,
1699,497,33,20,4,,
1700,502,36,13,4,,
1701,503,36,13,4,,
1702,508,40,3,4,,
1703,508,40,3,4,,
1704,508,41,3,4,,
1705,509,39,6,,,
1706,509,39,6,,,
1707,512,33,6,,,
1708,512,33,6,,,
1709,513,31,6,,,
1710,511,36,6,,,
1711,511,34,6,,,
1712,511,34,6,,,
1713,511,32,6,,,
1714,511,32,6,,,
1715,509,32,6,,,
1716,509,32,6,,,
1717,507,32,6,,,
1718,507,32,6,,,
1719,496,31,15,,,
1720,494,30,24,,,
1721,495,28,24,,,
1722,495,28,24,,,
1723,499,22,24,,,
1724,499,22,23,,,
1725,502,22,19,,,
1726,501,22,19,,,
1727,500,22,18,,,
1728,487,43,18,,,
1729,491,50,3,,,
1730,491,50,3,,,
1731,491,50,3,,,
1732,491,50,3,,,
1733,491,50,3,,,
1734,490,50,3,,,
1735,492,47,3,,,
1736,492,47,3,,,
1737,490,24,29,,,
1738,493,20,29,,,
1739,493,20,29,,,
1740,500,37,3,,,
1741,500,37,3,,,
1742,498,37,3,,,
1743,498,37,3,,,
1744,498,34,3,,,
1745,496,37,3,,,
1746,501,31,3,,,
1747,500,31,3,,,
1748,500,29,3,,,
1749,498,29,3,,,
1750,490,38,3,,,
1751,490,38,3,,,
1752,489,40,3,,,
1753,488,40,3,,,
1754,488,40,3,,,
1755,488,41,3,,,
1756,488,41,3,,,
1757,489,41,3,,,
1758,484,21,30,,,
1759,484,21,30,,,
1760,484,21,30,,,
1761,486,21,27,,,
1762,485,21,27,,,
1763,485,21,27,,,
1764,469,19,53,,,
1765,467,19,56,,,
1766,467,19,56,,,
1767,467,19,55,,,
1768,467,19,55,,,
1769,469,21,50,,,
1770,467,18,59,,,
1771,468,14,63,,,
1772,468,14,63,,,
1773,468,14,64,,,
1774,468,14,64,,,
1775,468,14,63,,,
1776,464,14,,68,,
1777,467,14,,63,,
1778,467,14,,62,,
1779,467,14,,62,,
1780,467,14,,63,,
1781,467,14,,63,,
1782,468,14,,64,,
1783,468,14,,63,,
1784,474,16,,55,,
1785,474,18,,52,,
1786,474,18,,52,,
1787,474,18,,52,,
1788,476,31,,35,,
1789,476,31,,35,,
1790,477,38,,25,,
1791,486,29,,27,,
1792,487,29,,27,,
1793,487,29,,26,,
1794,492,29,20,,,
1795,492,29,20,,,
1796,496,23,20,,,
1797,496,23,20,,,
1798,499,25,14,,,
1799,499,25,14,,,
1800,483,25,,35,,
1801,482,25,,35,,
1802,483,23,,35,,
1803,483,23,,35,,
1804,483,23,,35,,
1805,484,21,,35,,
1806,487,21,,34,,
1807,487,21,,34,,
1808,491,21,,30,,
1809,488,19,,37,,
1810,488,19,28,8,,
1811,487,19,28,8,,
1812,488,19,27,8,,
1813,488,19,27,8,,
1814,500,33,,8,,
1815,503,33,,4,,
1816,505,30,,4,,
1817,505,30,,4,,
1818,504,30,,4,,
1819,503,30,,4,,
1820,505,31,,4,,
1821,504,31,,4,,
1822,504,29,,4,,
1823,503,29,,4,,
1824,502,29,,4,,
1825,501,29,,4,,
1826,500,29,,4,,
1827,500,29,,4,,
1828,500,29,,4,,
1829,500,29,,4,,
1830,498,31,,4,,
1831,496,31,,4,,
1832,497,31,,4,,
1833,496,31,,4,,
1834,499,27,,4,,
1835,499,27,,4,,
1836,499,27,,4,,
1837,498,27,,4,,
1838,497,27,,4,,
1839,497,27,,4,,
1840,491,33,,4,,
1841,491,33,,4,,
1842,489,37,,4,,
1843,488,37,,4,,
1844,487,37,,4,,
1845,485,40,,4,,
1846,483,40,,4,,
1847,484,38,,4,,
1848,464,61,,4,,
1849,463,61,,4,,
1850,462,61,,4,,
1851,462,61,,4,,
1852,461,61,,4,,
1853,461,61,,4,,
1854,464,58,,4,,
1855,471,50,,4,,
1856,477,43,,4,,
1857,476,43,,4,,
1858,475,43,,4,,
1859,476,40,,4,,
1860,467,38,13,4,,
1861,466,38,13,4,,
1862,466,38,13,4,,
1863,466,38,13,4,,
1864,468,35,13,4,,
1865,479,26,9,4,,
1866,480,25,9,4,,
1867,478,25,9,4,,
1868,477,25,9,4,,
1869,478,32,,4,,
1870,478,33,,4,,
1871,478,33,,4,,
1872,479,34,,4,,
1873,479,34,,4,,
1874,479,34,,4,,
1875,479,34,,4,,
1876,479,34,,4,,
1877,479,34,,4,,
1878,479,34,,4,,
1879,478,34,,4,,
1880,479,32,,4,,
1881,480,32,,4,,
1882,479,32,,4,,
1883,479,32,,4,,
1884,479,32,,4,,
1885,479,29,,4,,
1886,479,29,,4,,
1887,479,28,,4,,
1888,477,30,,4,,
1889,481,24,,4,,
1890,475,30,,4,,
1891,475,28,3,,,
1892,475,28,3,,,
1893,476,26,3,,,
1894,476,26,3,,,
1895,476,26,3,,,
1896,475,28,3,,,
1897,475,28,3,,,
1898,476,26,3,,,
1899,471,33,3,,,
1900,471,33,3,,,
1901,471,32,3,,,
1902,467,37,3,,,
1903,469,34,3,,,
1904,469,34,3,,,
1905,471,31,3,,,
1906,471,31,3,,,
1907,471,31,3,,,
1908,472,31,3,,,
1909,472,31,3,,,
1910,469,34,3,,,
1911,469,34,3,,,
1912,472,29,3,,,
1913,472,29,3,,,
1914,481,18,3,,,
1915,481,18,3,,,
1916,480,18,3,,,
1917,478,16,9,,,
1918,477,16,9,,,
1919,477,16,9,,,
1920,472,23,10,,,
1921,472,29,3,,,
1922,472,28,3,,,
1923,472,30,,,,
1924,473,28,,,,
1925,474,27,,,,
1926,467,35,,,,
1927,467,35,,,,
1928,469,31,,,,
1929,469,31,,,,
1930,463,37,,,,
1931,463,37,,,,
1932,468,32,,,,
1933,468,32,,,,
1934,467,32,,,,
1935,461,40,,,,
1936,461,41,,,,
1937,463,38,,,,
1938,464,39,,,,
1939,465,39,,,,
1940,472,31,,,,
1941,483,18,,,,
1942,483,18,,,,
1943,485,14,,,,
1944,486,13,,,,
1945,485,13,,,,
1946,479,20,,,,
1947,479,20,,,,
1948,479,20,,,,
1949,479,20,,,,
1950,479,20,,,,
1951,479,20,,,,
1952,483,14,,,,
1953,485,11,,,,
1954,485,9,,,,
1955,485,9,,,,
1956,484,9,,,,
1957,490,,,,,
1958,490,,,,,
1959,487,,,,,
1960,484,4,,,,
1961,484,4,,,,
1962,484,5,,,,
1963,483,5,,,,
1964,482,5,,,,
1965,482,5,,,,
1966,481,4,,,,
1967,484,,,,,
1968,478,6,,,,
1969,478,6,,,,
1970,478,6,,,,
1971,478,6,,,,
1972,477,6,,,,
1973,476,6,,,,
1974,471,11,,,,
1975,470,11,,,,
1976,470,11,,,,
1977,469,11,,,,
1978,473,6,,,,
1979,472,6,,,,
1980,463,8,10,,,
1981,467,2,10,,,
1982,467,2,10,,,
1983,467,2,10,,,
1984,465,2,15,,,
1985,465,2,15,,,
1986,464,2,15,,,
1987,463,2,15,,,
1988,463,5,12,,,
1989,466,5,8,,,
1990,463,2,16,,,
1991,463,2,16,,,
1992,463,2,16,,,
1993,463,2,15,,,
1994,463,2,15,,,
1995,463,2,15,,,
1996,463,2,15,,,
1997,464,7,8,,,
1998,468,2,8,,,
1999,470,,6,,,
2000,464,,14,,,
2001,464,,14,,,
2002,464,13,,,,
2003,464,13,,,,
2004,464,13,,,,
2005,464,13,,,,
2006,465,11,,,,
2007,466,9,,,,
2008,461,14,,,,
2009,461,14,,,,
2010,427,49,,,,
2011,426,49,,,,
2012,426,49,,,,
2013,425,49,,,,
2014,425,49,,,,
2015,425,49,,,,
2016,425,49,,,,
2017,425,49,,,,
2018,429,44,,,,
2019,438,33,,,,
2020,438,33,,,,
2021,469,,,,,
2022,469,,,,,
2023,467,,,,,
2024,466,,,,,
2025,466,,,,,
2026,465,,,,,
2027,465,,,,,
2028,465,,,,,
2029,465,,,,,
2030,465,,,,,
2031,465,,,,,
2032,462,,,,,
2033,462,,,,,
2034,460,5,,,,
2035,460,5,,,,
2036,459,5,,,,
2037,456,8,,,,
2038,454,8,,,,
2039,454,8,,,,
2040,454,8,,,,
2041,454,8,,,,
2042,454,8,,,,
2043,449,15,,,,
2044,448,14,,,,
2045,448,14,,,,
2046,448,14,,,,
2047,450,11,,,,
2048,450,11,,,,
2049,449,9,,,,
2050,451,9,,,,
2051,445,17,,,,
2052,444,17,,,,
2053,444,17,,,,
2054,451,8,,,,
2055,451,8,,,,
2056,451,8,,,,
2057,451,8,,,,
2058,452,8,,,,
2059,452,8,,,,
2060,446,16,,,,
2061,441,24,,,,
2062,441,24,,,,
2063,442,22,,,,
2064,442,21,,,,
2065,442,22,,,,
2066,442,22,,,,
2067,445,17,,,,
2068,445,17,,,,
2069,444,16,,,,
2070,436,27,,,,
2071,439,22,,,,
2072,439,22,,,,
2073,443,16,,,,
2074,446,12,,,,
2075,446,12,,,,
2076,448,9,,,,
2077,448,9,,,,
2078,448,9,,,,
2079,448,9,,,,
2080,449,9,,,,
2081,448,9,,,,
2082,448,9,,,,
2083,448,7,,,,
2084,453,,,,,
2085,450,,,,,
2086,449,,,,,
2087,448,,,,,
2088,442,11,,,,
2089,441,11,,,,
2090,441,11,,,,
2091,441,11,,,,
2092,440,11,,,,
2093,438,13,,,,
2094,439,11,,,,
2095,439,11,,,,
2096,438,11,,,,
2097,431,19,,,,
2098,430,18,,,,
2099,430,18,,,,
2100,425,25,,,,
2101,425,25,,,,
2102,426,22,,,,
2103,426,22,,,,
2104,426,22,,,,
2105,427,20,,,,
2106,427,22,,,,
2107,431,17,,,,
2108,436,11,,,,
2109,437,9,,,,
2110,436,9,,,,
2111,433,9,,,,
2112,433,9,,,,
2113,432,9,,,,
2114,432,8,,,,
2115,427,14,,,,
2116,426,14,,,,
2117,424,14,,,,
2118,424,14,,,,
2119,424,14,,,,
2120,418,22,,,,
2121,418,23,,,,
2122,418,23,,,,
2123,418,23,,,,
2124,417,23,,,,
2125,417,23,,,,
2126,422,17,,,,
2127,421,17,,,,
2128,423,14,,,,
2129,422,14,,,,
2130,410,33,,,,
2131,410,32,,,,
2132,414,27,,,,
2133,415,27,,,,
2134,415,27,,,,
2135,415,25,,,,
2136,415,25,,,,
2137,422,17,,,,
2138,422,17,,,,
2139,422,17,,,,
2140,419,22,,,,
2141,419,22,,,,
2142,417,24,,,,
2143,417,24,,,,
2144,412,28,,,,
2145,412,28,,,,
2146,412,28,,,,
2147,412,28,,,,
2148,412,27,,,,
2149,411,29,,,,
2150,416,22,,,,
2151,414,26,,,,
2152,413,29,,,,
2153,418,23,,,,
2154,418,23,,,,
2155,419,20,,,,
2156,419,19,,,,
2157,419,18,,,,
2158,419,18,,,,
2159,418,17,,,,
2160,418,18,,,,
2161,418,18,,,,
2162,418,18,,,,
2163,413,23,,,,
2164,413,23,,,,
2165,413,23,,,,
2166,415,18,,,,
2167,415,18,,,,
2168,411,7,16,,,
2169,412,7,17,,,
2170,410,7,20,,,
2171,410,7,20,,,
2172,408,9,20,,,
2173,410,9,17,,,
2174,411,9,14,,,
2175,412,9,11,,,
2176,412,9,11,,,
2177,411,9,11,,,
2178,397,25,11,,,
2179,397,25,11,,,
2180,397,27,11,,,
2181,397,27,11,,,
2182,403,31,,,,
2183,403,31,,,,
2184,403,35,,,,
2185,403,35,,,,
2186,403,34,,,,
2187,410,26,,,,
2188,411,24,,,,
2189,411,24,,,,
2190,409,6,22,,,
2191,407,8,21,,,
2192,407,8,21,,,
2193,407,8,21,,,
2194,407,8,21,,,
2195,410,23,,,,
2196,411,21,,,,
2197,411,21,,,,
2198,412,19,,,,
2199,416,13,,,,
2200,409,24,,,,
2201,407,24,,,,
2202,410,19,,,,
2203,410,19,,,,
2204,410,19,,,,
2205,408,22,,,,
2206,408,22,,,,
2207,414,14,,,,
2208,413,14,,,,
2209,414,12,,,,
2210,415,12,,,,
2211,416,10,,,,
2212,411,15,,,,
2213,411,15,,,,
2214,411,15,,,,
2215,412,13,,,,
2216,412,12,,,,
2217,412,12,,,,
2218,415,6,,,,
2219,414,6,,,,
2220,413,6,,,,
