day_counter,0,1,2,3,4,5,6,7,8,9,10
780,223,36,,,,,,,,641.0,
781,223,36,,,,,,,,641.0,
782,223,36,,,,,,,,641.0,
783,223,36,,,,,,,,641.0,
784,227,36,,,,,,,637.0,,
785,227,36,,,,,,,637.0,,
786,227,36,,,,,,,637.0,,
787,228,36,,,,,,,635.0,,
788,225,36,,,,,,,639.0,,
789,225,36,,,,,,,639.0,,
790,225,36,,,,,,,638.0,,
791,225,36,,,,,,,638.0,,
792,227,36,,,,,,,638.0,,
793,227,36,,,,,,,638.0,,
794,227,36,,,,,,,638.0,,
795,227,36,,,,,,,639.0,,
796,227,36,,,,,,,639.0,,
797,227,36,,,,,,,639.0,,
798,229,36,,,,,,,639.0,,
799,229,36,,,,,,,639.0,,
800,229,36,,,,,,,639.0,,
801,230,36,,,,,,,639.0,,
802,230,36,,,,,,,639.0,,
803,230,36,,,,,,,639.0,,
804,228,36,,,,,,,642.0,,
805,228,36,,,,,,,642.0,,
806,228,36,,,,,,,642.0,,
807,228,36,,,,,,,642.0,,
808,228,36,,,,,,,641.0,,
809,228,36,,,,,,,641.0,,
810,225,33,,,,,,,651.0,,
811,225,33,,,,,,,651.0,,
812,225,33,,,,,,,654.0,,
813,226,33,,,,,,,655.0,,
814,226,33,,,,,,,655.0,,
815,226,33,,,,,,,656.0,,
816,227,33,,,,,,,658.0,,
817,227,33,,,,,,,657.0,,
818,227,33,,,,,,,657.0,,
819,227,33,,,,,,,657.0,,
820,230,33,,,,,,,657.0,,
821,233,36,,,,,,,650.0,,
822,233,36,,,,,,,650.0,,
823,233,36,,,,,,,650.0,,
824,232,34,,,,,,,655.0,,
825,232,34,,,,,,,655.0,,
826,232,34,,,,,,,656.0,,
827,232,34,,,,,,,656.0,,
828,232,34,,,,,,,660.0,,
829,232,34,,,,,,,660.0,,
830,232,34,,,,,,,660.0,,
831,232,34,,,,,,,660.0,,
832,232,34,,,,,,,660.0,,
833,232,34,,,,,,,660.0,,
834,232,34,,,,,,,660.0,,
835,233,34,,,,,,,658.0,,
836,233,34,,,,,,,658.0,,
837,236,34,,,,,,,659.0,,
838,236,34,,,,,,,658.0,,
839,236,34,,,,,,,658.0,,
840,235,29,,,,,,,667.0,,
841,235,32,,,,,,,663.0,,
842,235,32,,,,,,,663.0,,
843,235,32,,,,,,,663.0,,
844,235,32,,,,,,,663.0,,
845,235,32,,,,,,,663.0,,
846,236,32,,,,,,,664.0,,
847,236,32,,,,,,,664.0,,
848,237,32,,,,,,,664.0,,
849,237,32,,,,,,,664.0,,
850,237,32,,,,,,,665.0,,
851,237,32,,,,,,,665.0,,
852,235,32,,,,,,,671.0,,
853,235,32,,,,,,,671.0,,
854,236,32,,,,,,,671.0,,
855,235,32,,,,,,,673.0,,
856,236,32,,,,,,,675.0,,
857,236,32,,,,,,,675.0,,
858,236,32,,,,,,,675.0,,
859,236,32,,,,,,,675.0,,
860,236,32,,,,,,,675.0,,
861,236,32,,,,,,,675.0,,
862,236,32,,,,,,,675.0,,
863,236,32,,,,,,,675.0,,
864,234,32,,,,,,,679.0,,
865,234,32,,,,,,,679.0,,
866,234,32,,,,,,,679.0,,
867,235,34,,,,,,,676.0,,
868,229,34,,,,,,,688.0,,
869,229,34,,,,,,,688.0,,
870,231,34,,,,,,,686.0,,
871,231,34,,,,,,,686.0,,
872,231,34,,,,,,,688.0,,
873,231,34,,,,,,,690.0,,
874,231,34,,,,,,,690.0,,
875,232,34,,,,,,,691.0,,
876,230,29,,,,,,,705.0,,
877,230,29,,,,,,,705.0,,
878,230,29,,,,,,,705.0,,
879,230,29,,,,,,,707.0,,
880,232,29,,,,,,,708.0,,
881,232,29,,,,,,,708.0,,
882,232,29,,,,,,,708.0,,
883,232,29,,,,,,,708.0,,
884,233,29,,,,,,,710.0,,
885,234,29,,,,,,,710.0,,
886,234,29,,,,,,,710.0,,
887,234,29,,,,,,,710.0,,
888,235,29,,,,,,,710.0,,
889,235,29,,,,,,,709.0,,
890,236,29,,,,,,,709.0,,
891,236,29,,,,,,,709.0,,
892,236,29,,,,,,,710.0,,
893,236,29,,,,,,,710.0,,
894,235,29,,,,,,,714.0,,
895,235,29,,,,,,,714.0,,
896,237,29,,,,,,,715.0,,
897,237,29,,,,,,,715.0,,
898,237,29,,,,,,,714.0,,
899,237,29,,,,,,,714.0,,
900,238,29,,,,,,,716.0,,
901,238,29,,,,,,,716.0,,
902,238,29,,,,,,,716.0,,
903,238,29,,,,,,,715.0,,
904,239,29,,,,,,,716.0,,
905,239,29,,,,,,,716.0,,
906,240,29,,,,,,,716.0,,
907,240,29,,,,,,,716.0,,
908,240,29,,,,,,,716.0,,
909,240,29,,,,,,,715.0,,
910,240,29,,,,,,,717.0,,
911,240,29,,,,,,,717.0,,
912,238,29,,,,,,,724.0,,
913,238,29,,,,,,,724.0,,
914,238,29,,,,,,,723.0,,
915,238,29,,,,,,,723.0,,
916,238,29,,,,,,,724.0,,
917,236,29,,,,,,,727.0,,
918,236,29,,,,,,,728.0,,
919,236,29,,,,,,,728.0,,
920,236,29,,,,,,,730.0,,
921,237,29,,,,,,,730.0,,
922,237,29,,,,,,,730.0,,
923,237,29,,,,,,,730.0,,
924,237,29,,,,,,,733.0,,
925,237,29,,,,,,,734.0,,
926,237,29,,,,,,,734.0,,
927,237,31,,,,,,,731.0,,
928,237,31,,,,,,,731.0,,
929,237,31,,,,,,,731.0,,
930,237,31,,,,,,,732.0,,
931,236,31,,,,,,,734.0,,
932,237,31,,,,,,,735.0,,
933,237,31,,,,,,,734.0,,
934,237,31,,,,,,,734.0,,
935,240,31,,,,,,,730.0,,
936,242,31,,,,,,,736.0,,
937,242,31,,,,,,,736.0,,
938,242,31,,,,,,,736.0,,
939,242,31,,,,,,,739.0,,
940,242,31,,,,,,,740.0,,
941,242,31,,,,,,,740.0,,
942,242,31,,,,,,,740.0,,
943,242,31,,,,,,,740.0,,
944,243,31,,,,,,,739.0,,
945,245,31,,,,,,,739.0,,
946,245,31,,,,,,,739.0,,
947,245,31,,,,,,,739.0,,
948,245,31,,,,,,,740.0,,
949,245,31,,,,,,,740.0,,
950,246,31,,,,,,,738.0,,
951,246,31,,,,,,,738.0,,
952,245,29,,,,,,,743.0,,
953,245,29,,,,,,,743.0,,
954,243,29,,,,,,,748.0,,
955,243,29,,,,,,,749.0,,
956,244,29,,,,,,,749.0,,
957,244,29,,,,,,,748.0,,
958,244,29,,,,,,,748.0,,
959,244,29,,,,,,,748.0,,
960,246,29,,,,,,,751.0,,
961,246,29,,,,,,,750.0,,
962,246,29,,,,,,,750.0,,
963,246,29,,,,,,,750.0,,
964,246,29,,,,,,,750.0,,
965,246,29,,,,,,,750.0,,
966,245,29,,,,,,,754.0,,
967,245,29,,,,,,,753.0,,
968,246,29,,,,,,,754.0,,
969,246,29,,,,,,,754.0,,
970,246,29,,,,,,,754.0,,
971,246,29,,,,,,,754.0,,
972,247,29,,,,,,,753.0,,
973,248,29,,,,,,,753.0,,
974,248,29,,,,,,,753.0,,
975,248,29,,,,,,,753.0,,
976,247,29,,,,,,,755.0,,
977,247,29,,,,,,,755.0,,
978,247,27,,,,,,,758.0,,
979,247,27,,,,,,,758.0,,
980,248,27,,,,,,,758.0,,
981,248,27,,,,,,,758.0,,
982,248,27,,,,,,,758.0,,
983,249,29,,,,,,,754.0,,
984,249,29,,,,,,,756.0,,
985,249,29,,,,,,,756.0,,
986,249,29,,,,,,,756.0,,
987,249,29,,,,,,,758.0,,
988,249,29,,,,,,,758.0,,
989,249,29,,,,,,,758.0,,
990,250,29,,,,,,,759.0,,
991,250,29,,,,,,,759.0,,
992,250,27,,,,,,,762.0,,
993,246,27,,,,,,,769.0,,
994,246,27,,,,,,,769.0,,
995,246,27,,,,,,,769.0,,
996,246,27,,,,,,,770.0,,
997,246,27,,,,,,,770.0,,
998,246,27,,,,,,,769.0,,
999,246,27,,,,,,,770.0,,
1000,248,27,,,,,,,771.0,,
1001,248,27,,,,,,,771.0,,
1002,248,27,,,,,,,773.0,,
1003,248,27,,,,,,,773.0,,
1004,248,27,,,,,,,772.0,,
1005,249,27,,,,,,,772.0,,
1006,249,27,,,,,,,772.0,,
1007,249,27,,,,,,,772.0,,
1008,241,27,,,,,,,782.0,,
1009,241,27,,,,,,,782.0,,
1010,241,27,,,,,,,782.0,,
1011,241,27,,,,,,,782.0,,
1012,241,27,,,,,,,781.0,,
1013,241,27,,,,,,,781.0,,
1014,241,27,,,,,,,781.0,,
1015,241,27,,,,,,,781.0,,
1016,241,27,,,,,,,781.0,,
1017,241,27,,,,,,,781.0,,
1018,241,27,,,,,,,781.0,,
1019,241,27,,,,,,,781.0,,
1020,241,27,,,,,,,785.0,,
1021,241,27,,,,,,,784.0,,
1022,241,27,,,,,,,784.0,,
1023,241,27,,,,,,,784.0,,
1024,242,27,,,,,,,785.0,,
1025,242,27,,,,,,,785.0,,
1026,242,27,,,,,,,785.0,,
1027,242,27,,,,,,,785.0,,
1028,242,27,,,,,,,785.0,,
1029,242,27,,,,,,,786.0,,
1030,242,27,,,,,,,786.0,,
1031,242,27,,,,,,,785.0,,
1032,243,27,,,,,,,785.0,,
1033,243,27,,,,,,,785.0,,
1034,243,27,,,,,,,785.0,,
1035,243,27,,,,,,,785.0,,
1036,243,27,,,,,,,786.0,,
1037,243,27,,,,,,,786.0,,
1038,243,27,,,,,,,787.0,,
1039,243,27,,,,,,,787.0,,
1040,243,27,,,,,,,787.0,,
1041,243,27,,,,,,,788.0,,
1042,243,27,,,,,,,787.0,,
1043,243,27,,,,,,,787.0,,
1044,243,27,,,,,,,787.0,,
1045,243,27,,,,,,,787.0,,
1046,243,27,,,,,,,787.0,,
1047,243,27,,,,,,,787.0,,
1048,243,27,,,,,,,790.0,,
1049,243,27,,,,,,,790.0,,
1050,242,27,,,,,,,794.0,,
1051,242,27,,,,,,,794.0,,
1052,242,27,,,,,,,794.0,,
1053,242,27,,,,,,,793.0,,
1054,242,27,,,,,,,793.0,,
1055,242,27,,,,,,,793.0,,
1056,240,25,,,,,,,803.0,,
1057,242,25,,,,,,,801.0,,
1058,242,25,,,,,,,801.0,,
1059,242,25,,,,,,,801.0,,
1060,244,25,,,,,,,801.0,,
1061,244,25,,,,,,,801.0,,
1062,244,25,,,,,,,803.0,,
1063,244,25,,,,,,,803.0,,
1064,245,25,,,,,,,801.0,,
1065,243,25,,,,,,,810.0,,
1066,243,25,,,,,,,810.0,,
1067,243,25,,,,,,,809.0,,
1068,243,25,,,,,,,809.0,,
1069,243,25,,,,,,,809.0,,
1070,243,25,,,,,,,809.0,,
1071,243,25,,,,,,,809.0,,
1072,244,25,,,,,,,809.0,,
1073,244,25,,,,,,,809.0,,
1074,244,25,,,,,,,808.0,,
1075,244,25,,,,,,,808.0,,
1076,245,25,,,,,,,807.0,,
1077,245,25,,,,,,,807.0,,
1078,245,25,,,,,,,807.0,,
1079,245,25,,,,,,,807.0,,
1080,245,25,,,,,,,810.0,,
1081,245,25,,,,,,,810.0,,
1082,245,25,,,,,,,810.0,,
1083,245,25,,,,,,,810.0,,
1084,245,25,,,,,,,810.0,,
1085,245,27,,,,,,,809.0,,
1086,245,25,,,,,,,812.0,,
1087,245,25,,,,,,,812.0,,
1088,245,25,,,,,,,812.0,,
1089,245,25,,,,,,,812.0,,
1090,247,25,,,,,,,813.0,,
1091,248,25,,,,,,,811.0,,
1092,248,25,,,,,,,811.0,,
1093,248,25,,,,,,,810.0,,
1094,248,25,,,,,,,810.0,,
1095,248,25,,,,,,,811.0,,
1096,248,25,,,,,,,811.0,,
1097,248,25,,,,,,,811.0,,
1098,246,25,,,,,,,816.0,,
1099,246,25,,,,,,,816.0,,
1100,247,25,,,,,,,816.0,,
1101,247,25,,,,,,,816.0,,
1102,247,25,,,,,,,815.0,,
1103,247,25,,,,,,,815.0,,
1104,250,25,,,,,,,812.0,,
1105,250,25,,,,,,,812.0,,
1106,250,25,,,,,,,812.0,,
1107,250,25,,,,,,,812.0,,
1108,250,25,,,,,,,812.0,,
1109,250,25,,,,,,,812.0,,
1110,250,25,,,,,,,812.0,,
1111,250,25,,,,,,,812.0,,
1112,250,25,,,,,,,812.0,,
1113,252,25,,,,,,,810.0,,
1114,252,25,,,,,,,810.0,,
1115,252,25,,,,,,,810.0,,
1116,253,25,,,,,,,811.0,,
1117,253,25,,,,,,,811.0,,
1118,253,25,,,,,,,811.0,,
1119,253,25,,,,,,,811.0,,
1120,253,25,,,,,,,812.0,,
1121,253,25,,,,,,,812.0,,
1122,254,25,,,,,,,810.0,,
1123,254,25,,,,,,,810.0,,
1124,254,25,,,,,,,810.0,,
1125,251,25,,,,,,,814.0,,
1126,251,25,,,,,,,814.0,,
1127,251,25,,,,,,,814.0,,
1128,251,25,,,,,,,815.0,,
1129,251,25,,,,,,,815.0,,
1130,252,25,,,,,,,817.0,,
1131,252,25,,,,,,,817.0,,
1132,252,27,,,,,,,814.0,,
1133,252,27,,,,,,,814.0,,
1134,251,27,,,,,,,816.0,,
1135,251,27,,,,,,,816.0,,
1136,251,27,,,,,,,816.0,,
1137,251,27,,,,,,,816.0,,
1138,254,27,,,,,,,812.0,,
1139,254,27,,,,,,,812.0,,
1140,252,27,,,,,,,818.0,,
1141,252,27,,,,,,,818.0,,
1142,252,27,,,,,,,818.0,,
1143,252,27,,,,,,,818.0,,
1144,252,27,,,,,,,818.0,,
1145,252,27,,,,,,,818.0,,
1146,251,27,,,,,,,820.0,,
1147,251,27,,,,,,,820.0,,
1148,251,27,,,,,,,819.0,,
1149,251,27,,,,,,,819.0,,
1150,251,27,,,,,,,819.0,,
1151,251,27,,,,,,,819.0,,
1152,249,27,,,,,,,825.0,,
1153,249,27,,,,,,,825.0,,
1154,249,27,,,,,,,825.0,,
1155,249,27,,,,,,,824.0,,
1156,249,27,,,,,,,824.0,,
1157,249,27,,,,,,,824.0,,
1158,251,27,,,,,,,821.0,,
1159,251,27,,,,,,,821.0,,
1160,251,27,,,,,,,821.0,,
1161,251,27,,,,,,,821.0,,
1162,251,27,,,,,,,821.0,,
1163,251,27,,,,,,,821.0,,
1164,251,27,,,,,,,821.0,,
1165,251,27,,,,,,,821.0,,
1166,251,27,,,,,,,821.0,,
1167,251,27,,,,,,,820.0,,
1168,251,27,,,,,,,820.0,,
1169,251,27,,,,,,,820.0,,
1170,251,27,,,,,,,822.0,,
1171,253,27,,,,,,,819.0,,
1172,253,27,,,,,,,819.0,,
1173,253,27,,,,,,,819.0,,
1174,253,27,,,,,,,819.0,,
1175,253,27,,,,,,,819.0,,
1176,255,27,,,,,,,822.0,,
1177,255,27,,,,,,,821.0,,
1178,255,27,,,,,,,820.0,,
1179,255,27,,,,,,,820.0,,
1180,255,27,,,,,,,820.0,,
1181,255,27,,,,,,,820.0,,
1182,255,27,,,,,,,820.0,,
1183,255,27,,,,,,,821.0,,
1184,255,27,,,,,,,821.0,,
1185,255,27,,,,,,,821.0,,
1186,255,27,,,,,,,821.0,,
1187,255,27,,,,,,,821.0,,
1188,255,27,,,,,,,823.0,,
1189,255,27,,,,,,,823.0,,
1190,257,27,,,,,,,824.0,,
1191,257,27,,,,,,,823.0,,
1192,258,27,,,,,,,823.0,,
1193,258,27,,,,,,,823.0,,
1194,258,27,,,,,,,823.0,,
1195,256,27,,,,,,,825.0,,
1196,256,27,,,,,,,825.0,,
1197,256,27,,,,,,,825.0,,
1198,256,27,,,,,,,825.0,,
1199,256,27,,,,,,,825.0,,
1200,256,27,,,,,,,826.0,,
1201,256,27,,,,,,,826.0,,
1202,256,27,,,,,,,826.0,,
1203,256,27,,,,,,,826.0,,
1204,256,27,,,,,,,826.0,,
1205,256,27,,,,,,,826.0,,
1206,256,29,,,,,,,823.0,,
1207,256,29,,,,,,,823.0,,
1208,256,29,,,,,,,824.0,,
1209,256,29,,,,,,,824.0,,
1210,256,29,,,,,,,824.0,,
1211,256,29,,,,,,,824.0,,
1212,256,29,,,,,,,826.0,,
1213,256,29,,,,,,,825.0,,
1214,256,29,,,,,,,825.0,,
1215,256,29,,,,,,,825.0,,
1216,254,29,,,,,,,828.0,,
1217,254,29,,,,,,,828.0,,
1218,256,33,,,,,,,824.0,,
1219,256,33,,,,,,,824.0,,
1220,256,33,,,,,,,824.0,,
1221,256,33,,,,,,,824.0,,
1222,256,33,,,,,,,823.0,,
1223,256,33,,,,,,,823.0,,
1224,256,33,,,,,,,824.0,,
1225,256,33,,,,,,,824.0,,
1226,256,33,,,,,,,824.0,,
1227,256,33,,,,,,,824.0,,
1228,256,33,,,,,,,823.0,,
1229,256,33,,,,,,,823.0,,
1230,257,29,,,,,,,829.0,,
1231,257,29,,,,,,,829.0,,
1232,257,29,,,,,,,829.0,,
1233,257,29,,,,,,,829.0,,
1234,257,29,,,,,,,829.0,,
1235,258,29,,,,,,,827.0,,
1236,251,27,,,,,,,837.0,,
1237,251,27,,,,,,,837.0,,
1238,251,27,,,,,,,837.0,,
1239,251,27,,,,,,,837.0,,
1240,251,27,,,,,,,839.0,,
1241,251,27,,,,,,,839.0,,
1242,252,27,,,,,,,840.0,,
1243,252,27,,,,,,,840.0,,
1244,252,27,,,,,,,840.0,,
1245,252,27,,,,,,,840.0,,
1246,252,27,,,,,,,840.0,,
1247,252,29,,,,,,,837.0,,
1248,254,29,,,,,,,838.0,,
1249,254,29,,,,,,,838.0,,
1250,253,29,,,,,,,840.0,,
1251,254,29,,,,,,,839.0,,
1252,254,29,,,,,,,839.0,,
1253,254,29,,,,,,,840.0,,
1254,254,29,,,,,,,842.0,,
1255,255,29,,,,,,,843.0,,
1256,255,29,,,,,,,843.0,,
1257,255,29,,,,,,,843.0,,
1258,255,29,,,,,,,843.0,,
1259,255,29,,,,,,,843.0,,
1260,257,29,,,,,,,845.0,,
1261,258,29,,,,,,,843.0,,
1262,259,29,,,,,,,841.0,,
1263,259,29,,,,,,,841.0,,
1264,259,29,,,,,,,842.0,,
1265,259,29,,,,,,,842.0,,
1266,259,29,,,,,,,842.0,,
1267,259,29,,,,,,,842.0,,
1268,259,29,,,,,,,842.0,,
1269,259,29,,,,,,,842.0,,
1270,261,29,,,,,,,841.0,,
1271,261,29,,,,,,,841.0,,
1272,258,29,,,,,,,845.0,,
1273,258,29,,,,,,,845.0,,
1274,258,29,,,,,,,845.0,,
1275,258,29,,,,,,,845.0,,
1276,258,29,,,,,,,845.0,,
1277,258,29,,,,,,,845.0,,
1278,258,29,,,,,,,846.0,,
1279,258,29,,,,,,,846.0,,
1280,259,29,,,,,,,847.0,,
1281,259,29,,,,,,,847.0,,
1282,259,29,,,,,,,847.0,,
1283,259,29,,,,,,,847.0,,
1284,259,29,,,,,,,847.0,,
1285,259,29,,,,,,,847.0,,
1286,259,29,,,,,,,847.0,,
1287,259,29,,,,,,,852.0,,
1288,259,29,,,,,,,852.0,,
1289,259,29,,,,,,,852.0,,
1290,259,29,,,,,,,854.0,,
1291,259,29,,,,,,,854.0,,
1292,260,29,,,,,,,852.0,,
1293,260,29,,,,,,,852.0,,
1294,260,29,,,,,,,852.0,,
1295,260,29,,,,,,,852.0,,
1296,259,29,,,,,,,856.0,,
1297,259,29,,,,,,,856.0,,
1298,259,29,,,,,,,856.0,,
1299,259,29,,,,,,,855.0,,
1300,260,29,,,,,,,857.0,,
1301,260,29,,,,,,,857.0,,
1302,257,29,,,,,,,868.0,,
1303,257,29,,,,,,,868.0,,
1304,257,29,,,,,,,869.0,,
1305,257,29,,,,,,,869.0,,
1306,257,29,,,,,,,869.0,,
1307,257,29,,,,,,,869.0,,
1308,257,29,,,,,,,872.0,,
1309,257,29,,,,,,,872.0,,
1310,257,29,,,,,,,874.0,,
1311,257,29,,,,,,,874.0,,
1312,258,29,,,,,,,875.0,,
1313,258,29,,,,,,,874.0,,
1314,258,29,,,,,,,875.0,,
1315,258,29,,,,,,,876.0,,
1316,259,29,,,,,,,877.0,,
1317,259,29,,,,,,,877.0,,
1318,259,29,,,,,,,877.0,,
1319,259,29,,,,,,,877.0,,
1320,261,29,,,,,,,877.0,,
1321,261,29,,,,,,,876.0,,
1322,261,29,,,,,,,876.0,,
1323,261,29,,,,,,,877.0,,
1324,261,29,,,,,,,878.0,,
1325,261,29,,,,,,,878.0,,
1326,261,29,,,,,,,878.0,,
1327,261,29,,,,,,,878.0,,
1328,261,29,,,,,,,878.0,,
1329,261,29,,,,,,,878.0,,
1330,261,29,,,,,,,878.0,,
1331,261,29,,,,,,,878.0,,
1332,262,29,,,,,,,879.0,,
1333,262,29,,,,,,,878.0,,
1334,262,29,,,,,,,878.0,,
1335,262,29,,,,,,,877.0,,
1336,262,29,,,,,,,877.0,,
1337,262,29,,,,,,,877.0,,
1338,259,27,,,,,,,888.0,,
1339,259,27,,,,,,,888.0,,
1340,259,27,,,,,,,888.0,,
1341,259,27,,,,,,,888.0,,
1342,259,27,,,,,,,888.0,,
1343,259,27,,,,,,,888.0,,
1344,259,27,,,,,,,889.0,,
1345,259,27,,,,,,,889.0,,
1346,259,27,,,,,,,889.0,,
1347,259,27,,,,,,,889.0,,
1348,259,27,,,,,,,889.0,,
1349,259,27,,,,,,,889.0,,
1350,263,27,,,,,,,891.0,,
1351,263,27,,,,,,,891.0,,
1352,263,27,,,,,,,890.0,,
1353,263,27,,,,,,,890.0,,
1354,264,27,,,,,,,888.0,,
1355,264,27,,,,,,,888.0,,
1356,264,27,,,,,,,890.0,,
1357,264,27,,,,,,,890.0,,
1358,264,27,,,,,,,890.0,,
1359,265,27,,,,,,,890.0,,
1360,265,27,,,,,,,893.0,,
1361,265,27,,,,,,,893.0,,
1362,265,27,,,,,,,895.0,,
1363,265,27,,,,,,,894.0,,
1364,265,27,,,,,,,894.0,,
1365,266,27,,,,,,,893.0,,
1366,266,27,,,,,,,893.0,,
1367,266,27,,,,,,,893.0,,
1368,264,27,,,,,,,897.0,,
1369,264,27,,,,,,,897.0,,
1370,264,27,,,,,,,897.0,,
1371,264,27,,,,,,,897.0,,
1372,264,27,,,,,,,898.0,,
1373,264,27,,,,,,,896.0,,
1374,264,27,,,,,,,898.0,,
1375,264,27,,,,,,,898.0,,
1376,264,27,,,,,,,898.0,,
1377,264,27,,,,,,,898.0,,
1378,264,27,,,,,,,898.0,,
1379,264,27,,,,,,,898.0,,
1380,264,27,,,,,,,900.0,,
1381,264,27,,,,,,,900.0,,
1382,264,27,,,,,,,900.0,,
1383,264,27,,,,,,,900.0,,
1384,264,27,,,,,,,901.0,,
1385,264,27,,,,,,,901.0,,
1386,262,27,,,,,,,904.0,,
1387,262,27,,,,,,,904.0,,
1388,262,27,,,,,,,904.0,,
1389,262,27,,,,,,,904.0,,
1390,263,27,,,,,,,903.0,,
1391,263,27,,,,,,,903.0,,
1392,262,27,,,,,,,908.0,,
1393,262,27,,,,,,,908.0,,
1394,262,27,,,,,,,908.0,,
1395,262,27,,,,,,,908.0,,
1396,264,27,,,,,,,906.0,,
1397,264,27,,,,,,,906.0,,
1398,264,27,,,,,,,907.0,,
1399,264,27,,,,,,,907.0,,
1400,258,25,,,,,,,917.0,,
1401,258,25,,,,,,,916.0,,
1402,258,25,,,,,,,916.0,,
1403,258,25,,,,,,,916.0,,
1404,259,25,,,,,,,916.0,,
1405,259,25,,,,,,,916.0,,
1406,259,25,,,,,,,916.0,,
1407,259,25,,,,,,,916.0,,
1408,260,25,,,,,,,916.0,,
1409,260,25,,,,,,,916.0,,
1410,260,25,,,,,,,917.0,,
1411,260,25,,,,,,,917.0,,
1412,265,27,,,,,,,909.0,,
1413,265,27,,,,,,,909.0,,
1414,266,27,,,,,,,909.0,,
1415,266,27,,,,,,,908.0,,
1416,262,27,,,,,,,914.0,,
1417,262,27,,,,,,,914.0,,
1418,262,27,,,,,,,914.0,,
1419,262,27,,,,,,,914.0,,
1420,262,27,,,,,,,916.0,,
1421,262,27,,,,,,,916.0,,
1422,262,27,,,,,,,917.0,,
1423,262,27,,,,,,,917.0,,
1424,262,27,,,,,,,917.0,,
1425,262,27,,,,,,,917.0,,
1426,262,27,,,,,,,916.0,,
1427,262,27,,,,,,,916.0,,
1428,262,27,,,,,,,915.0,,
1429,262,27,,,,,,,915.0,,
1430,264,27,,,,,,,915.0,,
1431,264,27,,,,,,,915.0,,
1432,264,27,,,,,,,915.0,,
1433,264,27,,,,,,,915.0,,
1434,261,27,,,,,,,920.0,,
1435,261,27,,,,,,,920.0,,
1436,261,27,,,,,,,920.0,,
1437,261,27,,,,,,,920.0,,
1438,261,27,,,,,,,920.0,,
1439,261,27,,,,,,,920.0,,
1440,263,27,,,,,,,920.0,,
1441,265,27,,,,,,,917.0,,
1442,265,27,,,,,,,917.0,,
1443,265,27,,,,,,,917.0,,
1444,265,27,,,,,,,917.0,,
1445,266,27,,,,,,,917.0,,
1446,266,27,,,,,,,917.0,,
1447,266,27,,,,,,,917.0,,
1448,266,27,,,,,,,917.0,,
1449,266,27,,,,,,,917.0,,
1450,266,27,,,,,,,917.0,,
1451,266,27,,,,,,,916.0,,
1452,270,27,,,,,,,912.0,,
1453,270,27,,,,,,,912.0,,
1454,270,27,,,,,,,912.0,,
1455,270,27,,,,,,,912.0,,
1456,271,27,,,,,,,913.0,,
1457,271,27,,,,,,,912.0,,
1458,271,27,,,,,,,912.0,,
1459,271,27,,,,,,,912.0,,
1460,272,27,,,,,,,913.0,,
1461,272,27,,,,,,,913.0,,
1462,272,27,,,,,,,913.0,,
1463,272,27,,,,,,,913.0,,
1464,272,27,,,,,,,913.0,,
1465,272,27,,,,,,,913.0,,
1466,272,27,,,,,,,913.0,,
1467,272,27,,,,,,,913.0,,
1468,272,27,,,,,,,913.0,,
1469,272,27,,,,,,,912.0,,
1470,272,27,,,,,,,913.0,,
1471,272,27,,,,,,,913.0,,
1472,273,27,,,,,,,913.0,,
1473,273,27,,,,,,,912.0,,
1474,273,27,,,,,,,912.0,,
1475,273,27,,,,,,,912.0,,
1476,273,27,,,,,,,912.0,,
1477,273,27,,,,,,,911.0,,
1478,273,27,,,,,,,911.0,,
1479,273,27,,,,,,,911.0,,
1480,274,27,,,,,,,915.0,,
1481,274,27,,,,,,,915.0,,
1482,274,27,,,,,,,915.0,,
1483,274,27,,,,,,,914.0,,
1484,274,27,,,,,,,914.0,,
1485,275,27,,,,,,,914.0,,
1486,275,27,,,,,,,913.0,,
1487,275,27,,,,,,,913.0,,
1488,275,27,,,,,,,913.0,,
1489,275,27,,,,,,,913.0,,
1490,274,27,,,,,,,916.0,,
1491,274,27,,,,,,,916.0,,
1492,274,27,,,,,,,916.0,,
1493,274,27,,,,,,,915.0,,
1494,275,27,,,,,,,915.0,,
1495,275,27,,,,,,,915.0,,
1496,275,27,,,,,,,915.0,,
1497,275,27,,,,,,,915.0,,
1498,275,27,,,,,,,915.0,,
1499,276,27,,,,,,,913.0,,
1500,273,27,,,,,,,922.0,,
1501,273,27,,,,,,,922.0,,
1502,273,27,,,,,,,922.0,,
1503,274,27,,,,,,,920.0,,
1504,274,27,,,,,,,920.0,,
1505,274,27,,,,,,,922.0,,
1506,274,27,,,,,,,922.0,,
1507,274,27,,,,,,,922.0,,
1508,274,27,,,,,,,922.0,,
1509,274,27,,,,,,,922.0,,
1510,277,27,,,,,,,920.0,,
1511,277,27,,,,,,,919.0,,
1512,277,27,,,,,,,919.0,,
1513,277,27,,,,,,,919.0,,
1514,277,27,,,,,,,919.0,,
1515,278,27,,,,,,,917.0,,
1516,278,27,,,,,,,917.0,,
1517,278,27,,,,,,,917.0,,
1518,278,27,,,,,,,917.0,,
1519,278,27,,,,,,,917.0,,
1520,280,27,,,,,,,918.0,,
1521,280,31,,,,,,,913.0,,
1522,280,31,,,,,,,913.0,,
1523,280,31,,,,,,,913.0,,
1524,280,31,,,,,,,912.0,,
1525,280,31,,,,,,,912.0,,
1526,280,31,,,,,,,912.0,,
