day_counter,0,1,2,3,4,5,6,7,8,9,10,11,12
682,221,29,8,,,,,,,,,509.0,
683,221,29,8,,,,,,,,,509.0,
684,222,29,8,,,,,,,,,511.0,
685,223,29,8,,,,,,,,,511.0,
686,226,29,8,,,,,,,,,511.0,
687,226,31,8,,,,,,,,,508.0,
688,226,31,8,,,,,,,,,510.0,
689,226,31,8,,,,,,,,,510.0,
690,227,31,8,,,,,,,,,510.0,
691,227,31,8,,,,,,,,,510.0,
692,227,28,8,,,,,,,,,516.0,
693,227,28,8,,,,,,,,,516.0,
694,227,28,8,,,,,,,,,515.0,
695,227,28,8,,,,,,,,,515.0,
696,226,28,8,,,,,,,,,518.0,
697,226,28,8,,,,,,,,,518.0,
698,227,28,8,,,,,,,,,516.0,
699,227,28,8,,,,,,,,,516.0,
700,226,28,8,,,,,,,,,519.0,
701,226,30,8,,,,,,,,,516.0,
702,227,32,8,,,,,,,,,513.0,
703,227,32,8,,,,,,,,,513.0,
704,227,32,8,,,,,,,,,515.0,
705,227,32,8,,,,,,,,,515.0,
706,227,32,8,,,,,,,,,512.0,
707,227,32,8,,,,,,,,,512.0,
708,230,32,8,,,,,,,,,512.0,
709,231,32,8,,,,,,,,,510.0,
710,230,28,8,,,,,,,,,520.0,
711,229,28,8,,,,,,,,,521.0,
712,231,28,8,,,,,,,,,521.0,
713,231,28,8,,,,,,,,,521.0,
714,231,28,8,,,,,,,,,523.0,
715,232,28,8,,,,,,,,,523.0,
716,233,28,8,,,,,,,,,524.0,
717,233,28,8,,,,,,,,,524.0,
718,234,28,8,,,,,,,,,523.0,
719,234,28,8,,,,,,,,,523.0,
720,234,26,8,,,,,,,,,529.0,
721,234,26,8,,,,,,,,,529.0,
722,234,26,8,,,,,,,,,529.0,
723,234,26,8,,,,,,,,,529.0,
724,234,26,8,,,,,,,,,529.0,
725,234,26,8,,,,,,,,,529.0,
726,237,26,8,,,,,,,,,526.0,
727,238,29,8,,,,,,,,,521.0,
728,238,29,8,,,,,,,,,521.0,
729,238,29,8,,,,,,,,,521.0,
730,237,29,8,,,,,,,,,525.0,
731,237,29,8,,,,,,,,,525.0,
732,237,31,8,,,,,,,,,525.0,
733,238,34,8,,,,,,,,,520.0,
734,238,34,8,,,,,,,,,520.0,
735,241,34,8,,,,,,,,,520.0,
736,241,34,8,,,,,,,,,518.0,
737,241,34,8,,,,,,,,,518.0,
738,241,34,8,,,,,,,,,519.0,
739,241,34,8,,,,,,,,,519.0,
740,240,34,8,,,,,,,,,521.0,
741,240,34,8,,,,,,,,,521.0,
742,240,34,8,,,,,,,,,521.0,
743,240,34,8,,,,,,,,,521.0,
744,240,34,8,,,,,,,,,521.0,
745,241,34,8,,,,,,,,,521.0,
746,241,34,8,,,,,,,,,521.0,
747,241,34,8,,,,,,,,,521.0,
748,241,34,8,,,,,,,,,521.0,
749,241,36,8,,,,,,,,,518.0,
750,240,38,8,,,,,,,,,521.0,
751,241,38,8,,,,,,,,,519.0,
752,241,38,8,,,,,,,,,519.0,
753,241,38,8,,,,,,,,,519.0,
754,241,38,8,,,,,,,,,519.0,
755,241,38,8,,,,,,,,,518.0,
756,241,38,8,,,,,,,,,519.0,
757,241,38,8,,,,,,,,,518.0,
758,241,38,8,,,,,,,,,518.0,
759,241,38,8,,,,,,,,,518.0,
760,240,38,8,,,,,,,,,521.0,
761,240,38,8,,,,,,,,,521.0,
762,231,38,8,,,,,,,,,531.0,
763,231,38,8,,,,,,,,,531.0,
764,231,38,8,,,,,,,,,531.0,
765,231,38,8,,,,,,,,,531.0,
766,231,38,8,,,,,,,,,531.0,
767,231,38,8,,,,,,,,,530.0,
768,232,38,8,,,,,,,,,531.0,
769,232,38,8,,,,,,,,,531.0,
770,232,38,8,,,,,,,,,532.0,
771,232,38,8,,,,,,,,,532.0,
772,233,38,8,,,,,,,,,532.0,
773,233,38,8,,,,,,,,,532.0,
774,233,38,8,,,,,,,,,532.0,
775,234,38,8,,,,,,,,,532.0,
776,234,38,8,,,,,,,,,536.0,
777,234,38,8,,,,,,,,,537.0,
778,234,38,8,,,,,,,,,537.0,
779,234,38,8,,,,,,,,,537.0,
780,237,38,8,,,,,,,,,538.0,
781,237,38,8,,,,,,,,,537.0,
782,237,38,8,,,,,,,,,536.0,
783,237,38,8,,,,,,,,,536.0,
784,238,38,8,,,,,,,,,536.0,
785,246,38,8,,,,,,,,,527.0,
786,246,38,8,,,,,,,,,527.0,
787,246,38,8,,,,,,,,,527.0,
788,245,38,8,,,,,,,,,529.0,
789,245,38,8,,,,,,,,,529.0,
790,245,38,8,,,,,,,,,529.0,
791,245,38,8,,,,,,,,,527.0,
792,247,38,8,,,,,,,,,527.0,
793,247,38,8,,,,,,,,,526.0,
794,247,38,8,,,,,,,,,526.0,
795,247,38,8,,,,,,,,,527.0,
796,247,38,8,,,,,,,,,527.0,
797,247,38,8,,,,,,,,,527.0,
798,249,38,8,,,,,,,,,527.0,
799,249,38,8,,,,,,,,,527.0,
800,249,38,8,,,,,,,,,527.0,
801,250,38,8,,,,,,,,,527.0,
802,250,38,8,,,,,,,,,527.0,
803,250,38,8,,,,,,,,,527.0,
804,247,38,8,,,,,,,,,531.0,
805,247,38,8,,,,,,,,,531.0,
806,247,38,8,,,,,,,,,531.0,
807,248,40,8,,,,,,,,,527.0,
808,248,40,8,,,,,,,,,527.0,
809,248,40,8,,,,,,,,,527.0,
810,239,34,8,,,,,,,,,547.0,
811,239,34,8,,,,,,,,,547.0,
812,239,34,8,,,,,,,,,550.0,
813,240,34,8,,,,,,,,,551.0,
814,240,34,8,,,,,,,,,551.0,
815,240,34,8,,,,,,,,,552.0,
816,241,34,8,,,,,,,,,554.0,
817,241,37,8,,,,,,,,,550.0,
818,241,37,8,,,,,,,,,550.0,
819,241,37,8,,,,,,,,,550.0,
820,244,37,8,,,,,,,,,550.0,
821,244,37,8,,,,,,,,,550.0,
822,244,37,8,,,,,,,,,550.0,
823,244,37,8,,,,,,,,,550.0,
824,244,37,8,,,,,,,,,552.0,
825,244,37,8,,,,,,,,,552.0,
826,244,37,8,,,,,,,,,553.0,
827,245,37,8,,,,,,,,,550.0,
828,243,37,8,,,,,,,,,556.0,
829,243,37,8,,,,,,,,,556.0,
830,243,37,8,,,,,,,,,556.0,
831,243,37,8,,,,,,,,,556.0,
832,243,37,8,,,,,,,,,556.0,
833,243,37,8,,,,,,,,,556.0,
834,243,37,8,,,,,,,,,556.0,
835,243,37,8,,,,,,,,,555.0,
836,243,37,8,,,,,,,,,555.0,
837,246,37,8,,,,,,,,,556.0,
838,250,41,8,,,,,,,,,547.0,
839,250,41,8,,,,,,,,,547.0,
840,247,39,8,,,,,,,,,555.0,
841,247,39,8,,,,,,,,,555.0,
842,247,39,8,,,,,,,,,555.0,
843,247,39,8,,,,,,,,,555.0,
844,249,39,8,,,,,,,,,551.0,
845,249,39,8,,,,,,,,,551.0,
846,250,39,8,,,,,,,,,552.0,
847,250,39,8,,,,,,,,,552.0,
848,251,39,8,,,,,,,,,551.0,
849,251,39,8,,,,,,,,,551.0,
850,250,39,8,,,,,,,,,553.0,
851,250,39,8,,,,,,,,,553.0,
852,248,39,8,,,,,,,,,560.0,
853,248,39,8,,,,,,,,,560.0,
854,249,39,8,,,,,,,,,560.0,
855,248,39,8,,,,,,,,,562.0,
856,249,39,8,,,,,,,,,564.0,
857,249,39,8,,,,,,,,,564.0,
858,249,39,8,,,,,,,,,563.0,
859,249,39,8,,,,,,,,,563.0,
860,249,39,8,,,,,,,,,563.0,
861,249,39,8,,,,,,,,,562.0,
862,249,39,8,,,,,,,,,562.0,
863,249,39,8,,,,,,,,,562.0,
864,249,39,8,,,,,,,,,564.0,
865,249,39,8,,,,,,,,,564.0,
866,249,39,8,,,,,,,,,563.0,
867,250,39,8,,,,,,,,,563.0,
868,244,37,8,,,,,,,,,577.0,
869,245,37,8,,,,,,,,,575.0,
870,246,37,8,,,,,,,,,575.0,
871,246,37,8,,,,,,,,,575.0,
872,242,37,8,,,,,,,,,581.0,
873,242,37,8,,,,,,,,,583.0,
874,242,37,8,,,,,,,,,583.0,
875,242,37,8,,,,,,,,,585.0,
876,240,37,8,,,,,,,,,592.0,
877,240,37,8,,,,,,,,,592.0,
878,240,37,8,,,,,,,,,592.0,
879,240,37,8,,,,,,,,,594.0,
880,242,37,8,,,,,,,,,596.0,
881,242,37,8,,,,,,,,,596.0,
882,242,37,8,,,,,,,,,595.0,
883,242,37,8,,,,,,,,,595.0,
884,244,41,8,,,,,,,,,591.0,
885,245,41,8,,,,,,,,,590.0,
886,245,41,8,,,,,,,,,590.0,
887,245,41,8,,,,,,,,,590.0,
888,246,41,8,,,,,,,,,590.0,
889,246,41,8,,,,,,,,,590.0,
890,247,41,8,,,,,,,,,590.0,
891,249,41,8,,,,,,,,,587.0,
892,249,41,8,,,,,,,,,588.0,
893,251,41,8,,,,,,,,,584.0,
894,249,41,8,,,,,,,,,,589.0
895,249,41,8,,,,,,,,,,589.0
896,251,41,8,,,,,,,,,,590.0
897,251,41,8,,,,,,,,,,590.0
898,251,41,8,,,,,,,,,,589.0
899,251,41,8,,,,,,,,,,589.0
900,253,41,8,,,,,,,,,,590.0
901,253,41,8,,,,,,,,,,590.0
902,253,41,8,,,,,,,,,,590.0
903,253,41,8,,,,,,,,,,590.0
904,254,41,8,,,,,,,,,,589.0
905,254,41,8,,,,,,,,,,589.0
906,255,41,8,,,,,,,,,,589.0
907,255,41,8,,,,,,,,,,589.0
908,255,41,8,,,,,,,,,,589.0
909,255,41,8,,,,,,,,,,589.0
910,255,43,8,,,,,,,,,588.0,
911,258,43,8,,,,,,,,,583.0,
912,256,43,8,,,,,,,,,590.0,
913,256,43,8,,,,,,,,,590.0,
914,256,43,8,,,,,,,,,590.0,
915,256,43,8,,,,,,,,,590.0,
916,256,43,8,,,,,,,,,591.0,
917,256,43,8,,,,,,,,,592.0,
918,256,43,8,,,,,,,,,593.0,
919,256,43,8,,,,,,,,,593.0,
920,257,43,8,,,,,,,,,595.0,
921,262,43,8,,,,,,,,,590.0,
922,262,43,8,,,,,,,,,590.0,
923,262,43,8,,,,,,,,,590.0,
924,262,43,8,,,,,,,,,593.0,
925,262,43,8,,,,,,,,,594.0,
926,262,43,8,,,,,,,,,594.0,
927,262,43,8,,,,,,,,,592.0,
928,262,43,8,,,,,,,,,592.0,
929,262,43,8,,,,,,,,,592.0,
930,262,43,8,,,,,,,,,593.0,
931,258,41,8,,,,,,,,,600.0,
932,259,41,8,,,,,,,,,601.0,
933,259,41,8,,,,,,,,,600.0,
934,259,41,8,,,,,,,,,600.0,
935,259,41,8,,,,,,,,,600.0,
936,261,41,8,,,,,,,,,605.0,
937,261,41,8,,,,,,,,,605.0,
938,261,41,8,,,,,,,,,605.0,
939,259,41,8,,,,,,,,,609.0,
940,256,41,8,,,,,,,,,613.0,
941,256,41,8,,,,,,,,,613.0,
942,256,41,8,,,,,,,,,613.0,
943,256,41,8,,,,,,,,,613.0,
944,257,41,8,,,,,,,,,613.0,
945,259,41,8,,,,,,,,,613.0,
946,259,41,8,,,,,,,,,611.0,
947,259,41,8,,,,,,,,,611.0,
948,259,41,8,,,,,,,,,612.0,
949,259,41,8,,,,,,,,,612.0,
950,259,41,8,,,,,,,,,612.0,
951,259,41,8,,,,,,,,,612.0,
952,258,41,8,,,,,,,,,615.0,
953,258,41,8,,,,,,,,,615.0,
954,256,38,8,,,,,,,,,623.0,
955,256,38,8,,,,,,,,,624.0,
956,257,38,8,,,,,,,,,624.0,
957,259,38,8,,,,,,,,,620.0,
958,259,38,8,,,,,,,,,620.0,
959,259,38,8,,,,,,,,,620.0,
960,261,38,8,,,,,,,,,623.0,
961,261,40,8,,,,,,,,,620.0,
962,261,40,8,,,,,,,,,620.0,
963,261,40,8,,,,,,,,,620.0,
964,261,40,8,,,,,,,,,620.0,
965,261,40,8,,,,,,,,,620.0,
966,260,40,8,,,,,,,,,623.0,
967,260,40,8,,,,,,,,,622.0,
968,261,40,8,,,,,,,,,623.0,
969,261,40,8,,,,,,,,,623.0,
970,261,40,8,,,,,,,,,623.0,
971,261,40,8,,,,,,,,,623.0,
972,262,40,8,,,,,,,,,622.0,
973,263,40,8,,,,,,,,,622.0,
974,263,40,8,,,,,,,,,622.0,
975,263,40,8,,,,,,,,,622.0,
976,262,43,8,,,,,,,,,620.0,
977,263,43,8,,,,,,,,,618.0,
978,261,43,8,,,,,,,,,622.0,
979,261,43,8,,,,,,,,,622.0,
980,262,43,8,,,,,,,,,622.0,
981,262,43,8,,,,,,,,,622.0,
982,262,43,8,,,,,,,,,622.0,
983,262,43,8,,,,,,,,,621.0,
984,261,43,8,,,,,,,,,624.0,
985,261,43,8,,,,,,,,,624.0,
986,261,43,8,,,,,,,,,624.0,
987,261,41,5,,,,,,,,,630.0,
988,263,41,5,,,,,,,,,627.0,
989,263,41,5,,,,,,,,,627.0,
990,264,41,5,,,,,,,,,628.0,
991,264,41,5,,,,,,,,,628.0,
992,261,43,5,,,,,,,,,630.0,
993,259,43,5,,,,,,,,,635.0,
994,259,43,5,,,,,,,,,635.0,
995,259,43,5,,,,,,,,,635.0,
996,259,43,5,,,,,,,,,637.0,
997,260,43,5,,,,,,,,,635.0,
998,260,43,5,,,,,,,,,634.0,
999,260,43,5,,,,,,,,,635.0,
1000,262,43,5,,,,,,,,,636.0,
1001,262,43,5,,,,,,,,,636.0,
1002,262,43,5,,,,,,,,,638.0,
1003,262,43,5,,,,,,,,,638.0,
1004,262,43,5,,,,,,,,,638.0,
1005,263,43,5,,,,,,,,,638.0,
1006,263,43,5,,,,,,,,,638.0,
1007,263,43,5,,,,,,,,,638.0,
1008,258,43,5,,,,,,,,,645.0,
1009,259,43,5,,,,,,,,,643.0,
1010,259,43,5,,,,,,,,,642.0,
1011,259,43,5,,,,,,,,,642.0,
1012,259,43,5,,,,,,,,,642.0,
1013,259,43,5,,,,,,,,,642.0,
1014,259,43,5,,,,,,,,,642.0,
1015,259,43,5,,,,,,,,,641.0,
1016,259,43,5,,,,,,,,,641.0,
1017,259,43,5,,,,,,,,,641.0,
1018,259,43,5,,,,,,,,,641.0,
1019,259,43,5,,,,,,,,,641.0,
1020,257,47,5,,,,,,,,,643.0,
1021,257,47,5,,,,,,,,,643.0,
1022,257,47,5,,,,,,,,,643.0,
1023,257,47,5,,,,,,,,,643.0,
1024,258,47,5,,,,,,,,,644.0,
1025,258,47,5,,,,,,,,,644.0,
1026,260,47,5,,,,,,,,,641.0,
1027,260,51,5,,,,,,,,,636.0,
1028,260,51,5,,,,,,,,,636.0,
1029,260,51,5,,,,,,,,,637.0,
1030,260,51,5,,,,,,,,,638.0,
1031,260,51,5,,,,,,,,,638.0,
1032,261,51,5,,,,,,,,,638.0,
1033,261,51,5,,,,,,,,,638.0,
1034,261,51,5,,,,,,,,,637.0,
1035,261,51,5,,,,,,,,,637.0,
1036,261,51,5,,,,,,,,,638.0,
1037,262,51,5,,,,,,,,,635.0,
1038,260,47,5,,,,,,,,,642.0,
1039,260,47,5,,,,,,,,,641.0,
1040,259,49,5,,,,,,,,,641.0,
1041,258,49,5,,,,,,,,,643.0,
1042,258,49,5,,,,,,,,,643.0,
1043,258,49,5,,,,,,,,,643.0,
1044,258,49,5,,,,,,,,,643.0,
1045,258,49,5,,,,,,,,,643.0,
1046,258,49,5,,,,,,,,,643.0,
1047,261,49,5,,,,,,,,,638.0,
1048,261,47,5,,,,,,,,,643.0,
1049,261,47,5,,,,,,,,,643.0,
1050,260,47,5,,,,,,,,,647.0,
1051,260,47,5,,,,,,,,,647.0,
1052,260,47,5,,,,,,,,,647.0,
1053,260,47,5,,,,,,,,,647.0,
1054,260,47,5,,,,,,,,,647.0,
1055,260,47,5,,,,,,,,,647.0,
1056,257,47,5,,,,,,,,,656.0,
1057,258,47,5,,,,,,,,,656.0,
1058,258,47,5,,,,,,,,,656.0,
1059,258,47,5,,,,,,,,,656.0,
1060,261,51,5,,,,,,,,,649.0,
1061,261,51,5,,,,,,,,,649.0,
1062,261,51,5,,,,,,,,,651.0,
1063,262,51,5,,,,,,,,,649.0,
1064,262,51,5,,,,,,,,,649.0,
1065,258,47,5,,,,,,,,,664.0,
1066,258,47,5,,,,,,,,,664.0,
1067,258,47,5,,,,,,,,,664.0,
1068,258,47,5,,,,,,,,,664.0,
1069,258,47,5,,,,,,,,,664.0,
1070,258,47,5,,,,,,,,,662.0,
1071,258,47,5,,,,,,,,,662.0,
1072,261,51,5,,,,,,,,,655.0,
1073,261,51,5,,,,,,,,,655.0,
1074,261,51,5,,,,,,,,,655.0,
1075,261,51,5,,,,,,,,,655.0,
1076,262,51,5,,,,,,,,,655.0,
1077,262,51,5,,,,,,,,,655.0,
1078,262,51,5,,,,,,,,,655.0,
1079,262,51,5,,,,,,,,,654.0,
1080,262,49,8,,,,,,,,,656.0,
1081,262,49,8,,,,,,,,,656.0,
1082,263,49,8,,,,,,,,,654.0,
1083,263,53,8,,,,,,,,,649.0,
1084,263,53,8,,,,,,,,,649.0,
1085,263,53,8,,,,,,,,,650.0,
1086,263,50,8,,,,,,,,,654.0,
1087,263,50,8,,,,,,,,,653.0,
1088,263,50,8,,,,,,,,,653.0,
1089,263,50,8,,,,,,,,,653.0,
1090,265,50,8,,,,,,,,,654.0,
1091,265,50,8,,,,,,,,,653.0,
1092,265,50,8,,,,,,,,,653.0,
1093,265,50,8,,,,,,,,,652.0,
1094,265,50,8,,,,,,,,,652.0,
1095,268,50,8,,,,,,,,,649.0,
1096,269,50,8,,,,,,,,,647.0,
1097,269,50,8,,,,,,,,,647.0,
1098,265,46,8,,,,,,,,,658.0,
1099,265,46,8,,,,,,,,,658.0,
1100,266,46,8,,,,,,,,,658.0,
1101,266,46,8,,,,,,,,,658.0,
1102,266,46,8,,,,,,,,,658.0,
1103,266,49,8,,,,,,,,,654.0,
1104,267,49,8,,,,,,,,,654.0,
1105,267,49,8,,,,,,,,,653.0,
1106,267,49,8,,,,,,,,,653.0,
1107,267,49,8,,,,,,,,,652.0,
1108,267,49,8,,,,,,,,,652.0,
1109,267,49,8,,,,,,,,,652.0,
1110,267,49,8,,,,,,,,,651.0,
1111,267,49,8,,,,,,,,,651.0,
1112,267,49,8,,,,,,,,,651.0,
1113,268,49,8,,,,,,,,,651.0,
1114,272,49,8,,,,,,,,,646.0,
1115,272,49,8,,,,,,,,,646.0,
1116,273,49,8,,,,,,,,,647.0,
1117,273,49,8,,,,,,,,,647.0,
1118,273,49,8,,,,,,,,,647.0,
1119,274,49,8,,,,,,,,,645.0,
1120,274,49,8,,,,,,,,,646.0,
1121,274,49,8,,,,,,,,,646.0,
1122,274,49,8,,,,,,,,,646.0,
1123,275,53,8,,,,,,,,,640.0,
1124,275,53,8,,,,,,,,,640.0,
1125,271,53,8,,,,,,,,,645.0,
1126,271,53,8,,,,,,,,,645.0,
1127,271,53,8,,,,,,,,,646.0,
1128,271,53,8,,,,,,,,,647.0,
1129,271,53,8,,,,,,,,,647.0,
1130,272,53,8,,,,,,,,,649.0,
1131,272,53,8,,,,,,,,,649.0,
1132,272,53,8,,,,,,,,,649.0,
1133,272,53,8,,,,,,,,,649.0,
1134,272,53,8,,,,,,,,,650.0,
1135,272,53,8,,,,,,,,,650.0,
1136,272,53,8,,,,,,,,,651.0,
1137,272,53,8,,,,,,,,,651.0,
1138,272,53,8,,,,,,,,,650.0,
1139,272,53,8,,,,,,,,,650.0,
1140,272,53,8,,,,,,,,,654.0,
1141,272,53,8,,,,,,,,,654.0,
1142,272,53,8,,,,,,,,,654.0,
1143,272,53,8,,,,,,,,,653.0,
1144,272,53,8,,,,,,,,,653.0,
1145,272,53,8,,,,,,,,,653.0,
1146,271,53,8,,,,,,,,,655.0,
1147,271,53,8,,,,,,,,,654.0,
1148,271,53,8,,,,,,,,,654.0,
1149,271,56,8,,,,,,,,,650.0,
1150,271,56,8,,,,,,,,,651.0,
1151,271,56,8,,,,,,,,,651.0,
1152,272,54,8,,,,,,,,,,656.0
1153,272,54,8,,,,,,,,,,656.0
1154,272,54,8,,,,,,,,,,655.0
1155,272,54,8,,,,,,,,,,655.0
1156,272,54,8,,,,,,,,,,655.0
1157,272,54,8,,,,,,,,,,655.0
1158,272,54,8,,,,,,,,,,655.0
1159,272,54,8,,,,,,,,,,655.0
1160,272,54,8,,,,,,,,,,655.0
1161,272,54,8,,,,,,,,,,655.0
1162,272,54,8,,,,,,,,,,655.0
1163,272,54,8,,,,,,,,,,655.0
1164,272,54,8,,,,,,,,,,655.0
1165,272,54,8,,,,,,,,,,655.0
1166,272,54,8,,,,,,,,,,655.0
1167,272,54,8,,,,,,,,,,655.0
1168,273,54,8,,,,,,,,,,653.0
1169,273,54,8,,,,,,,,,,653.0
1170,274,56,8,,,,,,,,,,650.0
1171,274,56,8,,,,,,,,,,650.0
1172,274,56,8,,,,,,,,,,650.0
1173,274,56,8,,,,,,,,,,650.0
1174,274,56,8,,,,,,,,,,650.0
1175,274,56,8,,,,,,,,,,650.0
1176,276,54,8,,,,,,,,,,654.0
1177,276,54,8,,,,,,,,,,654.0
1178,276,54,8,,,,,,,,,,654.0
1179,276,54,8,,,,,,,,,,654.0
1180,276,54,8,,,,,,,,,,654.0
1181,277,54,8,,,,,,,,,,652.0
1182,277,54,8,,,,,,,,,,652.0
1183,277,54,8,,,,,,,,,,653.0
1184,277,54,8,,,,,,,,,,653.0
1185,277,54,8,,,,,,,,,,653.0
1186,277,54,8,,,,,,,,,,653.0
1187,277,54,8,,,,,,,,,,652.0
1188,277,54,8,,,,,,,,,,655.0
1189,276,54,8,,,,,,,,,,655.0
1190,278,54,8,,,,,,,,,,656.0
1191,278,54,8,,,,,,,,,,656.0
1192,279,54,8,,,,,,,,,,656.0
1193,279,54,8,,,,,,,,,,656.0
1194,279,54,8,,,,,,,,,,656.0
1195,277,54,8,,,,,,,,,,659.0
1196,277,54,8,,,,,,,,,,659.0
1197,277,54,8,,,,,,,,,,659.0
1198,277,54,8,,,,,,,,,,659.0
1199,277,54,8,,,,,,,,,,659.0
1200,277,54,8,,,,,,,,,,660.0
1201,277,54,8,,,,,,,,,,660.0
1202,277,56,8,,,,,,,,,,657.0
1203,277,56,8,,,,,,,,,,657.0
1204,277,56,8,,,,,,,,,,657.0
1205,277,56,8,,,,,,,,,,657.0
1206,277,56,8,,,,,,,,,,657.0
1207,277,56,8,,,,,,,,,,657.0
1208,277,56,8,,,,,,,,,,658.0
1209,277,56,8,,,,,,,,,,658.0
1210,277,56,8,,,,,,,,,,657.0
1211,277,56,8,,,,,,,,,,657.0
1212,274,56,8,,,,,,,,,,662.0
1213,274,56,8,,,,,,,,,,662.0
1214,274,56,8,,,,,,,,,,662.0
1215,274,56,8,,,,,,,,,,662.0
1216,273,54,8,,,,,,,,,,666.0
1217,273,54,8,,,,,,,,,,666.0
1218,274,54,8,,,,,,,,,,668.0
1219,274,54,8,,,,,,,,,,668.0
1220,274,54,8,,,,,,,,,,667.0
1221,274,54,8,,,,,,,,,,667.0
1222,274,54,8,,,,,,,,,,667.0
1223,274,54,8,,,,,,,,,,667.0
1224,274,54,8,,,,,,,,,,668.0
1225,275,54,8,,,,,,,,,,666.0
1226,275,54,8,,,,,,,,,,666.0
1227,275,54,8,,,,,,,,,,666.0
1228,275,54,8,,,,,,,,,,666.0
1229,275,54,8,,,,,,,,,,666.0
1230,276,54,8,,,,,,,,,,668.0
1231,276,54,8,,,,,,,,,,668.0
1232,276,54,8,,,,,,,,,,668.0
1233,276,54,8,,,,,,,,,,667.0
1234,276,54,8,,,,,,,,,,667.0
1235,276,54,8,,,,,,,,,,667.0
1236,270,54,8,,,,,,,,,,674.0
1237,270,54,8,,,,,,,,,,673.0
1238,270,54,8,,,,,,,,,,673.0
1239,270,54,8,,,,,,,,,,673.0
1240,269,54,8,,,,,,,,,,676.0
1241,269,54,8,,,,,,,,,,676.0
1242,270,54,8,,,,,,,,,,677.0
1243,271,54,8,,,,,,,,,674.0,
1244,271,54,8,,,,,,,,,674.0,
1245,271,54,8,,,,,,,,,674.0,
1246,271,54,8,,,,,,,,,674.0,
1247,271,54,8,,,,,,,,,674.0,
1248,273,54,8,,,,,,,,,675.0,
1249,273,54,8,,,,,,,,,675.0,
1250,272,54,8,,,,,,,,,677.0,
1251,273,54,8,,,,,,,,,676.0,
1252,273,54,8,,,,,,,,,675.0,
1253,272,54,8,,,,,,,,,677.0,
1254,272,54,8,,,,,,,,,679.0,
1255,273,54,8,,,,,,,,,680.0,
1256,273,54,8,,,,,,,,,679.0,
1257,273,54,8,,,,,,,,,679.0,
1258,273,54,8,,,,,,,,,679.0,
1259,273,54,8,,,,,,,,,679.0,
1260,275,54,8,,,,,,,,,681.0,
1261,275,54,8,,,,,,,,,681.0,
1262,276,54,8,,,,,,,,,679.0,
1263,278,54,8,,,,,,,,,676.0,
1264,278,54,8,,,,,,,,,677.0,
1265,278,54,8,,,,,,,,,677.0,
1266,278,54,8,,,,,,,,,677.0,
1267,278,54,8,,,,,,,,,677.0,
1268,278,54,8,,,,,,,,,677.0,
1269,278,54,8,,,,,,,,,677.0,
1270,279,54,8,,,,,,,,,678.0,
1271,279,54,8,,,,,,,,,678.0,
1272,276,54,5,,,,,,,,,685.0,
1273,276,54,5,,,,,,,,,685.0,
1274,276,54,5,,,,,,,,,685.0,
1275,276,54,5,,,,,,,,,685.0,
1276,276,54,5,,,,,,,,,685.0,
1277,276,54,5,,,,,,,,,685.0,
1278,276,54,5,,,,,,,,,686.0,
1279,277,54,5,,,,,,,,,684.0,
1280,278,54,5,,,,,,,,,685.0,
1281,278,54,5,,,,,,,,,686.0,
1282,278,54,5,,,,,,,,,686.0,
1283,278,54,5,,,,,,,,,686.0,
1284,278,54,5,,,,,,,,,686.0,
1285,278,56,5,,,,,,,,,683.0,
1286,278,56,5,,,,,,,,,683.0,
1287,277,56,5,,,,,,,,,689.0,
1288,277,56,5,,,,,,,,,689.0,
1289,277,56,5,,,,,,,,,688.0,
1290,279,56,5,,,,,,,,,687.0,
1291,279,59,8,,,,,,,,,680.0,
1292,279,59,8,,,,,,,,,680.0,
1293,281,59,8,,,,,,,,,677.0,
1294,281,59,8,,,,,,,,,677.0,
1295,281,59,8,,,,,,,,,677.0,
1296,277,59,8,,,,,,,,,,684.0
1297,277,59,8,,,,,,,,,,684.0
1298,277,59,8,,,,,,,,,,684.0
1299,277,59,8,,,,,,,,,,684.0
1300,278,59,8,,,,,,,,,,686.0
1301,278,59,8,,,,,,,,,,686.0
1302,275,57,8,,,,,,,,,,698.0
1303,275,57,8,,,,,,,,,,698.0
1304,275,57,8,,,,,,,,,,699.0
1305,275,57,8,,,,,,,,,,699.0
1306,276,57,8,,,,,,,,,,697.0
1307,276,57,8,,,,,,,,,,697.0
1308,273,55,8,,,,,,,,,,705.0
1309,273,55,8,,,,,,,,,,705.0
1310,273,55,8,,,,,,,,,,708.0
1311,273,55,8,,,,,,,,,,708.0
1312,274,55,8,,,,,,,,,,709.0
1313,275,55,8,,,,,,,,,707.0,
1314,275,55,8,,,,,,,,,708.0,
1315,275,55,8,,,,,,,,,709.0,
1316,276,55,8,,,,,,,,,710.0,
1317,276,55,8,,,,,,,,,709.0,
1318,276,55,8,,,,,,,,,709.0,
1319,276,55,8,,,,,,,,,709.0,
1320,278,55,8,,,,,,,,,709.0,
1321,278,55,8,,,,,,,,,709.0,
1322,278,55,8,,,,,,,,,709.0,
1323,278,55,8,,,,,,,,,709.0,
1324,278,53,8,,,,,,,,,712.0,
1325,278,53,8,,,,,,,,,712.0,
1326,278,53,8,,,,,,,,,712.0,
1327,278,53,8,,,,,,,,,712.0,
1328,278,53,8,,,,,,,,,712.0,
1329,278,53,8,,,,,,,,,712.0,
1330,278,53,8,,,,,,,,,711.0,
